Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.28846153846153844
21,0,0.4117647058823529
22,0,0.4339622641509434
23,0,0.41818181818181815
24,0,0.39285714285714285
25,0,0.40350877192982454
26,0,0.4482758620689655
27,0,0.3770491803278688
28,0,0.3620689655172414
29,0,0.38333333333333336
30,0,0.41935483870967744
31,0,0.3709677419354839
32,0,0.3384615384615385
33,0,0.3088235294117647
34,0,0.35294117647058826
35,0,0.37142857142857144
36,0,0.3561643835616438
37,0,0.35064935064935066
38,0,0.36619718309859156
39,0,0.3888888888888889
40,0,0.4383561643835616
41,0,0.4927536231884058
42,0,0.5
43,0,0.46875
44,0,0.5
45,0,0.4666666666666667
46,0,0.4426229508196721
47,0,0.4666666666666667
48,0,0.48333333333333334
49,0,0.5
50,0,0.5084745762711864
51,0,0.509090909090909
52,0,0.5094339622641509
53,0,0.4423076923076923
54,0,0.4423076923076923
55,0,0.40816326530612246
56,0,0.43137254901960786
57,0,0.4423076923076923
58,0,0.4339622641509434
59,0,0.48148148148148145
60,0,0.4909090909090909
61,0,0.5185185185185185
62,0,0.5263157894736842
63,0,0.5084745762711864
64,0,0.5254237288135594
65,0,0.5636363636363636
66,0,0.5925925925925926
67,0,0.5918367346938775
68,0,0.5714285714285714
69,0,0.5319148936170213
70,0,0.4883720930232558
71,0,0.4883720930232558
72,0,0.46511627906976744
73,0,0.4146341463414634
74,0,0.4523809523809524
75,0,0.4666666666666667
76,0,0.5
77,0,0.5581395348837209
78,0,0.5365853658536586
79,0,0.5714285714285714
80,0,0.6052631578947368
81,0,0.6052631578947368
82,0,0.575
83,0,0.5853658536585366
84,0,0.6052631578947368
85,0,0.6153846153846154
86,0,0.5945945945945946
87,0,0.5714285714285714
88,0,0.5555555555555556
89,0,0.5714285714285714
90,0,0.5588235294117647
91,0,0.5882352941176471
92,0,0.6
93,0,0.6060606060606061
94,0,0.5806451612903226
95,0,0.625
96,0,0.59375
97,0,0.5333333333333333
98,0,0.5161290322580645
99,0,0.5862068965517241
100,0,0.5714285714285714
101,0,0.6153846153846154
102,0,0.5384615384615384
103,0,0.4827586206896552
104,0,0.5172413793103449
105,0,0.5
106,0,0.5
107,0,0.5161290322580645
108,0,0.5161290322580645
109,0,0.53125
110,0,0.5161290322580645
111,0,0.46875
112,0,0.5
113,0,0.4838709677419355
114,0,0.5
115,0,0.5151515151515151
116,0,0.45714285714285713
117,0,0.45454545454545453
118,0,0.45161290322580644
119,0,0.43333333333333335
120,0,0.3793103448275862
121,0,0.41379310344827586
122,0,0.36666666666666664
123,0,0.3870967741935484
124,0,0.375
125,0,0.34375
126,0,0.29411764705882354
127,0,0.38235294117647056
128,0,0.42424242424242425
129,0,0.375
130,0,0.41935483870967744
131,0,0.41379310344827586
132,0,0.39285714285714285
133,0,0.42857142857142855
134,0,0.4074074074074074
135,0,0.43478260869565216
136,0,0.43478260869565216
137,0,0.44
138,0,0.4074074074074074
139,0,0.4230769230769231
140,0,0.43478260869565216
141,0,0.5652173913043478
142,0,0.5714285714285714
143,0,0.6666666666666666
144,0,0.6190476190476191
145,0,0.631578947368421
146,0,0.631578947368421
147,0,0.6111111111111112
148,0,0.6470588235294118
149,0,0.6470588235294118
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
6,1,0.0
7,1,0.0
8,1,0.0
9,1,0.0
10,1,0.0
11,1,0.0
12,1,0.0
13,1,0.0
