Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.004235493434985175
21,0,0.0076511094108645756
22,0,0.010718113612004287
23,0,0.012868269556383339
24,0,0.015984015984015984
25,0,0.01855533465871438
26,0,0.020208824520040417
27,0,0.022538141470180306
28,0,0.024884464984002843
29,0,0.028423772609819122
30,0,0.032850997262416894
31,0,0.03609515996718622
32,0,0.04013810962451446
33,0,0.04298125285779607
34,0,0.047502448579823706
35,0,0.051697127937336815
36,0,0.05742683600220872
37,0,0.06282722513089005
38,0,0.07041383570105003
39,0,0.07312252964426877
40,0,0.08914996544574982
41,0,0.10909090909090909
42,0,0.1282642089093702
43,0,0.14897119341563786
44,0,0.1660839160839161
45,0,0.1814780168381665
46,0,0.2019704433497537
47,0,0.2277951933124347
48,0,0.25275938189845476
49,0,0.27842227378190254
50,0,0.30392156862745096
51,0,0.3294871794871795
52,0,0.3533424283765348
53,0,0.381294964028777
54,0,0.40601503759398494
55,0,0.4414976599063963
56,0,0.4786885245901639
57,0,0.5060869565217392
58,0,0.5237226277372263
59,0,0.5614035087719298
60,0,0.608786610878661
61,0,0.6351648351648351
62,0,0.6821345707656613
63,0,0.697560975609756
64,0,0.7064935064935065
65,0,0.7095890410958904
66,0,0.7028571428571428
67,0,0.6904761904761905
68,0,0.6952380952380952
69,0,0.6887417218543046
70,0,0.6791808873720137
71,0,0.7102473498233216
72,0,0.7137681159420289
73,0,0.7154150197628458
74,0,0.7288135593220338
75,0,0.7174887892376681
76,0,0.7081339712918661
77,0,0.6903553299492385
78,0,0.6736842105263158
79,0,0.6833333333333333
80,0,0.6473988439306358
81,0,0.6609195402298851
82,0,0.6463414634146342
83,0,0.6708074534161491
84,0,0.68
85,0,0.6950354609929078
86,0,0.6811594202898551
87,0,0.6992481203007519
88,0,0.689922480620155
89,0,0.7063492063492064
90,0,0.7377049180327869
91,0,0.725
92,0,0.7053571428571429
93,0,0.7075471698113207
94,0,0.696078431372549
95,0,0.7307692307692307
96,0,0.7156862745098039
97,0,0.711340206185567
98,0,0.6818181818181818
99,0,0.6785714285714286
100,0,0.6627906976744186
101,0,0.7349397590361446
102,0,0.725
103,0,0.6944444444444444
104,0,0.7391304347826086
105,0,0.7230769230769231
106,0,0.7142857142857143
107,0,0.7068965517241379
108,0,0.7450980392156863
109,0,0.75
110,0,0.7333333333333333
111,0,0.7333333333333333
112,0,0.7631578947368421
113,0,0.7647058823529411
114,0,0.7428571428571429
115,0,0.7222222222222222
116,0,0.6875
117,0,0.6875
118,0,0.7
119,0,0.7333333333333333
120,0,0.7096774193548387
121,0,0.6875
122,0,0.6785714285714286
123,0,0.7037037037037037
124,0,0.6923076923076923
125,0,0.68
126,0,0.6538461538461539
127,0,0.6818181818181818
128,0,0.6666666666666666
129,0,0.7
130,0,0.5652173913043478
131,0,0.625
132,0,0.625
133,0,0.6
134,0,0.64
135,0,0.6
136,0,0.6
137,0,0.6
138,0,0.56
139,0,0.48
140,0,0.5217391304347826
141,0,0.5
142,0,0.5555555555555556
143,0,0.5161290322580645
144,0,0.5666666666666667
145,0,0.5555555555555556
146,0,0.4074074074074074
147,0,0.37037037037037035
148,0,0.4642857142857143
149,0,0.46875
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
6,1,0.0
7,1,0.0
8,1,0.0
9,1,0.0
10,1,0.0
11,1,0.0
12,1,0.0
13,1,0.0
14,1,0.0
15,1,0.0
