Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,1996.2,0.8,3.0,0,0,0,0.0
1,1995.6,1.4,3.0,0,0,0,0.0
2,1994.6,2.2,2.6,0,0,0.6,0.0
3,1993.6,3.2,2.2,0,0,1.0,0.0
4,1993.0,3.0,2.2,0.4,0,1.4,0.0
5,1992.4,3.4,2.2,0.2,0,1.8,0.0
6,1991.2,4.4,2.2,0.4,0,1.8,0.0
7,1990.4,4.0,3.2,0.6,0,1.8,0.0
8,1989.8,4.2,3.4,0.8,0,1.8,0.0
9,1986.8,6.4,3.2,1.2,0,2.4,0.0
10,1985.2,7.0,3.6,1.4,0,2.8,0.0
11,1983.6,6.8,4.6,2.0,0,3.0,0.0
12,1980.0,9.6,4.6,2.2,0,3.6,0.0
13,1976.6,10.6,5.2,3.2,0,4.4,0.0
14,1972.8,13.0,5.0,3.8,0,5.4,0.0
15,1970.4,13.0,5.8,5.0,0,5.8,0.0
16,1965.4,15.4,7.0,5.6,0,6.6,0.0
17,1961.0,16.2,8.8,6.0,0,8.0,0.0
18,1956.4,18.8,9.2,6.4,0,9.2,0.0
19,1952.0,19.8,9.8,7.6,0,10.8,0.0
20,1947.4,20.4,6.6,9.2,4.8,11.6,0.11707317073170731
21,1944.6,20.8,4.6,8.0,8.4,13.6,0.20095693779904308
22,1942.2,18.4,4.2,8.8,11.0,15.4,0.25943396226415094
23,1939.2,16.8,3.8,10.2,12.2,17.8,0.2837209302325581
24,1934.8,18.6,3.0,10.8,13.2,19.6,0.28947368421052627
25,1932.0,17.6,3.0,11.8,14.2,21.4,0.3047210300429184
26,1927.4,19.0,3.4,12.2,14.8,23.2,0.2995951417004049
27,1923.8,19.0,3.8,12.0,15.8,25.6,0.3122529644268775
28,1920.4,17.8,3.8,13.4,17.4,27.2,0.3320610687022901
29,1916.6,19.2,2.6,13.8,17.6,30.2,0.3308270676691729
30,1912.2,18.4,5.0,13.4,17.6,33.4,0.3235294117647059
31,1908.0,19.6,3.8,12.8,18.2,37.6,0.33455882352941174
32,1903.8,20.6,3.2,13.8,19.0,39.6,0.33568904593639576
33,1901.8,20.8,2.4,13.6,19.6,41.8,0.34751773049645396
34,1897.0,22.0,3.4,15.4,18.8,43.4,0.3154362416107383
35,1892.8,21.0,3.6,17.0,20.8,44.8,0.3333333333333333
36,1888.2,21.8,4.4,17.0,20.4,48.2,0.32075471698113206
37,1883.4,23.4,4.2,18.4,21.6,49.0,0.31952662721893493
38,1878.6,24.4,4.8,17.2,23.0,52.0,0.3314121037463977
39,1872.4,25.8,3.6,19.4,24.4,54.4,0.33333333333333337
40,1866.4,27.0,3.2,18.8,25.8,58.8,0.34491978609625673
41,1861.8,26.6,3.2,19.8,27.6,61.0,0.35751295336787564
42,1856.2,27.6,4.2,19.4,28.6,64.0,0.3583959899749373
43,1851.2,28.0,3.8,20.2,30.4,66.4,0.3689320388349514
44,1845.8,27.4,4.2,20.4,32.6,69.6,0.3853427895981088
45,1841.4,27.2,3.8,21.2,33.4,73.0,0.3901869158878505
46,1838.2,27.4,2.4,21.0,35.2,75.8,0.4093023255813954
47,1832.0,26.6,4.0,22.2,35.6,79.6,0.40271493212669685
48,1825.0,28.8,4.8,21.6,35.2,84.6,0.3893805309734513
49,1819.0,29.6,6.2,22.2,36.0,87.0,0.3829787234042553
50,1813.8,30.2,5.0,22.6,38.8,89.6,0.40165631469979296
51,1807.6,30.8,4.0,23.4,39.6,94.6,0.40490797546012275
52,1802.0,28.8,4.6,27.2,39.8,97.6,0.39641434262948205
53,1797.4,27.2,5.8,26.8,39.4,103.4,0.39717741935483875
54,1792.0,27.0,3.8,27.6,41.4,108.2,0.4148296593186372
55,1783.8,30.4,5.8,26.4,39.8,113.8,0.388671875
56,1777.6,32.0,4.8,26.8,40.8,118.0,0.39080459770114945
57,1770.4,33.8,4.8,26.0,41.2,123.8,0.38941398865784504
58,1764.6,34.6,4.8,26.8,42.0,127.2,0.38817005545286504
59,1758.4,35.4,4.6,26.4,44.0,131.2,0.39855072463768115
60,1750.8,35.4,4.2,27.2,45.6,136.8,0.4056939501779359
61,1746.4,32.6,5.4,26.8,46.8,142.0,0.41935483870967744
62,1741.2,33.4,3.6,27.6,48.2,146.0,0.4273049645390071
63,1737.2,33.2,3.4,27.0,48.6,150.6,0.43315508021390375
64,1732.6,31.6,4.2,27.8,47.4,156.4,0.427027027027027
