Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4987.8,2.2,9.2,0,0,0.8,0.0
1,4985.6,3.8,8.8,0,0,1.8,0.0
2,4983.2,5.4,9.0,0.4,0,2.0,0.0
3,4980.8,7.0,8.4,1.0,0,2.8,0.0
4,4979.4,6.2,9.4,1.8,0,3.2,0.0
5,4977.8,6.8,9.6,1.6,0,4.2,0.0
6,4973.4,9.6,9.8,2.2,0,5.0,0.0
7,4971.6,9.8,10.4,2.8,0,5.4,0.0
8,4969.0,10.8,11.0,2.8,0,6.4,0.0
9,4964.4,13.6,11.0,3.6,0,7.4,0.0
10,4961.8,13.6,12.0,4.6,0,8.0,0.0
11,4958.6,14.6,12.2,5.4,0,9.2,0.0
12,4955.0,15.4,13.8,5.6,0,10.2,0.0
13,4952.6,15.0,14.8,6.6,0,11.0,0.0
14,4948.2,16.8,14.6,7.4,0,13.0,0.0
15,4943.4,19.0,15.6,7.8,0,14.2,0.0
16,4939.6,18.8,16.8,9.4,0,15.4,0.0
17,4934.6,21.0,16.2,10.2,0,18.0,0.0
18,4929.8,21.4,18.4,11.6,0,18.8,0.0
19,4922.0,24.4,20.6,12.2,0,20.8,0.0
20,4917.4,26.8,7.4,11.6,12.0,24.8,0.20761245674740483
21,4913.8,26.6,4.0,12.0,16.2,27.4,0.2755102040816327
22,4911.0,24.6,3.2,12.2,19.2,29.8,0.3243243243243243
23,4909.8,20.8,3.8,13.4,21.4,30.8,0.36026936026936024
24,4907.0,20.8,2.2,12.6,23.8,33.6,0.4006734006734006
25,4903.8,19.6,3.4,13.0,24.2,36.0,0.40199335548172754
26,4900.8,18.2,2.6,13.2,26.2,39.0,0.4352159468438538
27,4898.2,17.4,2.6,13.4,27.0,41.4,0.4470198675496689
28,4896.4,16.0,2.4,13.8,27.6,43.8,0.4615384615384615
29,4893.4,16.0,1.8,14.4,27.4,47.0,0.459731543624161
30,4889.2,17.8,2.2,14.6,26.4,49.8,0.43278688524590164
31,4885.0,19.6,2.0,14.2,26.6,52.6,0.4262820512820513
32,4881.2,20.4,2.2,13.8,26.2,56.2,0.41853035143769973
33,4878.4,18.8,3.4,12.6,26.6,60.2,0.43322475570032576
34,4876.0,16.2,3.6,13.8,28.6,61.8,0.45980707395498394
35,4873.0,17.0,2.4,13.8,30.4,63.4,0.47798742138364775
36,4870.8,17.0,2.0,13.6,29.8,66.8,0.47756410256410253
37,4869.0,16.2,1.6,14.4,28.6,70.2,0.47039473684210525
38,4864.8,18.4,0.8,15.2,27.2,73.6,0.4415584415584416
39,4862.4,18.0,1.6,15.4,26.4,76.2,0.4299674267100977
40,4860.0,17.4,1.8,14.8,27.4,78.6,0.44625407166123776
41,4857.0,17.0,2.8,14.6,27.4,81.2,0.44336569579288027
42,4855.6,15.8,2.0,14.2,28.6,83.8,0.47194719471947194
43,4853.0,15.2,2.2,14.4,28.4,86.8,0.47176079734219273
44,4850.4,15.4,2.0,14.6,29.2,88.4,0.4771241830065359
45,4845.2,19.0,1.6,14.0,29.6,90.6,0.46105919003115264
46,4844.2,16.4,2.8,14.6,28.2,93.8,0.45483870967741935
47,4840.8,16.8,2.0,14.6,29.0,96.8,0.46474358974358976
48,4837.0,17.4,2.4,15.6,28.8,98.8,0.4485981308411215
49,4834.4,17.2,2.6,14.6,30.0,101.2,0.4658385093167701
50,4832.2,16.0,2.2,14.8,31.4,103.4,0.4875776397515527
51,4829.6,15.2,2.4,15.8,30.8,106.2,0.4797507788161994
52,4826.2,16.2,2.6,15.6,31.4,108.0,0.47720364741641336
53,4823.6,14.8,2.4,16.2,31.8,111.2,0.48773006134969327
54,4823.6,14.6,1.6,16.4,31.8,112.0,0.4937888198757765
55,4819.4,16.0,1.6,17.6,31.0,114.4,0.46827794561933533
56,4817.6,16.4,1.0,16.8,30.6,117.6,0.47222222222222215
57,4816.0,15.4,2.6,15.4,28.6,122.0,0.4612903225806452
58,4813.8,15.0,2.4,15.0,29.0,124.8,0.4723127035830619
59,4811.4,16.4,0.8,15.4,30.2,125.8,0.48089171974522293
60,4808.8,16.0,3.0,14.4,28.8,129.0,0.4630225080385852
61,4806.4,15.8,2.8,13.4,29.4,132.2,0.4788273615635179
62,4804.2,14.8,2.8,12.6,31.2,134.4,0.5081433224755699
63,4802.4,15.6,0.8,12.4,32.0,136.8,0.5263157894736842
64,4800.8,15.4,2.6,12.0,32.0,137.2,0.5161290322580645
65,4797.8,15.0,1.8,12.6,32.6,140.2,0.5258064516129033
66,4795.8,14.0,2.2,13.2,32.2,142.6,0.5227272727272727
67,4792.6,14.6,1.6,14.2,32.4,144.6,0.5159235668789809
68,4789.4,15.6,2.6,13.6,31.8,147.0,0.5000000000000001
69,4787.4,14.4,2.4,13.6,31.8,150.4,0.5112540192926045
70,4785.4,14.2,1.8,13.4,31.4,153.8,0.5164473684210527
71,4783.0,13.4,2.0,14.4,31.2,156.0,0.5114754098360655
72,4782.4,12.6,1.6,15.0,31.8,156.6,0.521311475409836
73,4781.4,12.6,1.4,14.4,31.0,159.2,0.521885521885522
