Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,987.0,3.0,9.6,0,0,0.4,0.0
1,984.2,5.8,8.2,0,0,1.8,0.0
2,980.8,8.0,8.6,0.4,0,2.2,0.0
3,978.2,8.8,9.0,1.0,0,3.0,0.0
4,976.0,9.6,9.8,1.2,0,3.4,0.0
5,973.6,10.8,10.2,1.4,0,4.0,0.0
6,969.6,13.2,11.2,2.0,0,4.0,0.0
7,966.4,13.4,12.8,2.8,0,4.6,0.0
8,961.8,14.4,14.6,3.8,0,5.4,0.0
9,957.2,15.4,16.2,4.0,0,7.2,0.0
10,953.0,16.2,17.6,5.4,0,7.8,0.0
11,948.4,17.0,19.0,6.2,0,9.4,0.0
12,940.4,21.0,20.8,7.6,0,10.2,0.0
13,934.6,23.0,21.8,9.2,0,11.4,0.0
14,927.2,26.0,24.0,10.2,0,12.6,0.0
15,921.6,26.0,26.0,12.0,0,14.4,0.0
16,913.0,30.0,25.8,14.0,0,17.2,0.0
17,906.0,31.8,26.4,16.4,0,19.4,0.0
18,892.6,39.6,28.0,17.0,0,22.8,0.0
19,881.4,41.2,32.0,20.8,0,24.6,0.0
20,873.2,42.8,25.0,21.8,9.6,27.6,0.09677419354838711
21,865.0,43.8,19.6,21.8,17.6,32.2,0.17120622568093385
22,861.4,38.6,17.0,23.6,23.6,35.8,0.22957198443579765
23,852.6,38.0,15.2,26.6,28.6,39.0,0.26383763837638374
24,844.0,40.8,11.4,27.6,32.6,43.6,0.2900355871886121
25,837.0,39.8,12.2,29.4,32.6,49.0,0.28596491228070176
26,832.2,38.0,11.8,28.2,35.0,54.8,0.30973451327433627
27,826.0,35.6,11.4,30.6,37.8,58.6,0.3275563258232236
28,820.4,34.2,9.4,31.8,42.0,62.2,0.3577512776831346
29,815.2,32.0,9.4,34.0,44.0,65.4,0.3685092127303182
30,809.8,30.0,10.2,33.4,44.6,72.0,0.37732656514382407
31,803.4,31.4,8.0,33.4,46.0,77.8,0.3872053872053872
32,798.6,30.4,8.6,32.2,44.8,85.4,0.38620689655172413
33,793.8,30.0,7.6,31.0,45.2,92.4,0.39718804920913886
34,788.6,30.4,6.6,31.0,46.2,97.2,0.404553415061296
35,782.0,32.6,4.8,31.2,48.0,101.4,0.411663807890223
36,776.4,33.0,6.0,29.8,47.6,107.2,0.40893470790378006
37,771.8,32.2,5.0,30.8,47.4,112.8,0.41074523396880414
38,766.6,31.0,6.8,31.4,47.4,116.8,0.4065180102915952
39,760.2,32.8,6.4,30.4,46.6,123.6,0.4010327022375216
40,752.6,32.8,5.0,30.0,51.6,128.0,0.4321608040201005
41,749.8,28.8,3.0,30.0,54.0,134.4,0.46632124352331605
42,747.0,26.4,3.0,29.6,52.4,141.6,0.4703770197486535
43,743.2,27.4,2.8,27.8,50.0,148.8,0.46296296296296297
44,740.8,26.2,3.2,27.0,49.8,153.0,0.4689265536723164
45,738.2,25.0,2.6,26.4,48.6,159.2,0.4736842105263158
46,736.2,24.2,3.0,26.0,47.4,163.2,0.4711729622266402
47,733.8,23.4,1.6,26.4,48.2,166.6,0.48393574297188763
48,731.6,20.2,3.8,26.6,47.2,170.6,0.4826175869120654
49,728.2,21.0,2.2,26.0,48.2,174.4,0.4948665297741273
50,725.0,21.0,1.6,26.4,46.8,179.2,0.48851774530271397
51,723.4,20.4,2.4,25.2,46.2,182.4,0.49044585987261147
52,721.2,19.4,2.0,25.4,44.8,187.2,0.4890829694323144
53,717.8,19.2,2.0,26.4,44.0,190.6,0.48034934497816595
54,713.4,19.6,2.6,26.0,43.4,195.0,0.4737991266375546
55,712.2,16.2,3.4,25.6,43.6,199.0,0.4909909909909909
56,710.4,14.0,3.0,25.8,43.8,203.0,0.5057736720554272
57,708.0,14.6,1.4,25.8,42.2,208.0,0.5023809523809524
58,705.6,14.0,2.0,25.0,39.8,213.6,0.49257425742574257
59,704.0,14.0,2.4,23.6,38.8,217.2,0.49238578680203043
60,702.0,15.6,1.6,22.8,40.0,218.0,0.5
61,700.0,15.0,1.2,23.8,38.8,221.2,0.49238578680203043
62,697.2,15.8,2.4,22.2,37.8,224.6,0.48337595907928393
63,694.6,16.8,1.2,21.2,37.6,228.6,0.48958333333333326
64,691.8,17.6,1.8,20.4,36.8,231.6,0.4804177545691906
65,691.8,16.8,1.8,19.4,36.8,233.4,0.4919786096256684
66,691.2,14.8,2.0,19.4,35.4,237.2,0.49441340782122906
67,691.8,14.4,1.2,19.6,35.2,237.8,0.5
68,691.6,13.0,2.2,19.6,34.6,239.0,0.49855907780979825
69,690.6,12.6,2.0,19.8,35.0,240.0,0.5043227665706052
70,688.8,12.2,1.8,19.6,34.0,243.6,0.5029585798816568
71,688.8,11.4,1.4,18.4,33.2,246.8,0.515527950310559
72,688.2,9.6,1.2,19.4,32.2,249.4,0.5160256410256411
73,688.6,8.2,2.0,18.4,31.8,251.0,0.5264900662251656
74,688.4,7.8,1.6,17.0,32.2,253.0,0.5494880546075086
75,687.6,8.6,1.0,16.0,31.0,255.8,0.5477031802120141
76,686.8,9.0,0.8,15.6,30.2,257.6,0.5431654676258993
77,686.6,8.2,1.2,14.6,29.2,260.2,0.5488721804511277
78,686.8,8.2,0.8,13.4,28.8,262.0,0.5625
79,686.8,8.0,1.2,14.0,27.6,262.4,0.5433070866141733
80,687.2,8.0,0.8,13.0,26.6,264.4,0.5495867768595041
81,687.8,7.6,1.0,12.8,25.8,265.0,0.5466101694915254
82,686.6,7.6,0.6,12.8,25.8,266.6,0.5512820512820513
83,687.0,8.2,0,12.6,24.2,268.0,0.5377777777777778
84,686.2,7.4,1.4,12.4,22.4,270.2,0.5137614678899082
85,685.8,7.0,1.2,12.2,22.4,271.4,0.5233644859813084
86,685.8,6.6,0.6,12.0,21.8,273.2,0.5317073170731708
87,685.8,5.2,0.8,12.2,21.4,274.6,0.5404040404040404
88,686.8,5.2,0.8,11.8,21.4,274.0,0.5459183673469387
89,687.2,6.0,0.4,10.8,20.6,275.0,0.544973544973545
90,687.4,6.0,0.8,10.6,20.0,275.2,0.5347593582887701
91,688.4,4.4,1.0,10.4,19.8,276.0,0.5561797752808989
92,689.6,3.2,1.0,10.0,18.8,277.4,0.5696969696969697
93,689.4,3.4,0.6,9.8,19.0,277.8,0.5792682926829269
94,690.2,4.0,0.2,9.0,17.6,279.0,0.5714285714285715
95,690.8,3.8,0.8,9.0,17.2,278.4,0.5584415584415585
96,691.2,4.0,0,9.0,16.8,279.0,0.5637583892617449
97,692.0,3.8,0.6,9.0,15.8,278.8,0.541095890410959
98,691.4,4.2,0.6,8.8,16.0,279.0,0.5405405405405405
99,692.6,3.2,0.8,9.4,15.6,278.4,0.5379310344827586
100,693.4,3.2,0.6,9.2,15.6,278.0,0.5454545454545454
101,693.6,4.0,0.4,9.0,15.0,278.0,0.5281690140845071
102,693.2,4.2,0.6,8.0,15.4,278.6,0.5460992907801419
103,693.6,4.0,0.6,7.6,15.6,278.6,0.5611510791366907
104,694.8,3.6,0.8,8.0,15.0,277.8,0.5474452554744526
105,694.2,4.2,0.6,7.8,14.6,278.6,0.5367647058823529
106,696.2,3.4,0.6,7.6,14.2,278.0,0.5503875968992248
107,696.4,3.8,0.4,7.2,14.4,277.8,0.5581395348837209
108,697.2,3.4,0.2,7.2,14.0,278.0,0.564516129032258
109,698.8,3.0,0.2,7.0,13.6,277.4,0.5714285714285715
110,699.8,3.0,0.4,7.4,12.8,276.6,0.5423728813559322
111,699.6,3.8,0.4,6.8,11.4,278.0,0.5089285714285715
112,700.4,3.6,0.6,6.2,10.8,278.4,0.5094339622641509
113,702.2,3.2,0.6,6.2,10.4,277.4,0.5098039215686275
114,703.2,3.4,0.2,5.8,10.0,277.4,0.5154639175257733
115,704.0,4.0,0.2,5.6,9.4,276.8,0.48958333333333326
116,705.8,3.6,0.4,5.6,9.2,275.4,0.4893617021276596
117,706.2,4.6,0.2,5.6,9.2,274.2,0.46938775510204084
118,706.8,4.2,0.4,5.6,9.0,274.0,0.46875
119,707.8,4.0,0.4,5.6,9.0,273.2,0.47368421052631576
120,709.8,3.8,0.2,5.6,7.4,273.2,0.43529411764705883
121,711.6,3.8,0.4,5.4,7.0,271.8,0.4216867469879518
122,712.8,3.2,1.0,5.0,7.2,270.8,0.4390243902439025
123,713.2,2.4,0.4,5.4,8.2,270.4,0.5
124,712.8,2.8,0.4,5.4,8.0,270.6,0.48192771084337344
125,713.6,2.8,0.4,4.8,8.0,270.4,0.5
126,714.6,2.6,0.2,4.6,8.2,269.8,0.5256410256410257
127,716.2,2.8,0.2,4.0,8.4,268.4,0.5454545454545454
128,716.2,3.0,0,4.2,8.8,267.8,0.55
129,717.6,3.0,0.4,4.2,8.0,266.8,0.5128205128205129
130,719.0,2.4,0,4.6,8.2,265.8,0.5394736842105263
131,720.2,2.6,0,4.6,7.8,264.8,0.52
132,721.0,2.2,0.4,3.8,8.2,264.4,0.5616438356164383
133,721.6,1.6,0.4,3.8,8.4,264.2,0.591549295774648
134,723.0,1.4,0.2,3.8,8.0,263.6,0.5970149253731344
135,724.6,1.0,0.2,3.4,7.2,263.6,0.6101694915254237
136,726.0,1.4,0,3.0,7.4,262.2,0.6271186440677966
137,726.6,1.4,0.2,2.8,6.4,262.6,0.5925925925925926
138,727.6,1.2,0.2,2.4,6.0,262.6,0.6122448979591836
139,729.4,0.8,0,2.4,5.4,262.0,0.6279069767441859
140,731.0,0.6,0,2.6,4.8,261.0,0.6
141,731.2,1.0,0,2.8,3.6,261.4,0.48648648648648646
142,732.0,1.6,0,2.8,3.4,260.2,0.43589743589743585
143,733.4,1.6,0.2,2.8,3.0,259.0,0.39473684210526316
144,734.6,2.0,0,2.4,3.0,258.0,0.4054054054054054
145,735.4,0.8,1.2,2.6,2.6,257.4,0.36111111111111116
146,735.6,1.2,0.2,2.4,3.8,256.8,0.5
147,737.2,1.2,0,2.6,3.6,255.4,0.48648648648648646
148,737.2,1.4,0.6,2.0,3.6,255.2,0.4736842105263158
149,738.4,1.4,0.2,2.2,3.8,254.0,0.5
