Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,986.8,3.2,9.6,0,0,0.4,0.0
1,983.0,6.6,9.4,0.4,0,0.6,0.0
2,979.8,8.2,9.8,1.0,0,1.2,0.0
3,977.4,9.2,10.4,1.0,0,2.0,0.0
4,974.2,10.4,11.6,1.0,0,2.8,0.0
5,970.2,12.8,12.2,1.2,0,3.6,0.0
6,967.4,13.0,13.4,2.8,0,3.4,0.0
7,964.2,13.2,13.6,4.2,0,4.8,0.0
8,961.2,12.6,14.4,5.0,0,6.8,0.0
9,955.2,17.0,14.0,5.2,0,8.6,0.0
10,951.8,16.2,15.4,6.4,0,10.2,0.0
11,947.0,17.2,15.2,8.4,0,12.2,0.0
12,941.8,18.4,17.6,9.0,0,13.2,0.0
13,934.2,22.8,18.6,9.6,0,14.8,0.0
14,926.8,25.4,19.6,10.4,0,17.8,0.0
15,919.8,26.6,20.4,12.0,0,21.2,0.0
16,913.6,26.8,22.8,12.4,0,24.4,0.0
17,904.8,29.2,24.6,14.6,0,26.8,0.0
18,897.8,31.0,26.4,14.8,0,30.0,0.0
19,889.8,32.8,28.8,16.4,0,32.2,0.0
20,886.8,28.0,9.4,18.0,23.4,34.4,0.2969543147208122
21,882.8,24.8,4.2,17.8,31.6,38.8,0.4030612244897959
22,880.0,22.6,2.8,18.4,32.4,43.8,0.4251968503937008
23,875.4,22.2,2.4,19.6,32.4,48.0,0.42297650130548303
24,872.4,21.8,2.4,19.4,33.0,51.0,0.43080939947780683
25,868.4,21.6,2.0,18.8,33.4,55.8,0.4406332453825857
26,865.2,20.6,2.8,19.2,32.0,60.2,0.4289544235924933
27,861.0,21.2,2.4,19.2,32.2,64.0,0.42933333333333334
28,857.0,20.8,2.4,20.6,31.6,67.6,0.41909814323607425
29,853.0,18.8,3.0,22.0,32.6,70.6,0.42670157068062825
30,849.2,18.8,3.4,22.4,33.4,72.8,0.4282051282051282
31,843.6,20.2,3.2,22.6,33.8,76.6,0.42355889724310775
32,839.0,21.6,4.2,22.6,33.0,79.6,0.4054054054054054
33,835.8,20.8,3.2,23.2,33.8,83.2,0.4172839506172839
34,833.0,20.2,2.4,22.4,34.6,87.4,0.4346733668341709
35,830.4,19.2,4.2,22.4,34.2,89.6,0.42750000000000005
36,826.8,19.0,4.6,21.6,33.8,94.2,0.42784810126582273
37,825.2,16.4,4.0,22.4,36.4,95.6,0.45959595959595967
38,820.6,18.0,2.2,22.6,37.4,99.2,0.4663341645885287
39,815.8,20.4,2.4,22.6,37.2,101.6,0.4503631961259081
40,812.2,20.8,3.0,21.8,37.0,105.2,0.44794188861985473
41,809.2,19.8,3.2,20.6,37.8,109.4,0.46437346437346433
42,809.0,15.8,3.2,21.4,37.8,112.8,0.48337595907928393
43,808.0,15.6,1.4,21.2,38.4,115.4,0.5013054830287207
44,806.4,15.4,1.8,21.0,36.2,119.2,0.48655913978494625
45,802.0,17.4,2.4,19.0,35.2,124.0,0.4756756756756757
46,800.8,16.2,2.2,18.6,34.2,128.0,0.4803370786516854
47,797.0,17.8,1.8,18.4,33.0,132.0,0.4647887323943662
48,795.8,16.4,1.2,18.2,33.8,134.6,0.48563218390804597
49,794.2,17.8,0.8,17.6,32.2,137.4,0.47076023391812866
50,791.6,16.4,1.8,17.6,31.0,141.6,0.46407185628742514
51,790.2,15.2,2.2,18.2,30.4,143.8,0.4606060606060606
52,787.0,17.2,2.2,17.6,30.8,145.2,0.45427728613569324
53,784.2,16.6,3.0,17.0,31.4,147.8,0.4617647058823529
54,783.2,15.8,1.2,16.2,33.6,150.0,0.5029940119760479
55,781.6,14.6,2.2,15.8,33.4,152.4,0.506060606060606
56,780.0,13.6,2.0,15.2,31.6,157.6,0.5064102564102565
57,777.6,13.0,2.0,16.0,31.4,160.0,0.5032051282051282
58,777.2,11.6,2.0,16.4,30.8,162.0,0.5065789473684211
59,776.2,11.0,1.6,16.2,31.4,163.6,0.521594684385382
60,774.8,10.6,1.4,14.4,30.8,168.0,0.5384615384615384
61,772.0,11.6,1.0,15.2,29.8,170.4,0.5173611111111112
62,771.8,9.2,2.2,14.6,28.2,174.0,0.5202952029520295
63,771.4,9.2,1.0,14.2,29.2,175.0,0.5447761194029851
64,770.4,9.2,1.2,13.2,28.8,177.2,0.549618320610687
65,768.8,9.0,1.4,13.6,27.2,180.0,0.53125
66,768.8,8.8,0.8,12.8,26.6,182.2,0.5428571428571429
67,767.6,8.6,0.8,12.6,25.6,184.8,0.5378151260504201
68,765.6,8.4,1.2,12.8,24.0,188.0,0.5172413793103449
69,764.8,8.4,1.0,12.6,24.2,189.0,0.5238095238095237
70,763.2,9.8,0.6,12.0,24.4,190.0,0.5213675213675214
71,762.4,10.0,1.6,12.4,23.4,190.2,0.49367088607594933
72,761.6,9.2,1.4,12.2,22.8,192.8,0.5000000000000001
73,760.8,8.4,1.4,13.0,22.4,194.0,0.495575221238938
74,759.0,9.4,1.2,12.0,22.0,196.4,0.49327354260089684
75,758.2,9.4,1.6,11.8,21.2,197.8,0.4818181818181818
76,758.4,7.6,1.0,12.2,21.6,199.2,0.5094339622641509
77,757.6,9.0,0.4,11.4,21.2,200.4,0.5047619047619047
78,756.8,8.8,1.4,11.4,20.4,201.2,0.48571428571428565
79,757.2,8.8,1.2,9.8,20.8,202.2,0.5123152709359606
80,756.8,8.8,0.6,9.4,20.4,204.0,0.520408163265306
81,756.0,9.2,0.8,9.2,19.8,205.0,0.5076923076923077
82,755.0,9.6,0.8,9.0,20.0,205.6,0.5076142131979695
83,754.8,9.0,0.6,9.0,19.6,207.0,0.5130890052356021
84,753.6,8.8,0.6,9.6,18.8,208.6,0.49735449735449744
85,754.0,7.6,1.2,9.8,19.0,208.4,0.5053191489361702
86,753.8,8.0,0.8,9.6,17.8,210.0,0.4917127071823204
87,753.8,6.8,0.8,10.4,17.2,211.0,0.4886363636363636
88,752.4,7.0,1.2,10.4,16.8,212.2,0.47457627118644063
89,752.0,7.0,0.4,10.8,18.0,211.8,0.49723756906077343
90,750.6,6.8,1.2,10.2,17.6,213.6,0.49162011173184367
91,750.6,6.4,0,10.2,18.0,214.8,0.5202312138728323
92,750.2,6.2,0.4,11.2,17.0,215.0,0.4885057471264368
93,749.4,6.4,0.4,11.2,16.4,216.2,0.4767441860465116
