Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2997.0,1.0,2.0,0,0,0,0.0
1,2995.4,2.6,2.0,0,0,0,0.0
2,2994.2,3.6,2.2,0,0,0,0.0
3,2993.0,4.0,2.6,0.4,0,0,0.0
4,2991.2,4.8,3.0,0.8,0,0.2,0.0
5,2990.0,5.2,3.4,1.0,0,0.4,0.0
6,2987.6,7.2,3.0,1.4,0,0.8,0.0
7,2985.4,7.8,3.6,1.8,0,1.4,0.0
8,2982.6,9.0,3.8,3.2,0,1.4,0.0
9,2976.8,12.4,5.0,3.8,0,2.0,0.0
10,2972.4,14.4,6.0,4.4,0,2.8,0.0
11,2966.6,17.4,6.8,5.8,0,3.4,0.0
12,2958.6,21.6,9.2,7.0,0,3.6,0.0
13,2952.0,24.0,10.8,8.4,0,4.8,0.0
14,2941.4,29.8,13.8,9.2,0,5.8,0.0
15,2928.2,36.6,16.0,11.4,0,7.8,0.0
16,2914.0,43.6,20.6,12.8,0,9.0,0.0
17,2895.0,52.8,26.6,14.6,0,11.0,0.0
18,2872.2,66.8,30.6,15.6,0,14.8,0.0
19,2851.4,74.0,35.4,19.6,0,19.6,0.0
20,2819.8,91.4,42.4,22.0,0,24.4,0.0
21,2788.6,104.6,50.0,28.4,0,28.4,0.0
22,2744.6,126.4,59.6,35.4,0,34.0,0.0
23,2693.0,151.8,71.8,43.6,0,39.8,0.0
24,2634.2,180.0,83.2,53.8,0,48.8,0.0
25,2566.2,207.4,104.0,66.2,0,56.2,0.0
26,2482.2,249.8,120.0,79.8,0,68.2,0.0
27,2384.2,303.0,133.0,94.6,0,85.2,0.0
28,2290.6,336.4,158.0,110.6,0,104.4,0.0
29,2181.4,382.8,180.6,129.8,0,125.4,0.0
30,2062.2,425.4,215.8,155.0,0,141.6,0.0
31,1939.4,471.4,250.0,171.4,0,167.8,0.0
32,1789.0,526.8,290.2,197.0,0,197.0,0.0
33,1634.8,576.8,332.2,224.4,0,231.8,0.0
34,1473.4,618.0,386.0,252.4,0,270.2,0.0
35,1321.4,652.8,428.0,282.8,0,315.0,0.0
36,1166.6,678.4,479.6,313.8,0,361.6,0.0
37,1017.4,694.2,530.4,339.2,0,418.8,0.0
38,881.8,694.0,582.8,364.2,0,477.2,0.0
39,753.6,687.6,624.8,390.2,0,543.8,0.0
40,645.0,664.8,658.2,414.0,0,618.0,0.0
41,535.8,645.0,684.6,442.6,0,692.0,0.0
42,450.8,610.8,703.0,460.2,0,775.2,0.0
43,378.4,571.6,727.2,472.4,0,850.4,0.0
44,311.8,526.4,747.0,484.6,0,930.2,0.0
45,255.8,482.2,758.0,490.2,0,1013.8,0.0
46,213.8,434.2,769.6,496.6,0,1085.8,0.0
47,177.4,395.4,770.0,497.6,0,1159.6,0.0
48,146.0,356.4,762.2,493.2,0,1242.2,0.0
49,124.6,313.0,755.2,489.4,0,1317.8,0.0
50,106.6,276.0,730.0,481.2,9.2,1397.0,0.006148088746324511
51,95.2,241.0,696.0,467.2,23.8,1476.8,0.016666666666666666
52,87.6,210.6,663.6,452.2,38.2,1547.8,0.027993551223801847
53,84.4,181.8,621.0,437.0,53.4,1622.4,0.04129291679554593
