Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,1995.0,2.0,3.0,0,0,0,0.0
1,1994.0,2.8,2.8,0,0,0.4,0.0
2,1993.2,3.2,3.0,0.2,0,0.4,0.0
3,1992.4,3.2,3.2,0.8,0,0.4,0.0
4,1991.2,3.4,3.6,1.2,0,0.6,0.0
5,1989.6,3.8,3.4,1.8,0,1.4,0.0
6,1987.4,5.2,4.0,2.0,0,1.4,0.0
7,1985.8,6.0,4.0,2.0,0,2.2,0.0
8,1984.6,6.8,4.2,2.4,0,2.0,0.0
9,1983.2,7.6,4.2,2.4,0,2.6,0.0
10,1980.8,8.8,4.4,2.8,0,3.2,0.0
11,1978.6,9.2,5.0,3.6,0,3.6,0.0
12,1975.6,10.6,5.0,4.0,0,4.8,0.0
13,1972.8,10.8,6.2,5.0,0,5.2,0.0
14,1969.4,12.0,7.0,5.8,0,5.8,0.0
15,1964.2,15.0,8.0,6.2,0,6.6,0.0
16,1960.2,15.2,9.4,7.6,0,7.6,0.0
17,1954.4,18.8,11.2,6.6,0,9.0,0.0
18,1949.2,20.8,11.6,7.0,0,11.4,0.0
19,1944.0,21.0,13.4,8.8,0,12.8,0.0
20,1935.4,25.8,10.4,9.6,5.2,13.6,0.10196078431372547
21,1930.4,26.6,8.8,10.8,8.6,14.8,0.15693430656934304
22,1925.4,25.6,9.6,12.8,10.2,16.4,0.17525773195876287
23,1920.4,25.4,9.8,13.2,13.0,18.2,0.21172638436482083
24,1913.4,24.6,9.4,16.8,15.0,20.8,0.22796352583586627
25,1905.6,28.2,8.0,17.6,16.4,24.2,0.23361823361823358
26,1900.0,29.8,8.2,17.4,16.4,28.2,0.22841225626740946
27,1896.0,28.6,8.8,17.6,17.8,31.2,0.24450549450549447
28,1889.0,28.2,12.4,18.2,18.0,34.2,0.234375
29,1879.8,32.8,12.2,18.4,19.6,37.2,0.23614457831325303
30,1870.8,34.2,14.4,20.8,21.4,38.4,0.23568281938325986
31,1861.6,37.4,13.8,22.0,21.8,43.4,0.22947368421052633
32,1853.8,41.4,10.6,22.4,23.8,48.0,0.24236252545824846
33,1846.4,40.4,12.6,23.8,25.4,51.4,0.24853228962818005
34,1838.6,40.0,13.6,24.8,26.4,56.6,0.25190839694656486
35,1830.8,39.8,15.0,26.4,27.8,60.2,0.25504587155963304
36,1821.2,41.0,18.8,26.8,27.4,64.8,0.24035087719298245
37,1812.6,42.2,18.6,27.2,28.8,70.6,0.24657534246575344
38,1803.4,43.6,20.0,29.4,29.0,74.6,0.23770491803278687
39,1791.0,48.4,20.8,31.8,28.6,79.4,0.22067901234567902
40,1779.8,51.6,18.0,33.4,32.6,84.6,0.24041297935103248
41,1769.2,53.8,19.2,34.6,33.4,89.8,0.23687943262411346
42,1757.2,55.2,19.4,39.0,34.6,94.6,0.23346828609986509
43,1745.6,57.2,19.4,40.8,37.6,99.4,0.24258064516129033
