Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2971.6,18.4,9.0,0,0,1.0,0.0
1,2957.0,29.2,11.0,1.4,0,1.4,0.0
2,2938.8,41.6,14.8,3.0,0,1.8,0.0
3,2913.8,59.6,18.2,5.8,0,2.6,0.0
4,2883.2,80.2,24.2,8.4,0,4.0,0.0
5,2837.8,111.0,33.0,12.6,0,5.6,0.0
6,2770.8,156.4,42.2,21.0,0,9.6,0.0
7,2687.4,206.4,60.0,31.2,0,15.0,0.0
8,2566.6,286.0,80.4,46.2,0,20.8,0.0
9,2410.2,385.6,108.6,65.6,0,30.0,0.0
10,2206.6,507.8,145.0,98.0,0,42.6,0.0
11,1962.2,644.6,198.6,136.0,0,58.6,0.0
12,1678.6,798.6,266.8,178.6,0,77.4,0.0
13,1345.0,976.8,340.2,224.6,0,113.4,0.0
14,1039.0,1093.6,429.8,283.2,0,154.4,0.0
15,752.2,1174.6,516.8,345.6,0,210.8,0.0
16,520.0,1178.0,618.0,410.0,0,274.0,0.0
17,338.2,1122.0,723.8,475.6,0,340.4,0.0
18,196.6,1034.2,817.8,532.8,0,418.6,0.0
19,104.6,918.0,890.8,574.6,0,512.0,0.0
20,51.6,791.6,927.0,607.2,9.2,613.4,0.003940042826552462
21,21.6,661.4,946.8,623.6,18.2,728.4,0.00808888888888889
22,10.2,550.2,947.2,627.4,26.8,838.2,0.01245584681167503
23,7.2,441.0,943.6,621.6,34.4,952.2,0.016857786925414096
24,7.0,357.6,926.8,611.2,42.4,1055.0,0.021878224974200205
25,7.2,297.8,893.8,590.0,49.0,1162.2,0.026767180159510545
26,10.2,245.6,860.2,568.4,54.2,1261.4,0.031358481832909055
27,9.6,201.4,823.2,553.8,60.8,1351.2,0.03709126403123474
28,10.8,173.4,781.4,533.0,65.6,1435.8,0.04222994721256598
29,9.6,147.4,735.6,509.6,70.2,1527.6,0.0479901558654635
30,12.0,128.0,695.6,483.0,74.0,1607.4,0.05359988410835869
31,10.8,110.0,657.0,460.0,76.0,1686.2,0.05832693783576362
32,8.2,100.0,612.4,437.2,80.6,1761.6,0.06551780198341733
33,12.2,87.0,574.0,411.8,84.4,1830.6,0.0729346698928448
34,14.2,77.6,532.6,393.6,89.6,1892.4,0.0819462227912932
35,18.4,71.8,497.2,372.6,92.6,1947.4,0.08953780700058014
36,16.6,70.4,460.0,353.2,94.8,2005.0,0.09689288634505316
37,18.8,62.2,429.6,335.6,95.8,2058.0,0.10376949740034662
38,22.0,58.6,400.6,316.6,99.4,2102.8,0.11357404021937843
39,21.6,58.4,369.4,299.2,104.6,2146.8,0.12578162578162577
40,26.0,57.8,326.8,281.0,121.0,2187.4,0.15382659547419272
41,28.2,56.2,286.8,265.2,135.6,2228.0,0.18230707179349284
42,31.0,59.0,250.2,248.4,147.6,2263.8,0.20930232558139533
43,31.8,56.4,216.0,240.0,160.6,2295.2,0.23863298662704308
44,36.4,53.6,182.2,224.2,173.2,2330.4,0.27353126974099806
45,41.2,52.4,152.2,212.2,182.6,2359.4,0.304637971304638
46,43.0,51.6,124.0,201.6,191.6,2388.2,0.3368495077355837
47,51.0,48.6,103.2,192.0,200.6,2404.6,0.36847905951506243
48,54.0,47.8,86.6,176.6,207.8,2427.2,0.4005397070161913
49,59.2,42.4,71.0,164.4,211.0,2452.0,0.43166939443535185
