Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,1982.2,7.8,9.6,0,0,0.4,0.0
1,1975.2,13.8,9.2,0.4,0,1.4,0.0
2,1968.8,17.8,9.8,1.2,0,2.4,0.0
3,1961.6,21.2,10.8,2.8,0,3.6,0.0
4,1953.4,25.4,11.8,4.8,0,4.6,0.0
5,1943.2,29.4,14.2,7.2,0,6.0,0.0
6,1929.4,37.6,16.6,9.0,0,7.4,0.0
7,1913.2,45.2,19.4,12.4,0,9.8,0.0
8,1895.4,56.2,21.6,14.2,0,12.6,0.0
9,1876.0,66.2,25.6,18.0,0,14.2,0.0
10,1848.4,81.8,32.0,21.4,0,16.4,0.0
11,1822.8,92.0,39.8,25.2,0,20.2,0.0
12,1788.6,107.2,48.6,31.6,0,24.0,0.0
13,1745.6,127.2,58.4,37.8,0,31.0,0.0
14,1700.8,147.2,70.6,44.8,0,36.6,0.0
15,1643.4,171.8,84.6,56.8,0,43.4,0.0
16,1575.0,212.2,97.8,63.4,0,51.6,0.0
17,1502.4,244.2,116.0,74.6,0,62.8,0.0
18,1419.4,279.0,134.8,88.8,0,78.0,0.0
19,1331.2,312.0,158.8,105.0,0,93.0,0.0
20,1235.8,344.4,174.0,127.8,9.4,108.6,0.014338010982306287
21,1145.0,366.6,192.0,149.8,18.0,128.6,0.02477973568281938
22,1048.2,399.4,208.8,162.6,27.0,154.0,0.03384306843820506
23,956.6,409.0,236.2,182.6,34.8,180.8,0.0403431486204498
24,850.8,435.4,258.6,199.6,41.2,214.4,0.044073598630723146
25,751.4,442.8,285.8,228.0,47.4,244.6,0.04721115537848605
26,656.2,449.2,313.0,242.8,53.6,285.2,0.05063291139240507
27,579.4,436.0,335.6,258.4,59.0,331.6,0.05417814508723599
28,498.4,430.8,352.0,272.4,63.8,382.6,0.05701519213583558
29,432.2,414.0,369.2,289.6,69.4,425.6,0.060759936963754146
30,370.0,402.6,378.8,301.4,74.4,472.8,0.06429312132734184
31,306.2,392.6,388.8,315.0,77.8,519.6,0.06625787770396865
32,259.0,362.0,398.6,323.4,81.0,576.0,0.06952789699570816
33,217.0,334.6,402.6,327.8,83.4,634.6,0.07262277951933124
34,184.6,304.8,405.6,331.8,86.4,686.8,0.07655502392344497
35,152.2,282.8,400.8,328.4,90.0,745.8,0.08166969147005444
36,128.2,255.4,402.6,324.6,93.6,795.6,0.08697268165768443
37,111.0,223.2,399.2,323.8,97.0,845.8,0.09298312883435582
38,91.4,203.4,385.8,315.0,98.0,906.4,0.09778487327878667
39,78.4,180.6,373.8,310.0,100.4,956.8,0.10406301824212273
40,63.2,162.4,346.6,304.8,119.0,1004.0,0.1275728987993139
41,53.0,143.2,324.8,290.2,133.0,1055.8,0.14923698384201076
42,44.4,124.0,302.6,279.4,146.2,1103.4,0.17155597277634355
43,38.8,107.8,274.4,267.6,159.6,1151.8,0.19718309859154928
44,36.8,94.8,248.0,258.6,171.2,1190.6,0.2215894382604193
45,37.4,82.8,224.8,243.2,182.0,1229.8,0.24836244541484717
46,36.8,72.4,198.4,236.0,191.0,1265.4,0.2737173975351104
47,35.8,63.8,177.2,220.8,198.0,1304.4,0.30009093664746894
48,36.6,56.0,156.0,205.0,206.8,1339.6,0.33151651170246876
49,37.0,53.4,131.0,188.6,213.4,1376.6,0.3639154160982265
50,35.6,49.0,108.4,178.4,220.2,1408.4,0.39604316546762586
51,37.6,42.8,89.6,166.2,225.8,1438.0,0.43058733790999243
52,43.0,36.4,70.0,158.2,232.4,1460.0,0.4676056338028169
53,47.4,33.4,46.0,149.2,240.6,1483.4,0.5127877237851662
54,51.8,29.0,30.0,136.8,246.4,1506.0,0.5572139303482586
55,53.8,26.6,20.2,122.2,247.2,1530.0,0.5939452186448823
56,57.6,22.8,14.6,108.0,245.6,1551.4,0.6281329923273657
57,68.6,16.6,8.8,97.2,241.2,1567.6,0.6630016492578339
58,75.0,15.4,6.2,83.4,235.8,1584.2,0.6919014084507042
59,81.6,12.6,2.8,74.2,230.8,1598.0,0.7203495630461924
60,87.8,10.0,1.4,64.0,229.6,1607.2,0.7527868852459016
61,97.6,9.2,0.6,54.2,223.6,1614.8,0.7774687065368566
62,104.0,6.2,1.8,46.2,216.4,1625.4,0.7997043606799704
63,111.6,6.0,1.0,41.0,207.8,1632.6,0.8123534010946052
64,119.6,5.0,1.4,37.8,194.6,1641.6,0.8149078726968174
65,125.4,4.8,1.4,33.6,185.6,1649.2,0.8234250221827862
66,134.0,4.0,1.0,29.4,176.2,1655.4,0.8366571699905033
67,141.8,4.6,0.4,26.4,167.4,1659.4,0.8420523138832998
68,147.8,4.4,1.4,25.0,157.6,1663.8,0.8365180467091294
69,154.2,4.0,0.8,23.2,147.8,1670.0,0.8407281001137656
70,163.8,3.8,1.0,21.0,139.0,1671.4,0.8434466019417475
71,169.0,5.4,0.4,19.8,132.0,1673.4,0.8375634517766498
72,177.0,6.2,0.6,17.4,123.0,1675.8,0.8355978260869565
73,186.0,4.2,0.6,16.8,113.0,1679.4,0.8395245170876672
74,193.4,3.4,0.8,15.2,105.6,1681.6,0.8448
75,199.4,3.2,0.2,12.6,99.0,1685.6,0.8608695652173913
76,209.4,3.0,0.2,10.8,92.2,1684.4,0.8681732580037664
77,219.0,1.2,1.0,10.6,86.0,1682.2,0.8704453441295547
78,227.6,1.2,0,10.4,82.4,1678.4,0.8765957446808511
79,236.6,1.6,0.2,9.4,74.8,1677.4,0.8697674418604651
80,243.8,1.6,0.6,7.4,69.2,1677.4,0.8781725888324872
81,251.6,1.2,0.2,6.4,65.6,1675.0,0.8937329700272479
82,259.0,1.6,0.2,5.8,61.2,1672.2,0.8895348837209303
83,266.0,1.6,0.2,5.4,56.4,1670.4,0.8867924528301886
84,274.2,1.0,0,5.6,54.6,1664.6,0.892156862745098
85,282.4,1.6,0,5.4,52.8,1657.8,0.882943143812709
86,292.4,1.2,0,5.8,48.2,1652.4,0.8731884057971014
87,302.6,1.0,0,4.8,45.4,1646.2,0.88671875
88,310.2,1.2,0,4.6,42.4,1641.6,0.8796680497925312
89,318.8,0.8,0.2,4.4,40.4,1635.4,0.8820960698689957
90,329.8,0.6,0,4.4,39.2,1626.0,0.8868778280542986
91,338.8,0.6,0,4.4,35.2,1621.0,0.8756218905472637
92,347.2,1.4,0,4.6,32.6,1614.2,0.844559585492228
93,355.4,1.4,0.2,4.0,30.2,1608.8,0.8435754189944135
94,362.4,1.8,0.2,3.8,28.4,1603.4,0.8304093567251463
95,369.0,1.8,0,4.0,26.2,1599.0,0.81875
96,373.8,1.8,0.2,4.0,24.4,1595.8,0.8026315789473684
97,385.4,1.4,0.2,4.0,22.2,1586.8,0.7985611510791367
98,393.8,1.8,0,3.2,21.0,1580.2,0.8076923076923077
99,401.0,1.6,0.6,3.2,19.2,1574.4,0.7804878048780487
100,410.6,1.2,0.2,3.2,18.2,1566.6,0.7982456140350878
101,418.6,0.8,0.2,3.2,16.8,1560.4,0.8
102,427.4,1.2,0,3.0,15.4,1553.0,0.7857142857142857
103,435.0,1.0,0,2.6,14.4,1547.0,0.8
104,443.6,1.6,0,2.8,13.0,1539.0,0.7471264367816093
105,449.6,1.4,0.2,2.8,12.2,1533.8,0.7349397590361446
106,457.2,1.2,0.2,2.6,12.0,1526.8,0.75
107,466.0,0.8,0.4,2.4,11.6,1518.8,0.7631578947368421
108,475.6,0.6,0.4,2.0,11.2,1510.2,0.7887323943661971
109,483.8,0.6,0,2.0,11.4,1502.2,0.8142857142857143
