Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,987.0,3.0,9.4,0,0,0.6,0.0
1,984.8,4.6,9.2,0.4,0,1.0,0.0
2,981.8,7.2,8.8,0.4,0,1.8,0.0
3,980.0,7.8,8.8,0.8,0,2.6,0.0
4,978.0,7.0,9.8,1.6,0,3.6,0.0
5,974.0,9.8,10.4,2.0,0,3.8,0.0
6,972.4,9.8,11.0,2.2,0,4.6,0.0
7,969.6,11.4,11.2,2.6,0,5.2,0.0
8,966.4,12.2,11.8,3.2,0,6.4,0.0
9,964.2,12.6,11.6,4.2,0,7.4,0.0
10,959.2,15.0,13.0,5.0,0,7.8,0.0
11,955.6,16.4,13.6,5.6,0,8.8,0.0
12,950.8,18.4,14.4,5.4,0,11.0,0.0
13,947.2,19.0,15.4,5.8,0,12.6,0.0
14,943.4,19.8,16.8,6.6,0,13.4,0.0
15,938.2,21.2,18.0,8.2,0,14.4,0.0
16,930.4,25.0,18.8,9.4,0,16.4,0.0
17,922.8,28.8,18.4,10.8,0,19.2,0.0
18,914.0,34.0,18.6,11.6,0,21.8,0.0
19,904.4,35.8,21.0,14.8,0,24.0,0.0
20,899.8,33.2,15.0,17.6,6.6,27.8,0.09116022099447513
21,894.6,32.6,9.2,19.0,13.0,31.6,0.1761517615176152
22,890.8,29.8,8.8,19.2,16.8,34.6,0.22520107238605902
23,883.8,31.6,6.8,19.4,19.4,39.0,0.25129533678756477
24,879.4,30.6,5.4,20.4,22.2,42.0,0.2824427480916031
25,875.2,28.0,5.6,22.0,24.0,45.2,0.30150753768844224
26,870.2,28.0,4.0,22.4,26.0,49.4,0.3233830845771144
27,864.4,27.6,4.8,22.6,26.2,54.4,0.3226600985221675
28,860.0,27.8,4.2,23.0,27.2,57.8,0.3309002433090024
29,854.2,30.0,4.4,21.8,26.6,63.0,0.321256038647343
30,849.8,27.4,5.6,21.8,27.6,67.8,0.33495145631067963
31,844.6,27.0,3.6,23.8,29.6,71.4,0.3523809523809524
