Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,987.0,3.0,9.6,0,0,0.4,0.0
1,984.8,5.0,8.8,0,0,1.4,0.0
2,982.6,6.4,7.0,0.8,0,3.2,0.0
3,980.8,6.6,7.8,1.6,0,3.2,0.0
4,978.4,8.4,8.0,1.6,0,3.6,0.0
5,975.0,10.4,8.0,1.6,0,5.0,0.0
6,972.0,12.2,8.6,1.6,0,5.6,0.0
7,971.2,9.0,10.2,2.8,0,6.8,0.0
8,968.8,9.6,11.0,3.2,0,7.4,0.0
9,965.0,11.4,11.2,4.2,0,8.2,0.0
10,961.2,13.6,11.2,4.6,0,9.4,0.0
11,959.2,11.4,12.8,6.2,0,10.4,0.0
12,954.2,14.8,12.6,6.4,0,12.0,0.0
13,950.4,14.6,13.0,7.8,0,14.2,0.0
14,945.8,16.6,12.6,9.0,0,16.0,0.0
15,941.8,15.8,14.8,9.8,0,17.8,0.0
16,937.6,17.8,16.2,9.2,0,19.2,0.0
17,933.4,18.4,17.2,9.8,0,21.2,0.0
18,928.4,20.6,17.2,11.0,0,22.8,0.0
19,922.8,23.0,18.0,11.6,0,24.6,0.0
20,919.4,21.0,5.0,13.2,14.8,26.6,0.2740740740740741
21,916.8,19.2,2.4,13.4,20.2,28.0,0.3659420289855072
22,914.8,16.6,2.6,14.4,22.2,29.4,0.39784946236559143
23,911.0,16.2,2.2,14.6,23.6,32.4,0.4169611307420495
24,907.2,15.8,3.4,15.2,23.4,35.0,0.40484429065743943
25,904.2,16.2,3.0,14.2,24.4,38.0,0.42214532871972316
26,901.4,17.0,2.2,14.2,24.4,40.8,0.42214532871972316
27,898.4,17.2,2.8,14.0,24.0,43.6,0.41379310344827586
28,896.4,15.0,3.4,14.6,24.4,46.2,0.4250871080139373
29,893.6,14.2,3.0,15.0,26.2,48.0,0.44863013698630133
30,891.2,14.6,1.8,15.2,27.0,50.2,0.46075085324232085
31,888.4,15.0,1.4,15.2,26.6,53.4,0.4570446735395189
32,885.0,16.0,1.4,15.4,25.8,56.4,0.44027303754266217
33,881.6,15.8,2.2,15.4,25.4,59.6,0.43197278911564624
34,877.2,15.4,2.4,17.0,25.6,62.4,0.42384105960264906
35,874.4,13.4,2.8,18.6,25.2,65.6,0.42
36,871.0,14.0,2.4,18.4,25.6,68.6,0.42384105960264906
37,867.8,14.6,2.8,17.6,25.2,72.0,0.41860465116279066
38,865.4,13.6,2.0,18.4,26.6,74.0,0.438943894389439
39,863.2,13.2,3.0,18.8,26.2,75.6,0.42810457516339867
40,859.8,14.6,2.6,17.2,27.4,78.4,0.44336569579288027
41,858.6,13.4,1.8,16.4,28.0,81.8,0.4697986577181208
42,855.0,14.2,3.0,16.4,26.8,84.6,0.4437086092715233
43,853.0,14.4,1.8,15.6,26.8,88.4,0.4573378839590444
44,851.0,13.4,1.2,17.2,27.0,90.2,0.45918367346938777
45,848.2,14.2,1.2,17.8,27.0,91.6,0.4485049833887043
46,844.8,15.4,1.8,17.2,26.4,94.4,0.4342105263157895
47,842.4,15.0,1.8,16.6,26.8,97.4,0.44518272425249167
48,841.2,13.0,2.6,16.8,26.6,99.8,0.45084745762711864
49,837.6,15.0,0.8,16.4,27.8,102.4,0.4633333333333333
50,836.4,14.0,2.2,16.8,27.0,103.6,0.45
51,835.0,13.2,1.6,17.4,27.4,105.4,0.4597315436241611
52,831.8,14.6,1.6,17.0,27.2,107.8,0.45033112582781454
53,829.8,13.4,2.0,17.4,26.8,110.6,0.4496644295302014
54,828.6,12.6,1.6,16.4,26.2,114.6,0.4612676056338028
55,825.4,13.6,1.2,15.8,25.8,118.2,0.4574468085106383
56,823.8,12.4,1.8,15.8,24.4,121.8,0.44852941176470584
57,823.2,11.6,1.4,15.2,24.4,124.2,0.46387832699619774
58,822.6,10.4,1.4,15.0,24.6,126.0,0.47859922178988323
59,821.6,9.2,1.8,14.2,25.6,127.6,0.5039370078740159
60,821.0,9.4,0.8,13.6,26.2,129.0,0.524
61,819.0,9.8,1.4,13.0,26.0,130.8,0.5179282868525896
62,816.6,11.8,1.0,11.4,26.0,133.2,0.5179282868525896
63,816.8,9.6,2.0,11.4,25.2,135.0,0.5228215767634854
64,815.2,9.6,1.2,10.2,25.0,138.8,0.5434782608695652
65,813.0,10.4,1.0,10.8,23.6,141.2,0.5152838427947598
66,811.2,11.4,0.4,10.8,22.8,143.4,0.5022026431718061
67,808.6,11.4,2.0,10.0,22.8,145.2,0.4935064935064935
68,807.2,11.4,1.2,10.6,23.2,146.4,0.5
69,806.4,10.6,1.4,11.0,22.8,147.8,0.49781659388646293
70,806.2,9.6,1.2,10.0,22.6,150.4,0.5207373271889402
71,805.6,9.6,0.6,9.8,22.0,152.4,0.5238095238095238
72,803.2,11.2,1.0,9.4,22.0,153.2,0.5045871559633027
73,802.6,10.6,1.6,9.2,20.8,155.2,0.4928909952606635
74,801.8,9.6,0.6,9.2,21.0,157.8,0.5198019801980198
75,801.0,9.8,1.2,9.4,20.0,158.6,0.49504950495049505
76,800.8,8.4,1.0,9.8,19.4,160.6,0.5025906735751294
77,799.6,8.0,0.8,11.4,18.8,161.4,0.48205128205128206
78,797.6,8.6,1.0,11.0,17.6,164.2,0.4607329842931937
79,795.8,9.8,0.4,10.6,17.2,166.2,0.4526315789473684
80,794.8,10.4,1.0,9.8,17.0,167.0,0.4450261780104712
81,795.0,9.0,0.8,9.8,17.4,168.0,0.47027027027027024
82,795.0,9.2,0.8,10.0,16.4,168.6,0.4505494505494505
83,794.6,10.0,0.8,10.2,16.0,168.4,0.43243243243243246
84,792.8,10.6,1.2,10.0,15.6,169.8,0.41711229946524064
85,792.6,9.8,1.2,9.8,15.4,171.2,0.42541436464088395
86,792.4,8.6,1.0,10.0,16.0,172.0,0.449438202247191
87,791.2,8.6,0.6,10.4,15.2,174.0,0.4367816091954023
