Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,1997.8,0.2,1.8,0,0,0.2,0.0
1,1997.8,0.2,1.6,0,0,0.4,0.0
2,1997.8,0.2,1.4,0,0,0.6,0.0
3,1997.6,0.4,1.2,0,0,0.8,0.0
4,1997.2,0.8,1.0,0,0,1.0,0.0
5,1997.0,0.8,1.0,0.2,0,1.0,0.0
6,1996.8,0.8,1.2,0.2,0,1.0,0.0
7,1996.8,0.8,1.2,0.2,0,1.0,0.0
8,1996.4,1.2,1.2,0.2,0,1.0,0.0
9,1996.2,1.0,1.6,0.2,0,1.0,0.0
10,1995.8,1.4,1.4,0.2,0,1.2,0.0
11,1995.2,1.6,1.4,0.2,0,1.6,0.0
12,1994.8,1.8,1.0,0.4,0,2.0,0.0
13,1994.6,2.0,1.0,0.4,0,2.0,0.0
14,1994.4,1.8,1.2,0.4,0,2.2,0.0
15,1993.8,2.0,1.4,0.6,0,2.2,0.0
16,1994.0,1.6,1.4,0.8,0,2.2,0.0
17,1993.6,1.4,1.8,0.8,0,2.4,0.0
18,1992.6,2.2,1.4,1.0,0,2.8,0.0
19,1992.2,2.0,1.8,1.2,0,2.8,0.0
20,1992.0,1.8,0.6,1.2,1.4,3.0,0.27999999999999997
21,1991.8,2.0,0,1.4,1.8,3.0,0.34615384615384615
22,1991.6,1.8,0,1.6,1.6,3.4,0.32
23,1990.8,2.4,0.2,1.4,1.4,3.8,0.25925925925925924
24,1990.8,2.4,0,1.6,1.6,3.6,0.28571428571428575
25,1990.2,2.2,0.6,1.6,1.6,3.8,0.26666666666666666
26,1990.2,1.2,0.6,1.8,2.0,4.2,0.35714285714285715
27,1989.8,1.0,0.6,2.0,2.2,4.4,0.3793103448275862
28,1989.6,0.8,0.2,2.0,2.8,4.6,0.48275862068965514
29,1989.0,1.4,0,2.0,2.2,5.4,0.3928571428571429
30,1987.8,2.2,0.2,1.8,1.6,6.4,0.27586206896551724
