Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4986.0,4.0,9.8,0,0,0.2,0.0
1,4982.6,6.6,9.6,0.6,0,0.6,0.0
2,4978.6,9.2,9.4,1.2,0,1.6,0.0
3,4973.4,13.2,9.0,1.8,0,2.6,0.0
4,4969.0,14.0,10.2,3.4,0,3.4,0.0
5,4964.2,15.0,11.8,5.0,0,4.0,0.0
6,4958.2,17.6,13.2,5.6,0,5.4,0.0
7,4952.6,19.2,14.8,6.4,0,7.0,0.0
8,4945.4,21.6,17.8,7.4,0,7.8,0.0
9,4939.2,23.4,19.8,8.6,0,9.0,0.0
10,4927.8,30.4,21.2,9.8,0,10.8,0.0
11,4919.4,32.6,23.8,12.0,0,12.2,0.0
12,4902.8,43.4,25.6,13.0,0,15.2,0.0
13,4891.4,45.8,28.2,16.6,0,18.0,0.0
14,4878.6,51.4,31.0,18.2,0,20.8,0.0
15,4858.0,62.8,33.4,20.2,0,25.6,0.0
16,4840.4,66.0,41.4,23.4,0,28.8,0.0
17,4815.4,77.4,46.8,26.0,0,34.4,0.0
18,4789.2,89.6,50.8,29.8,0,40.6,0.0
19,4757.0,102.6,58.8,37.0,0,44.6,0.0
20,4726.6,115.6,54.6,40.8,9.2,53.2,0.04178019981834696
21,4696.6,120.0,55.4,48.6,17.2,62.2,0.07131011608623548
22,4665.8,127.8,57.8,53.6,24.0,71.0,0.0911854103343465
23,4628.0,141.6,57.4,61.4,31.4,80.2,0.10760795065113092
24,4586.0,159.8,59.6,66.4,38.8,89.4,0.11953173136167589
25,4543.4,170.0,67.8,73.0,44.0,101.8,0.12401352874859076
26,4486.6,193.8,76.8,79.6,49.6,113.6,0.12406203101550774
27,4435.6,210.0,87.0,86.4,54.0,127.0,0.1234567901234568
28,4372.6,234.0,96.8,95.4,59.0,142.2,0.12159934047815332
29,4307.6,255.0,112.0,102.6,63.0,159.8,0.1182876455125798
30,4241.6,276.2,124.2,111.4,68.8,177.8,0.11849810540819843
31,4162.2,302.4,140.8,122.4,72.4,199.8,0.11347962382445143
32,4088.4,317.8,155.8,137.4,76.2,224.4,0.1108847497089639
33,4000.2,350.0,170.2,150.6,79.8,249.2,0.10631494804156674
34,3905.4,377.2,189.2,171.6,84.8,271.8,0.10306271268838114
35,3818.0,390.4,211.8,190.0,89.0,300.8,0.10099863822060826
36,3705.4,425.8,234.0,209.8,92.2,332.8,0.09586192555624871
37,3588.6,461.8,258.4,225.0,94.8,371.4,0.09115384615384615
38,3471.0,483.4,293.4,246.4,99.6,406.2,0.08870680441752761
39,3339.2,524.8,320.6,264.8,102.6,448.0,0.0845976253298153
40,3208.4,544.4,343.8,290.2,117.2,496.0,0.09046001852423587
41,3078.0,575.2,356.8,308.2,132.4,549.4,0.09645927436980911
42,2946.0,598.2,380.2,325.6,145.6,604.4,0.10044150110375276
43,2811.4,620.4,404.4,350.0,155.4,658.4,0.10155535224153706
44,2665.4,650.4,428.6,372.4,165.0,718.2,0.10207869339272457
45,2538.8,652.4,450.0,397.2,177.6,784.0,0.10589077033150489
46,2404.8,655.2,482.0,422.8,187.4,847.8,0.10724504978825683
47,2273.2,662.6,497.6,450.6,196.6,919.4,0.10877503596326214
48,2151.0,665.8,517.8,465.8,207.0,992.6,0.11150614091790563
49,2022.8,670.8,540.0,483.8,217.0,1065.6,0.11351747227453443
50,1906.4,655.0,565.0,499.2,226.8,1147.6,0.11654676258992806
51,1785.2,649.4,580.8,514.0,233.2,1237.4,0.11793263881865075
52,1682.4,624.8,599.2,529.8,237.2,1326.6,0.11913611250627824
53,1583.6,604.6,611.6,542.2,243.4,1414.6,0.12159056848836047
54,1479.6,591.8,614.2,555.4,247.8,1511.2,0.12333266971929126
55,1388.2,574.2,616.4,562.2,254.6,1604.4,0.12683072631264322
56,1292.2,559.0,619.8,563.8,261.2,1704.0,0.13035233057191337
57,1213.8,541.6,615.4,562.8,264.6,1801.8,0.13334005240878855
58,1137.8,526.4,613.4,562.0,268.0,1892.4,0.1360544217687075
59,1069.4,508.8,602.6,556.8,271.0,1991.4,0.1397483498349835
60,1013.2,476.0,588.2,558.0,289.8,2074.8,0.15156903765690377
61,954.4,445.4,567.0,560.4,306.4,2166.4,0.1630481055768412
