Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2972.0,18.0,9.8,0,0,0.2,0.0
1,2957.2,30.4,10.4,0.8,0,1.2,0.0
2,2941.8,39.0,13.2,4.0,0,2.0,0.0
3,2911.0,62.8,16.4,7.0,0,2.8,0.0
4,2877.4,84.8,22.0,11.4,0,4.4,0.0
5,2826.8,117.6,31.2,18.4,0,6.0,0.0
6,2758.0,162.0,43.0,26.0,0,11.0,0.0
7,2659.4,226.6,58.6,38.6,0,16.8,0.0
8,2538.0,303.8,80.8,54.6,0,22.8,0.0
9,2374.0,404.2,111.6,74.4,0,35.8,0.0
10,2176.0,522.0,152.2,100.6,0,49.2,0.0
11,1923.2,673.8,199.6,136.6,0,66.8,0.0
12,1628.8,827.0,270.8,184.8,0,88.6,0.0
13,1322.4,961.0,348.6,244.0,0,124.0,0.0
14,1003.2,1088.4,443.2,301.2,0,164.0,0.0
15,711.4,1171.0,531.6,370.0,0,216.0,0.0
16,461.8,1193.6,633.0,433.8,0,277.8,0.0
17,288.8,1136.4,729.0,490.6,0,355.2,0.0
18,164.2,1034.4,808.2,550.2,0,443.0,0.0
19,93.4,900.2,874.8,594.4,0,537.2,0.0
20,51.4,771.6,897.6,626.8,9.2,643.4,0.003990976921742148
21,24.2,645.2,916.2,639.6,23.4,751.4,0.01051969070311095
22,11.6,533.0,911.6,646.0,36.6,861.2,0.01720571643474991
23,7.0,429.2,900.2,642.0,50.2,971.4,0.02483181638306292
24,6.8,346.6,864.4,632.8,63.2,1086.2,0.03314105925537494
25,8.0,281.4,834.0,611.0,75.0,1190.6,0.04163428444543133
26,6.8,233.6,789.6,592.4,86.8,1290.8,0.050986842105263164
27,7.6,192.8,748.2,566.6,96.0,1388.8,0.05986530306809679
28,8.4,159.8,703.8,544.6,105.0,1478.4,0.06938937351308486
29,7.2,135.6,651.2,519.8,113.2,1573.0,0.0797295393717425
30,9.0,117.2,608.2,499.0,121.4,1645.2,0.090206568583742
31,10.0,102.6,558.0,468.2,129.8,1731.4,0.10313046241856032
32,12.4,90.8,513.6,439.6,140.0,1803.6,0.11824324324324324
33,13.8,80.0,470.6,413.2,146.0,1876.4,0.13155523517750947
34,14.4,73.4,428.8,389.8,153.2,1940.4,0.14657481821660925
35,18.0,68.0,389.0,369.6,158.4,1997.0,0.16081218274111675
36,18.6,62.6,352.0,350.4,162.0,2054.4,0.17475728155339806
37,17.8,57.2,317.6,334.4,166.0,2107.0,0.18967093235831808
38,20.2,54.8,284.6,313.6,169.4,2157.4,0.20598249027237356
39,27.2,55.4,253.2,297.0,172.6,2194.6,0.22179388332048317
40,29.6,53.8,198.8,279.8,204.6,2233.4,0.2776119402985074
41,34.8,50.0,146.6,267.2,234.4,2267.0,0.33572042394729307
42,41.6,48.4,94.4,252.4,265.8,2297.4,0.40211800302571865
43,45.2,45.8,50.6,236.6,290.6,2331.2,0.4660038486209109
44,52.2,43.6,15.4,215.6,314.8,2358.4,0.5341024770953512
45,57.8,36.6,5.8,183.4,330.4,2386.0,0.5940309241280114
46,68.0,27.4,4.0,151.2,340.2,2409.2,0.6507268553940322
47,76.0,25.2,1.8,122.8,340.0,2434.2,0.69416088199265
48,86.0,20.6,3.4,105.4,332.2,2452.4,0.7196707105719237
49,94.0,18.4,1.4,92.0,319.2,2475.0,0.7406032482598608
50,101.4,16.6,1.8,84.4,300.6,2495.2,0.7451660882498761
51,112.6,16.2,1.2,79.6,285.0,2505.4,0.7460732984293194
52,120.8,15.2,1.8,73.4,267.6,2521.2,0.7474860335195531
53,129.4,17.2,1.4,67.0,254.0,2531.0,0.7479387514723204
54,139.8,15.6,3.0,63.0,237.8,2540.8,0.7445209768315593
55,148.4,17.8,1.4,58.8,226.6,2547.0,0.7439264609323702
56,159.2,18.0,2.0,54.0,213.8,2553.0,0.7428769979152189
57,170.2,14.6,2.8,51.2,201.4,2559.8,0.745925925925926
58,182.0,13.8,1.6,46.6,192.0,2564.0,0.7559055118110236
59,194.0,15.0,1.4,42.8,180.8,2566.0,0.7533333333333334
60,205.0,15.2,1.8,39.6,174.0,2564.4,0.7545533391153513
61,214.6,14.2,2.2,37.6,164.4,2567.0,0.7527472527472527
62,226.2,11.0,1.6,35.4,156.6,2569.2,0.7653958944281525
63,239.4,11.8,0.2,33.8,149.4,2565.4,0.7653688524590164
64,251.2,12.0,1.8,31.6,139.8,2563.6,0.7548596112311015
65,262.4,11.4,2.0,28.4,130.8,2565.0,0.7578215527230591
66,275.2,10.8,1.8,27.2,125.0,2560.0,0.7584951456310679
67,286.0,12.4,1.0,25.0,118.6,2557.0,0.7554140127388534
68,299.2,12.0,1.4,24.2,111.4,2551.8,0.7476510067114094
69,313.0,12.8,0.2,22.6,105.0,2546.4,0.7467994310099574
70,323.8,12.6,1.8,21.2,99.4,2541.2,0.7362962962962963
71,333.2,12.0,1.6,19.4,92.6,2541.2,0.7372611464968153
72,347.0,11.6,1.0,19.4,89.6,2531.4,0.7368421052631579
73,361.0,10.8,1.2,18.6,83.6,2524.8,0.7320490367775833
74,370.8,10.8,0.6,18.2,80.6,2519.0,0.7313974591651543
75,383.8,10.6,1.2,17.6,74.4,2512.4,0.7167630057803468
76,395.0,10.8,0.8,17.6,72.6,2503.2,0.7131630648330058
77,406.2,9.0,2.2,16.8,69.0,2496.8,0.711340206185567
78,417.6,9.6,0.2,15.8,67.8,2489.0,0.7259100642398286
79,428.0,10.4,0.4,14.4,62.2,2484.6,0.7116704805491991
80,439.4,8.8,1.2,15.8,58.6,2476.2,0.6943127962085308
81,449.8,9.8,0.4,14.8,57.2,2468.0,0.6958637469586375
82,461.4,9.6,1.2,14.2,54.4,2459.2,0.6851385390428211
83,473.0,9.6,1.2,13.6,52.4,2450.2,0.6822916666666666
84,483.8,10.0,0.8,13.4,50.4,2441.6,0.675603217158177
85,497.0,11.2,1.0,12.6,46.8,2431.4,0.6536312849162011
86,509.6,9.0,1.6,13.8,44.6,2421.4,0.6463768115942029
87,520.6,10.0,1.2,12.8,43.2,2412.2,0.6428571428571429
88,534.0,10.8,0.6,12.8,41.0,2400.8,0.6288343558282208
89,547.6,11.2,0.8,12.6,39.4,2388.4,0.615625
90,561.0,9.8,1.2,12.8,38.4,2376.8,0.6173633440514469
91,574.0,9.4,1.2,12.2,37.8,2365.4,0.6237623762376238
92,585.0,11.6,0.8,10.6,36.6,2355.4,0.6140939597315437
93,597.8,9.0,1.8,10.0,36.2,2345.2,0.6350877192982457
94,608.4,10.8,1.0,9.4,36.0,2334.4,0.6293706293706294
95,621.0,9.0,1.4,9.6,34.6,2324.4,0.6336996336996337
96,631.8,9.0,0.8,8.8,34.2,2315.4,0.6477272727272727
97,641.4,10.4,1.0,9.4,32.6,2305.2,0.6104868913857677
98,651.2,10.2,1.6,10.0,31.2,2295.8,0.5886792452830188
99,658.6,11.0,1.2,9.8,31.4,2288.0,0.5880149812734082
100,667.6,11.0,1.0,10.2,31.2,2279.0,0.5842696629213483
101,675.8,11.0,0.8,11.4,30.4,2270.6,0.5671641791044776
102,682.8,13.0,1.6,10.6,29.0,2263.0,0.5350553505535055
103,692.0,13.0,1.2,11.0,29.2,2253.6,0.5367647058823529
104,699.4,13.8,1.0,10.8,29.0,2246.0,0.5311355311355311
105,710.4,12.4,1.6,11.6,27.6,2236.4,0.518796992481203
106,719.8,12.4,1.6,11.8,28.0,2226.4,0.5204460966542751
107,732.0,12.6,0.4,10.8,28.2,2216.0,0.5423076923076923
108,738.6,14.0,1.4,10.6,26.6,2208.8,0.5057034220532319
109,749.0,13.4,2.2,10.6,26.8,2198.0,0.5056603773584906
110,755.4,13.4,1.8,9.8,28.2,2191.4,0.5300751879699248
111,765.6,12.6,2.0,10.2,28.8,2180.8,0.537313432835821
