Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4988.6,1.4,9.6,0,0,0.4,0.0
1,4986.6,3.0,9.4,0,0,1.0,0.0
2,4986.2,2.8,10.0,0.2,0,0.8,0.0
3,4984.4,4.0,9.0,0.6,0,2.0,0.0
4,4982.0,5.6,9.4,1.0,0,2.0,0.0
5,4980.6,5.6,10.0,1.2,0,2.6,0.0
6,4979.8,4.6,10.0,1.8,0,3.8,0.0
7,4977.6,6.0,9.8,1.8,0,4.8,0.0
8,4976.4,6.0,9.6,2.4,0,5.6,0.0
9,4975.2,5.8,10.0,2.8,0,6.2,0.0
10,4973.2,7.0,10.2,2.8,0,6.8,0.0
11,4971.2,7.4,10.0,3.4,0,8.0,0.0
12,4968.4,8.8,10.0,4.0,0,8.8,0.0
13,4966.2,9.0,11.0,4.6,0,9.2,0.0
14,4963.0,9.8,12.2,5.2,0,9.8,0.0
15,4958.6,12.0,12.2,5.8,0,11.4,0.0
16,4956.6,11.0,13.6,6.8,0,12.0,0.0
17,4953.4,12.6,13.6,7.2,0,13.2,0.0
18,4949.6,15.0,14.2,7.6,0,13.6,0.0
19,4947.0,14.4,14.6,8.4,0,15.6,0.0
20,4945.0,13.8,7.2,8.4,7.4,18.2,0.20108695652173916
21,4943.2,12.4,4.8,9.8,11.4,18.4,0.296875
22,4941.4,12.2,3.2,10.8,12.8,19.6,0.3282051282051282
23,4938.0,13.4,3.0,10.8,14.0,20.8,0.3398058252427184
24,4936.0,12.4,2.2,11.0,15.4,23.0,0.375609756097561
25,4934.6,10.0,3.4,10.8,15.6,25.6,0.39195979899497485
26,4932.0,11.0,1.4,10.8,16.8,28.0,0.42000000000000004
27,4930.0,10.0,1.6,10.8,17.0,30.6,0.43147208121827413
28,4928.8,10.0,1.0,10.8,18.0,31.4,0.45226130653266333
29,4927.0,9.6,1.2,11.0,17.8,33.4,0.44949494949494956
30,4925.0,9.6,1.8,11.0,17.8,34.8,0.4427860696517413
31,4923.2,10.2,1.0,11.0,17.8,36.8,0.445
32,4921.6,9.6,1.6,10.8,17.0,39.4,0.4358974358974359
33,4920.8,8.8,1.4,10.2,17.4,41.4,0.4603174603174603
34,4919.0,9.4,1.0,9.6,17.0,44.0,0.4594594594594595
35,4918.0,8.6,1.4,9.6,17.4,45.0,0.47027027027027024
