Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,988.0,2.0,9.4,0,0,0.6,0.0
1,984.8,4.6,9.0,0,0,1.6,0.0
2,981.4,7.4,9.0,0.4,0,1.8,0.0
3,979.4,7.4,9.6,1.0,0,2.6,0.0
4,977.8,7.8,9.2,1.4,0,3.8,0.0
5,974.2,9.6,10.2,2.0,0,4.0,0.0
6,972.0,10.2,11.0,2.2,0,4.6,0.0
7,969.6,11.0,11.6,2.2,0,5.6,0.0
8,967.4,11.6,11.4,3.4,0,6.2,0.0
9,963.6,13.2,12.2,4.2,0,6.8,0.0
10,958.8,15.8,12.2,5.4,0,7.8,0.0
11,954.0,17.4,13.2,7.0,0,8.4,0.0
12,947.8,20.2,14.4,7.4,0,10.2,0.0
13,943.8,20.8,15.6,8.8,0,11.0,0.0
14,939.2,21.4,15.8,11.0,0,12.6,0.0
15,932.0,25.0,17.4,12.0,0,13.6,0.0
16,924.6,28.0,17.8,13.8,0,15.8,0.0
17,919.6,27.6,20.6,13.8,0,18.4,0.0
18,911.2,31.0,20.8,16.0,0,21.0,0.0
19,903.4,34.2,23.6,16.6,0,22.2,0.0
20,897.8,34.0,15.0,18.4,9.0,25.8,0.11780104712041883
21,892.8,32.0,10.6,19.2,16.6,28.8,0.21173469387755103
22,887.6,30.2,7.4,21.6,20.8,32.4,0.26
23,882.0,31.0,6.2,21.4,24.2,35.2,0.2922705314009662
24,879.4,24.8,6.8,23.4,26.6,39.0,0.3259803921568628
25,874.4,23.6,5.4,25.2,28.8,42.6,0.3469879518072289
26,868.6,24.8,4.4,25.8,29.6,46.8,0.3498817966903074
27,863.6,24.4,5.4,26.0,29.8,50.8,0.34813084112149534
28,856.8,27.2,4.6,26.4,30.4,54.6,0.3431151241534989
29,852.4,27.4,4.0,26.8,30.4,59.0,0.3431151241534989
30,846.8,27.2,4.6,27.8,31.0,62.6,0.34216335540838855
31,842.6,25.4,5.8,27.8,32.2,66.2,0.35307017543859653
32,837.4,26.4,4.8,28.2,31.4,71.8,0.34581497797356825
33,832.2,27.6,5.2,26.8,31.0,77.2,0.3421633554083885
34,828.4,24.8,5.6,27.6,32.2,81.4,0.35698447893569846
35,824.2,24.6,3.2,28.2,34.8,85.0,0.3832599118942731
36,819.2,26.0,2.4,28.8,35.4,88.2,0.3822894168466523
37,815.4,24.4,3.2,30.8,35.6,90.6,0.37872340425531914
38,811.0,23.6,3.6,31.0,36.4,94.4,0.38477801268498946
39,806.4,24.2,3.2,29.6,36.4,100.2,0.3897216274089935
40,802.6,23.6,2.2,28.6,39.2,103.8,0.4188034188034188
41,798.4,22.6,3.6,28.0,39.4,108.0,0.42094017094017094
42,794.8,22.6,2.6,28.0,40.6,111.4,0.43283582089552236
43,790.8,23.2,2.0,28.0,39.0,117.0,0.4229934924078091
44,787.6,23.0,2.0,28.4,39.0,120.0,0.42207792207792205
45,783.6,23.4,2.4,28.0,39.4,123.2,0.4227467811158799
46,779.6,23.6,2.4,28.2,40.4,125.8,0.427061310782241
47,777.4,21.2,2.8,27.8,40.4,130.4,0.438177874186551
48,775.4,20.6,1.8,25.8,39.6,136.8,0.45102505694760814
49,771.2,20.4,2.0,25.2,39.2,142.0,0.4516129032258065
50,768.0,19.6,3.4,25.4,39.4,144.2,0.44874715261959
51,765.6,18.0,2.4,25.2,40.2,148.6,0.4685314685314686
52,762.0,17.6,3.4,23.4,41.0,152.6,0.48009367681498827
53,759.2,18.2,2.4,22.6,41.4,156.2,0.4893617021276596
54,756.8,17.8,3.0,20.8,41.2,160.4,0.4975845410628019
55,756.2,15.2,3.2,20.8,41.8,162.8,0.5160493827160494
56,755.0,14.2,2.0,18.6,42.4,167.8,0.5492227979274612
57,753.6,13.4,1.6,18.0,41.0,172.4,0.5540540540540541
58,752.4,14.6,0.4,16.8,40.6,175.2,0.5607734806629834
59,751.6,12.8,2.8,16.2,37.4,179.2,0.5404624277456647
60,751.0,11.2,2.0,16.2,38.2,181.4,0.5650887573964498
61,748.8,11.2,2.2,15.8,37.2,184.8,0.5602409638554217
62,747.4,11.8,0.6,15.0,37.8,187.4,0.579754601226994
63,747.6,11.2,0.8,14.8,36.6,189.0,0.5772870662460567
64,748.2,10.0,1.8,14.0,35.4,190.6,0.5784313725490196
65,748.6,10.0,0.8,12.8,34.4,193.4,0.593103448275862
66,749.2,8.0,1.4,13.0,33.6,194.8,0.6
67,748.4,8.2,0.8,12.4,32.6,197.6,0.6037037037037037
68,746.8,8.8,0.8,12.2,31.6,199.8,0.5917602996254682
69,746.6,8.8,1.2,11.8,30.4,201.2,0.582375478927203
70,745.6,8.6,1.0,11.6,30.2,203.0,0.5875486381322957
71,745.0,8.8,1.2,10.8,28.6,205.6,0.5789473684210525
72,744.8,7.4,1.4,10.6,29.0,206.8,0.5991735537190083
73,744.0,7.6,0.4,9.6,29.6,208.8,0.6271186440677966
74,744.2,7.0,0.8,10.0,28.8,209.2,0.6180257510729613
75,744.0,6.8,0.6,10.0,26.8,211.8,0.6063348416289592
76,744.2,6.4,1.2,10.0,25.8,212.4,0.5944700460829493
77,744.4,6.8,0.4,10.0,25.0,213.4,0.5924170616113744
78,745.6,5.8,0.8,9.6,23.6,214.6,0.5929648241206031
79,743.2,7.4,0.4,9.4,22.4,217.2,0.5656565656565656
80,742.8,7.4,1.0,9.0,20.4,219.4,0.5396825396825397
81,742.4,8.8,0.6,7.8,19.4,221.0,0.5300546448087432
82,742.2,9.0,0.4,7.2,18.4,222.8,0.5257142857142857
83,743.2,7.6,1.0,7.0,17.6,223.6,0.5301204819277109
84,742.8,7.6,0.4,7.0,18.0,224.2,0.5454545454545454
85,742.8,6.0,2.0,6.2,16.2,226.8,0.5328947368421053
86,742.0,6.0,1.0,5.8,16.6,228.6,0.564625850340136
87,743.0,5.2,0.6,5.4,17.0,228.8,0.6028368794326241
88,743.8,4.4,0.8,5.2,17.0,228.8,0.6204379562043796
89,743.8,4.2,0.8,5.0,17.2,229.0,0.6323529411764706
90,744.8,4.2,0.2,5.0,16.6,229.2,0.6384615384615385
91,744.6,4.2,0.4,5.0,16.0,229.8,0.625
92,745.6,3.8,0.2,5.8,14.8,229.8,0.6016260162601625
93,746.6,3.2,0.6,6.6,13.8,229.2,0.5702479338842975
94,746.6,4.4,0,7.0,13.4,228.6,0.5403225806451613
95,746.0,6.0,0,6.4,12.6,229.0,0.504
96,746.2,6.4,0.6,6.2,11.2,229.4,0.45901639344262296
97,746.4,5.0,1.2,6.4,10.0,231.0,0.44247787610619466
98,747.6,4.8,1.0,5.4,10.2,231.0,0.4766355140186916
99,749.8,5.0,0.2,4.6,11.4,229.0,0.5377358490566038
100,751.0,3.6,1.2,4.8,10.4,229.0,0.52
101,753.0,3.6,0,4.8,11.0,227.6,0.5670103092783506
102,753.6,3.4,0.4,4.4,10.2,228.0,0.5543478260869565
103,754.4,3.2,0.2,4.4,9.6,228.2,0.5517241379310345
104,754.8,3.2,0,5.0,9.0,228.0,0.5232558139534884
105,755.2,3.6,0.2,5.0,8.0,228.0,0.47619047619047616
106,755.2,3.6,0.8,5.0,8.4,227.0,0.47191011235955055
107,755.6,3.0,1.0,5.0,8.8,226.6,0.49438202247191015
108,755.8,2.8,0.2,5.0,9.6,226.6,0.5454545454545454
109,756.8,3.0,0.6,4.8,9.0,225.8,0.5172413793103449
110,756.0,3.4,0.2,4.4,9.2,226.8,0.5348837209302325
111,757.6,3.0,0.2,3.6,8.4,227.2,0.5526315789473684
112,758.2,3.6,0.2,3.6,7.6,226.8,0.5066666666666666
113,758.8,3.6,0.4,3.6,7.4,226.2,0.49333333333333335
114,759.8,3.4,0.6,3.0,7.8,225.4,0.527027027027027
115,760.0,3.4,0.4,2.4,7.8,226.0,0.5571428571428572
116,761.8,3.0,0.4,2.4,8.0,224.4,0.5797101449275363
117,762.6,3.0,0,2.4,7.8,224.2,0.5909090909090909
118,763.0,2.4,1.0,2.2,6.8,224.6,0.5483870967741936
119,764.6,2.0,0.4,2.4,7.8,222.8,0.6190476190476191
120,764.8,1.8,0.4,2.4,7.8,222.8,0.6290322580645162
121,766.4,1.6,0,2.2,7.4,222.4,0.6607142857142857
122,767.2,1.4,0.2,2.4,6.4,222.4,0.6153846153846154
123,767.8,1.2,0.2,2.6,6.2,222.0,0.607843137254902
124,768.8,1.4,0,2.6,5.6,221.6,0.5833333333333334
125,769.0,2.4,0,2.6,5.4,220.6,0.5192307692307693
126,769.8,2.4,0,2.6,5.4,219.8,0.5192307692307693
127,771.8,2.2,0.2,2.6,5.2,218.0,0.5098039215686275
128,772.0,2.0,0.6,2.6,5.0,217.8,0.4901960784313726
129,772.8,1.6,0.2,2.6,5.4,217.4,0.5510204081632653
130,773.0,2.2,0.2,2.4,5.4,216.8,0.5294117647058824
131,773.8,2.0,0.2,2.2,5.6,216.2,0.5599999999999999
132,775.0,2.0,0,2.2,5.4,215.4,0.5625
133,776.0,1.8,0.4,2.0,4.6,215.2,0.5227272727272726
134,776.8,1.2,0.4,1.6,4.0,216.0,0.5555555555555556
135,777.2,1.4,0,1.4,4.6,215.4,0.6216216216216216
136,777.8,1.4,0,1.2,4.0,215.6,0.6060606060606061
137,778.6,1.2,0.2,1.2,3.8,215.0,0.59375
138,779.8,0.8,0.4,0.8,3.8,214.4,0.6551724137931034
139,780.8,0.6,0,1.0,3.8,213.8,0.7037037037037036
140,782.0,0.8,0,0.8,3.4,213.0,0.6799999999999999
141,782.8,0.8,0,0.8,3.2,212.4,0.6666666666666666
142,783.2,0.8,0,0.8,2.4,212.8,0.6
143,784.0,1.0,0,0.8,2.2,212.0,0.55
144,785.2,0.6,0,1.2,2.2,210.8,0.55
145,786.0,0.4,0.2,1.0,2.2,210.2,0.5789473684210527
146,786.8,0.4,0.2,1.0,2.4,209.2,0.6
147,787.8,0.4,0,1.0,2.6,208.2,0.65
148,789.2,0.4,0,0.8,2.6,207.0,0.6842105263157895
149,789.8,0.8,0,0.8,2.4,206.2,0.6
