Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,3977.4,12.6,8.2,0,0,1.8,0.0
1,3967.4,20.2,9.0,1.2,0,2.2,0.0
2,3955.0,28.8,10.8,2.2,0,3.2,0.0
3,3939.4,39.0,12.4,5.4,0,3.8,0.0
4,3917.6,52.8,14.8,10.0,0,4.8,0.0
5,3883.6,74.8,19.8,16.0,0,5.8,0.0
6,3840.4,101.0,28.6,22.2,0,7.8,0.0
7,3774.6,146.6,38.4,29.2,0,11.2,0.0
8,3694.0,197.8,54.4,38.4,0,15.4,0.0
9,3585.2,269.8,71.2,51.2,0,22.6,0.0
10,3447.0,350.2,97.8,71.2,0,33.8,0.0
11,3259.4,469.2,131.2,92.8,0,47.4,0.0
12,3031.4,602.2,179.4,122.8,0,64.2,0.0
13,2746.6,765.2,240.0,163.4,0,84.8,0.0
14,2417.0,943.8,311.4,216.2,0,111.6,0.0
15,2043.6,1121.6,404.0,281.6,0,149.2,0.0
16,1647.6,1288.2,513.0,355.2,0,196.0,0.0
17,1279.0,1408.4,630.8,427.0,0,254.8,0.0
18,929.0,1473.6,761.2,511.6,0,324.6,0.0
19,644.6,1453.0,881.2,602.2,0,419.0,0.0
20,416.8,1387.6,987.8,678.0,9.6,520.2,0.0031341821743388837
21,248.2,1282.4,1066.0,734.4,18.4,650.6,0.005933187153359989
22,141.6,1136.0,1129.6,786.6,26.2,780.0,0.008510914760914761
23,77.6,978.6,1176.2,821.4,33.6,912.6,0.011163532460628614
24,39.6,816.4,1200.8,845.8,40.6,1056.8,0.013982642237222759
25,22.0,681.4,1192.2,852.0,47.8,1204.6,0.017235162616283262
26,10.8,562.6,1177.0,850.8,53.2,1345.6,0.020124073233469517
27,9.2,463.4,1146.2,832.8,58.2,1490.2,0.02327441414060626
28,9.6,379.2,1109.0,812.0,63.0,1627.2,0.02665876777251185
29,10.4,315.8,1067.8,774.2,66.8,1765.0,0.030027870178908563
30,11.0,268.6,1017.0,744.8,70.0,1888.6,0.033326985336126456
31,14.8,223.4,964.8,710.4,75.0,2011.6,0.038001621402513175
32,14.6,188.4,914.4,682.0,77.8,2122.8,0.041769569419091594
33,13.8,157.0,861.6,646.0,82.0,2239.6,0.04694835680751174
34,13.4,138.4,810.4,609.2,85.6,2343.0,0.05208079824774885
35,14.8,123.4,755.8,573.4,88.4,2444.2,0.057365347177157695
36,19.6,109.8,707.0,535.2,92.0,2536.4,0.06371191135734072
37,20.0,99.8,661.0,508.0,95.4,2615.8,0.0699310951473391
38,23.8,90.0,622.2,478.2,96.2,2689.6,0.07477071350847193
39,27.0,86.0,576.8,451.6,95.8,2762.8,0.07916046934391009
40,29.6,77.6,526.0,430.2,112.4,2824.2,0.09806316524166812
41,31.6,76.0,472.2,404.2,128.6,2887.4,0.11896392229417206
42,36.4,76.4,424.4,380.2,144.4,2938.2,0.14082309342695531
43,39.8,75.8,379.6,359.8,154.8,2990.2,0.15958762886597938
44,41.0,74.4,339.0,342.4,167.4,3035.8,0.18132582322357021
45,45.8,73.6,302.6,323.4,179.4,3075.2,0.20409556313993174
46,51.0,71.8,269.6,305.0,190.0,3112.6,0.2271640363462458
47,55.2,68.6,247.0,284.4,197.6,3147.2,0.24774322968906717
48,57.0,69.8,221.2,266.0,201.4,3184.6,0.2655590717299578
49,65.6,66.0,197.8,249.6,211.0,3210.0,0.29127553837658754
50,72.0,61.6,179.6,229.8,216.4,3240.6,0.3148094268257201
51,76.8,63.0,160.6,212.8,218.8,3268.0,0.3339438339438339
52,82.8,63.4,146.0,195.2,218.0,3294.6,0.35014455509155157
53,87.2,60.0,136.6,180.4,215.0,3320.8,0.36317567567567566
54,95.4,57.4,125.4,168.6,213.2,3340.0,0.37761246900460504
55,100.2,56.0,111.6,159.8,211.8,3360.6,0.3928041543026706
56,110.0,51.8,98.2,152.8,211.4,3375.8,0.411124076234928
57,116.2,48.6,89.8,142.6,211.4,3391.4,0.4293257514216085
58,127.6,46.2,78.8,134.2,205.2,3408.0,0.4418604651162791
59,134.6,44.2,67.2,128.2,202.8,3423.0,0.4584086799276673
60,142.2,43.4,54.2,117.6,203.2,3439.4,0.48565965583174
61,155.6,40.6,40.8,113.0,205.2,3444.8,0.5135135135135135
62,163.8,39.0,31.2,108.0,207.2,3450.8,0.5376232485729112
63,174.4,40.0,21.0,101.0,208.0,3455.6,0.5621621621621622
64,187.4,34.4,13.2,97.2,209.0,3458.8,0.5907292255511588
65,200.8,31.4,7.6,93.6,205.6,3461.0,0.6079243051448847
66,210.2,32.2,6.2,85.0,199.2,3467.2,0.6174829510229386
67,223.6,32.0,5.4,79.4,191.8,3467.8,0.6215165262475697
68,237.0,31.0,5.6,71.4,185.6,3469.4,0.6321525885558582
69,250.6,29.8,4.4,66.4,177.0,3471.8,0.637608069164265
70,264.8,28.2,2.8,61.8,173.4,3469.0,0.651389932381668
71,282.8,25.4,2.8,60.2,166.0,3462.8,0.6525157232704403
72,296.4,24.2,2.6,58.0,158.2,3460.6,0.6510288065843621
73,308.2,25.4,2.2,55.0,148.2,3461.0,0.6421143847487002
74,322.0,23.6,3.6,52.6,141.6,3456.6,0.6395663956639566
75,337.8,23.0,2.4,50.6,136.2,3450.0,0.6418473138548539
76,349.8,23.4,3.0,48.8,128.8,3446.2,0.6313725490196079
77,360.2,22.2,3.6,45.4,123.2,3445.4,0.6337448559670782
78,377.6,19.0,3.8,45.4,118.0,3436.2,0.6337271750805585
79,392.8,19.0,2.4,43.4,114.6,3427.8,0.6387959866220736
80,413.0,20.2,1.2,40.8,109.4,3415.4,0.6375291375291375
81,427.4,19.2,3.2,37.8,103.0,3409.4,0.6311274509803922
82,442.4,18.2,2.6,37.8,99.2,3399.8,0.6286438529784537
83,459.4,18.0,2.2,36.6,95.8,3388.0,0.6277850589777195
84,471.2,18.6,1.6,35.8,92.6,3380.2,0.6231493943472409
85,483.8,19.0,1.8,33.6,87.4,3374.4,0.616361071932299
86,498.8,19.0,1.2,31.6,84.6,3364.8,0.620234604105572
87,515.4,17.4,2.6,30.6,79.8,3354.2,0.611963190184049
88,531.8,17.8,1.8,29.6,77.2,3341.8,0.6107594936708861
89,549.2,15.4,2.0,29.2,74.0,3330.2,0.6135986733001658
