Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4987.2,2.8,9.4,0,0,0.6,0.0
1,4985.8,3.8,9.0,0,0,1.4,0.0
2,4985.0,4.2,8.0,0.2,0,2.6,0.0
3,4984.0,4.6,8.0,0.2,0,3.2,0.0
4,4983.6,3.6,8.0,0.8,0,4.0,0.0
5,4982.4,3.6,7.4,1.2,0,5.4,0.0
6,4981.4,4.2,6.8,1.6,0,6.0,0.0
7,4979.0,6.2,7.0,1.8,0,6.0,0.0
8,4977.6,6.6,7.6,2.2,0,6.0,0.0
9,4975.4,8.0,7.4,2.2,0,7.0,0.0
10,4974.2,7.2,8.4,2.4,0,7.8,0.0
11,4971.8,8.2,9.2,2.8,0,8.0,0.0
12,4970.6,8.0,8.2,3.4,0,9.8,0.0
13,4968.4,8.8,8.2,3.8,0,10.8,0.0
14,4966.6,8.0,9.2,4.8,0,11.4,0.0
15,4964.2,9.8,8.8,5.0,0,12.2,0.0
16,4961.6,11.0,8.6,6.0,0,12.8,0.0
17,4958.4,12.0,9.8,6.4,0,13.4,0.0
18,4956.6,11.2,10.8,7.2,0,14.2,0.0
19,4952.8,12.8,11.4,7.8,0,15.2,0.0
20,4950.8,12.2,6.4,8.0,5.8,16.8,0.17901234567901234
21,4949.6,11.0,2.8,8.4,10.0,18.2,0.3105590062111801
22,4948.6,9.6,2.0,8.4,11.4,20.0,0.36305732484076436
23,4946.0,10.4,1.6,9.0,12.0,21.0,0.36363636363636365
24,4945.4,9.2,1.4,8.8,13.2,22.0,0.40490797546012275
25,4944.4,8.6,1.4,8.6,13.0,24.0,0.4113924050632911
26,4943.6,8.0,1.4,9.0,13.0,25.0,0.4140127388535032
27,4942.0,8.6,1.0,9.4,13.4,25.6,0.41358024691358025
28,4940.8,8.6,1.2,8.8,13.0,27.6,0.4113924050632911
29,4940.8,6.8,1.6,8.6,12.0,30.2,0.41379310344827586
30,4938.6,8.2,1.0,8.4,11.8,32.0,0.4013605442176871
31,4937.6,7.8,1.0,8.0,11.8,33.8,0.4125874125874126
32,4937.2,6.8,1.4,7.2,12.0,35.4,0.43795620437956206
33,4936.0,6.2,0.6,8.2,11.8,37.2,0.44029850746268656
34,4935.2,5.8,1.0,7.8,11.0,39.2,0.4296875
35,4934.0,6.6,0.6,7.2,11.0,40.6,0.4330708661417323
36,4932.6,6.8,1.4,7.0,10.0,42.2,0.39682539682539686
