Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4987.4,2.6,8.6,0,0,1.4,0.0
1,4985.4,3.6,8.8,0.4,0,1.8,0.0
2,4984.2,4.2,9.0,0.8,0,1.8,0.0
3,4981.8,6.0,9.2,0.8,0,2.2,0.0
4,4979.2,6.8,9.0,2.0,0,3.0,0.0
5,4976.6,8.2,8.4,2.6,0,4.2,0.0
6,4972.6,11.0,8.4,3.2,0,4.8,0.0
7,4971.4,9.6,9.0,4.0,0,6.0,0.0
8,4968.6,10.6,10.0,4.4,0,6.4,0.0
9,4966.8,10.0,11.4,4.2,0,7.6,0.0
10,4963.6,11.2,12.2,5.0,0,8.0,0.0
11,4960.2,11.6,13.4,6.4,0,8.4,0.0
12,4953.8,16.2,13.6,6.6,0,9.8,0.0
13,4949.6,17.8,14.2,6.8,0,11.6,0.0
14,4945.4,17.0,15.2,8.0,0,14.4,0.0
15,4941.6,16.4,17.0,9.8,0,15.2,0.0
16,4937.0,18.0,17.2,10.6,0,17.2,0.0
17,4930.8,19.6,19.8,11.4,0,18.4,0.0
18,4923.8,21.6,21.6,12.8,0,20.2,0.0
19,4917.0,24.2,23.0,13.4,0,22.4,0.0
20,4911.2,26.0,14.6,14.8,8.0,25.4,0.12618296529968454
21,4905.8,24.6,11.8,16.8,13.4,27.6,0.2012012012012012
22,4897.4,29.0,8.6,18.2,17.2,29.6,0.2356164383561644
23,4891.2,29.8,7.6,18.8,20.0,32.6,0.26246719160104987
24,4887.6,25.4,9.4,20.2,20.0,37.4,0.26666666666666666
25,4881.4,26.6,6.2,21.0,23.6,41.2,0.3049095607235142
26,4877.8,25.2,5.6,22.8,24.6,44.0,0.3145780051150896
27,4870.6,28.2,6.0,22.8,24.6,47.8,0.30147058823529416
28,4866.0,28.0,5.0,23.6,25.8,51.6,0.3131067961165048
29,4859.0,30.8,6.2,24.4,24.6,55.0,0.286046511627907
30,4853.4,30.4,6.2,25.4,26.4,58.2,0.2986425339366515
31,4849.2,27.4,7.0,26.4,28.0,62.0,0.3153153153153153
32,4843.8,26.8,6.2,27.0,29.4,66.8,0.32885906040268453
33,4836.0,28.6,6.4,27.2,30.0,71.8,0.32537960954446854
34,4828.8,30.8,6.0,28.6,32.0,73.8,0.32854209445585214
35,4824.2,30.4,6.2,30.0,32.4,76.8,0.32727272727272727
36,4817.4,32.4,4.6,30.6,33.8,81.2,0.3333333333333333
37,4810.2,34.2,4.8,31.8,34.0,85.0,0.3244274809160305
38,4801.8,35.4,7.8,33.8,30.8,90.4,0.28571428571428575
39,4794.8,37.2,8.0,34.4,32.6,93.0,0.29055258467023176
40,4787.0,38.6,6.6,34.6,35.2,98.0,0.3060869565217391
41,4777.4,43.0,5.4,34.0,37.4,102.8,0.3121869782971619
42,4769.2,41.4,8.4,32.8,39.6,108.6,0.3240589198036007
43,4764.4,38.0,7.4,32.4,42.4,115.4,0.3527454242928453
44,4757.2,35.8,8.4,33.6,43.6,121.4,0.35914332784184516
45,4750.8,35.8,5.0,33.4,46.6,128.4,0.3857615894039736
46,4744.8,36.0,5.0,33.0,47.6,133.6,0.39144736842105265
47,4738.8,31.8,7.4,35.4,48.6,138.0,0.39448051948051954
48,4731.0,32.8,6.0,33.6,50.8,145.8,0.4123376623376623
49,4724.0,34.6,6.4,32.0,51.4,151.6,0.41318327974276525
50,4716.2,35.2,6.6,32.2,52.0,157.8,0.4126984126984127
51,4710.0,35.8,5.4,31.6,53.4,163.8,0.4231378763866878
52,4702.2,37.6,5.8,30.8,53.8,169.8,0.4203125
53,4697.2,36.6,5.6,31.4,53.4,175.8,0.4204724409448819
54,4688.8,38.8,7.4,30.2,51.8,183.0,0.4040561622464899
55,4681.4,37.6,10.4,30.4,52.8,187.4,0.4024390243902439
56,4676.4,35.2,8.4,30.8,56.0,193.2,0.42944785276073616
57,4669.8,37.4,5.0,30.4,58.4,199.0,0.4451219512195122
58,4665.6,33.8,6.0,31.4,57.6,205.6,0.44720496894409945
59,4661.4,33.2,3.2,31.8,58.6,211.8,0.4621451104100946
60,4654.2,33.6,4.4,32.2,55.8,219.8,0.44285714285714284
61,4649.8,33.2,4.6,30.4,55.2,226.8,0.4473257698541329
62,4645.2,31.0,5.4,30.6,55.8,232.0,0.4543973941368078
63,4640.0,28.8,5.0,31.0,55.4,239.8,0.4608985024958403
64,4633.2,29.4,5.0,29.8,55.0,247.6,0.46140939597315433
65,4627.6,31.0,3.4,29.6,55.6,252.8,0.46488294314381273
66,4621.0,32.0,4.6,29.8,55.2,257.4,0.4539473684210526
67,4617.2,30.6,4.0,31.0,55.6,261.6,0.4587458745874588
68,4611.2,29.8,3.2,33.2,56.2,266.4,0.4591503267973856
69,4603.6,32.2,2.4,33.8,55.4,272.6,0.4474959612277867
70,4598.0,32.2,3.4,34.4,55.8,276.2,0.4435612082670906
71,4595.2,30.2,4.6,33.2,55.8,281.0,0.4507269789983845
72,4592.0,28.2,4.8,32.4,54.8,287.8,0.4559068219633943
73,4585.4,30.0,4.2,31.8,55.8,292.8,0.458128078817734
74,4579.0,32.0,4.6,30.6,55.4,298.4,0.45187601957585644
75,4575.2,33.6,2.0,30.4,56.0,302.8,0.45901639344262296
76,4569.6,34.2,2.6,32.0,53.4,308.2,0.43698854337152204
77,4565.2,32.2,4.4,32.0,52.6,313.6,0.433993399339934
78,4561.4,33.2,2.6,30.4,55.4,317.0,0.4555921052631579
79,4559.8,32.2,3.4,29.0,53.6,322.0,0.4534686971235195
80,4553.4,31.4,5.6,27.6,53.4,328.6,0.4525423728813559
81,4550.4,29.8,4.4,28.4,54.2,332.8,0.4640410958904109
82,4545.0,30.8,4.0,27.6,54.4,338.2,0.4657534246575342
83,4542.6,29.8,3.2,28.6,54.6,341.2,0.46987951807228917
84,4539.2,29.2,4.4,29.0,53.2,345.0,0.459412780656304
85,4534.8,29.0,4.8,28.4,54.0,349.0,0.4647160068846816
86,4529.8,28.8,3.8,27.8,54.0,355.8,0.47202797202797203
87,4525.2,30.8,2.2,26.4,54.8,360.6,0.4798598949211909
88,4522.6,28.6,3.8,26.2,55.0,363.8,0.4841549295774648
89,4518.8,29.4,2.8,25.6,55.6,367.8,0.49029982363315694
90,4516.0,26.2,5.2,25.6,55.6,371.4,0.4937833037300178
91,4512.4,26.2,2.8,25.2,57.6,375.8,0.51520572450805
92,4508.4,26.2,3.0,25.8,53.4,383.2,0.4926199261992619
93,4505.0,27.4,3.0,25.0,53.4,386.2,0.49080882352941174
94,4501.4,26.0,4.6,24.2,53.2,390.6,0.49259259259259264
95,4497.8,24.8,4.0,23.2,55.4,394.8,0.515828677839851
96,4495.4,24.0,3.0,23.0,55.0,399.6,0.5238095238095238
97,4492.4,24.0,2.6,23.2,54.6,403.2,0.5229885057471264
98,4491.0,25.2,1.8,23.0,53.2,405.8,0.5155038759689923
99,4489.8,23.8,1.6,22.8,52.0,410.0,0.5189620758483033
100,4487.6,22.8,2.8,24.0,49.6,413.2,0.5
101,4486.8,19.6,4.2,23.8,49.0,416.6,0.5072463768115942
102,4485.8,18.0,2.8,24.6,49.4,419.4,0.5210970464135021
103,4483.6,19.4,1.4,23.8,51.0,420.8,0.5334728033472803
104,4480.8,19.0,2.0,24.0,48.8,425.4,0.5202558635394456
105,4478.0,19.6,2.6,22.8,47.8,429.2,0.5150862068965517
106,4475.4,19.2,3.6,22.0,47.6,432.2,0.5151515151515151
107,4475.0,16.4,3.8,20.4,48.0,436.4,0.5417607223476298
108,4474.4,16.6,2.6,20.2,47.4,438.8,0.5460829493087557
109,4473.4,15.4,3.2,19.2,46.0,442.8,0.5489260143198091
110,4471.4,17.0,2.0,18.6,45.8,445.2,0.5491606714628297
111,4471.6,15.8,3.0,18.4,44.6,446.6,0.5452322738386307
112,4470.2,16.2,2.0,17.8,44.4,449.4,0.5522388059701492
113,4469.4,14.8,3.6,16.2,45.2,450.8,0.5664160401002506
114,4468.2,14.4,2.8,16.8,43.4,454.4,0.5607235142118863
115,4469.6,12.6,0.8,18.2,44.0,454.8,0.5820105820105821
116,4468.6,12.2,1.6,18.4,41.4,457.8,0.5625
