Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,3974.6,15.4,9.2,0,0,0.8,0.0
1,3962.0,25.0,10.0,1.8,0,1.2,0.0
2,3946.6,37.0,11.8,2.0,0,2.6,0.0
3,3927.8,47.4,15.8,5.8,0,3.2,0.0
4,3897.8,69.2,19.6,9.2,0,4.2,0.0
5,3864.2,90.2,24.6,14.2,0,6.8,0.0
6,3815.6,121.6,33.6,19.2,0,10.0,0.0
7,3753.0,161.8,43.4,28.8,0,13.0,0.0
8,3666.0,219.2,56.2,38.0,0,20.6,0.0
9,3547.0,293.2,79.8,54.4,0,25.6,0.0
10,3395.0,393.0,107.0,70.2,0,34.8,0.0
11,3203.4,508.6,146.6,95.2,0,46.2,0.0
12,2970.0,639.8,195.8,128.4,0,66.0,0.0
13,2684.2,799.0,255.6,172.4,0,88.8,0.0
14,2344.6,976.0,331.6,231.0,0,116.8,0.0
15,1974.4,1148.4,424.4,290.2,0,162.6,0.0
16,1575.8,1312.2,540.0,356.6,0,215.4,0.0
17,1197.0,1434.4,655.0,436.6,0,277.0,0.0
18,872.0,1485.2,767.6,516.4,0,358.8,0.0
19,595.0,1461.6,898.4,600.0,0,445.0,0.0
20,379.4,1386.0,1000.2,672.0,9.4,553.0,0.0030642847828921634
21,231.2,1268.4,1083.6,732.6,18.2,666.0,0.005865669717674359
22,133.4,1113.0,1155.4,778.0,26.8,793.4,0.008720551867759989
23,72.2,956.0,1194.6,810.6,34.2,932.4,0.011417506843827203
24,34.6,800.2,1218.8,835.4,39.4,1071.6,0.013615315502107954
25,18.0,659.0,1227.4,836.6,46.6,1212.4,0.016825534373194687
26,9.2,537.6,1210.2,837.8,52.4,1352.8,0.019863532979529943
27,9.4,442.8,1177.2,818.6,56.8,1495.2,0.02276188186262723
28,9.0,369.8,1136.2,790.6,62.2,1632.2,0.02636934034254706
29,9.0,310.4,1083.2,759.8,67.0,1770.6,0.030174743289497392
30,9.2,255.4,1030.6,736.6,71.4,1896.8,0.0340974212034384
31,13.0,216.4,978.0,707.2,76.6,2008.8,0.03872207056920433
32,13.4,185.6,919.0,671.8,81.6,2128.6,0.04391819160387514
33,14.0,154.8,866.4,641.0,85.2,2238.6,0.048758154973102895
34,20.8,137.0,813.0,610.0,89.2,2330.0,0.054086829978171234
35,17.6,126.8,765.6,575.6,90.4,2424.0,0.058008213552361396
36,19.4,116.8,711.2,542.8,92.4,2517.4,0.06314926189174412
37,23.0,105.6,670.0,519.2,94.2,2588.0,0.06781857451403887
38,23.0,96.6,635.8,488.2,97.2,2659.2,0.07375929579602368
39,26.4,91.0,593.6,459.6,100.0,2729.4,0.08037293039704227
40,27.8,86.0,538.6,436.6,115.6,2795.4,0.0982324949014276
41,31.6,84.2,491.2,408.6,131.0,2853.4,0.11748878923766816
42,36.0,79.2,440.4,387.8,144.0,2912.6,0.1369602434848773
43,39.2,78.8,399.4,361.4,158.0,2963.2,0.15838011226944668
44,39.4,75.6,364.2,340.6,170.0,3010.2,0.17887205387205388
45,46.8,72.0,334.4,319.6,180.0,3047.2,0.1986754966887417
46,50.0,70.2,300.4,299.4,188.2,3091.8,0.21929620135166625
47,54.6,68.4,268.8,278.8,193.8,3135.6,0.2393183502099284
48,57.0,67.8,236.4,263.6,201.6,3173.6,0.262022355081882
49,66.6,64.4,202.6,250.8,212.4,3203.2,0.2908792111750206
50,70.0,65.2,175.6,236.6,219.4,3233.2,0.3148679678530425
51,74.4,64.8,152.0,225.2,225.6,3258.0,0.33792690233672856
52,79.0,63.4,129.2,213.2,233.0,3282.2,0.3647463994990608
53,88.4,61.6,106.6,200.0,239.0,3304.4,0.39361001317523053
54,93.6,60.4,90.0,188.6,240.0,3327.4,0.41450777202072536
55,104.2,55.8,71.8,178.8,240.2,3349.2,0.43944383461397735
56,114.2,56.2,54.8,169.6,244.0,3361.2,0.46511627906976744
57,123.8,52.4,43.4,160.4,247.2,3372.8,0.49106078665077474
58,136.4,47.4,34.6,149.2,246.4,3386.0,0.5159128978224455
