Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,1982.4,7.6,8.4,0,0,1.6,0.0
1,1977.4,11.2,8.4,0.8,0,2.2,0.0
2,1971.4,14.2,8.4,2.4,0,3.6,0.0
3,1967.2,14.8,9.8,3.4,0,4.8,0.0
4,1959.6,20.2,11.0,3.6,0,5.6,0.0
5,1950.8,25.2,12.2,5.4,0,6.4,0.0
6,1941.8,28.0,16.2,6.6,0,7.4,0.0
7,1928.6,36.0,17.4,8.8,0,9.2,0.0
8,1912.2,47.6,18.8,9.8,0,11.6,0.0
9,1896.6,52.2,23.8,14.4,0,13.0,0.0
10,1874.8,65.2,27.8,15.6,0,16.6,0.0
11,1849.4,77.6,32.8,21.0,0,19.2,0.0
12,1819.0,91.2,40.2,26.8,0,22.8,0.0
13,1780.0,110.4,48.6,29.6,0,31.4,0.0
14,1738.2,128.2,57.8,37.4,0,38.4,0.0
15,1690.2,153.8,67.4,43.2,0,45.4,0.0
16,1630.4,183.8,82.2,51.2,0,52.4,0.0
17,1574.6,200.0,100.4,63.0,0,62.0,0.0
18,1501.0,233.6,120.4,73.6,0,71.4,0.0
19,1417.4,270.6,139.2,87.6,0,85.2,0.0
20,1331.8,298.8,154.4,104.6,8.6,101.8,0.015183615819209037
21,1244.8,332.2,166.8,119.6,18.0,118.6,0.02827521206409048
22,1154.6,358.8,187.8,136.6,25.4,136.8,0.03584532881738639
23,1044.2,397.4,208.2,157.0,33.8,159.4,0.04244098442993471
24,941.2,422.0,231.2,177.0,40.2,188.4,0.04618566176470588
25,849.0,430.2,255.8,198.2,45.8,221.0,0.04924731182795699
26,761.6,432.4,279.2,219.8,51.2,255.8,0.05210665581111338
27,665.8,447.2,301.6,238.4,57.0,290.0,0.05458724382302242
28,578.4,449.8,317.8,260.0,63.2,330.8,0.057939127246057945
29,495.8,440.2,340.4,282.0,68.0,373.6,0.06014505572262516
30,421.0,430.6,361.8,297.6,72.4,416.6,0.062284927735719205
31,353.2,410.0,378.6,313.0,76.8,468.4,0.06517311608961304
32,303.6,386.6,388.2,321.8,80.4,519.4,0.06830926083262533
33,252.0,369.2,390.4,328.6,83.8,576.0,0.07150170648464164
34,207.8,340.2,398.6,336.6,86.6,630.2,0.07452667814113596
35,170.2,312.0,402.8,339.8,89.0,686.2,0.07782441413081498
36,139.8,278.4,400.8,343.6,92.2,745.2,0.08269058295964125
37,116.4,253.4,393.2,338.6,94.6,803.8,0.08760881644749027
