Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2971.6,18.4,9.6,0,0,0.4,0.0
1,2953.6,31.6,10.4,3.0,0,1.4,0.0
2,2933.0,46.2,14.0,4.6,0,2.2,0.0
3,2904.2,65.2,19.2,7.6,0,3.8,0.0
4,2865.8,92.4,23.8,11.6,0,6.4,0.0
5,2807.8,134.8,31.4,17.4,0,8.6,0.0
6,2739.0,175.2,47.6,26.6,0,11.6,0.0
7,2627.0,252.0,65.6,40.8,0,14.6,0.0
8,2489.2,334.8,93.0,59.0,0,24.0,0.0
9,2302.8,456.8,123.8,80.6,0,36.0,0.0
10,2075.2,595.4,169.0,110.0,0,50.4,0.0
11,1802.8,750.6,230.0,146.0,0,70.6,0.0
12,1499.4,901.8,301.8,202.0,0,95.0,0.0
13,1170.8,1055.8,388.4,254.6,0,130.4,0.0
14,862.2,1160.6,485.0,313.2,0,179.0,0.0
15,582.0,1213.8,586.6,384.4,0,233.2,0.0
16,373.8,1183.8,694.0,446.8,0,301.6,0.0
17,226.0,1101.6,783.0,509.6,0,379.8,0.0
18,122.4,989.8,853.4,566.2,0,468.2,0.0
19,64.4,858.8,907.8,598.2,0,570.8,0.0
20,30.8,721.4,944.8,619.8,9.0,674.2,0.00392156862745098
21,15.0,597.0,953.8,630.6,18.4,785.2,0.00836439676334212
22,10.6,492.2,950.0,626.0,26.6,894.6,0.012698109604735539
23,6.4,404.6,933.0,612.8,33.6,1009.6,0.016935483870967744
24,7.2,323.2,910.2,603.8,40.8,1114.8,0.021725239616613417
25,5.4,262.2,879.4,588.2,46.8,1218.0,0.02634245187436677
26,7.4,218.2,841.4,565.0,52.4,1315.6,0.03124627310673822
27,6.6,177.2,800.2,546.2,60.0,1409.8,0.03788835564536499
28,11.2,150.2,758.6,518.6,65.0,1496.4,0.04355400696864111
29,8.2,129.0,710.2,494.4,68.4,1589.8,0.04878744650499287
30,9.4,107.2,667.2,469.4,74.2,1672.6,0.056297420333839145
31,13.8,94.6,620.6,444.6,78.0,1748.4,0.06301502666020357
32,8.6,85.2,575.4,419.2,83.0,1828.6,0.07137942896456828
33,10.4,72.2,542.0,398.8,85.8,1890.8,0.078085183836913
34,11.4,63.8,507.0,377.4,87.8,1952.6,0.08474903474903475
35,14.2,61.0,467.6,353.8,88.8,2014.6,0.09143327841845139
36,15.6,56.8,429.6,334.6,93.0,2070.4,0.10175054704595186
37,13.8,55.2,396.0,313.2,95.8,2126.0,0.1113694489653569
38,18.6,52.2,365.6,293.2,98.0,2172.4,0.1211372064276885
39,21.8,51.8,337.2,277.0,99.8,2212.4,0.13032123269783233
40,22.4,49.4,297.4,265.6,114.4,2250.8,0.15740231150247663
41,24.8,52.4,259.8,251.6,128.0,2283.4,0.1850245735761781
42,28.4,49.2,225.4,237.4,142.8,2316.8,0.21808185705558952
43,35.6,47.0,192.2,225.2,158.8,2341.2,0.25481386392811295
44,40.0,45.6,162.4,209.8,169.4,2372.8,0.2884877384196185
45,44.0,44.2,132.4,199.0,180.0,2400.4,0.3239740820734341
46,48.0,40.0,107.8,189.4,192.0,2422.8,0.36281179138321995
47,52.2,38.8,84.4,180.2,199.8,2444.6,0.3970588235294118
48,64.4,35.4,62.0,167.0,211.6,2459.6,0.4445378151260504
49,65.6,38.6,46.4,154.4,217.4,2477.6,0.47591943957968474
50,73.2,37.0,29.8,142.8,221.8,2495.4,0.5141400092721372
51,79.8,37.0,10.0,136.2,226.0,2511.0,0.5522971652003911
52,87.8,35.2,7.0,121.0,227.8,2521.2,0.582608695652174
53,95.0,29.8,5.0,108.6,228.0,2533.6,0.6138933764135703
54,103.6,25.6,3.2,97.2,224.4,2546.0,0.6404109589041096
55,113.4,23.2,3.6,87.4,214.8,2557.6,0.652887537993921
56,121.4,23.8,3.4,79.2,206.8,2565.4,0.6602809706257982
57,129.8,22.6,2.6,71.2,200.6,2573.2,0.6754208754208754
58,141.2,20.2,2.4,64.8,189.8,2581.6,0.6847041847041848
59,150.8,20.6,2.2,58.6,181.2,2586.6,0.6900228484386899
60,161.2,17.2,3.4,54.4,175.4,2588.4,0.700479233226837
61,169.0,15.0,3.2,50.2,168.8,2593.8,0.7116357504215851
62,178.8,14.0,1.0,45.6,162.4,2598.2,0.7282511210762332
63,188.8,13.4,1.4,42.2,153.2,2601.0,0.7288296860133207
64,200.6,13.0,1.6,38.2,148.0,2598.6,0.7370517928286853
65,214.4,9.2,2.8,35.4,141.4,2596.8,0.7489406779661016
66,225.2,10.8,0.8,31.6,136.8,2594.8,0.76
67,240.0,11.4,1.4,30.6,127.0,2589.6,0.7453051643192488
68,251.4,10.8,1.4,28.6,120.2,2587.6,0.746583850931677
69,261.8,10.8,1.0,26.0,114.4,2586.0,0.7516425755584758
70,274.4,10.4,1.2,24.4,107.4,2582.2,0.7489539748953975
71,284.4,10.0,1.8,23.2,103.8,2576.8,0.7478386167146973
72,295.6,9.6,1.6,20.8,100.4,2572.0,0.7583081570996979
73,310.0,9.6,1.4,18.6,96.6,2563.8,0.7654516640253566
74,323.2,8.8,1.6,16.8,93.4,2556.2,0.7744610281923715
75,338.8,8.0,0.6,16.6,89.6,2546.4,0.7804878048780487
76,348.6,7.2,1.0,16.4,85.2,2541.6,0.7759562841530055
77,360.0,6.6,1.0,15.8,81.2,2535.4,0.7762906309751435
78,370.4,5.8,0.6,15.0,75.2,2533.0,0.7784679089026916
79,380.8,6.6,0.6,13.2,72.0,2526.8,0.7792207792207791
