Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2973.4,16.6,9.4,0,0,0.6,0.0
1,2959.8,27.0,10.2,1.4,0,1.6,0.0
2,2941.0,41.4,12.4,3.0,0,2.2,0.0
3,2917.0,56.4,17.6,6.4,0,2.6,0.0
4,2881.6,80.0,22.2,11.8,0,4.4,0.0
5,2829.2,118.8,30.0,15.6,0,6.4,0.0
6,2765.2,161.2,40.0,22.8,0,10.8,0.0
7,2683.4,207.0,58.2,37.0,0,14.4,0.0
8,2558.4,289.6,79.6,51.4,0,21.0,0.0
9,2394.8,392.6,107.8,73.4,0,31.4,0.0
10,2187.4,527.0,143.2,94.8,0,47.6,0.0
11,1942.4,663.0,201.4,128.2,0,65.0,0.0
12,1654.8,819.2,266.0,169.4,0,90.6,0.0
13,1343.6,967.6,347.2,222.2,0,119.4,0.0
14,1018.6,1094.0,440.6,288.8,0,158.0,0.0
15,711.2,1179.0,535.6,361.8,0,212.4,0.0
16,476.8,1179.8,639.6,423.2,0,280.6,0.0
17,291.2,1127.2,738.4,487.6,0,355.6,0.0
18,171.8,1027.4,819.4,539.6,0,441.8,0.0
19,93.0,910.6,877.8,576.2,0,542.4,0.0
20,47.4,776.6,915.8,610.8,9.4,640.0,0.004064689094525642
21,23.8,647.6,934.4,635.0,17.2,742.0,0.007698505057738788
22,12.2,535.6,935.2,638.0,25.6,853.4,0.01199400299850075
23,8.6,434.0,933.8,628.6,31.6,963.4,0.015581854043392506
24,5.4,351.6,911.8,617.8,39.2,1074.2,0.020412414080399916
25,6.4,285.6,882.2,597.0,46.6,1182.2,0.02572595782267859
26,7.0,235.6,845.6,576.2,53.6,1282.0,0.03132670952659264
27,8.6,193.6,801.2,556.4,59.0,1381.2,0.03664141100484412
28,9.2,158.4,759.4,534.6,64.8,1473.6,0.0427102557342473
29,8.4,134.4,719.8,510.4,70.0,1557.0,0.04879408894465356
30,9.0,114.8,673.8,485.4,73.8,1643.2,0.054755898501261314
31,12.0,97.2,628.2,461.0,78.0,1723.6,0.061689338816830114
32,11.6,87.0,586.4,435.6,82.0,1797.4,0.0688497061293031
33,12.0,79.4,542.0,411.8,85.0,1869.8,0.07601502414594884
34,15.4,75.0,502.4,387.8,86.4,1933.0,0.08216051730696082
35,14.6,67.2,464.6,368.6,89.8,1995.2,0.09068874974752575
36,17.6,64.2,426.6,345.6,91.8,2054.2,0.0989010989010989
37,20.6,63.0,390.4,325.4,94.4,2106.2,0.10810810810810813
38,20.8,60.8,360.2,304.8,95.4,2158.0,0.11617145640526061
39,23.2,55.2,332.2,291.4,99.0,2199.0,0.12728207765492416
40,26.8,51.6,296.0,273.0,114.8,2237.8,0.1561055208050041
41,28.2,52.8,257.2,258.4,130.0,2273.4,0.1861397479954181
42,33.4,52.8,224.8,240.6,146.6,2301.8,0.220517448856799
43,37.2,50.6,191.8,226.0,160.0,2334.4,0.2546148949713558
44,38.4,49.6,161.6,215.2,171.8,2363.4,0.2871949180875961
45,45.2,47.2,132.6,206.4,182.4,2386.2,0.32078790010552233
46,46.2,48.6,105.0,193.2,193.2,2413.8,0.35777777777777775
