Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,3997.2,0.8,2.0,0,0,0,0.0
1,3997.0,1.0,1.8,0,0,0.2,0.0
2,3996.4,1.0,2.2,0,0,0.4,0.0
3,3995.2,2.2,2.2,0,0,0.4,0.0
4,3994.0,3.4,2.2,0,0,0.4,0.0
5,3992.4,4.0,3.0,0,0,0.6,0.0
6,3991.2,4.4,3.2,0.6,0,0.6,0.0
7,3989.0,5.4,4.0,0.8,0,0.8,0.0
8,3986.6,6.4,4.2,1.4,0,1.4,0.0
9,3983.4,8.8,4.2,1.6,0,2.0,0.0
10,3981.0,8.8,5.6,2.4,0,2.2,0.0
11,3975.6,12.6,6.4,3.0,0,2.4,0.0
12,3970.6,14.8,7.8,3.4,0,3.4,0.0
13,3964.6,17.0,9.4,5.2,0,3.8,0.0
14,3957.2,21.0,11.4,5.4,0,5.0,0.0
15,3948.8,25.8,12.6,7.4,0,5.4,0.0
16,3938.2,31.8,13.8,9.0,0,7.2,0.0
17,3925.8,37.2,17.0,11.4,0,8.6,0.0
18,3911.8,45.4,19.2,14.0,0,9.6,0.0
19,3897.0,51.2,23.6,16.2,0,12.0,0.0
20,3880.0,57.2,23.0,18.2,5.4,16.2,0.05202312138728323
21,3861.4,62.4,25.8,22.8,9.8,17.8,0.08112582781456955
22,3841.0,72.0,24.4,28.0,13.8,20.8,0.09985528219971056
23,3818.8,78.6,28.2,32.0,17.4,25.0,0.11139564660691419
24,3793.4,89.8,31.6,36.4,19.2,29.6,0.10847457627118644
25,3769.4,93.2,38.6,41.4,21.0,36.4,0.10813594232749742
26,3738.0,110.2,39.6,43.6,25.0,43.6,0.11446886446886446
27,3701.6,127.4,43.4,49.0,27.2,51.4,0.11012145748987855
28,3666.4,139.2,49.0,55.2,29.8,60.4,0.10907759882869693
29,3624.8,154.0,53.4,65.4,33.8,68.6,0.11024135681669926
30,3584.0,165.4,61.2,74.0,37.6,77.8,0.11117681845062093
31,3536.4,183.0,68.2,81.0,41.4,90.0,0.11081370449678801
32,3485.0,198.0,78.2,90.6,44.2,104.0,0.10754257907542582
33,3431.4,212.2,88.6,101.0,47.4,119.4,0.10552092609082815
34,3366.0,241.8,98.0,109.4,50.8,134.0,0.10159999999999998
35,3296.8,261.2,115.2,121.4,53.0,152.4,0.0962236746550472
36,3229.2,274.8,135.2,134.0,55.6,171.2,0.09272848565710473
37,3156.8,285.4,154.4,150.4,58.0,195.0,0.0894785560012342
38,3069.2,311.6,173.4,163.2,58.8,223.8,0.08316831683168316
39,2981.2,335.6,193.4,180.0,61.2,248.6,0.07945988055050636
40,2895.4,357.6,206.8,193.2,72.0,275.0,0.08678881388621021
41,2812.0,378.4,214.8,204.8,82.2,307.8,0.09338786639400136
42,2725.6,389.8,227.8,221.8,89.8,345.2,0.09664227292294446
43,2641.4,404.2,239.2,235.4,98.2,381.6,0.10051177072671444
44,2556.2,414.8,251.8,245.4,105.6,426.2,0.10377358490566037
45,2478.0,411.0,267.0,261.8,113.2,469.0,0.10750237416904083
46,2389.8,417.8,281.2,278.4,122.0,510.8,0.11096961979261415
47,2311.2,417.4,294.8,293.0,131.8,551.8,0.11591908531222517
48,2232.8,419.6,296.8,309.8,139.6,601.4,0.11974609710070339
49,2164.4,406.2,314.6,317.8,148.0,649.0,0.12472610820832632
50,2094.2,402.6,315.6,329.8,155.8,702.0,0.1294234922744642
51,2026.2,390.0,330.8,333.6,163.0,756.4,0.13389190077213733
52,1959.8,384.2,335.8,338.8,168.6,812.8,0.13736353267068602
53,1891.2,383.6,339.2,346.8,175.2,864.0,0.14074550128534705
54,1833.0,371.2,344.2,352.0,179.6,920.0,0.14402566158781074
55,1774.6,359.6,350.2,358.8,185.4,971.4,0.14784688995215312
56,1723.4,342.4,345.0,364.8,188.4,1036.0,0.1518620022569724
57,1676.6,326.4,344.8,366.2,195.0,1091.0,0.1582278481012658
58,1625.4,320.4,340.0,363.0,198.0,1153.2,0.16210905518257737
59,1577.6,313.6,334.4,360.2,200.0,1214.2,0.16553550736633008
60,1537.8,299.4,316.4,357.0,218.6,1270.8,0.183481618264227
61,1494.0,290.2,301.8,352.4,232.8,1328.8,0.19775739041794088
62,1448.8,283.4,286.2,349.4,242.8,1389.4,0.2089860561198141
63,1415.2,268.4,272.0,348.2,253.8,1442.4,0.22216386554621853
64,1380.2,256.4,260.0,340.4,261.2,1501.8,0.23363148479427548
65,1346.2,248.0,251.4,335.6,270.4,1548.4,0.24461733309209333
66,1307.8,237.8,243.2,328.2,275.0,1608.0,0.25364323925475
67,1276.2,227.6,229.6,318.4,282.6,1665.6,0.2670572670572671
68,1246.2,220.6,218.8,313.2,289.8,1711.4,0.2780122793553339
69,1218.6,210.2,210.0,307.6,295.0,1758.6,0.2884239342980055
70,1188.0,211.0,199.6,299.2,300.8,1801.4,0.2976449633880863
71,1157.4,212.2,189.4,289.0,306.2,1845.8,0.30718298555377205
72,1133.0,204.4,181.8,278.0,306.0,1896.8,0.31539888682745826
73,1104.8,207.4,170.6,268.0,305.8,1943.4,0.3212859844505148
74,1080.6,199.8,164.6,260.6,308.6,1985.8,0.3305484147386461
75,1059.8,193.4,153.8,260.4,308.6,2024.0,0.33682602051953725
76,1037.0,189.2,142.0,257.2,307.2,2067.4,0.34301027244305493
77,1011.0,184.2,137.0,253.0,308.2,2106.6,0.349274705349048
78,995.0,174.0,132.0,245.8,308.6,2144.6,0.35867038586703864
79,971.0,171.6,124.2,243.4,308.2,2181.6,0.36370073164975214
80,950.6,164.2,115.2,241.0,312.0,2217.0,0.37481979817395483
81,935.2,156.0,109.8,234.0,311.4,2253.6,0.38387573964497035
82,920.4,151.4,102.8,224.2,312.0,2289.2,0.39473684210526316
83,909.0,147.4,94.8,217.8,311.2,2319.8,0.4035269709543568
84,895.0,141.4,86.2,213.8,314.2,2349.4,0.4158284806776072
85,881.8,136.4,87.0,205.0,308.2,2381.6,0.41840890578332884
86,869.6,134.6,78.4,199.8,306.2,2411.4,0.4258692628650904
87,857.6,134.2,76.2,191.2,298.4,2442.4,0.42628571428571427
88,847.6,128.4,75.0,189.6,290.0,2469.4,0.424597364568082
89,838.2,122.4,76.0,187.6,287.4,2488.4,0.4267894267894268
90,831.2,124.2,68.0,177.2,286.0,2513.4,0.4363747329874886
91,823.2,121.8,64.6,170.8,279.0,2540.6,0.43854133920150895
92,816.0,115.8,63.4,169.8,278.0,2557.0,0.4433811802232855
93,805.2,113.6,61.8,164.0,272.2,2583.2,0.44506213211249185
94,799.6,108.2,64.2,159.6,263.8,2604.6,0.44276602886874794
95,792.2,106.2,59.6,154.0,259.2,2628.8,0.4476683937823834
96,785.0,104.8,56.6,152.8,252.4,2648.4,0.44546417225555945
97,779.2,103.0,52.6,147.6,248.4,2669.2,0.4503263234227701
98,771.4,103.4,50.8,145.0,242.4,2687.0,0.44756277695716395
99,762.8,107.8,48.8,143.6,236.8,2700.2,0.44096834264432033
100,762.4,107.8,44.6,143.0,234.6,2707.6,0.44264150943396224
101,758.0,107.6,45.0,137.8,232.0,2719.6,0.444104134762634
102,756.8,104.4,44.4,134.2,225.6,2734.6,0.44357058592213916
103,756.0,102.2,41.0,131.2,218.8,2750.8,0.4436334144363342
104,753.0,102.4,40.0,130.4,218.4,2755.8,0.44462540716612375
105,750.0,102.8,39.4,129.6,216.4,2761.8,0.443260958623515
106,747.4,97.2,40.6,127.0,212.4,2775.4,0.44509639564124054
107,747.8,89.4,40.2,126.8,210.4,2785.4,0.4507283633247643
108,748.0,86.4,39.0,123.8,206.0,2796.8,0.45254833040421794
109,745.2,88.0,39.2,121.0,199.6,2807.0,0.44573470299240736
110,749.2,79.6,41.8,119.6,194.8,2815.0,0.4469940339605324
111,748.6,81.0,37.2,113.6,193.0,2826.6,0.4543314500941619
112,750.0,76.8,36.8,111.8,187.6,2837.0,0.4542372881355932
113,749.8,75.4,36.4,111.2,178.6,2848.6,0.44472111553784854
114,757.0,76.2,35.0,105.6,174.6,2851.6,0.4460909555442003
115,760.6,73.4,34.2,104.4,168.4,2859.0,0.4426919032597266
116,767.0,66.4,35.4,102.4,161.4,2867.4,0.4414660831509847
117,773.0,59.4,35.8,101.0,159.0,2871.8,0.44763513513513514
118,777.2,55.6,34.6,99.0,153.0,2880.6,0.44710695499707775
119,786.4,52.6,32.0,93.6,149.8,2885.6,0.45670731707317075
120,795.6,49.0,32.4,89.4,147.6,2886.0,0.46356783919597994
121,800.6,47.8,30.8,86.2,144.6,2890.0,0.4673561732385262
122,810.4,44.8,29.2,84.0,140.4,2891.2,0.4705093833780161
123,819.2,43.4,26.2,80.4,138.2,2892.6,0.47952810548230396
124,830.6,38.6,22.8,76.8,134.6,2896.6,0.49340175953079185
125,843.6,38.2,19.0,71.4,130.4,2897.4,0.5034749034749035
126,855.4,35.8,17.4,71.0,125.6,2894.8,0.5028022417934348
127,870.4,32.8,15.8,68.6,121.0,2891.4,0.5079764903442485
128,879.6,31.2,14.0,67.2,118.0,2890.0,0.5121527777777778
129,890.2,32.0,13.0,64.0,113.6,2887.2,0.5103324348607368
130,906.8,29.0,12.6,61.4,109.8,2880.4,0.5159774436090225
131,920.8,28.6,11.2,58.8,109.6,2871.0,0.526416906820365
132,931.2,28.0,9.4,56.8,107.0,2867.6,0.5318091451292247
133,941.6,24.8,8.6,54.8,100.8,2869.4,0.5333333333333333
134,951.8,24.0,7.0,53.0,97.0,2867.2,0.5359116022099447
135,964.2,21.2,6.0,51.6,95.0,2862.0,0.5466052934407365
136,973.6,22.0,3.8,50.0,93.4,2857.2,0.5520094562647755
137,984.6,22.0,3.6,48.0,91.8,2850.0,0.5550181378476421
138,995.4,21.0,3.4,45.6,89.8,2844.8,0.5619524405506883
139,1005.6,20.6,3.2,44.8,87.2,2838.6,0.5596919127086007
140,1021.0,18.8,1.2,44.2,84.2,2830.6,0.5673854447439353
141,1034.2,19.4,1.4,41.4,79.6,2824.0,0.5613540197461213
142,1048.8,18.6,2.0,38.2,76.2,2816.2,0.5644444444444444
143,1062.2,16.2,2.6,36.4,73.4,2809.2,0.5707620528771383
144,1074.8,15.8,2.6,35.6,72.2,2799.0,0.5721077654516641
145,1088.8,13.4,1.6,34.4,70.4,2791.4,0.5876460767946577
146,1103.6,14.8,0.8,32.4,68.2,2780.2,0.5869191049913941
147,1116.6,13.0,2.2,30.2,65.6,2772.4,0.590990990990991
148,1129.8,10.6,1.2,29.8,63.4,2765.2,0.6038095238095238
149,1140.4,10.6,1.4,27.4,59.0,2761.2,0.5995934959349594
