Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4985.0,5.0,9.4,0,0,0.6,0.0
1,4980.8,7.6,9.2,0.6,0,1.8,0.0
2,4977.8,9.4,8.8,1.4,0,2.6,0.0
3,4974.2,11.4,8.8,2.4,0,3.2,0.0
4,4969.8,13.4,10.4,3.0,0,3.4,0.0
5,4965.6,15.2,11.2,3.4,0,4.6,0.0
6,4959.2,18.6,12.2,3.6,0,6.4,0.0
7,4952.8,21.4,13.8,5.2,0,6.8,0.0
8,4946.2,24.8,15.0,6.4,0,7.6,0.0
9,4937.0,29.0,16.8,8.2,0,9.0,0.0
10,4925.6,35.4,18.4,10.0,0,10.6,0.0
11,4912.6,43.2,18.2,12.0,0,14.0,0.0
12,4902.0,44.0,22.6,14.8,0,16.6,0.0
13,4886.2,51.0,25.4,18.4,0,19.0,0.0
14,4870.8,57.4,28.6,21.2,0,22.0,0.0
15,4851.4,65.6,33.6,24.6,0,24.8,0.0
16,4825.8,79.8,38.4,28.0,0,28.0,0.0
17,4799.0,90.6,44.8,33.6,0,32.0,0.0
18,4772.6,99.0,51.0,38.8,0,38.6,0.0
19,4742.4,111.0,56.6,45.6,0,44.4,0.0
20,4706.0,124.0,58.8,50.6,9.6,51.0,0.03950617283950617
21,4671.8,134.4,60.6,55.8,17.4,60.0,0.06487695749440715
22,4630.4,149.8,65.0,61.4,24.6,68.8,0.08178191489361702
23,4585.8,162.8,69.8,65.6,32.6,83.4,0.0985489721886336
24,4545.6,173.6,73.4,72.4,39.8,95.2,0.11080178173719377
25,4500.6,185.6,80.6,77.8,45.6,109.8,0.11704312114989733
26,4446.2,202.0,90.6,84.8,51.8,124.6,0.12068965517241377
27,4396.6,211.0,98.2,97.2,57.8,139.2,0.12451529513140887
28,4326.8,243.4,104.4,105.6,63.8,156.0,0.12335653518948184
29,4262.4,262.0,117.8,114.6,69.6,173.6,0.12340425531914892
30,4189.0,276.4,138.2,128.4,75.2,192.8,0.12164348107408605
31,4112.8,301.0,151.8,141.0,79.2,214.2,0.11768202080237741
32,4019.8,336.0,167.0,153.2,82.8,241.2,0.11204330175913396
33,3924.0,368.8,185.4,170.2,85.8,265.8,0.1058997778326339
34,3830.6,387.4,210.8,185.0,90.0,296.2,0.10306917086578103
35,3718.4,427.0,227.4,207.0,93.4,326.8,0.09782153330540429
