Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,3972.4,17.6,9.0,0,0,1.0,0.0
1,3956.2,29.2,11.2,1.8,0,1.6,0.0
2,3938.4,42.2,13.2,3.4,0,2.8,0.0
3,3911.4,60.6,18.2,5.8,0,4.0,0.0
4,3884.6,76.2,24.4,9.8,0,5.0,0.0
5,3843.6,100.4,33.2,16.4,0,6.4,0.0
6,3779.0,144.2,45.8,22.2,0,8.8,0.0
7,3689.0,209.0,60.2,28.4,0,13.4,0.0
8,3585.2,276.2,76.4,41.4,0,20.8,0.0
9,3443.2,365.8,103.2,58.2,0,29.6,0.0
10,3264.0,467.4,146.0,83.0,0,39.6,0.0
11,3042.0,592.8,196.8,112.4,0,56.0,0.0
12,2749.8,766.4,256.4,150.4,0,77.0,0.0
13,2425.4,945.2,328.6,195.6,0,105.2,0.0
14,2063.6,1119.2,425.8,251.4,0,140.0,0.0
15,1657.6,1306.0,525.6,321.0,0,189.8,0.0
16,1263.4,1445.2,637.2,402.4,0,251.8,0.0
17,932.0,1486.0,768.8,489.0,0,324.2,0.0
18,627.6,1505.0,896.2,562.8,0,408.4,0.0
19,404.2,1433.2,1003.4,645.4,0,513.8,0.0
20,245.2,1316.4,1077.2,706.0,30.6,624.6,0.009775733179988498
21,146.0,1158.0,1105.6,765.8,78.8,745.8,0.025352293932179398
22,89.8,997.4,1094.2,794.8,134.6,889.2,0.044554783184376036
23,49.2,840.2,1070.8,813.8,189.0,1037.0,0.06486375180177088
24,26.6,704.0,1032.6,813.4,243.2,1180.2,0.0870685951596735
25,16.6,588.6,971.4,807.8,293.0,1322.6,0.11011725796752855
26,13.4,485.2,903.2,801.6,340.2,1456.4,0.1344557742470951
27,9.2,395.8,826.6,782.2,384.6,1601.6,0.1609743847312908
28,10.2,325.8,755.2,756.8,422.6,1729.4,0.1869580605202619
29,9.4,273.4,676.8,725.2,461.6,1853.6,0.2160037435657464
30,10.8,217.8,603.4,692.8,495.4,1979.8,0.24654125609634714
31,13.6,177.2,544.2,639.6,526.4,2099.0,0.278902193493695
32,15.4,148.8,485.8,582.4,551.6,2216.0,0.3118851068641864
33,16.8,119.6,441.8,525.2,573.0,2323.6,0.3452639190166305
34,20.8,99.6,394.4,464.0,596.0,2425.2,0.3835263835263835
35,23.8,84.2,347.0,409.4,619.2,2516.4,0.42416769420468564
36,25.4,72.6,301.8,359.4,638.2,2602.6,0.46516034985422744
37,33.0,62.4,262.6,329.4,629.4,2683.2,0.49026328088487303
38,34.4,57.0,227.2,307.4,614.8,2759.2,0.5096153846153846
39,42.0,53.8,192.0,289.0,600.8,2822.4,0.5290595280028179
40,48.8,49.8,119.6,272.4,630.0,2879.4,0.5877962306400448
41,55.6,45.6,63.4,245.4,659.4,2930.6,0.6504241467745118
42,65.8,37.0,35.0,202.0,676.2,2984.0,0.7116396548095139
43,77.8,26.4,14.8,160.4,684.2,3036.4,0.7724091216979002
44,94.0,20.2,3.0,121.0,686.0,3075.8,0.8263069139966273
45,109.6,15.6,1.4,87.6,676.8,3109.0,0.8661377015613002
46,126.4,11.2,0.4,70.4,652.2,3139.4,0.8883138109506946
47,140.8,10.6,0.4,60.8,613.8,3173.6,0.8952742123687282
48,155.8,11.0,0.8,54.2,578.4,3199.8,0.8975791433891992
49,170.4,9.0,0.8,48.6,538.8,3232.4,0.9022103148024113
50,185.8,10.6,1.6,43.8,500.0,3258.2,0.8992805755395683
51,201.0,9.8,0.4,38.4,467.8,3282.6,0.9058869093725794
52,214.6,9.0,1.0,37.4,436.6,3301.4,0.9020661157024794
53,229.4,10.2,0.6,34.8,408.6,3316.4,0.8996036988110964
54,244.2,10.4,1.0,33.0,383.8,3327.6,0.896310135450724
55,261.8,10.0,1.6,30.0,354.2,3342.4,0.8948964123294593
56,279.0,11.4,0.4,29.2,331.0,3349.0,0.8897849462365591
57,294.6,10.4,1.6,27.4,310.0,3356.0,0.8872352604464797
58,316.8,11.2,0.6,26.0,292.0,3353.4,0.8853850818677986
59,333.4,11.4,1.6,25.4,272.6,3355.6,0.8765273311897107
60,346.8,11.4,1.4,24.2,248.8,3367.4,0.8705388383484954
61,359.8,12.2,2.0,22.6,233.6,3369.8,0.8639053254437871
62,380.2,11.8,1.2,20.8,218.6,3367.4,0.8660855784469097
63,399.2,10.8,1.4,20.6,207.2,3360.8,0.8633333333333333
64,414.0,10.8,2.0,19.8,194.8,3358.6,0.8566402814423922
65,432.6,10.6,1.6,18.6,183.6,3353.0,0.8563432835820896
66,450.8,9.4,1.6,17.2,172.6,3348.4,0.8595617529880478
67,468.8,8.0,1.4,16.8,163.8,3341.2,0.8621052631578948
68,484.4,7.6,1.0,16.8,153.8,3336.4,0.8582589285714286
69,496.8,10.2,0.8,16.2,145.6,3330.4,0.8425925925925927
70,509.4,10.2,0.4,16.0,136.4,3327.6,0.8368098159509203
71,525.4,11.2,0.2,15.2,128.0,3320.0,0.8279430789133247
72,544.0,9.6,1.4,15.4,120.8,3308.8,0.8206521739130436
73,562.4,10.2,1.4,13.6,112.6,3299.8,0.8171262699564587
74,579.0,10.4,1.4,13.2,102.4,3293.6,0.8037676609105181
75,596.2,9.8,1.6,13.0,97.0,3282.4,0.7990115321252059
76,614.0,9.8,0.8,13.0,92.8,3269.6,0.7972508591065292
77,628.6,10.0,1.4,13.0,86.8,3260.2,0.7805755395683454
78,645.4,9.0,2.2,12.4,82.4,3248.6,0.7773584905660378
79,662.8,7.4,1.8,11.4,80.4,3236.2,0.7960396039603961
80,678.0,6.4,1.0,11.6,75.8,3227.2,0.79957805907173
81,695.2,8.0,1.2,10.8,73.6,3211.2,0.7863247863247863
82,712.4,8.2,0,10.6,71.4,3197.4,0.7915742793791575
83,734.4,8.6,0.8,10.6,66.8,3178.8,0.7695852534562212
84,749.2,9.4,0.4,11.0,64.2,3165.8,0.7552941176470589
85,765.8,7.6,1.4,12.0,61.2,3152.0,0.7445255474452555
86,779.8,9.2,0.8,11.8,59.2,3139.2,0.7308641975308642
87,791.4,9.8,1.4,11.4,56.4,3129.6,0.7139240506329114
88,804.4,9.6,1.4,11.2,53.6,3119.8,0.7071240105540898
89,818.6,9.4,0.8,11.8,52.0,3107.4,0.7027027027027027
90,831.2,9.4,1.4,11.4,50.4,3096.2,0.6942148760330579
91,847.0,8.4,0.8,10.4,48.8,3084.6,0.7134502923976607
92,865.0,9.6,1.2,9.8,46.0,3068.4,0.6906906906906908
93,880.8,9.0,1.0,9.8,43.2,3056.2,0.6857142857142857
94,895.6,9.6,1.0,8.8,40.6,3044.4,0.6766666666666666
95,911.8,8.8,0.6,9.6,38.6,3030.6,0.670138888888889
96,927.8,9.0,0.8,9.6,37.0,3015.8,0.6560283687943262
97,940.6,9.0,1.2,10.2,34.0,3005.0,0.625
98,955.6,9.6,1.2,11.0,33.4,2989.2,0.605072463768116
99,968.2,11.6,0.6,10.4,31.8,2977.4,0.5845588235294117
100,981.6,12.0,1.0,10.6,30.0,2964.8,0.5597014925373134
101,996.4,13.0,1.0,11.2,29.2,2949.2,0.5367647058823529
102,1011.2,13.6,1.4,12.2,28.2,2933.4,0.5090252707581228
103,1024.4,13.4,1.2,12.8,26.8,2921.4,0.49446494464944646
104,1038.6,12.0,2.2,12.2,26.6,2908.4,0.5018867924528302
105,1049.2,14.8,0.8,12.4,26.6,2896.2,0.48717948717948717
106,1062.6,14.0,1.6,12.6,24.4,2884.8,0.46387832699619774
107,1075.4,12.4,2.8,12.4,25.0,2872.0,0.4752851711026616
108,1085.8,14.0,1.2,13.2,26.4,2859.4,0.48175182481751827
109,1095.2,15.0,2.2,13.4,25.4,2848.8,0.45357142857142857
110,1101.0,17.8,1.2,13.6,26.4,2840.0,0.44745762711864406
111,1108.8,20.0,2.4,13.8,26.2,2828.8,0.4198717948717948
112,1120.4,19.0,2.6,13.6,26.4,2818.0,0.42857142857142855
113,1133.4,19.0,3.0,12.0,26.8,2805.8,0.44078947368421056
114,1149.4,17.8,3.2,13.0,27.0,2789.6,0.4426229508196721
115,1163.2,17.0,2.2,13.2,29.2,2775.2,0.4740259740259741
116,1176.6,16.8,3.0,13.4,29.2,2761.0,0.4679487179487179
117,1184.8,18.8,1.8,12.6,32.0,2750.0,0.49079754601226994
118,1193.0,19.8,1.6,12.8,33.2,2739.6,0.49258160237388726
119,1203.2,17.0,3.2,14.6,34.0,2728.0,0.49418604651162795
120,1209.2,16.8,2.2,15.8,34.8,2721.2,0.5
121,1221.0,17.6,2.2,14.8,34.8,2709.6,0.5014409221902016
122,1232.4,17.0,2.6,14.6,35.0,2698.4,0.5057803468208092
123,1243.8,17.4,2.4,15.2,35.6,2685.6,0.5042492917847026
124,1257.4,16.4,3.6,14.0,35.8,2672.8,0.5128939828080229
125,1266.6,16.6,3.2,13.2,38.4,2662.0,0.5378151260504201
126,1277.0,15.2,2.0,13.2,40.6,2652.0,0.571830985915493
127,1289.6,14.0,2.6,13.4,41.0,2639.4,0.5774647887323944
128,1301.2,15.6,1.4,13.2,41.8,2626.8,0.5805555555555555
129,1310.2,18.2,0.6,13.0,40.6,2617.4,0.5607734806629834
130,1318.2,18.8,2.8,13.2,38.4,2608.6,0.5245901639344263
131,1328.4,19.6,2.4,12.4,39.6,2597.6,0.5351351351351351
132,1337.6,17.6,1.8,13.6,39.8,2589.6,0.5467032967032966
133,1347.4,18.8,1.6,14.0,39.8,2578.4,0.536388140161725
134,1356.6,19.8,2.2,14.4,39.8,2567.2,0.5223097112860893
135,1366.2,20.6,1.6,15.0,40.4,2556.2,0.520618556701031
136,1378.8,19.6,3.0,15.0,40.2,2543.4,0.5167095115681234
137,1392.0,18.6,3.8,13.6,41.0,2531.0,0.5324675324675324
138,1401.6,17.8,3.4,13.6,42.6,2521.0,0.5503875968992248
139,1413.8,18.8,2.0,13.6,42.8,2509.0,0.5544041450777203
140,1422.6,19.2,2.6,13.6,42.0,2500.0,0.5426356589147286
141,1432.4,20.0,1.2,13.6,41.2,2491.6,0.5421052631578948
142,1442.6,19.2,1.8,14.0,40.0,2482.4,0.5333333333333333
143,1453.4,18.4,3.6,13.8,37.6,2473.2,0.5122615803814714
