Day,Strategy,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
15,Gamma-Poisson-14,1678.0,161.6,74.8,47.0,0,38.6,0.0
16,Gamma-Poisson-14,1616.4,190.6,86.0,60.4,0,46.6,0.0
17,Gamma-Poisson-14,1546.6,219.8,103.2,74.2,0,56.2,0.0
18,Gamma-Poisson-14,1472.4,252.6,119.6,88.8,0,66.6,0.0
19,Gamma-Poisson-14,1384.2,293.8,142.4,100.0,0,79.6,0.0
20,Gamma-Poisson-14,1294.8,322.8,160.0,121.4,9.6,91.4,0.01564027370478983
21,Gamma-Poisson-14,1197.4,349.6,182.4,143.4,17.4,109.8,0.025115473441108545
22,Gamma-Poisson-14,1097.4,381.6,203.4,158.8,23.0,135.8,0.029994783515910277
23,Gamma-Poisson-14,985.6,416.8,225.0,177.4,30.0,165.2,0.035327366933584556
24,Gamma-Poisson-14,878.0,447.4,247.8,196.8,36.8,193.2,0.03962101636520241
25,Gamma-Poisson-14,775.4,459.4,276.6,222.6,41.6,224.4,0.041591681663667265
26,Gamma-Poisson-14,672.6,477.0,303.0,240.2,47.4,259.8,0.044398651180217304
27,Gamma-Poisson-14,578.6,477.0,335.2,259.8,52.0,297.4,0.046263345195729534
28,Gamma-Poisson-14,494.6,472.6,356.2,277.2,55.2,344.2,0.047537030657940064
29,Gamma-Poisson-14,423.0,444.0,384.6,298.2,58.2,392.0,0.04911392405063291
30,Gamma-Poisson-14,354.4,421.6,405.0,311.2,60.4,447.4,0.050408946753463524
31,Gamma-Poisson-14,295.2,397.4,425.2,319.0,61.4,501.8,0.05103906899418121
32,Gamma-Poisson-14,240.2,376.4,433.8,327.8,63.6,558.2,0.05292942743009321
33,Gamma-Poisson-14,197.8,345.0,442.4,332.6,66.0,616.2,0.05564924114671164
34,Gamma-Poisson-14,165.2,308.0,447.8,335.4,69.0,674.6,0.05947250474056198
35,Gamma-Poisson-14,134.6,276.2,447.8,335.4,72.2,733.8,0.06380346412159774
36,Gamma-Poisson-14,108.8,250.4,441.8,333.0,76.2,789.8,0.06918467405120755
37,Gamma-Poisson-14,89.6,221.6,435.4,330.0,78.2,845.2,0.07341344348479159
38,Gamma-Poisson-14,76.2,194.4,423.2,323.4,80.0,902.8,0.07835455435847209
39,Gamma-Poisson-14,64.2,170.0,414.8,315.0,82.8,953.2,0.08426623244453492
40,Gamma-Poisson-14,53.4,149.6,396.0,298.2,96.0,1006.8,0.10214939348797616
41,Gamma-Poisson-14,44.4,134.8,369.0,287.0,103.0,1061.8,0.11523830834638622
42,Gamma-Poisson-14,37.8,120.0,348.0,276.8,108.2,1109.2,0.1268464243845252
43,Gamma-Poisson-14,31.8,110.0,326.6,268.2,109.0,1154.4,0.1339395428852298
44,Gamma-Poisson-14,31.8,93.2,309.0,256.0,111.6,1198.4,0.14497272018706156
45,Gamma-Poisson-14,29.8,80.6,294.0,243.2,113.4,1239.0,0.1550875273522976
46,Gamma-Poisson-14,31.2,69.2,281.4,228.2,114.4,1275.6,0.1650317368724755
47,Gamma-Poisson-14,27.8,60.2,269.0,212.2,116.4,1314.4,0.17695348130130742
48,Gamma-Poisson-14,30.2,54.2,254.0,198.4,114.8,1348.4,0.1847441261667203
49,Gamma-Poisson-14,30.6,49.8,238.8,179.4,111.4,1390.0,0.19226786330686918
50,Gamma-Poisson-14,31.8,44.4,221.6,165.6,110.6,1426.0,0.20398376982663222
51,Gamma-Poisson-14,33.8,38.8,212.2,152.8,107.4,1455.0,0.210093896713615
52,Gamma-Poisson-14,36.2,33.4,200.2,140.2,106.0,1484.0,0.2209253855773239
53,Gamma-Poisson-14,38.6,31.4,186.0,130.2,103.2,1510.6,0.22892635314995563
54,Gamma-Poisson-14,41.6,29.2,175.6,120.6,99.2,1533.8,0.23363165332077251
55,Gamma-Poisson-14,47.2,28.2,167.0,112.0,93.0,1552.6,0.23238380809595202
56,Gamma-Poisson-14,48.6,26.0,159.6,105.4,87.8,1572.6,0.23178458289334739
57,Gamma-Poisson-14,53.2,25.6,150.8,100.6,81.6,1588.2,0.22755158951477966
58,Gamma-Poisson-14,56.6,27.2,145.6,94.2,75.0,1601.4,0.21929824561403508
59,Gamma-Poisson-14,59.4,25.8,138.4,89.2,71.2,1616.0,0.21934688847812692
60,Gamma-Poisson-14,61.8,24.0,132.2,85.8,67.0,1629.2,0.2168284789644013
61,Gamma-Poisson-14,64.6,24.6,125.6,83.6,61.6,1640.0,0.2085308056872038
62,Gamma-Poisson-14,69.4,26.2,119.6,77.4,58.8,1648.6,0.20851063829787234
63,Gamma-Poisson-14,73.2,28.4,111.2,74.2,55.4,1657.6,0.20579494799405645
64,Gamma-Poisson-14,78.2,24.4,105.8,72.0,53.0,1666.6,0.20768025078369906
65,Gamma-Poisson-14,81.6,25.0,100.8,68.6,51.2,1672.8,0.20846905537459287
66,Gamma-Poisson-14,88.0,22.4,95.8,64.2,48.8,1680.8,0.21107266435986158
67,Gamma-Poisson-14,92.0,25.2,90.6,60.8,45.4,1686.0,0.2045045045045045
68,Gamma-Poisson-14,97.0,23.6,88.4,57.6,42.2,1691.2,0.19924457034938622
69,Gamma-Poisson-14,99.8,22.8,87.0,56.0,40.6,1693.8,0.19670542635658914
70,Gamma-Poisson-14,104.4,21.0,83.2,54.8,38.8,1697.8,0.19615773508594536
71,Gamma-Poisson-14,111.6,20.8,79.8,51.4,35.8,1700.6,0.19062832800851967
72,Gamma-Poisson-14,117.6,20.6,75.6,48.8,34.8,1702.6,0.19354838709677416
73,Gamma-Poisson-14,123.2,18.8,73.2,47.8,34.0,1703.0,0.1956271576524741
74,Gamma-Poisson-14,126.8,18.6,70.4,45.6,32.6,1706.0,0.19497607655502394
75,Gamma-Poisson-14,134.2,17.4,67.6,44.4,31.4,1705.0,0.195273631840796
76,Gamma-Poisson-14,135.8,19.0,65.2,43.4,30.0,1706.6,0.1903553299492386
77,Gamma-Poisson-14,145.2,18.6,63.4,41.0,28.0,1703.8,0.18543046357615894
78,Gamma-Poisson-14,151.8,19.0,62.0,39.0,26.8,1701.4,0.18256130790190736
79,Gamma-Poisson-14,158.8,19.0,60.2,38.6,25.6,1697.8,0.17852161785216178
80,Gamma-Poisson-14,164.4,21.0,57.4,35.6,24.4,1697.2,0.17630057803468208
81,Gamma-Poisson-14,172.0,19.2,54.8,35.0,24.8,1694.2,0.18535127055306427
82,Gamma-Poisson-14,178.0,19.4,54.2,33.2,24.8,1690.4,0.18844984802431614
83,Gamma-Poisson-14,181.2,18.8,51.6,32.2,25.4,1690.8,0.1984375
84,Gamma-Poisson-14,188.2,18.2,47.6,30.6,26.6,1688.8,0.21626016260162603
85,Gamma-Poisson-14,194.2,17.0,45.4,29.2,27.4,1686.8,0.23025210084033612
86,Gamma-Poisson-14,203.8,13.2,43.8,28.2,27.8,1683.2,0.24601769911504426
87,Gamma-Poisson-14,211.0,15.4,40.0,27.6,25.8,1680.2,0.2371323529411765
88,Gamma-Poisson-14,219.8,13.4,38.2,26.6,25.8,1676.2,0.24807692307692308
89,Gamma-Poisson-14,226.2,14.0,36.0,25.2,24.2,1674.4,0.24346076458752514
90,Gamma-Poisson-14,231.4,17.0,33.2,24.6,23.2,1670.6,0.23673469387755097
91,Gamma-Poisson-14,234.4,17.0,33.8,22.0,23.2,1669.6,0.24166666666666667
92,Gamma-Poisson-14,242.6,17.2,32.2,21.4,21.4,1665.2,0.23210412147505416
93,Gamma-Poisson-14,248.6,15.4,31.6,21.0,21.0,1662.4,0.23595505617977527
94,Gamma-Poisson-14,255.6,15.8,30.0,21.2,21.4,1656.0,0.24208144796380088
95,Gamma-Poisson-14,262.4,13.6,29.6,21.2,20.0,1653.2,0.23696682464454974
96,Gamma-Poisson-14,267.6,12.6,29.6,21.4,18.0,1650.8,0.22058823529411767
97,Gamma-Poisson-14,273.2,12.8,28.6,21.8,17.8,1645.8,0.2197530864197531
98,Gamma-Poisson-14,279.0,14.4,28.6,21.6,16.4,1640.0,0.2024691358024691
99,Gamma-Poisson-14,285.4,15.0,27.4,21.6,16.2,1634.4,0.20199501246882792
100,Gamma-Poisson-14,291.6,14.6,26.6,21.6,16.4,1629.2,0.20707070707070704
101,Gamma-Poisson-14,297.8,14.8,24.6,20.6,18.6,1623.6,0.2366412213740458
102,Gamma-Poisson-14,304.8,13.4,23.0,19.4,19.4,1620.0,0.2579787234042553
103,Gamma-Poisson-14,311.4,11.8,22.0,19.2,21.2,1614.4,0.2857142857142857
104,Gamma-Poisson-14,318.4,12.4,16.8,18.4,24.0,1610.0,0.335195530726257
105,Gamma-Poisson-14,323.2,12.6,15.8,18.0,24.0,1606.4,0.3409090909090909
106,Gamma-Poisson-14,331.0,13.8,15.4,17.6,22.0,1600.2,0.3197674418604651
107,Gamma-Poisson-14,339.2,13.2,16.0,17.2,21.0,1593.4,0.3115727002967359
108,Gamma-Poisson-14,344.8,13.6,15.6,17.2,20.2,1588.6,0.3033033033033033
109,Gamma-Poisson-14,350.0,14.2,15.2,16.0,20.6,1584.0,0.31212121212121213
110,Gamma-Poisson-14,354.8,14.0,14.8,14.8,20.6,1581.0,0.3208722741433022
111,Gamma-Poisson-14,361.2,13.4,15.0,14.8,20.4,1575.2,0.32075471698113206
112,Gamma-Poisson-14,367.8,10.4,15.4,15.6,19.8,1571.0,0.3235294117647059
113,Gamma-Poisson-14,372.4,11.8,14.8,14.8,20.2,1566.0,0.3279220779220779
114,Gamma-Poisson-14,377.6,13.0,14.4,15.0,19.4,1560.6,0.313915857605178
115,Gamma-Poisson-14,381.8,14.0,14.2,12.6,19.0,1558.4,0.3177257525083612
116,Gamma-Poisson-14,387.6,14.6,14.0,13.2,17.2,1553.4,0.29152542372881357
117,Gamma-Poisson-14,394.6,13.0,14.4,13.0,17.6,1547.4,0.303448275862069
118,Gamma-Poisson-14,397.4,14.8,14.0,13.2,18.0,1542.6,0.3
119,Gamma-Poisson-14,403.6,14.0,11.0,14.2,20.6,1536.6,0.34448160535117056
120,Gamma-Poisson-14,410.0,12.2,11.8,13.4,22.0,1530.6,0.3703703703703704
121,Gamma-Poisson-14,414.2,12.8,11.4,14.0,21.4,1526.2,0.35906040268456374
122,Gamma-Poisson-14,418.8,14.4,11.4,14.0,20.8,1520.6,0.3432343234323433
123,Gamma-Poisson-14,424.0,13.6,12.8,14.4,20.8,1514.4,0.3376623376623377
124,Gamma-Poisson-14,429.8,12.8,12.4,14.8,20.8,1509.4,0.34210526315789475
125,Gamma-Poisson-14,436.2,12.8,12.6,14.6,19.0,1504.8,0.3220338983050847
126,Gamma-Poisson-14,442.8,12.0,12.2,13.8,20.0,1499.2,0.3448275862068966
127,Gamma-Poisson-14,449.8,9.2,14.0,13.8,20.6,1492.6,0.3576388888888889
128,Gamma-Poisson-14,454.4,10.4,12.4,13.0,21.6,1488.2,0.37630662020905925
129,Gamma-Poisson-14,459.0,10.4,13.2,13.4,19.4,1484.6,0.34397163120567376
130,Gamma-Poisson-14,464.0,11.4,13.2,13.4,19.2,1478.8,0.3356643356643356
131,Gamma-Poisson-14,468.8,12.8,13.8,12.6,18.6,1473.4,0.3217993079584775
132,Gamma-Poisson-14,473.4,12.2,10.6,11.6,20.0,1472.2,0.36764705882352944
133,Gamma-Poisson-14,480.6,12.0,11.4,12.0,19.2,1464.8,0.3516483516483517
134,Gamma-Poisson-14,484.2,12.6,11.4,11.8,18.0,1462.0,0.3345724907063197
135,Gamma-Poisson-14,490.6,11.8,12.0,11.4,17.8,1456.4,0.3358490566037736
136,Gamma-Poisson-14,496.0,12.2,12.0,11.6,17.8,1450.4,0.33208955223880604
137,Gamma-Poisson-14,503.4,12.6,12.4,10.4,16.4,1444.8,0.3166023166023166
138,Gamma-Poisson-14,512.0,11.2,13.4,10.6,16.6,1436.2,0.3204633204633205
139,Gamma-Poisson-14,517.2,11.8,12.4,11.6,16.6,1430.4,0.31679389312977096
140,Gamma-Poisson-14,522.4,11.0,12.8,11.2,16.6,1426.0,0.32170542635658916
141,Gamma-Poisson-14,526.8,11.2,12.4,10.6,18.4,1420.6,0.3498098859315589
142,Gamma-Poisson-14,534.4,11.2,10.4,10.6,20.8,1412.6,0.39245283018867927
143,Gamma-Poisson-14,539.4,10.0,8.4,9.2,24.6,1408.4,0.47126436781609193
144,Gamma-Poisson-14,544.2,10.0,8.0,8.0,24.0,1405.8,0.48
145,Gamma-Poisson-14,550.0,9.0,8.4,7.6,22.6,1402.4,0.4747899159663866
146,Gamma-Poisson-14,553.2,9.0,7.4,9.4,20.0,1401.0,0.4366812227074236
147,Gamma-Poisson-14,560.6,7.8,7.8,9.2,19.6,1395.0,0.4414414414414415
148,Gamma-Poisson-14,565.6,8.6,8.0,9.2,19.8,1388.8,0.4342105263157895
149,Gamma-Poisson-14,568.8,10.2,7.2,7.8,20.4,1385.6,0.4473684210526316
0,Proportional,1983.4,6.6,9.2,0,0,0.8,0.0
1,Proportional,1979.4,9.8,9.2,0,0,1.6,0.0
2,Proportional,1973.2,12.8,10.4,1.8,0,1.8,0.0
3,Proportional,1966.6,16.6,11.6,2.8,0,2.4,0.0
4,Proportional,1959.6,19.4,14.2,3.4,0,3.4,0.0
5,Proportional,1951.8,24.0,15.2,4.0,0,5.0,0.0
6,Proportional,1938.0,33.4,16.8,5.6,0,6.2,0.0
7,Proportional,1924.8,39.8,18.8,8.8,0,7.8,0.0
8,Proportional,1905.4,52.2,21.4,10.6,0,10.4,0.0
9,Proportional,1887.8,60.4,25.8,13.4,0,12.6,0.0
10,Proportional,1866.4,71.4,29.2,17.2,0,15.8,0.0
11,Proportional,1841.6,77.8,35.8,25.2,0,19.6,0.0
12,Proportional,1805.4,103.0,40.8,27.4,0,23.4,0.0
13,Proportional,1767.8,120.6,48.6,34.2,0,28.8,0.0
14,Proportional,1721.0,141.4,58.6,43.4,0,35.6,0.0
15,Proportional,1670.2,164.8,69.8,52.4,0,42.8,0.0
16,Proportional,1609.4,194.2,82.8,63.6,0,50.0,0.0
17,Proportional,1537.6,232.2,96.8,74.0,0,59.4,0.0
18,Proportional,1458.8,269.6,114.0,85.8,0,71.8,0.0
19,Proportional,1376.6,300.4,137.8,100.6,0,84.6,0.0
20,Proportional,1282.0,332.2,156.0,118.6,9.2,102.0,0.014935064935064933
21,Proportional,1182.8,362.6,175.4,138.2,17.0,124.0,0.02452394691286786
22,Proportional,1078.6,392.0,197.8,160.8,25.0,145.8,0.032233109850438375
23,Proportional,978.6,420.0,218.6,178.0,31.6,173.2,0.03725536430087244
24,Proportional,872.2,447.6,241.8,195.0,38.4,205.0,0.04161248374512353
25,Proportional,771.8,455.2,272.6,221.0,44.0,235.4,0.04431909750201451
26,Proportional,672.0,465.4,298.4,241.4,49.2,273.6,0.046661608497723835
27,Proportional,581.0,466.2,321.4,258.8,52.2,320.4,0.04751501911523758
28,Proportional,490.4,464.6,349.0,274.4,59.0,362.6,0.05143853530950305
29,Proportional,419.2,447.8,368.6,288.8,64.4,411.2,0.055061559507523936
30,Proportional,343.4,438.6,385.4,306.2,68.8,457.6,0.057381150959132605
31,Proportional,288.8,405.4,409.0,320.8,72.8,503.2,0.06026490066225165
32,Proportional,233.8,384.8,419.4,331.2,76.6,554.2,0.0632013201320132
33,Proportional,187.8,354.4,428.8,334.6,79.8,614.6,0.06663326653306612
34,Proportional,154.4,321.2,427.4,339.4,83.6,674.0,0.07135541140320929
35,Proportional,124.8,292.6,422.0,339.8,88.2,732.6,0.07719236828286363
36,Proportional,101.8,256.6,422.0,338.8,91.4,789.4,0.08243145743145742
37,Proportional,84.6,222.6,417.2,334.2,93.4,848.0,0.0875023421397789
38,Proportional,67.2,197.8,405.6,331.8,96.2,901.4,0.09327128175295714
39,Proportional,54.8,174.4,388.6,325.2,98.6,958.4,0.0999189298743413
40,Proportional,44.4,155.4,358.0,314.6,114.0,1013.6,0.12101910828025478
41,Proportional,41.0,131.8,325.8,302.8,127.2,1071.4,0.14330779630464172
42,Proportional,35.6,115.4,297.0,290.6,142.2,1119.2,0.16824420255560812
43,Proportional,35.2,100.8,261.6,280.6,156.4,1165.4,0.1956467350512885
44,Proportional,34.4,87.0,228.2,268.6,170.6,1211.2,0.22613997879109227
45,Proportional,31.8,79.0,197.8,256.0,179.6,1255.8,0.25210555867490175
46,Proportional,31.4,70.0,169.6,244.6,190.8,1293.6,0.2826666666666667
47,Proportional,32.8,63.0,140.4,233.4,201.4,1329.0,0.31557505484174236
48,Proportional,34.0,54.4,115.8,224.2,207.6,1364.0,0.34485049833887044
49,Proportional,33.6,51.4,92.0,211.0,216.4,1395.6,0.3791170287316048
50,Proportional,37.0,46.6,67.2,198.8,222.8,1427.6,0.41613746731415757
51,Proportional,44.4,41.6,46.2,187.6,229.0,1451.2,0.45400475812846947
52,Proportional,47.8,37.4,25.2,175.4,235.6,1478.6,0.4974662162162162
53,Proportional,54.0,32.2,13.2,157.6,239.4,1503.6,0.5411392405063291
54,Proportional,59.6,28.2,7.0,139.8,242.6,1522.8,0.5809386973180076
55,Proportional,65.2,24.0,3.2,124.0,243.6,1540.0,0.6170212765957447
56,Proportional,68.6,21.0,3.0,108.2,241.6,1557.6,0.64633493846977
57,Proportional,75.6,19.2,2.2,95.2,234.6,1573.2,0.6679954441913439
58,Proportional,80.8,18.8,1.6,84.8,229.6,1584.4,0.6857825567502986
59,Proportional,87.2,15.2,2.8,75.4,220.4,1599.0,0.7023581899298916
60,Proportional,93.6,11.2,1.4,63.8,219.8,1610.2,0.7420661715057394
61,Proportional,100.8,11.0,0.8,55.4,209.4,1622.6,0.7570498915401301
62,Proportional,111.2,9.6,0.8,50.4,196.0,1632.0,0.7632398753894081
63,Proportional,119.0,8.8,1.4,47.8,185.0,1638.0,0.7613168724279835
64,Proportional,124.8,8.8,0.8,46.0,175.0,1644.6,0.7588898525585429
65,Proportional,132.0,7.8,1.8,42.2,165.6,1650.6,0.7617295308187672
66,Proportional,138.2,8.2,0.4,39.8,157.6,1655.8,0.7650485436893204
67,Proportional,144.4,7.6,0.8,36.8,149.2,1661.2,0.7674897119341564
68,Proportional,151.2,8.2,0.4,34.4,141.0,1664.8,0.7663043478260869
69,Proportional,156.8,7.6,1.4,32.4,132.8,1669.0,0.7623421354764638
70,Proportional,165.0,5.8,1.2,28.8,127.4,1671.8,0.7806372549019609
71,Proportional,173.4,5.6,0.4,26.4,118.0,1676.2,0.7845744680851063
72,Proportional,182.0,6.8,0.6,26.0,107.4,1677.2,0.7627840909090909
73,Proportional,188.4,7.2,0.6,24.4,99.6,1679.8,0.7556904400606981
74,Proportional,199.0,7.2,0.6,23.0,91.6,1678.6,0.7483660130718954
75,Proportional,207.2,7.2,0.6,20.8,86.6,1677.6,0.7517361111111112
76,Proportional,217.2,5.6,1.4,20.2,80.8,1674.8,0.7481481481481481
77,Proportional,224.4,6.0,0.8,16.8,77.0,1675.0,0.7654075546719682
78,Proportional,229.2,6.2,0.8,15.6,70.6,1677.6,0.7575107296137339
79,Proportional,236.8,5.6,0.6,15.6,65.8,1675.6,0.7511415525114156
80,Proportional,248.2,4.6,1.0,13.4,62.4,1670.4,0.7665847665847665
81,Proportional,254.0,4.6,0.6,11.6,57.4,1671.8,0.7735849056603774
82,Proportional,263.2,5.0,0,10.8,53.2,1667.8,0.7710144927536232
83,Proportional,271.2,3.8,0.4,10.8,48.8,1665.0,0.7648902821316614
84,Proportional,278.6,4.4,0,9.0,46.0,1662.0,0.7744107744107744
85,Proportional,288.8,3.8,0.6,8.6,43.4,1654.8,0.7695035460992907
86,Proportional,296.8,3.8,0.4,8.0,41.8,1649.2,0.774074074074074
87,Proportional,304.2,3.2,0.6,7.2,39.4,1645.4,0.7817460317460317
88,Proportional,312.8,2.6,0.6,6.4,38.2,1639.4,0.799163179916318
89,Proportional,320.4,3.2,0,6.6,36.6,1633.2,0.7887931034482758
90,Proportional,329.2,3.0,0.2,6.8,33.4,1627.4,0.7695852534562212
91,Proportional,338.6,2.0,0.4,7.0,31.0,1621.0,0.7673267326732673
92,Proportional,348.4,1.8,0,6.4,28.6,1614.8,0.7771739130434782
93,Proportional,355.4,2.2,0.2,6.0,27.0,1609.2,0.7627118644067797
94,Proportional,364.2,2.0,0.2,5.6,25.2,1602.8,0.7636363636363637
95,Proportional,373.0,2.8,0,5.2,23.6,1595.4,0.7468354430379747
96,Proportional,380.8,2.6,0.2,5.0,21.6,1589.8,0.7346938775510204
97,Proportional,388.4,2.8,0.4,4.8,20.0,1583.6,0.7142857142857143
98,Proportional,395.0,3.4,0,3.8,18.2,1579.6,0.7165354330708662
99,Proportional,405.2,2.6,0.2,4.2,17.2,1570.6,0.7107438016528925
100,Proportional,414.0,2.4,0.4,4.2,15.8,1563.2,0.6929824561403509
101,Proportional,419.8,2.6,0.8,4.6,15.2,1557.0,0.6551724137931034
102,Proportional,428.2,2.2,0.2,4.4,15.6,1549.4,0.6964285714285715
103,Proportional,436.4,2.2,0,4.0,14.2,1543.2,0.696078431372549
104,Proportional,443.0,2.0,0.6,3.8,13.0,1537.6,0.6701030927835052
105,Proportional,449.0,1.6,0.4,3.6,12.2,1533.2,0.6853932584269664
106,Proportional,457.8,1.0,0.2,3.6,12.0,1525.4,0.7142857142857143
107,Proportional,464.6,1.2,0.2,3.8,11.8,1518.4,0.6941176470588236
108,Proportional,471.2,1.4,0.2,3.6,11.0,1512.6,0.6790123456790124
109,Proportional,479.4,1.6,0.2,3.2,10.2,1505.4,0.6710526315789473
110,Proportional,487.8,2.0,0.4,3.2,9.6,1497.0,0.631578947368421
111,Proportional,496.2,2.0,0.4,3.0,9.2,1489.2,0.6301369863013698
112,Proportional,502.2,2.4,0,2.4,9.2,1483.8,0.6571428571428571
113,Proportional,512.0,2.2,0,2.4,8.8,1474.6,0.6567164179104478
114,Proportional,519.6,2.0,0,2.4,8.4,1467.6,0.65625
115,Proportional,527.2,1.6,0.6,2.4,8.2,1460.0,0.640625
116,Proportional,534.6,1.6,0,2.0,8.6,1453.2,0.7049180327868853
117,Proportional,541.4,1.8,0,1.8,7.6,1447.4,0.6785714285714286
118,Proportional,550.8,1.8,0.2,2.0,7.0,1438.2,0.6363636363636364
119,Proportional,558.0,2.0,0,2.4,7.0,1430.6,0.6140350877192983
120,Proportional,566.6,1.6,0.4,2.4,6.8,1422.2,0.6071428571428572
121,Proportional,574.6,1.2,0.6,2.0,6.0,1415.6,0.6122448979591836
122,Proportional,582.4,1.0,0.2,1.6,6.2,1408.6,0.6888888888888889
123,Proportional,589.2,0.8,0.2,1.4,5.6,1402.8,0.7
124,Proportional,596.4,0.8,0,1.2,5.0,1396.6,0.7142857142857143
125,Proportional,604.0,0.8,0,1.2,4.8,1389.2,0.7058823529411765
126,Proportional,610.0,0.8,0,1.0,4.4,1383.8,0.7096774193548387
127,Proportional,619.6,0.8,0,0.8,4.4,1374.4,0.7333333333333334
128,Proportional,626.2,0.6,0.2,0.8,3.6,1368.6,0.6923076923076923
129,Proportional,633.4,0.6,0,0.8,3.6,1361.6,0.72
130,Proportional,638.8,0.6,0,0.8,3.0,1356.8,0.6818181818181818
131,Proportional,643.6,0.8,0,0.8,2.8,1352.0,0.6363636363636362
132,Proportional,653.2,0.6,0.2,0.8,2.8,1342.4,0.6363636363636362
133,Proportional,661.2,0.6,0,0.6,3.2,1334.4,0.7272727272727273
134,Proportional,668.2,0.4,0.2,0.4,3.2,1327.6,0.7619047619047619
135,Proportional,676.8,0.2,0,0.6,2.8,1319.6,0.7777777777777778
136,Proportional,684.0,0.2,0,0.6,2.8,1312.4,0.7777777777777778
137,Proportional,693.0,0.2,0,0.6,2.6,1303.6,0.7647058823529411
138,Proportional,698.8,0.4,0,0.6,2.2,1298.0,0.6875
139,Proportional,708.8,0.2,0.2,0.6,2.2,1288.0,0.6875
140,Proportional,715.8,0.4,0,0.6,2.2,1281.0,0.6875
141,Proportional,723.8,0.4,0.2,0.6,2.2,1272.8,0.6470588235294118
142,Proportional,731.0,0.4,0,0.6,2.4,1265.6,0.7058823529411765
143,Proportional,738.8,0.6,0,0.6,2.2,1257.8,0.6470588235294118
144,Proportional,745.2,0.4,0,0.4,1.8,1252.2,0.6923076923076923
145,Proportional,750.4,0,0.2,0.2,1.8,1247.4,0.8181818181818181
146,Proportional,758.4,0,0,0.2,2.0,1239.4,0.9090909090909091
147,Proportional,763.6,0,0,0.2,1.8,1234.4,0.9
148,Proportional,770.4,0.2,0,0.2,1.8,1227.4,0.8181818181818181
149,Proportional,775.0,0.2,0,0.2,1.6,1223.0,0.8
0,Uniform,1983.2,6.8,9.6,0,0,0.4,0.0
1,Uniform,1977.0,12.6,9.6,0,0,0.8,0.0
2,Uniform,1969.8,16.4,10.8,1.2,0,1.8,0.0
3,Uniform,1962.2,20.0,12.8,2.6,0,2.4,0.0
4,Uniform,1953.4,24.4,14.8,4.4,0,3.0,0.0
5,Uniform,1941.0,30.8,16.8,6.6,0,4.8,0.0
6,Uniform,1924.2,42.6,18.0,8.4,0,6.8,0.0
7,Uniform,1908.2,50.8,20.8,11.0,0,9.2,0.0
8,Uniform,1888.8,57.8,27.2,15.8,0,10.4,0.0
9,Uniform,1864.6,66.8,34.4,21.2,0,13.0,0.0
10,Uniform,1831.0,85.6,41.0,26.6,0,15.8,0.0
11,Uniform,1793.6,109.6,47.2,29.8,0,19.8,0.0
12,Uniform,1752.2,130.2,56.8,36.2,0,24.6,0.0
13,Uniform,1702.0,156.8,69.6,41.0,0,30.6,0.0
14,Uniform,1650.8,176.6,84.2,51.6,0,36.8,0.0
15,Uniform,1585.0,209.4,96.2,65.6,0,43.8,0.0
16,Uniform,1509.6,248.6,110.0,76.8,0,55.0,0.0
17,Uniform,1421.8,285.2,133.6,90.4,0,69.0,0.0
18,Uniform,1333.2,318.4,158.2,106.0,0,84.2,0.0
19,Uniform,1228.0,360.6,184.0,127.6,0,99.8,0.0
20,Uniform,1127.0,392.0,203.6,145.6,9.0,122.8,0.011996800853105838
21,Uniform,1017.4,422.2,223.8,167.0,17.4,152.2,0.020953757225433526
22,Uniform,913.6,444.6,249.6,184.8,24.6,182.8,0.027224435590969456
23,Uniform,811.2,462.4,277.0,202.2,33.2,214.0,0.03405826836274108
24,Uniform,717.6,465.2,305.0,223.4,40.4,248.4,0.0390715667311412
25,Uniform,628.4,462.0,325.2,242.8,46.4,295.2,0.04310665180230397
26,Uniform,537.4,461.6,349.6,255.4,53.6,342.4,0.0478485984645599
27,Uniform,460.4,449.6,367.8,271.0,59.6,391.6,0.05191637630662021
28,Uniform,390.8,429.2,385.8,292.6,64.8,436.8,0.05527123848515865
29,Uniform,334.2,399.0,405.6,307.2,68.8,485.2,0.05827545315941047
30,Uniform,270.8,385.0,415.6,317.6,72.8,538.2,0.061125104953820314
31,Uniform,222.8,353.0,417.6,329.8,77.2,599.6,0.0655570652173913
32,Uniform,185.0,324.2,417.8,333.6,80.4,659.0,0.06955017301038063
33,Uniform,155.8,288.6,417.6,338.8,84.4,714.8,0.07472994510359483
34,Uniform,131.4,262.6,409.2,334.2,85.4,777.2,0.07824812167857798
35,Uniform,110.0,240.6,394.2,330.8,87.6,836.8,0.08317508545385492
36,Uniform,93.2,212.0,387.6,326.6,89.0,891.6,0.08766745468873129
37,Uniform,76.4,188.4,380.4,317.4,92.2,945.2,0.09423548650858544
38,Uniform,63.6,169.4,362.2,310.4,95.4,999.0,0.10177085555792618
39,Uniform,54.8,149.6,347.8,301.6,100.0,1046.2,0.11123470522803114
40,Uniform,46.6,131.4,321.4,291.2,117.2,1092.2,0.13608917789131444
41,Uniform,40.8,113.2,295.4,281.0,130.4,1139.2,0.15902439024390247
42,Uniform,35.0,101.6,268.4,270.0,145.0,1180.0,0.18471337579617833
43,Uniform,33.2,90.0,239.8,262.0,156.0,1219.0,0.20861192832308106
