Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4973.0,17.0,9.8,0,0,0.2,0.0
1,4957.6,27.6,12.2,1.8,0,0.8,0.0
2,4932.8,46.0,15.2,4.6,0,1.4,0.0
3,4903.0,67.4,19.2,7.4,0,3.0,0.0
4,4864.6,91.4,27.6,12.0,0,4.4,0.0
5,4803.6,136.0,35.4,18.4,0,6.6,0.0
6,4716.6,198.4,48.0,25.0,0,12.0,0.0
7,4619.0,256.0,68.2,38.8,0,18.0,0.0
8,4470.0,353.0,92.4,58.0,0,26.6,0.0
9,4274.8,477.6,128.2,80.4,0,39.0,0.0
10,4013.2,636.6,184.8,113.2,0,52.2,0.0
11,3670.6,852.0,248.0,156.6,0,72.8,0.0
12,3258.2,1089.6,335.0,217.4,0,99.8,0.0
13,2757.2,1376.8,437.2,288.6,0,140.2,0.0
14,2238.6,1616.2,578.2,380.8,0,186.2,0.0
15,1702.4,1833.6,725.0,482.8,0,256.2,0.0
16,1222.4,1952.0,893.8,594.8,0,337.0,0.0
17,824.8,1978.6,1058.4,703.2,0,435.0,0.0
18,522.8,1885.6,1213.6,814.8,0,563.2,0.0
19,310.0,1738.2,1342.4,905.6,0,703.8,0.0
20,177.0,1527.6,1442.4,977.4,9.0,866.6,0.0022747952684258415
21,100.0,1296.4,1510.4,1037.4,17.4,1038.4,0.0045059042883778735
22,54.6,1093.4,1539.0,1063.8,25.8,1223.4,0.00693175711982805
23,37.2,893.6,1552.0,1079.0,32.8,1405.4,0.009220217012424804
24,26.4,729.2,1542.4,1075.6,39.4,1587.0,0.011634087285182778
25,24.6,598.2,1508.2,1062.2,47.2,1759.6,0.014677529697120467
26,22.8,489.2,1457.4,1047.0,53.4,1930.2,0.017525434853954705
27,21.8,408.6,1403.2,1011.8,59.0,2095.6,0.02046763338652605
28,23.0,331.8,1350.8,972.8,64.8,2256.8,0.023821777810455115
29,23.2,277.8,1281.4,931.2,69.4,2417.0,0.027111493085397297
30,23.2,230.2,1210.4,890.6,71.6,2574.0,0.02979856833694023
31,24.4,197.8,1131.4,850.4,75.4,2720.6,0.03343680709534368
32,29.2,169.0,1068.6,798.4,80.2,2854.6,0.03789811927039033
33,34.4,144.6,1007.2,756.4,84.0,2973.4,0.0421644413211525
34,35.6,128.8,949.4,716.0,88.4,3081.8,0.04695633698077127
35,43.0,112.4,890.2,678.4,91.8,3184.2,0.05178249097472924
36,45.8,103.4,835.8,639.2,94.0,3281.8,0.05620664912700311
37,46.8,103.0,781.6,600.6,97.2,3370.8,0.061425682507583415
38,50.2,99.8,728.4,566.4,99.2,3456.0,0.06640781898513858
39,53.0,94.8,678.6,531.6,99.0,3543.0,0.07051282051282051
40,54.0,94.2,616.8,499.0,114.8,3621.2,0.08665458937198067
41,56.8,91.8,560.0,468.0,127.0,3696.4,0.10186076355470003
42,65.4,85.8,504.0,443.4,142.0,3759.4,0.12083049693669165
43,68.6,85.2,458.2,415.8,156.0,3816.2,0.1398852223816356
44,77.6,82.4,414.2,395.0,168.4,3862.4,0.1588679245283019
45,84.8,79.6,378.0,371.4,178.0,3908.2,0.17676266137040714
46,89.4,79.2,338.6,348.2,187.8,3956.8,0.19689662403019503
47,92.4,81.0,300.0,331.4,198.8,3996.4,0.21817383669885865
48,97.8,82.8,266.6,310.4,206.8,4035.6,0.2386337410570044
49,107.0,75.6,243.2,293.0,214.8,4066.4,0.25985966610210504
50,114.6,77.4,213.0,276.4,225.0,4093.6,0.28416266734023743
51,122.8,72.0,188.2,261.2,230.2,4125.6,0.3062799361362427
52,130.2,70.0,164.4,247.6,234.6,4153.2,0.3273792910968462
53,143.0,69.6,141.2,231.2,237.4,4177.6,0.3494259640859582
54,157.8,70.2,118.4,216.2,243.8,4193.6,0.375886524822695
55,170.8,70.2,95.4,204.4,249.6,4209.6,0.4028405422853454
56,182.4,66.4,75.6,195.4,253.4,4226.8,0.4289099526066351
57,193.0,65.4,62.8,184.0,256.0,4238.8,0.4505455825413586
58,205.0,64.2,47.2,173.6,257.8,4252.2,0.4749447310243184
59,217.0,61.6,38.0,160.6,256.4,4266.4,0.4963221060782037
60,233.2,54.2,20.2,148.2,266.6,4277.6,0.5449713818479149
61,249.4,48.0,14.8,132.8,267.4,4287.6,0.5775377969762419
62,267.2,42.2,12.6,117.6,265.6,4294.8,0.606392694063927
63,283.0,40.4,8.4,104.0,263.2,4301.0,0.6326923076923077
64,297.8,37.8,5.8,97.8,254.4,4306.4,0.6427488630621527
65,314.4,34.2,5.8,92.2,245.2,4308.2,0.6497085320614733
66,331.4,34.6,2.4,85.6,235.6,4310.4,0.6577331099944166
67,351.2,30.0,5.0,79.8,224.8,4309.2,0.6619552414605419
68,372.2,28.6,4.4,73.8,214.8,4306.2,0.667910447761194
69,390.6,28.4,3.6,69.6,206.2,4301.6,0.6699155295646524
70,409.0,27.8,3.2,66.2,197.8,4296.0,0.6705084745762713
71,428.8,26.8,3.6,63.4,186.6,4290.8,0.6654778887303852
72,441.2,27.4,3.2,60.8,176.8,4290.6,0.6592095451155855
73,459.2,26.6,4.0,55.6,169.2,4285.4,0.6624902114330462
74,475.2,25.8,4.0,52.6,161.4,4281.0,0.6620180475799836
75,490.2,28.6,3.4,49.4,154.6,4273.8,0.6550847457627118
76,509.4,26.6,4.0,48.6,144.6,4266.8,0.646112600536193
