Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2973.0,17.0,8.4,0,0,1.6,0.0
1,2959.2,28.2,9.0,1.6,0,2.0,0.0
2,2944.8,36.0,12.6,4.0,0,2.6,0.0
3,2922.0,51.6,16.4,6.8,0,3.2,0.0
4,2888.0,74.8,22.0,10.6,0,4.6,0.0
5,2838.8,108.2,30.8,15.4,0,6.8,0.0
6,2771.6,151.0,43.4,24.6,0,9.4,0.0
7,2679.4,210.4,59.2,36.4,0,14.6,0.0
8,2547.4,301.6,80.2,50.6,0,20.2,0.0
9,2391.0,395.4,115.2,69.8,0,28.6,0.0
10,2184.2,517.6,156.8,99.4,0,42.0,0.0
11,1924.8,676.2,206.8,133.4,0,58.8,0.0
12,1623.8,841.6,276.0,174.4,0,84.2,0.0
13,1309.8,986.2,360.4,232.2,0,111.4,0.0
14,983.8,1123.0,449.0,292.0,0,152.2,0.0
15,692.8,1187.6,550.2,365.0,0,204.4,0.0
16,454.0,1197.4,655.6,430.0,0,263.0,0.0
17,272.0,1138.4,748.2,494.8,0,346.6,0.0
18,153.4,1031.2,828.0,556.2,0,431.2,0.0
19,76.6,915.8,894.2,588.6,0,524.8,0.0
20,37.4,774.6,930.2,624.4,9.8,623.6,0.004189824711415134
21,17.0,638.0,947.6,640.4,17.8,739.2,0.007932970853017203
22,7.8,523.6,949.6,644.2,25.6,849.2,0.01194587027531498
23,5.6,426.0,940.2,641.2,31.8,955.2,0.015594350725774813
24,4.2,346.0,920.2,625.8,37.6,1066.2,0.019485903814262025
25,4.6,286.4,883.2,608.4,42.8,1174.6,0.02350615114235501
26,6.4,230.2,846.2,585.6,49.0,1282.6,0.02863822326125073
27,9.6,194.4,796.2,559.2,56.0,1384.6,0.03487358326068003
28,7.6,166.6,754.8,532.2,61.2,1477.6,0.04040137311856351
29,8.2,138.2,710.6,507.6,65.0,1570.4,0.04572956240326438
30,12.0,117.6,670.2,483.6,70.8,1645.8,0.05274921770227983
31,13.0,100.2,627.6,459.4,74.8,1725.0,0.059270998415213945
32,13.6,90.2,582.6,435.0,80.2,1798.4,0.0675084175084175
33,15.2,81.8,546.6,415.6,82.8,1858.0,0.07348242811501597
34,17.0,75.4,511.0,391.2,86.0,1919.4,0.08085746521248591
35,17.2,73.2,474.6,369.4,89.0,1976.6,0.08845160007950706
36,20.2,68.8,443.6,344.8,94.0,2028.6,0.09882253994953742
37,23.0,64.4,410.8,325.0,96.4,2080.4,0.10751728753067143
38,22.4,60.8,382.8,306.8,99.2,2128.0,0.11676082862523539
39,26.0,59.2,354.8,291.2,100.4,2168.4,0.1246276067527309
40,27.6,57.6,311.4,277.2,116.4,2209.8,0.15263571990558616
41,27.2,57.6,271.8,260.0,132.4,2251.0,0.18343031310612357
42,32.0,54.0,234.4,247.6,143.6,2288.4,0.2113007651559741
43,33.2,52.2,203.2,236.2,152.6,2322.6,0.23688295560384975
44,34.6,51.8,171.8,225.8,166.0,2350.0,0.2697432564185895
45,38.6,50.4,143.8,213.4,179.6,2374.2,0.305858310626703
46,42.4,48.2,114.6,202.6,189.4,2402.8,0.3413842826243692
47,46.6,47.2,90.8,190.4,196.8,2428.2,0.3747143945163747
48,52.8,46.4,65.8,185.4,204.0,2445.6,0.4066985645933014
49,58.8,44.0,42.8,178.2,212.2,2464.0,0.4446772841575859
50,68.8,41.4,24.0,165.0,220.8,2480.0,0.48936170212765956
51,73.6,40.8,11.2,152.0,228.2,2494.2,0.5279962980101804
52,81.0,36.6,5.8,139.2,231.4,2506.0,0.5602905569007264
53,89.6,33.8,5.0,120.8,232.6,2518.2,0.5930647628760837
54,100.2,30.8,3.8,108.0,228.4,2528.8,0.615633423180593
55,108.0,30.0,2.4,94.8,222.8,2542.0,0.6365714285714286
56,114.6,27.6,2.2,86.8,217.6,2551.2,0.6511071214841412
57,126.2,24.4,5.6,77.8,206.6,2559.4,0.6571246819338422
58,134.8,25.4,2.4,73.0,201.8,2562.6,0.6668869795109055
59,144.8,23.6,2.8,68.4,197.8,2562.6,0.6760082023239918
60,153.6,20.6,1.4,62.8,193.4,2568.2,0.6951833213515457
61,160.6,19.6,2.2,56.4,187.2,2574.0,0.7053504144687265
62,172.4,16.6,2.6,53.4,180.2,2574.8,0.7128164556962026
63,185.8,17.2,2.4,48.0,171.4,2575.2,0.7171548117154812
64,192.4,16.0,2.6,43.6,162.8,2582.6,0.7235555555555556
65,202.8,16.2,1.4,40.2,157.4,2582.0,0.7314126394052045
66,212.4,15.4,1.2,38.2,149.2,2583.6,0.7313725490196078
67,223.6,16.6,2.0,37.6,138.4,2581.8,0.71120246659815
68,238.0,15.6,2.2,35.6,132.6,2576.0,0.7129032258064516
69,250.0,13.6,1.6,35.0,125.8,2574.0,0.7147727272727272
70,258.8,12.8,2.4,32.8,120.0,2573.2,0.7142857142857143
71,269.0,13.0,1.0,31.2,114.2,2571.6,0.7164366373902132
72,279.6,14.2,0.6,29.6,106.8,2569.2,0.7063492063492064
73,293.0,14.2,1.2,27.6,99.0,2565.0,0.6971830985915493
74,302.8,13.2,2.4,25.6,92.0,2564.0,0.6906906906906908
75,312.4,13.0,0.8,24.0,90.2,2559.6,0.7046875
76,327.6,12.0,1.8,22.4,86.2,2550.0,0.7042483660130718
77,337.2,12.2,1.0,21.2,81.8,2546.6,0.7039586919104992
78,349.8,11.4,1.0,20.6,79.6,2537.6,0.7069271758436945
79,360.0,11.4,1.0,19.8,75.2,2532.6,0.7001862197392924
80,373.0,11.8,1.0,18.2,74.2,2521.8,0.7053231939163498
81,381.8,12.6,1.2,17.4,69.0,2518.0,0.6886227544910181
82,397.6,11.0,2.8,16.6,64.8,2507.2,0.6806722689075629
83,411.8,9.4,0.6,15.4,64.8,2498.0,0.7184035476718404
84,424.4,9.0,0.8,15.0,60.0,2490.8,0.7075471698113208
85,435.4,10.4,1.2,13.2,56.4,2483.4,0.6945812807881774
86,444.2,9.6,2.2,12.4,53.4,2478.2,0.6881443298969072
87,455.6,9.4,1.4,10.6,52.4,2470.6,0.7100271002710027
88,464.8,8.8,1.2,10.0,51.0,2464.2,0.7183098591549296
89,476.0,8.6,1.0,9.4,50.0,2455.0,0.7246376811594203
90,487.6,7.0,1.8,9.2,48.2,2446.2,0.7280966767371602
91,501.2,5.2,1.4,8.4,46.0,2437.8,0.7540983606557377
92,511.8,5.2,0.8,7.8,46.0,2428.4,0.7692307692307693
93,523.4,5.4,0.4,7.0,44.8,2419.0,0.7777777777777778
94,536.0,5.4,0.2,6.0,42.4,2410.0,0.7851851851851852
95,550.6,3.8,0.4,6.6,39.8,2398.8,0.7865612648221344
96,561.4,3.8,0.6,6.4,37.6,2390.2,0.7768595041322314
97,574.2,4.2,0.4,5.8,36.0,2379.4,0.7758620689655172
98,587.2,4.2,0.2,5.6,34.0,2368.8,0.7727272727272727
99,597.0,5.6,0.6,5.4,30.2,2361.2,0.722488038277512
100,609.2,4.8,0.8,5.8,28.4,2351.0,0.7135678391959799
101,620.2,5.2,0,5.8,27.8,2341.0,0.7164948453608249
102,630.2,4.6,0.6,5.8,25.2,2333.6,0.6961325966850828
103,640.2,4.8,0.4,4.4,24.6,2325.6,0.7192982456140351
104,649.6,5.8,0.4,4.2,23.2,2316.8,0.6904761904761905
105,664.0,4.8,1.2,4.2,21.0,2304.8,0.6730769230769231
106,679.8,4.0,0.6,3.4,20.4,2291.8,0.7183098591549295
107,692.6,4.6,0.2,3.0,18.6,2281.0,0.7045454545454546
108,703.6,4.8,0.2,3.0,18.4,2270.0,0.6969696969696969
109,716.0,5.0,0.4,3.4,17.2,2258.0,0.6615384615384615
110,728.8,5.4,0.2,3.2,16.4,2246.0,0.6507936507936507
111,739.8,5.0,0.6,3.6,15.4,2235.6,0.6260162601626016
112,749.6,4.8,0.8,3.4,15.4,2226.0,0.6311475409836066
113,760.4,4.4,1.4,3.2,15.4,2215.2,0.6311475409836066
114,772.6,3.4,1.0,3.0,16.6,2203.4,0.6916666666666668
115,787.0,3.6,0.6,3.2,17.0,2188.6,0.6967213114754098
116,799.0,4.2,0.4,3.4,16.2,2176.8,0.6694214876033058
117,809.4,4.4,0,3.2,15.6,2167.4,0.6724137931034483
118,818.4,5.0,0.6,3.2,14.0,2158.8,0.6140350877192983
119,829.6,5.6,0.2,2.6,14.2,2147.8,0.6283185840707964
120,839.2,5.0,0.6,3.0,14.0,2138.2,0.6194690265486725
121,852.4,4.6,0.4,3.4,14.2,2125.0,0.6283185840707964
122,865.0,4.0,1.0,3.8,14.6,2111.6,0.6239316239316239
123,875.8,3.2,1.0,4.2,14.6,2101.2,0.6347826086956522
124,885.6,4.0,0.2,3.8,15.2,2091.2,0.6551724137931034
125,895.6,5.0,0.2,3.4,14.8,2081.0,0.6324786324786326
126,907.4,4.8,0.6,2.8,13.4,2071.0,0.6203703703703703
127,916.0,4.2,0.6,3.0,13.2,2063.0,0.6285714285714286
128,927.8,4.0,0.6,2.8,12.2,2052.6,0.6224489795918368
129,937.8,4.6,0,2.4,12.0,2043.2,0.631578947368421
130,946.2,5.2,0.2,3.0,11.2,2034.2,0.5714285714285714
131,955.2,6.0,0.2,3.4,10.4,2024.8,0.52
132,965.4,5.8,0.6,3.2,10.0,2015.0,0.5102040816326531
133,976.8,5.0,1.0,3.0,10.2,2004.0,0.53125
134,988.4,5.4,1.0,2.8,11.0,1991.4,0.5445544554455446
135,1001.2,4.4,1.6,2.4,11.6,1978.8,0.58
136,1010.8,4.4,0.4,2.2,12.2,1970.0,0.6354166666666666
137,1022.8,5.2,0,2.4,12.6,1957.0,0.6237623762376238
138,1031.4,6.0,0,2.6,11.4,1948.6,0.5700000000000001
139,1043.0,5.0,1.0,3.2,10.4,1937.4,0.5306122448979592
140,1053.2,4.6,0.2,3.8,11.6,1926.6,0.5742574257425742
141,1062.2,5.2,0.2,4.0,11.6,1916.8,0.5523809523809524
142,1070.6,6.2,1.0,4.0,10.4,1907.8,0.48148148148148145
143,1079.4,6.0,1.4,4.0,11.2,1898.0,0.495575221238938
144,1088.8,6.0,0,3.8,11.0,1890.4,0.5288461538461539
145,1097.0,7.4,0.2,3.8,10.4,1881.2,0.47706422018348627
146,1104.4,8.6,0.6,4.2,9.6,1872.6,0.41739130434782606
147,1111.8,8.8,1.0,3.6,9.8,1865.0,0.42241379310344823
148,1119.4,9.6,0.6,3.8,11.0,1855.6,0.44
149,1130.6,9.2,1.2,4.2,10.2,1844.6,0.4112903225806452
