Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,3976.8,13.2,9.4,0,0,0.6,0.0
1,3964.2,23.2,9.4,2.2,0,1.0,0.0
2,3951.2,32.6,11.6,2.8,0,1.8,0.0
3,3931.6,44.2,15.4,6.4,0,2.4,0.0
4,3906.8,60.4,19.6,9.6,0,3.6,0.0
5,3870.8,84.8,23.8,14.4,0,6.2,0.0
6,3830.0,108.8,33.4,18.8,0,9.0,0.0
7,3763.8,154.2,45.2,25.6,0,11.2,0.0
8,3673.4,211.6,62.6,36.0,0,16.4,0.0
9,3562.2,276.0,81.6,55.4,0,24.8,0.0
10,3407.6,373.0,109.2,76.0,0,34.2,0.0
11,3215.2,488.0,149.2,100.2,0,47.4,0.0
12,2960.4,648.0,199.2,127.8,0,64.6,0.0
13,2681.0,803.2,266.0,163.0,0,86.8,0.0
14,2341.4,985.6,345.2,216.8,0,111.0,0.0
15,1984.0,1142.8,438.4,282.2,0,152.6,0.0
16,1601.6,1299.0,548.4,347.6,0,203.4,0.0
17,1233.6,1404.0,668.8,427.2,0,266.4,0.0
18,886.8,1477.8,785.8,514.0,0,335.6,0.0
19,603.4,1461.0,909.6,593.0,0,433.0,0.0
20,389.4,1379.0,1014.0,667.0,9.4,541.2,0.0030624877826285267
21,227.2,1262.8,1102.4,735.0,18.0,654.6,0.005772561092938234
22,131.4,1107.4,1164.2,790.4,25.4,781.2,0.008226987108894213
23,68.6,947.8,1208.0,828.0,33.0,914.6,0.010938743038981702
24,40.2,781.6,1229.0,845.8,40.0,1063.4,0.013810247203424943
25,19.6,655.6,1219.4,841.2,47.4,1216.8,0.01715154146765089
26,11.8,549.0,1198.4,823.8,53.0,1364.0,0.02019663135431751
27,7.8,448.2,1167.8,811.6,59.0,1505.6,0.023727177672323657
28,10.4,364.0,1130.0,790.2,64.6,1640.8,0.02750340599455041
29,10.6,297.8,1085.0,769.8,71.0,1765.8,0.03193020327397014
30,16.0,244.2,1035.0,740.2,74.8,1889.8,0.03571769649508165
31,13.2,206.4,977.0,712.4,79.4,2011.6,0.04019846091535034
32,12.2,176.0,927.0,674.8,82.6,2127.4,0.04439905396688884
33,13.2,153.2,877.0,645.0,85.2,2226.4,0.04839809134287662
34,13.8,134.8,821.8,611.2,89.6,2328.8,0.054060576807047185
35,15.0,117.4,771.4,575.0,94.2,2427.0,0.060462130937098846
36,21.2,105.2,717.2,542.8,94.6,2519.0,0.06480339772571585
37,21.0,99.6,663.2,512.4,96.4,2607.4,0.07028288130650336
38,22.8,92.6,613.2,480.8,98.2,2692.4,0.07643212951432128
39,23.2,87.8,572.8,459.2,100.8,2756.2,0.08258233655579224
40,28.6,81.8,527.6,433.0,117.4,2811.6,0.10122434902569408
41,31.0,79.2,477.8,409.8,131.2,2871.0,0.11948998178506375
42,32.6,74.0,424.6,391.2,143.6,2934.0,0.13895877685310626
43,36.4,69.8,376.2,369.6,156.0,2992.0,0.16055990119390695
44,44.2,67.4,337.4,349.0,170.6,3031.4,0.18455214192990047
45,49.4,66.6,296.6,329.0,183.8,3074.6,0.20981735159817352
46,54.4,69.2,256.4,311.0,196.6,3112.4,0.2359577532405185
47,56.8,69.0,221.4,294.2,206.6,3152.0,0.2611223458038423
48,61.4,68.8,188.8,276.8,214.8,3189.4,0.28670581954084357
49,65.8,67.4,160.0,264.4,223.2,3219.2,0.31216783216783217
50,70.6,66.2,131.4,250.0,228.6,3253.2,0.33806566104702745
51,78.8,61.0,108.6,236.6,235.0,3280.0,0.366500311915159
52,85.0,61.4,84.6,221.4,241.8,3305.8,0.396913985554826
53,95.0,56.4,63.0,213.0,250.6,3322.0,0.42984562607204113
54,101.4,59.0,36.8,203.4,257.2,3342.2,0.46225736879942486
55,112.0,53.2,23.2,192.4,261.8,3357.4,0.49340369393139843
56,126.8,50.4,13.4,178.6,266.6,3364.2,0.5237721021611003
57,136.8,44.2,10.2,165.8,264.6,3378.4,0.5457920792079207
58,147.2,43.4,5.8,152.6,261.0,3390.0,0.5639585133967157
59,164.2,39.6,5.8,138.2,252.2,3400.0,0.5787058283616338
60,172.0,41.0,4.2,125.6,247.2,3410.0,0.5913875598086125
61,184.8,36.2,5.0,115.4,238.8,3419.8,0.6039453717754173
62,200.2,33.4,3.6,106.4,229.0,3427.4,0.6149301825993556
63,213.2,30.2,4.8,96.4,221.6,3433.8,0.6277620396600566
64,222.2,30.4,3.6,89.2,212.8,3441.8,0.6333333333333334
65,232.2,30.4,2.0,85.2,202.0,3448.2,0.6320400500625781
66,248.2,28.8,2.4,80.8,190.8,3449.0,0.6301188903566711
67,260.4,29.4,2.6,75.4,180.8,3451.4,0.6273421235253296
68,275.8,27.8,3.2,72.8,170.4,3450.0,0.6214442013129103
69,293.0,25.2,3.8,70.8,163.2,3444.0,0.6205323193916349
70,307.6,22.6,3.2,67.0,156.2,3443.4,0.6273092369477912
71,320.0,22.4,1.2,64.2,152.0,3440.2,0.6338615512927439
72,336.6,19.4,3.2,62.8,143.6,3434.4,0.6270742358078603
73,346.2,21.8,2.8,58.4,137.0,3433.8,0.6227272727272727
74,359.0,22.4,2.4,55.4,130.8,3430.0,0.6199052132701423
75,372.0,24.2,3.2,51.4,125.4,3423.8,0.614103819784525
76,387.0,21.8,4.2,47.8,119.8,3419.4,0.618801652892562
77,400.0,23.2,3.0,44.2,117.2,3412.4,0.6247334754797441
78,413.4,23.4,3.0,41.8,112.0,3406.4,0.6215316315205328
79,430.2,23.0,2.2,39.0,105.0,3400.6,0.6205673758865249
80,444.2,19.4,3.2,37.8,99.0,3396.4,0.6210790464240904
81,460.0,19.4,1.4,35.6,95.2,3388.4,0.6279683377308708
82,471.4,17.6,3.0,34.6,91.6,3381.8,0.6239782016348773
83,487.0,16.8,2.4,34.2,88.6,3371.0,0.6239436619718309
84,504.2,16.8,3.0,32.0,85.2,3358.8,0.6218978102189782
85,522.8,15.0,3.0,30.8,83.4,3345.0,0.6308623298033283
86,536.2,13.8,2.4,30.2,81.0,3336.4,0.6357927786499215
87,550.2,15.2,1.0,28.6,78.2,3326.8,0.6357723577235772
88,566.8,15.6,2.2,27.2,74.4,3313.8,0.6231155778894473
89,581.8,17.0,2.2,26.4,70.8,3301.8,0.6082474226804124
90,596.8,13.8,2.0,25.6,70.6,3291.2,0.6303571428571428
91,615.8,14.0,1.2,23.6,68.0,3277.4,0.6367041198501873
92,630.4,14.2,1.6,24.2,64.4,3265.2,0.6168582375478927
93,644.4,14.4,1.2,22.2,61.4,3256.4,0.6189516129032259
94,661.0,16.4,1.2,22.0,58.2,3241.2,0.5950920245398773
95,680.0,15.2,3.2,21.2,55.4,3225.0,0.5831578947368421
96,693.4,15.8,0.6,19.6,55.8,3214.8,0.6078431372549019
97,708.0,16.4,1.2,19.2,51.4,3203.8,0.5827664399092971
98,723.0,15.4,1.8,18.6,49.4,3191.8,0.57981220657277
99,737.0,17.0,1.0,17.2,50.6,3177.2,0.5897435897435896
100,752.2,15.0,3.6,15.8,46.4,3167.0,0.5742574257425742
101,769.6,14.2,2.0,15.4,48.8,3150.0,0.6069651741293531
102,786.8,14.4,1.8,14.8,48.6,3133.6,0.6105527638190955
103,802.6,11.0,3.2,15.6,47.8,3119.8,0.615979381443299
104,819.2,9.6,1.4,14.4,47.2,3108.2,0.6501377410468321
105,836.8,10.6,0.8,13.6,45.2,3093.0,0.6438746438746439
106,852.4,11.4,1.2,13.6,42.2,3079.2,0.6169590643274854
107,869.4,10.6,1.4,14.6,41.2,3062.8,0.607669616519174
108,882.2,12.2,0.8,14.0,39.0,3051.8,0.5909090909090909
109,896.8,12.4,1.6,13.4,36.0,3039.8,0.5678233438485805
110,909.0,13.2,1.0,12.8,37.6,3026.4,0.5820433436532508
111,922.8,13.2,2.0,12.6,36.8,3012.6,0.5696594427244582
112,941.0,11.0,2.0,12.2,36.4,2997.4,0.5909090909090909
113,953.8,9.4,1.0,13.0,36.8,2986.0,0.6112956810631229
114,966.2,9.2,1.4,13.2,36.4,2973.6,0.6046511627906976
115,976.8,10.2,0.6,12.8,36.4,2963.2,0.6066666666666667
116,986.6,10.6,0.6,13.4,34.2,2954.6,0.5816326530612245
117,998.6,10.4,0.8,12.6,31.8,2945.8,0.5719424460431655
118,1013.8,11.6,0.8,11.4,31.0,2931.4,0.5656934306569343
119,1030.0,11.2,2.2,10.8,29.2,2916.6,0.5468164794007491
120,1042.6,11.8,0.6,11.2,29.2,2904.6,0.5530303030303031
121,1053.8,11.2,1.4,11.8,27.4,2894.4,0.528957528957529
122,1064.4,11.8,1.0,11.6,27.6,2883.6,0.5307692307692308
123,1078.2,13.0,0.6,11.6,27.8,2868.8,0.5245283018867924
124,1090.8,12.6,1.0,11.4,26.6,2857.6,0.5155038759689923
125,1103.4,10.6,2.2,13.2,25.4,2845.2,0.4941634241245136
126,1116.4,11.4,1.2,12.8,25.8,2832.4,0.50390625
127,1126.0,14.0,1.2,11.6,25.2,2822.0,0.4846153846153846
128,1134.8,15.8,2.0,12.8,24.8,2809.8,0.44765342960288806
129,1146.4,15.6,1.8,12.8,25.2,2798.2,0.4548736462093863
130,1157.6,15.8,1.2,12.8,26.0,2786.6,0.4659498207885305
131,1169.0,16.4,1.2,13.4,26.4,2773.6,0.45993031358885017
132,1179.8,15.4,2.2,13.6,25.6,2763.4,0.4507042253521127
133,1189.0,16.2,1.0,14.0,26.8,2753.0,0.4620689655172414
134,1200.4,17.8,2.4,13.2,26.4,2739.8,0.4414715719063545
135,1212.8,17.4,1.4,13.4,27.6,2727.4,0.46153846153846156
136,1224.2,16.2,2.8,14.0,26.8,2716.0,0.4481605351170569
137,1238.0,15.4,2.0,14.2,28.0,2702.4,0.46979865771812085
138,1250.8,15.4,1.2,14.0,27.4,2691.2,0.4724137931034483
139,1260.0,18.6,2.4,14.2,26.4,2678.4,0.42857142857142855
140,1271.6,17.8,3.4,14.6,28.6,2664.0,0.4440993788819876
141,1286.2,17.2,3.0,14.4,30.2,2649.0,0.4660493827160494
142,1298.0,16.8,1.8,15.0,32.0,2636.4,0.48780487804878053
143,1310.6,17.6,1.0,15.4,32.4,2623.0,0.4879518072289156
144,1322.0,19.0,2.0,15.4,32.6,2609.0,0.47246376811594204
145,1330.2,22.0,2.8,15.6,32.8,2596.6,0.4480874316939891
146,1338.6,22.0,2.0,16.0,34.0,2587.4,0.4594594594594595
147,1347.8,23.6,2.2,16.6,33.4,2576.4,0.4406332453825857
148,1358.0,22.4,3.8,16.6,34.8,2564.4,0.4484536082474227
149,1368.6,20.8,3.6,16.0,36.6,2554.4,0.4753246753246753
