Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4988.0,2.0,9.4,0,0,0.6,0.0
1,4985.8,4.0,9.0,0.2,0,1.0,0.0
2,4983.8,4.6,9.0,1.0,0,1.6,0.0
3,4981.4,5.6,9.0,1.4,0,2.6,0.0
4,4978.6,8.0,8.6,1.6,0,3.2,0.0
5,4976.2,8.2,9.8,2.2,0,3.6,0.0
6,4973.4,9.0,10.6,2.6,0,4.4,0.0
7,4969.6,12.0,10.2,3.0,0,5.2,0.0
8,4966.2,13.6,10.8,4.0,0,5.4,0.0
9,4963.8,13.2,11.2,5.4,0,6.4,0.0
10,4960.2,14.2,12.8,5.6,0,7.2,0.0
11,4956.2,15.4,14.2,6.2,0,8.0,0.0
12,4950.8,17.4,14.8,7.8,0,9.2,0.0
13,4946.6,18.4,15.8,9.2,0,10.0,0.0
14,4940.2,21.4,17.2,9.2,0,12.0,0.0
15,4934.8,22.8,18.2,10.6,0,13.6,0.0
16,4928.4,23.4,20.4,11.8,0,16.0,0.0
17,4920.6,26.8,21.2,13.4,0,18.0,0.0
18,4914.2,27.6,23.6,13.8,0,20.8,0.0
19,4907.6,28.4,24.8,16.0,0,23.2,0.0
20,4898.6,31.4,18.6,17.4,8.8,25.2,0.11548556430446194
21,4892.8,31.6,15.0,18.0,15.4,27.2,0.1925
22,4886.0,31.8,11.4,20.8,19.2,30.8,0.23076923076923075
23,4877.4,34.2,10.6,22.2,22.2,33.4,0.24887892376681614
24,4871.4,34.0,8.8,23.6,25.4,36.8,0.27668845315904134
25,4864.4,34.0,9.0,24.2,26.2,42.2,0.2805139186295503
26,4857.2,34.0,9.2,26.0,27.8,45.8,0.2865979381443299
27,4847.4,37.8,8.6,26.2,30.0,50.0,0.2923976608187135
28,4839.0,40.0,8.0,26.8,31.4,54.8,0.2956685499058381
29,4833.8,38.0,9.2,28.4,32.8,57.8,0.3025830258302583
30,4823.6,40.0,10.2,29.6,33.4,63.2,0.29505300353356884
31,4816.6,40.0,11.8,29.2,33.4,69.0,0.2919580419580419
32,4809.8,40.6,11.8,29.2,36.6,72.0,0.3096446700507614
33,4802.0,40.6,12.2,29.4,38.4,77.4,0.31840796019900497
34,4791.6,44.0,11.0,29.6,42.0,81.8,0.3317535545023697
35,4782.4,44.2,11.6,32.6,44.0,85.2,0.3323262839879154
36,4775.0,43.6,11.6,34.0,44.6,91.2,0.3333333333333333
37,4766.0,44.2,13.4,33.8,44.8,97.8,0.328928046989721
38,4757.0,45.6,14.2,34.4,44.8,104.0,0.32230215827338127
39,4747.6,44.4,16.2,35.0,45.4,111.4,0.32198581560283684
40,4736.0,48.4,14.2,34.8,48.4,118.2,0.3319615912208505
41,4727.2,50.0,14.4,35.2,49.8,123.4,0.3333333333333333
42,4717.4,51.8,11.4,36.8,53.6,129.0,0.34895833333333337
43,4709.0,50.8,10.6,39.2,55.0,135.4,0.35347043701799485
44,4697.6,52.2,10.6,42.2,56.2,141.2,0.34863523573200994
45,4688.2,52.2,11.6,42.0,55.8,150.2,0.3452970297029702
46,4682.2,48.4,12.4,44.8,56.4,155.8,0.34814814814814815
47,4670.0,53.6,11.2,44.4,58.2,162.6,0.3476702508960574
48,4661.4,53.0,11.2,45.0,59.0,170.4,0.3507728894173603
49,4652.0,52.2,11.2,46.4,59.8,178.4,0.3525943396226415
50,4644.0,51.6,13.2,45.2,58.6,187.4,0.34756820877817324
51,4634.0,50.4,13.6,47.4,62.4,192.2,0.3590333716915995
52,4623.0,53.0,12.4,47.6,64.8,199.2,0.36445444319460063
53,4614.0,52.6,12.0,48.6,65.6,207.2,0.3668903803131991
54,4601.6,56.8,10.4,48.8,66.2,216.2,0.36333699231613614
55,4591.6,56.6,12.6,48.6,64.8,225.8,0.35487404162102953
56,4585.4,53.0,11.8,51.4,67.4,231.0,0.36710239651416127
57,4572.0,55.0,14.0,51.4,68.6,239.0,0.36296296296296293
58,4564.0,54.0,11.4,54.2,69.4,247.0,0.36719576719576724
59,4549.6,58.0,12.6,53.6,72.4,253.8,0.3682604272634792
60,4538.2,58.8,12.0,54.2,72.6,264.2,0.3674089068825911
61,4528.8,60.0,9.8,54.2,74.4,272.8,0.375
62,4520.0,57.8,12.4,55.6,74.8,279.4,0.37288135593220334
63,4512.2,57.6,10.0,54.2,78.8,287.2,0.39282153539381853
64,4503.8,58.2,8.0,53.4,78.6,298.0,0.39656912209889
65,4492.8,56.8,10.0,55.0,78.2,307.2,0.391
66,4484.4,55.0,8.6,54.8,81.4,315.8,0.40740740740740744
67,4471.6,60.0,7.0,53.4,83.6,324.4,0.40980392156862744
68,4461.8,58.8,7.4,54.4,86.2,331.4,0.41682785299806574
69,4451.2,59.0,8.4,53.8,87.2,340.4,0.418426103646833
70,4443.6,55.2,8.2,55.2,86.6,351.2,0.4220272904483431
71,4433.4,56.6,6.4,56.2,88.6,358.8,0.4263715110683349
72,4425.8,54.4,5.6,56.2,89.2,368.8,0.4342745861733204
73,4413.8,58.2,5.8,54.2,89.2,378.8,0.43008678881388623
74,4405.6,57.4,6.4,54.4,90.2,386.0,0.4328214971209214
75,4398.6,55.6,6.2,55.6,92.2,391.8,0.43988549618320605
76,4390.8,51.6,7.4,56.0,92.0,402.2,0.4444444444444444
77,4384.4,49.0,7.2,56.6,91.0,411.8,0.44651619234543666
78,4376.2,48.8,5.4,56.8,91.8,421.0,0.4526627218934911
79,4370.0,48.0,5.6,56.8,90.4,429.2,0.450199203187251
80,4359.6,51.6,5.2,55.8,89.6,438.2,0.4431256181998022
81,4353.8,49.8,6.2,54.0,90.0,446.2,0.45
82,4345.4,51.6,6.0,54.6,89.6,452.8,0.44400396432110995
83,4342.4,47.2,6.2,54.2,89.4,460.6,0.4538071065989848
84,4336.2,47.2,6.2,53.6,90.2,466.6,0.4574036511156187
