Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,1992.4,2.6,4.8,0,0,0.2,0.0
1,1990.8,4.0,4.8,0,0,0.4,0.0
2,1988.4,5.8,5.0,0,0,0.8,0.0
3,1985.8,8.0,4.8,0.2,0,1.2,0.0
4,1983.6,8.6,5.2,1.2,0,1.4,0.0
5,1981.6,9.2,5.6,2.0,0,1.6,0.0
6,1978.6,9.6,6.2,3.2,0,2.4,0.0
7,1974.2,11.6,6.8,3.6,0,3.8,0.0
8,1971.0,13.6,7.4,3.2,0,4.8,0.0
9,1966.8,14.6,8.4,4.2,0,6.0,0.0
10,1959.2,20.4,8.4,4.8,0,7.2,0.0
11,1954.6,22.0,9.8,6.4,0,7.2,0.0
12,1947.2,24.8,11.8,8.2,0,8.0,0.0
13,1937.0,30.6,12.8,9.0,0,10.6,0.0
14,1928.0,34.2,14.2,11.4,0,12.2,0.0
15,1920.4,34.6,17.6,13.6,0,13.8,0.0
16,1907.4,41.0,21.0,15.4,0,15.2,0.0
17,1893.8,45.0,26.4,17.6,0,17.2,0.0
18,1876.8,54.0,30.4,19.0,0,19.8,0.0
19,1859.6,58.8,36.2,21.0,0,24.4,0.0
20,1843.4,62.8,24.8,23.8,16.6,28.6,0.1296875
21,1830.8,61.6,19.4,26.0,28.0,34.2,0.2074074074074074
22,1816.8,63.6,16.4,26.8,36.8,39.6,0.2562674094707521
23,1804.2,60.4,15.2,31.6,43.6,45.0,0.28912466843501333
24,1789.8,61.0,14.0,33.2,50.2,51.8,0.31691919191919193
25,1775.6,66.0,10.8,34.4,56.0,57.2,0.3349282296650718
26,1760.8,68.0,11.0,37.2,57.8,65.2,0.33218390804597697
27,1741.4,74.4,9.2,42.2,62.4,70.4,0.3315621679064824
28,1727.4,76.0,10.8,43.0,64.4,78.4,0.33161688980432547
29,1709.4,78.8,12.2,46.2,67.2,86.2,0.32876712328767127
30,1693.0,80.8,9.6,49.2,72.0,95.4,0.3402646502835539
31,1673.8,86.4,9.8,53.0,75.2,101.8,0.33511586452762926
32,1653.2,90.8,10.0,57.2,76.6,112.2,0.32651321398124467
33,1636.8,92.0,9.4,60.6,79.2,122.0,0.3283582089552239
34,1616.8,96.6,11.0,63.2,82.0,130.4,0.32436708860759494
35,1597.2,97.0,14.2,66.8,85.6,139.2,0.32473444613050073
36,1578.0,93.8,15.4,71.4,92.0,149.4,0.3374908290535583
37,1555.6,100.2,12.8,72.8,95.4,163.2,0.3392603129445234
38,1533.8,102.2,14.4,77.4,98.0,174.2,0.3356164383561644
39,1513.6,107.6,12.4,77.8,103.0,185.6,0.3424202127659574
40,1494.8,103.8,12.2,79.0,110.4,199.8,0.3614931237721022
41,1474.6,104.2,12.2,77.8,118.2,213.0,0.3783610755441742
42,1453.6,106.6,11.6,76.8,122.6,228.8,0.3860201511335012
43,1437.2,98.4,15.8,78.0,127.0,243.6,0.39786967418546365
44,1419.0,97.8,11.4,78.2,135.2,258.4,0.41909485430874144
45,1399.0,99.4,10.0,81.6,138.8,271.2,0.4208611279563372
46,1380.8,98.6,13.8,78.4,139.0,289.4,0.4214675560946028
47,1362.4,100.2,12.2,74.4,145.6,305.2,0.4380264741275572
48,1348.2,97.0,11.4,75.2,145.2,323.0,0.44160583941605835
49,1330.4,97.8,10.2,76.4,147.4,337.8,0.44424352019288726
50,1314.4,95.8,11.6,77.2,149.0,352.0,0.4466426858513189
51,1301.4,92.6,10.6,77.0,148.0,370.4,0.4509445460085314
52,1288.4,85.2,11.8,80.2,149.2,385.2,0.4571078431372549
53,1271.8,89.2,5.8,81.0,150.2,402.0,0.460453709380748
54,1257.4,85.0,12.8,83.0,144.8,417.0,0.44471744471744473
55,1244.6,81.4,10.2,85.2,148.0,430.6,0.45566502463054187
56,1226.8,84.4,9.8,85.2,144.6,449.2,0.4462962962962963
