Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2994.6,2.4,2.8,0,0,0.2,0.0
1,2993.0,3.2,3.0,0.6,0,0.2,0.0
2,2991.0,4.8,3.2,0.4,0,0.6,0.0
3,2988.2,6.8,3.8,0.6,0,0.6,0.0
4,2984.0,10.0,4.2,1.2,0,0.6,0.0
5,2980.0,11.6,5.0,2.4,0,1.0,0.0
6,2975.2,14.6,5.4,3.0,0,1.8,0.0
7,2970.6,16.4,6.0,4.4,0,2.6,0.0
8,2964.0,20.4,6.8,4.8,0,4.0,0.0
9,2957.0,24.0,8.6,5.6,0,4.8,0.0
10,2948.8,27.0,11.4,6.6,0,6.2,0.0
11,2937.8,33.0,13.2,8.4,0,7.6,0.0
12,2923.8,41.8,15.0,9.6,0,9.8,0.0
13,2905.6,52.0,19.4,12.4,0,10.6,0.0
14,2884.2,62.2,24.6,15.4,0,13.6,0.0
15,2853.2,80.8,29.8,19.0,0,17.2,0.0
16,2820.0,98.0,37.4,23.2,0,21.4,0.0
17,2778.6,119.0,44.8,32.0,0,25.6,0.0
18,2726.6,148.6,55.4,37.6,0,31.8,0.0
19,2671.2,178.8,67.4,45.0,0,37.6,0.0
20,2602.8,214.4,72.2,58.0,9.6,43.0,0.027103331451157533
21,2522.6,256.6,82.0,68.2,18.4,52.2,0.043273753527751646
22,2440.0,287.6,99.2,83.4,26.4,63.4,0.053161498187676196
23,2343.4,323.2,116.2,102.6,34.4,80.2,0.05968077723802915
24,2232.2,375.2,135.2,120.4,39.8,97.2,0.05934983596779004
25,2109.2,427.8,160.0,138.8,46.4,117.8,0.060025873221216046
26,1983.0,471.6,189.0,159.2,52.0,145.2,0.05964670796054141
27,1840.0,525.0,216.6,188.6,57.6,172.2,0.05831139906863737
28,1694.2,564.2,259.2,214.0,62.0,206.4,0.05639439694378751
29,1542.0,604.6,301.8,242.2,65.2,244.2,0.053715603888614266
30,1390.4,634.2,337.4,278.0,69.8,290.2,0.05290283462179779
31,1241.2,662.8,380.8,308.4,74.2,332.6,0.05202636376384799
32,1104.2,670.4,424.6,340.8,78.0,382.0,0.05152596115735236
33,961.4,693.2,457.4,369.8,79.8,438.4,0.04986876640419948
34,850.2,673.6,495.2,400.6,81.2,499.2,0.049194232400339266
35,741.4,646.4,533.8,423.6,85.4,569.4,0.0505564764385508
36,639.8,628.2,556.8,441.0,87.8,646.4,0.051231182168281014
37,543.0,603.4,577.8,465.2,88.4,722.2,0.05095688263776805
38,467.4,561.2,599.6,487.4,90.2,794.2,0.051886792452830184
39,402.0,515.2,617.4,498.6,94.4,872.4,0.05470560964302272
40,333.8,488.0,616.2,503.0,112.2,946.8,0.06525532162382226
41,277.4,444.6,609.2,505.6,128.4,1034.8,0.07607536437966583
42,232.4,407.0,593.6,505.0,142.8,1119.2,0.08662945886920652
43,194.0,365.6,581.4,501.0,157.2,1200.8,0.0979317219038126
44,157.6,335.2,563.4,492.6,170.0,1281.2,0.10889059697668461
45,128.2,310.0,532.4,484.2,180.2,1365.0,0.11959118662065303
46,108.4,274.0,504.4,475.4,189.8,1448.0,0.1314768633970629
47,95.0,237.8,483.8,461.8,199.0,1522.6,0.14395254629629628
48,81.4,215.4,455.6,444.4,206.0,1597.2,0.15589526260027242
49,71.6,188.8,423.8,429.0,217.0,1669.8,0.1724137931034483
50,62.2,171.2,392.0,413.0,224.0,1737.6,0.1866355607398767
51,61.0,151.8,357.8,397.0,229.6,1802.8,0.2020770991022707
52,58.0,132.0,329.0,379.0,234.2,1867.8,0.2180227145782908
53,60.6,119.6,298.2,356.8,239.2,1925.6,0.23594397317025054
54,63.4,106.6,270.6,340.4,246.4,1972.6,0.2556016597510373
55,65.0,93.6,243.0,326.6,248.8,2023.0,0.27280701754385966
56,67.6,81.4,212.6,311.8,253.0,2073.6,0.2945971122496507
57,70.8,72.4,183.0,294.2,259.2,2120.4,0.32047477744807124
58,78.6,63.0,160.2,277.4,265.6,2155.2,0.3466457843904986
59,83.6,57.6,137.0,259.4,269.8,2192.6,0.3727549046697983
60,87.4,51.2,100.0,242.4,286.4,2232.6,0.42117647058823526
61,96.6,44.0,76.2,217.8,299.2,2266.2,0.4695543000627746
62,103.8,37.8,61.2,197.4,308.2,2291.6,0.5097585180284486
63,112.6,31.6,44.0,174.6,316.8,2320.4,0.5587301587301587
64,122.8,28.0,29.4,159.6,321.0,2339.2,0.5966542750929368
65,131.8,24.2,23.2,141.0,314.0,2365.8,0.625
66,147.2,18.4,15.0,125.2,303.6,2390.6,0.6568585028126352
67,154.4,17.8,8.6,112.4,294.2,2412.6,0.679445727482679
68,161.6,16.8,3.0,102.0,284.4,2432.2,0.7001477104874446
69,175.8,14.6,1.6,91.8,271.8,2444.4,0.7156398104265403
70,187.4,14.0,2.2,83.0,258.0,2455.4,0.7222844344904815
71,198.4,14.4,2.2,73.6,247.0,2464.4,0.732502965599051
72,207.8,12.4,2.8,68.4,235.4,2473.2,0.7379310344827587
73,216.2,12.4,2.0,60.0,223.6,2485.8,0.7503355704697986
74,228.0,11.2,1.4,53.8,211.8,2493.8,0.7613227893601726
75,238.2,11.8,0.8,49.2,201.0,2499.0,0.7648401826484018
76,251.2,10.4,0.8,46.4,190.4,2500.8,0.767741935483871
77,263.0,10.2,1.6,43.2,179.4,2502.6,0.765358361774744
78,274.8,9.2,1.2,40.2,169.6,2505.0,0.7702089009990918
79,287.0,9.0,0.8,37.4,159.4,2506.4,0.771539206195547
80,302.2,8.8,0.6,35.6,149.2,2503.6,0.768280123583934
81,312.8,9.6,1.0,32.4,139.2,2505.0,0.7639956092206367
82,325.8,8.4,1.2,29.8,131.8,2503.0,0.7698598130841121
83,336.8,7.6,0.8,28.4,124.4,2502.0,0.7717121588089331
84,348.0,7.0,0.8,25.8,115.8,2502.6,0.7751004016064257
85,365.0,5.4,1.4,24.8,109.2,2494.2,0.7755681818181818
86,375.6,5.8,1.0,21.6,102.4,2493.6,0.7828746177370031
87,389.0,7.2,0.2,19.4,96.4,2487.8,0.7824675324675325
88,402.4,6.4,0.6,18.6,90.8,2481.2,0.7800687285223367
89,415.8,6.0,0.6,17.2,84.8,2475.6,0.7808471454880295
90,430.6,7.4,0.2,16.6,79.4,2465.8,0.7664092664092664
91,446.4,7.4,1.0,15.6,76.0,2453.6,0.76
92,459.8,6.2,0.8,15.0,72.6,2445.6,0.7674418604651163
93,470.0,5.2,1.6,14.0,69.6,2439.6,0.7699115044247787
94,480.8,5.0,1.0,12.4,67.4,2433.4,0.7855477855477855
95,493.4,4.8,1.0,11.4,63.8,2425.6,0.7876543209876543
96,507.0,4.2,1.0,10.6,61.2,2416.0,0.7948051948051948
97,517.6,4.8,0.4,10.6,56.0,2410.6,0.7799442896935933
98,526.8,6.4,0,9.8,52.6,2404.4,0.7645348837209301
99,539.8,5.6,0.4,10.0,50.4,2393.8,0.7590361445783131
100,550.0,5.0,1.2,8.4,47.8,2387.6,0.766025641025641
101,564.6,4.2,1.0,8.0,45.0,2377.2,0.7731958762886597
102,576.4,5.0,0.4,7.2,43.8,2367.2,0.776595744680851
103,589.0,4.0,1.0,6.2,41.4,2358.4,0.7870722433460077
104,599.8,3.4,0.6,6.2,38.6,2351.4,0.7909836065573771
105,611.8,3.0,0.8,6.0,35.6,2342.8,0.7841409691629956
106,626.8,3.2,0.6,5.2,34.2,2330.0,0.7916666666666666
107,637.6,2.4,1.2,5.4,32.2,2321.2,0.7815533980582524
108,650.0,2.6,1.0,5.2,31.2,2310.0,0.78
109,662.0,3.2,0.2,4.6,30.2,2299.8,0.7905759162303664
110,674.2,2.4,1.0,4.6,28.8,2289.0,0.782608695652174
111,686.2,2.6,0.2,4.6,27.8,2278.6,0.7897727272727272
112,696.8,3.0,0.2,5.0,26.0,2269.0,0.7602339181286549
113,710.4,3.6,0.4,4.6,24.6,2256.4,0.7409638554216867
114,725.6,3.8,0.4,4.4,24.6,2241.2,0.7409638554216867
115,734.0,3.6,1.4,4.6,23.0,2233.4,0.705521472392638
116,745.8,3.4,0.2,4.4,23.2,2223.0,0.7435897435897436
117,756.6,2.8,0.6,4.6,21.4,2214.0,0.7278911564625851
118,770.8,2.4,0.2,4.2,20.6,2201.8,0.7518248175182481
119,782.2,1.8,0.8,4.4,19.2,2191.6,0.732824427480916
