Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4987.2,2.8,9.0,0,0,1.0,0.0
1,4983.2,5.8,9.2,0.2,0,1.6,0.0
2,4979.0,10.0,8.4,0.2,0,2.4,0.0
3,4976.4,10.6,9.6,0.6,0,2.8,0.0
4,4973.0,12.0,11.0,0.8,0,3.2,0.0
5,4968.8,13.8,11.2,2.0,0,4.2,0.0
6,4964.0,15.2,12.4,3.0,0,5.4,0.0
7,4959.2,17.8,13.2,3.4,0,6.4,0.0
8,4954.0,17.6,15.4,5.2,0,7.8,0.0
9,4945.0,23.0,17.4,5.8,0,8.8,0.0
10,4938.8,24.6,17.6,8.0,0,11.0,0.0
11,4930.0,29.2,19.4,8.8,0,12.6,0.0
12,4918.6,35.0,21.2,9.8,0,15.4,0.0
13,4904.4,42.6,24.0,11.2,0,17.8,0.0
14,4890.6,48.6,26.6,14.8,0,19.4,0.0
15,4872.8,56.8,31.0,17.4,0,22.0,0.0
16,4855.6,61.4,35.6,23.0,0,24.4,0.0
17,4834.0,70.4,41.2,26.2,0,28.2,0.0
18,4804.0,87.6,46.8,29.2,0,32.4,0.0
19,4778.4,93.8,53.2,35.6,0,39.0,0.0
20,4753.4,100.4,43.0,41.2,17.8,44.2,0.08794466403162055
21,4730.2,105.2,31.0,45.6,37.6,50.4,0.17137648131267094
22,4707.8,105.6,24.2,51.4,55.4,55.6,0.23415046491969568
23,4682.6,109.8,21.0,56.2,65.2,65.2,0.25852498017446474
24,4658.0,109.0,20.0,61.2,76.4,75.4,0.2865716429107277
25,4632.6,115.0,14.8,65.4,82.2,90.0,0.29632299927901945
26,4608.6,123.2,10.8,66.6,88.6,102.2,0.3063623789764868
27,4586.6,117.6,16.6,73.6,94.0,111.6,0.3114645460569914
28,4563.6,112.6,16.6,79.2,102.2,125.8,0.32904056664520287
29,4535.6,114.8,17.0,84.6,109.2,138.8,0.33538083538083535
30,4508.0,122.6,13.8,84.8,115.4,155.4,0.34284016636957815
31,4477.0,125.8,15.2,91.4,118.6,172.0,0.3378917378917379
32,4445.6,132.2,15.4,97.2,124.2,185.4,0.33658536585365856
33,4413.6,138.2,16.8,101.4,128.6,201.4,0.334025974025974
34,4379.2,146.8,17.4,101.8,135.6,219.2,0.3376494023904382
35,4340.6,157.0,18.8,105.8,140.6,237.2,0.33301752723827566
36,4308.6,157.0,22.2,111.6,144.8,255.8,0.332415059687787
37,4273.6,161.2,22.4,115.6,148.8,278.4,0.3321428571428572
38,4235.4,172.0,22.4,118.6,153.4,298.2,0.3289022298456261
39,4194.0,177.8,23.2,126.4,162.2,316.4,0.3312908496732026
40,4157.0,180.8,20.4,130.2,176.2,335.4,0.347123719464145
41,4119.6,185.0,23.6,128.0,188.2,355.6,0.3586128048780488
42,4080.8,191.4,21.8,124.8,202.4,378.8,0.3745373797187269
43,4044.8,183.0,27.8,129.6,214.2,400.6,0.3862243058059863
44,4010.0,182.2,22.0,133.8,226.6,425.4,0.4013460857244066
45,3974.2,180.6,23.6,138.2,232.4,451.0,0.40431454418928325
46,3930.8,191.2,21.4,142.6,240.6,473.4,0.40382678751258816
47,3892.2,191.8,22.8,148.2,245.0,500.0,0.4030931227377427
48,3856.0,192.4,21.4,153.2,249.4,527.6,0.4046073977936405
49,3817.6,191.6,22.0,156.8,259.2,552.8,0.4116899618805591
50,3782.4,191.0,20.8,164.8,263.8,577.2,0.4119300437226733
51,3743.2,195.0,20.8,167.8,267.0,606.2,0.4103904088533661
52,3706.2,195.6,22.6,170.8,270.6,634.2,0.41024863553668894
53,3668.6,194.4,27.4,172.4,272.8,664.4,0.4089955022488756
54,3628.6,194.8,26.2,175.0,278.2,697.2,0.4126371996440225
55,3585.8,197.8,25.6,179.4,280.0,731.4,0.41007615700058586
56,3539.8,208.2,25.0,179.6,286.6,760.8,0.4097798112668002
