Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,3995.4,1.6,2.8,0,0,0.2,0.0
1,3993.8,3.0,2.4,0.2,0,0.6,0.0
2,3992.0,4.2,2.8,0.4,0,0.6,0.0
3,3989.0,6.2,2.6,0.8,0,1.4,0.0
4,3986.4,7.6,3.2,1.2,0,1.6,0.0
5,3983.0,9.4,4.2,1.4,0,2.0,0.0
6,3979.0,12.4,4.6,1.6,0,2.4,0.0
7,3975.4,14.0,5.8,2.0,0,2.8,0.0
8,3970.8,15.2,7.4,3.0,0,3.6,0.0
9,3963.4,18.2,9.4,4.4,0,4.6,0.0
10,3955.8,23.8,9.4,4.6,0,6.4,0.0
11,3947.4,27.0,12.4,5.8,0,7.4,0.0
12,3935.4,34.6,14.0,7.4,0,8.6,0.0
13,3922.0,41.0,17.2,10.6,0,9.2,0.0
14,3905.2,50.2,20.8,13.4,0,10.4,0.0
15,3879.2,65.0,26.8,16.6,0,12.4,0.0
16,3854.6,75.0,33.6,22.0,0,14.8,0.0
17,3816.0,96.0,41.4,28.4,0,18.2,0.0
18,3766.0,128.0,49.6,34.6,0,21.8,0.0
19,3709.8,158.8,61.2,42.4,0,27.8,0.0
20,3651.4,188.6,70.8,51.6,0,37.6,0.0
21,3584.0,219.4,88.0,61.2,0,47.4,0.0
22,3496.6,267.6,101.0,76.2,0,58.6,0.0
23,3402.6,303.6,130.0,92.4,0,71.4,0.0
24,3285.2,361.8,154.8,113.2,0,85.0,0.0
25,3152.0,417.2,194.4,133.0,0,103.4,0.0
26,3000.2,483.0,233.0,157.8,0,126.0,0.0
27,2830.8,558.4,267.2,186.2,0,157.4,0.0
28,2648.8,627.8,312.0,219.6,0,191.8,0.0
29,2436.2,717.2,362.8,257.2,0,226.6,0.0
30,2217.6,794.0,424.0,293.4,0,271.0,0.0
31,1989.0,861.0,491.8,341.6,0,316.6,0.0
32,1766.2,918.2,546.8,385.2,0,383.6,0.0
33,1531.8,981.0,613.0,427.0,0,447.2,0.0
34,1327.0,985.2,685.8,482.6,0,519.4,0.0
35,1128.4,1004.4,746.8,517.2,0,603.2,0.0
36,938.8,999.0,803.2,565.0,0,694.0,0.0
37,778.6,960.6,867.0,608.8,0,785.0,0.0
38,629.4,920.2,920.6,644.4,0,885.4,0.0
39,505.4,871.6,961.4,664.6,0,997.0,0.0
40,412.2,800.4,970.2,692.8,31.6,1092.8,0.012665330661322648
41,325.4,746.6,941.2,702.6,81.8,1202.4,0.03308793786910444
42,264.8,659.6,902.8,712.6,138.0,1322.2,0.05719021964359718
43,223.6,572.0,854.8,710.0,195.6,1444.0,0.08386211627508146
44,187.6,507.4,797.8,707.6,249.8,1549.8,0.11040396004596482
45,162.4,445.0,728.0,698.6,298.6,1667.4,0.13759100543728692
46,143.8,390.8,657.6,679.2,345.4,1783.2,0.1666184273999035
47,125.8,338.8,591.4,658.2,383.4,1902.4,0.19444162693985187
48,114.4,293.6,527.8,629.8,419.2,2015.2,0.22412318220701455
49,107.4,247.8,477.2,593.2,454.0,2120.4,0.25617876086220515
50,98.8,214.4,430.4,552.8,484.0,2219.6,0.2878211227402474
51,95.6,185.0,389.8,505.0,505.4,2319.2,0.31882412313903613
52,98.2,157.0,352.6,463.4,522.4,2406.4,0.34933796977397347
53,97.6,139.4,318.0,422.0,535.4,2487.6,0.3784280463669777
54,101.2,121.4,287.4,383.4,543.8,2562.8,0.40703592814371253
55,104.6,104.2,255.4,356.8,550.6,2628.4,0.4345698500394633
56,106.2,88.6,220.2,329.8,551.2,2704.0,0.4632711380063877
57,112.4,77.2,186.6,306.0,551.4,2766.4,0.49179450588655016
58,122.4,65.0,163.4,278.4,539.2,2831.6,0.5154875717017209
59,130.4,60.0,138.0,261.4,524.4,2885.8,0.5330351697499491
