Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4977.2,12.8,9.0,0,0,1.0,0.0
1,4966.8,21.8,9.6,0.6,0,1.2,0.0
2,4952.8,30.4,11.2,3.4,0,2.2,0.0
3,4931.8,47.6,12.8,4.4,0,3.4,0.0
4,4905.0,64.6,15.2,8.8,0,6.4,0.0
5,4871.4,85.0,21.8,14.0,0,7.8,0.0
6,4820.8,119.0,28.4,20.2,0,11.6,0.0
7,4752.0,162.6,42.8,28.6,0,14.0,0.0
8,4653.6,227.8,59.8,40.2,0,18.6,0.0
9,4515.6,320.8,83.0,56.2,0,24.4,0.0
10,4336.8,431.0,119.4,78.0,0,34.8,0.0
11,4086.2,592.0,164.8,105.6,0,51.4,0.0
12,3759.2,804.8,230.4,137.2,0,68.4,0.0
13,3365.6,1038.0,311.4,189.0,0,96.0,0.0
14,2900.4,1294.0,419.4,254.8,0,131.4,0.0
15,2371.2,1569.4,542.2,337.0,0,180.2,0.0
16,1842.2,1796.4,679.6,440.2,0,241.6,0.0
17,1341.0,1938.2,853.6,547.0,0,320.2,0.0
18,914.4,1982.0,1023.0,655.8,0,424.8,0.0
19,584.4,1910.8,1193.8,771.6,0,539.4,0.0
20,343.6,1768.4,1328.6,870.6,9.2,679.6,0.002313417823375578
21,196.4,1566.6,1445.8,947.2,18.0,826.0,0.004525341914722447
22,111.2,1351.4,1509.2,995.4,26.4,1006.4,0.006799917576756644
23,58.4,1132.8,1570.0,1036.6,33.8,1168.4,0.008957913707198133
24,37.6,926.8,1594.0,1054.6,41.6,1345.4,0.011501244124965442
25,28.4,766.2,1578.8,1054.2,48.2,1524.2,0.013981551314033766
26,23.8,626.2,1562.8,1035.6,54.6,1697.0,0.016650402537204196
27,20.6,504.0,1520.4,1016.0,60.2,1878.8,0.01941559698122944
28,19.6,411.6,1464.2,992.0,64.4,2048.2,0.021963031171134302
29,22.2,336.2,1395.8,955.6,68.2,2222.0,0.02474780463023442
30,25.4,279.8,1322.6,912.6,72.2,2387.4,0.027906617192331482
31,28.6,241.0,1255.8,880.0,74.6,2520.0,0.03043159011177286
32,31.4,203.2,1185.6,846.2,78.4,2655.2,0.033889513270510936
33,30.2,178.2,1111.2,804.2,81.2,2795.0,0.037336766599227515
34,29.2,156.4,1045.4,759.0,85.2,2924.8,0.04164222873900293
35,33.8,137.2,974.6,715.6,89.8,3049.0,0.046839140413102436
36,36.6,122.6,913.2,669.8,92.6,3165.2,0.05149594038482928
37,42.4,112.0,846.4,624.4,94.6,3280.2,0.05639680457851437
38,48.6,107.0,793.4,590.8,98.4,3361.8,0.061902365374937096
39,51.8,100.0,740.4,559.2,99.6,3449.0,0.06643543223052295
40,55.4,93.6,674.0,525.2,116.8,3535.0,0.08286038592508511
41,61.4,89.2,608.4,499.0,131.2,3610.8,0.09881006175628859
42,59.2,90.8,556.6,470.2,144.2,3679.0,0.11428118560786178
43,63.0,87.8,505.4,439.4,158.4,3746.0,0.13299748110831236
44,69.2,86.0,458.6,413.4,171.0,3801.8,0.15146147032772364
45,74.4,88.8,412.6,388.6,183.0,3852.6,0.17054986020503263
46,74.4,90.8,367.8,369.6,194.6,3902.8,0.19026202581149784
47,79.0,87.8,331.4,350.6,201.8,3949.4,0.2076986414162207
48,85.6,83.8,296.6,331.4,212.2,3990.4,0.22965367965367964
49,93.4,80.2,263.2,311.0,220.2,4032.0,0.25177223873770865
50,103.6,73.4,234.4,292.8,228.2,4067.6,0.27533783783783783
51,113.6,69.6,208.2,279.8,233.0,4095.8,0.29471287629648374
52,119.0,68.2,177.2,265.2,235.6,4134.8,0.3157330474403645
53,129.4,66.4,155.4,251.2,239.2,4158.4,0.3358607132827857
54,140.4,66.8,133.6,237.2,240.8,4181.2,0.3549528301886793
55,156.4,65.8,112.6,223.2,243.8,4198.2,0.37775023241400685
56,170.6,64.6,92.8,210.4,248.0,4213.6,0.40272815849301724
57,179.2,64.6,76.0,198.8,251.6,4229.8,0.4257191201353638
58,189.8,66.2,60.6,189.6,249.4,4244.4,0.4407917992223401
59,204.0,60.8,51.2,179.8,247.8,4256.4,0.4592290585618977
60,215.4,57.4,34.6,169.6,256.8,4266.2,0.4953703703703703
61,230.0,55.6,22.4,157.8,261.4,4272.8,0.5257441673370876
62,246.4,48.4,16.2,150.2,259.2,4279.6,0.5468354430379747
63,259.2,46.4,9.4,140.8,259.8,4284.4,0.5692375109553024
64,279.2,43.4,8.4,130.4,250.8,4287.8,0.5792147806004619
65,291.8,42.4,7.2,119.2,241.6,4297.8,0.5886939571150097
66,307.8,39.8,5.0,110.4,233.0,4304.0,0.6002060793405462
67,322.6,37.4,4.8,105.8,225.8,4303.6,0.6040663456393793
68,342.2,35.4,5.2,98.6,217.8,4300.8,0.6100840336134454
69,355.8,30.8,4.8,91.8,209.6,4307.2,0.6219584569732938
70,369.4,33.2,2.0,87.4,202.2,4305.8,0.6225369458128078
71,389.2,29.8,4.6,82.4,190.8,4303.2,0.6202860858257477
72,407.4,30.2,3.2,77.6,183.0,4298.6,0.6224489795918368
73,424.6,29.0,3.0,72.8,176.8,4293.8,0.6278409090909091
74,442.6,26.4,3.6,69.2,172.8,4285.4,0.6352941176470589
75,463.8,24.0,3.4,66.8,168.0,4274.0,0.6407322654462243
76,481.0,26.6,3.6,62.0,163.0,4263.8,0.6387147335423198
77,494.8,26.2,3.8,60.2,155.8,4259.2,0.6333333333333334
78,511.4,26.6,4.0,57.0,152.0,4249.0,0.6343906510851419
79,533.6,27.2,2.4,55.0,147.0,4234.8,0.6347150259067358
80,551.0,26.2,3.0,50.8,142.0,4227.0,0.6396396396396397
81,568.4,26.0,3.8,47.4,134.4,4220.0,0.6351606805293005
82,583.4,25.6,3.0,44.8,133.2,4210.0,0.6447241045498547
83,601.6,24.6,3.2,41.8,127.8,4201.0,0.6474164133738602
84,619.2,22.8,3.4,42.0,123.8,4188.8,0.6447916666666667
85,638.8,21.4,3.2,41.0,121.6,4174.0,0.6495726495726496
86,659.8,20.4,2.2,39.0,116.4,4162.2,0.6539325842696629
87,677.6,20.8,2.2,36.8,111.4,4151.2,0.6507009345794393
88,698.4,20.8,1.8,33.4,108.4,4137.2,0.6593673965936739
89,714.8,20.2,1.6,33.4,104.2,4125.8,0.6537013801756587
90,734.2,21.2,1.8,32.6,98.2,4112.0,0.6384915474642392
91,753.6,22.6,2.6,30.0,94.2,4097.0,0.6305220883534136
92,773.4,21.8,3.4,29.4,90.2,4081.8,0.6229281767955801
93,790.6,22.0,2.0,28.4,87.2,4069.8,0.6246418338108883
94,812.0,19.8,3.4,28.0,83.0,4053.8,0.6184798807749627
95,826.2,18.8,2.6,26.2,82.4,4043.8,0.6338461538461538
96,846.0,20.2,0.4,25.8,80.0,4027.6,0.6329113924050632
97,865.4,18.6,3.6,24.6,74.4,4013.4,0.6138613861386139
98,884.4,20.8,0.8,23.4,72.6,3998.0,0.6173469387755102
99,901.6,21.6,2.2,23.0,68.2,3983.4,0.5930434782608696
100,918.8,19.8,2.4,23.2,66.8,3969.0,0.5953654188948307
101,938.8,18.8,1.6,24.4,64.8,3951.6,0.5912408759124088
102,957.0,17.2,2.8,24.2,61.6,3937.2,0.5822306238185254
103,970.4,20.6,2.0,23.6,59.8,3923.6,0.5641509433962264
104,988.2,19.4,3.4,22.2,57.4,3909.4,0.560546875
105,1006.6,17.4,3.0,21.4,58.4,3893.2,0.5828343313373254
106,1021.6,19.6,2.6,19.6,57.8,3878.8,0.5803212851405622
