Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4989.2,0.8,9.6,0,0,0.4,0.0
1,4987.2,2.8,9.0,0,0,1.0,0.0
2,4985.8,3.8,8.6,0.2,0,1.6,0.0
3,4983.8,4.2,8.8,0.8,0,2.4,0.0
4,4982.6,4.4,9.2,1.0,0,2.8,0.0
5,4981.2,4.8,9.6,1.4,0,3.0,0.0
6,4978.6,7.2,7.8,1.4,0,5.0,0.0
7,4977.8,6.0,8.8,2.4,0,5.0,0.0
8,4975.0,6.6,10.0,3.0,0,5.4,0.0
9,4972.8,7.4,9.8,3.4,0,6.6,0.0
10,4970.8,7.8,10.2,4.2,0,7.0,0.0
11,4968.0,8.4,10.2,5.2,0,8.2,0.0
12,4965.0,10.0,10.0,5.4,0,9.6,0.0
13,4962.6,11.6,10.0,5.8,0,10.0,0.0
14,4960.0,11.4,11.0,6.8,0,10.8,0.0
15,4957.0,12.6,11.0,6.8,0,12.6,0.0
16,4955.8,10.6,12.2,7.8,0,13.6,0.0
17,4953.0,12.4,11.2,7.6,0,15.8,0.0
18,4949.2,14.2,12.2,8.0,0,16.4,0.0
19,4947.2,13.4,13.0,9.0,0,17.4,0.0
20,4946.2,11.8,5.6,9.6,8.6,18.2,0.24157303370786515
21,4945.4,9.0,3.0,9.6,13.4,19.6,0.38285714285714284
22,4944.6,8.6,0.8,9.8,14.8,21.4,0.43529411764705883
23,4942.2,9.6,0.6,10.4,14.4,22.8,0.4114285714285714
24,4940.6,9.6,1.4,10.4,14.4,23.6,0.4022346368715084
25,4938.6,10.4,0.8,9.8,14.6,25.8,0.41011235955056174
26,4937.0,9.4,1.6,10.6,14.0,27.4,0.3932584269662921
27,4936.0,8.4,1.4,10.2,14.2,29.8,0.415204678362573
28,4934.8,7.6,1.2,10.6,14.0,31.8,0.4191616766467066
29,4933.8,7.8,0.8,9.6,14.0,34.0,0.43478260869565216
30,4932.0,8.8,0.6,9.2,13.4,36.0,0.41875
31,4931.4,7.0,1.0,10.2,13.0,37.4,0.4166666666666667
32,4929.8,7.8,0.6,9.2,13.8,38.8,0.4394904458598726
33,4929.0,7.2,0.4,9.6,12.8,41.0,0.4266666666666667
34,4927.6,7.2,1.2,9.6,12.4,42.0,0.4078947368421053
35,4927.2,6.4,1.2,8.2,12.4,44.6,0.43971631205673756
36,4926.0,6.8,0.6,8.4,12.6,45.6,0.44366197183098594
37,4925.6,5.8,1.6,8.4,12.4,46.2,0.43971631205673756
38,4924.8,5.8,1.0,8.2,11.6,48.6,0.43609022556390975
39,4924.2,5.4,0.8,7.2,11.0,51.4,0.45081967213114754
40,4923.4,5.6,0.4,7.2,11.0,52.4,0.4545454545454546
41,4923.0,5.4,0.4,6.8,9.2,55.2,0.4220183486238532
42,4922.4,5.2,0.6,6.6,8.2,57.0,0.39805825242718446
43,4922.2,4.2,0.4,6.8,8.6,57.8,0.43
44,4921.4,4.2,0.6,6.6,8.2,59.0,0.41836734693877553
45,4920.4,5.0,0.2,6.0,8.4,60.0,0.42857142857142855
46,4920.2,4.6,0.4,6.0,8.4,60.4,0.43298969072164956
47,4920.0,4.2,0.4,5.6,8.6,61.2,0.45744680851063835
48,4919.6,4.2,0.6,5.0,8.8,61.8,0.4731182795698925
49,4919.4,4.2,0.2,4.4,9.4,62.4,0.5164835164835164
50,4918.8,4.0,0.8,4.0,9.0,63.4,0.5056179775280899
51,4918.6,3.6,0.6,3.8,9.0,64.4,0.5294117647058824
52,4918.0,3.4,0.4,3.6,9.6,65.0,0.5647058823529412
53,4918.0,3.4,0.4,3.0,9.4,65.8,0.5802469135802469
54,4918.0,3.4,0.2,2.8,9.4,66.2,0.5949367088607594
55,4917.8,3.2,0.2,2.8,9.2,66.8,0.5974025974025974
56,4918.0,2.8,0,3.0,9.0,67.2,0.6081081081081081
57,4917.2,3.0,0.4,3.0,8.8,67.6,0.5789473684210527
58,4917.6,2.6,0.2,3.2,8.0,68.4,0.5714285714285714
59,4917.8,2.4,0,3.6,7.6,68.6,0.5588235294117647
60,4918.2,1.6,0.6,4.0,7.4,68.2,0.5441176470588235
61,4918.2,1.0,0.4,4.0,7.8,68.6,0.5909090909090909
62,4918.2,1.4,0.2,3.8,7.8,68.6,0.5909090909090909
63,4918.4,1.8,0,3.6,7.6,68.6,0.5846153846153845
64,4918.4,2.4,0,3.6,7.2,68.4,0.5454545454545455
65,4918.2,2.6,0.6,3.0,6.8,68.8,0.5230769230769231
66,4919.2,2.0,0.4,3.2,6.8,68.4,0.5483870967741936
67,4919.6,1.4,0.2,3.8,6.4,68.6,0.5423728813559322
68,4919.4,2.2,0,3.4,6.4,68.6,0.5333333333333333
69,4919.6,2.0,0.2,3.4,6.0,68.8,0.5172413793103449
70,4918.6,3.0,0.2,3.2,6.0,69.0,0.48387096774193544
71,4918.6,2.2,0.4,3.4,5.6,69.8,0.48275862068965514
72,4918.0,3.0,0,3.4,5.6,70.0,0.4666666666666666
73,4918.4,2.8,0.4,3.6,5.0,69.8,0.423728813559322
74,4918.6,2.4,0.4,3.6,5.2,69.8,0.44827586206896547
75,4917.8,2.8,0,4.2,5.2,70.0,0.42622950819672134
76,4917.6,2.8,0,4.6,4.8,70.2,0.39344262295081966
77,4916.2,4.2,0,5.0,4.8,69.8,0.34285714285714286
78,4915.6,3.8,0.8,5.0,4.8,70.0,0.33333333333333337
79,4915.2,3.0,1.0,5.0,5.4,70.4,0.375
80,4914.8,3.4,0.6,4.6,6.0,70.6,0.4109589041095891
81,4914.8,2.8,0.4,5.2,6.0,70.8,0.41666666666666663
82,4914.6,3.4,0,5.0,5.8,71.2,0.4084507042253521
83,4913.2,3.8,0.6,5.4,5.4,71.6,0.35526315789473684
84,4912.4,4.4,0.2,5.0,5.2,72.8,0.35135135135135137
85,4912.2,4.0,0.6,5.6,5.2,72.4,0.3376623376623377
86,4911.6,4.0,0.8,5.4,5.4,72.8,0.3461538461538462
87,4911.6,3.6,0.4,5.2,6.0,73.2,0.39473684210526316
88,4911.8,3.4,0.8,4.6,6.0,73.4,0.4054054054054054
89,4911.6,2.8,1.0,4.4,6.8,73.4,0.4533333333333333
90,4911.8,3.0,0.2,4.4,7.0,73.6,0.4794520547945205
91,4911.0,3.2,0.8,4.0,6.6,74.4,0.4520547945205479
92,4911.2,3.0,0.2,3.8,7.0,74.8,0.5
93,4910.6,3.8,0.2,3.8,6.0,75.6,0.43478260869565216
94,4910.4,3.6,0,4.4,5.4,76.2,0.40298507462686567
95,4910.0,4.0,0.2,4.0,5.0,76.8,0.3787878787878788
96,4909.6,4.0,0.6,3.4,4.6,77.8,0.36507936507936506
97,4909.6,3.6,0.6,3.4,5.0,77.8,0.39682539682539686
98,4910.2,2.6,1.0,3.4,5.2,77.6,0.42622950819672134
99,4910.2,2.8,0.2,3.0,5.8,78.0,0.4915254237288135
100,4909.4,3.6,0,3.0,5.6,78.4,0.45901639344262296
101,4909.0,3.2,0.4,2.8,4.8,79.8,0.4285714285714286
102,4909.2,3.4,0.2,2.8,4.6,79.8,0.41818181818181815
103,4909.0,3.4,0.4,3.0,4.4,79.8,0.3928571428571429
104,4909.2,3.0,0.2,2.8,4.2,80.6,0.411764705882353
105,4909.6,2.6,0.2,3.0,4.2,80.4,0.42000000000000004
106,4909.8,2.0,0.6,3.0,4.0,80.6,0.4166666666666667
107,4910.0,1.6,0.2,3.2,3.8,81.2,0.43181818181818177
108,4909.8,1.6,0.2,3.0,4.2,81.2,0.4666666666666667
109,4910.0,1.8,0,3.0,4.4,80.8,0.47826086956521746
110,4910.0,1.6,0.4,2.8,4.2,81.0,0.4666666666666667
111,4910.4,1.2,0.4,2.6,4.4,81.0,0.5116279069767441
112,4910.2,1.2,0.2,2.4,4.8,81.2,0.5581395348837209
113,4910.0,1.2,0,2.4,4.6,81.8,0.5609756097560976
114,4909.8,1.2,0.4,2.4,4.2,82.0,0.5121951219512195
115,4909.4,1.2,0,2.6,4.2,82.6,0.525
116,4909.2,1.4,0,2.6,3.6,83.2,0.4736842105263158
117,4909.0,1.2,0.4,1.8,3.4,84.2,0.49999999999999994
118,4909.0,1.4,0,1.8,3.6,84.2,0.5294117647058824
119,4909.2,1.4,0.6,1.8,3.6,83.4,0.48648648648648646
120,4909.6,1.8,0,1.2,4.4,83.0,0.5945945945945946
121,4910.4,1.2,0.2,1.6,4.2,82.4,0.5833333333333334
122,4910.4,1.4,0.2,1.4,4.2,82.4,0.5833333333333334
123,4910.6,1.4,0.2,1.4,4.0,82.4,0.5714285714285714
124,4911.0,1.0,0.2,1.6,3.6,82.6,0.5625
125,4910.8,0.8,0.4,1.6,3.6,82.8,0.5625
126,4910.8,1.0,0.2,1.4,3.6,83.0,0.5806451612903226
127,4911.4,0.6,0.2,1.6,3.4,82.8,0.5862068965517241
128,4911.8,0.6,0,1.4,3.6,82.6,0.6428571428571429
129,4912.2,0.4,0.2,1.2,3.0,83.0,0.625
130,4912.0,0.8,0,1.0,2.8,83.4,0.6086956521739131
131,4912.2,0.6,0,1.2,2.4,83.6,0.5714285714285715
132,4913.0,0.6,0,1.2,2.4,82.8,0.5714285714285715
133,4913.0,0.8,0,1.0,2.4,82.8,0.5714285714285714
134,4913.4,0.8,0,1.2,2.4,82.2,0.5454545454545454
135,4913.2,1.0,0.2,1.0,2.0,82.6,0.47619047619047616
136,4913.4,1.2,0,0.8,2.0,82.6,0.5
137,4913.8,0.8,0.2,1.0,1.8,82.4,0.4736842105263158
138,4913.8,1.0,0,1.0,2.0,82.2,0.5
139,4913.8,1.2,0.2,1.0,2.0,81.8,0.45454545454545453
140,4914.0,0.8,0.4,1.0,2.0,81.8,0.47619047619047616
141,4914.0,0.6,0.2,0.4,2.6,82.2,0.6842105263157895
142,4914.2,0.6,0,0.6,2.4,82.2,0.6666666666666667
143,4914.2,0.6,0,0.6,2.4,82.2,0.6666666666666667
144,4914.6,0.2,0.2,0.8,2.4,81.8,0.6666666666666666
145,4914.4,0.4,0,0.8,2.4,82.0,0.6666666666666666
146,4915.0,0.2,0.2,0.6,2.2,81.8,0.6875
147,4915.2,0.6,0.2,0.6,2.4,81.0,0.631578947368421
148,4916.2,0.2,0,0.8,2.8,80.0,0.7368421052631579
149,4916.6,0.2,0,0.8,2.6,79.8,0.7222222222222222
