Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4982.4,7.6,9.6,0,0,0.4,0.0
1,4976.0,12.8,10.0,0.4,0,0.8,0.0
2,4967.2,18.8,11.0,1.6,0,1.4,0.0
3,4958.2,22.2,13.8,3.8,0,2.0,0.0
4,4947.2,28.2,16.8,4.8,0,3.0,0.0
5,4933.6,37.2,19.2,5.8,0,4.2,0.0
6,4915.6,47.0,22.4,8.4,0,6.6,0.0
7,4892.0,61.4,25.0,12.6,0,9.0,0.0
8,4867.4,71.6,32.4,17.0,0,11.6,0.0
9,4835.4,90.6,37.4,20.6,0,16.0,0.0
10,4795.0,112.2,47.4,25.6,0,19.8,0.0
11,4745.4,140.0,58.0,31.4,0,25.2,0.0
12,4686.4,170.8,71.4,40.8,0,30.6,0.0
13,4625.4,197.0,86.8,50.8,0,40.0,0.0
14,4543.2,242.0,99.8,64.8,0,50.2,0.0
15,4439.2,295.4,123.4,79.4,0,62.6,0.0
16,4321.2,354.0,148.6,99.0,0,77.2,0.0
17,4175.0,429.2,179.4,121.8,0,94.6,0.0
18,4002.4,517.0,218.0,144.8,0,117.8,0.0
19,3806.4,603.4,271.8,180.0,0,138.4,0.0
20,3583.0,705.8,310.2,215.8,17.6,167.6,0.014086761645589885
21,3354.4,786.8,342.4,260.8,48.2,207.4,0.03351411486580448
22,3111.6,874.8,375.2,304.8,80.0,253.6,0.048935649620748714
23,2858.8,955.6,418.8,355.2,116.0,295.6,0.06285218899003034
24,2592.8,1038.6,456.2,409.0,148.6,354.8,0.07240304034301305
25,2322.4,1102.0,516.2,453.8,180.2,425.4,0.08001065624722493
26,2043.4,1163.4,568.6,508.2,208.6,507.8,0.0851845802025482
27,1785.8,1200.8,622.2,560.2,235.2,595.8,0.08982584784601284
28,1535.8,1209.6,680.0,618.8,259.8,696.0,0.09385160031789612
29,1314.4,1196.4,733.2,672.0,285.6,798.4,0.09891936824605153
30,1114.4,1165.0,780.6,722.8,306.4,910.8,0.10299852090896867
31,931.6,1134.4,811.2,758.2,325.4,1039.2,0.10742110128086622
32,766.4,1072.2,846.0,799.6,347.4,1168.4,0.11333681325851493
33,630.0,997.8,875.4,828.0,360.6,1308.2,0.11777385851459928
34,520.2,917.6,892.4,844.2,377.0,1448.6,0.12437318553708103
35,427.0,826.2,900.0,855.0,390.4,1601.4,0.13137703594023423
36,353.8,740.4,892.4,859.2,407.2,1747.0,0.14045253863134657
37,288.0,667.0,866.0,859.6,419.2,1900.2,0.14908599473646775
38,244.2,578.4,841.0,858.6,430.4,2047.4,0.15891301137202776
39,209.6,513.6,807.2,837.0,439.4,2193.2,0.16918219621130445
40,190.2,441.6,709.6,813.0,518.8,2326.8,0.2089407974224728
41,170.4,383.8,604.0,787.0,590.2,2464.6,0.24955602536997887
