Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4983.0,7.0,9.6,0,0,0.4,0.0
1,4977.4,11.8,9.6,0.2,0,1.0,0.0
2,4970.6,16.8,9.6,1.0,0,2.0,0.0
3,4964.4,19.4,12.0,2.0,0,2.2,0.0
4,4955.0,25.2,13.2,4.0,0,2.6,0.0
5,4945.6,29.6,16.0,5.6,0,3.2,0.0
6,4934.2,33.2,20.0,8.6,0,4.0,0.0
7,4915.4,46.2,21.8,10.8,0,5.8,0.0
8,4894.0,59.0,25.2,13.2,0,8.6,0.0
9,4869.4,71.4,29.8,17.6,0,11.8,0.0
10,4840.2,85.4,38.2,20.0,0,16.2,0.0
11,4800.8,108.6,46.8,25.0,0,18.8,0.0
12,4752.6,136.4,57.6,30.0,0,23.4,0.0
13,4689.2,173.0,70.6,37.6,0,29.6,0.0
14,4624.0,207.6,83.4,47.2,0,37.8,0.0
15,4539.2,250.0,105.2,61.6,0,44.0,0.0
16,4436.4,302.6,130.2,78.8,0,52.0,0.0
17,4305.6,372.0,157.4,99.2,0,65.8,0.0
18,4160.2,446.0,187.8,123.2,0,82.8,0.0
19,3989.6,529.4,228.4,148.6,0,104.0,0.0
20,3783.8,626.8,271.4,180.0,9.2,128.8,0.00846054809637668
21,3558.8,735.6,315.4,210.4,17.6,162.2,0.013760750586395623
22,3317.4,823.8,377.0,255.2,24.0,202.6,0.016216216216216217
23,3049.6,933.2,447.2,294.4,31.8,243.8,0.018633540372670808
24,2758.2,1031.0,523.4,349.6,38.8,299.0,0.019971175622812434
25,2457.0,1125.4,602.0,409.8,42.8,363.0,0.019633027522935775
26,2158.6,1213.6,681.0,465.6,49.8,431.4,0.020663900414937757
27,1867.6,1263.4,768.8,532.6,54.8,512.8,0.020919224309054813
28,1577.6,1298.2,858.0,591.0,59.4,615.8,0.02116439820423288
29,1319.0,1312.6,941.8,645.4,63.6,717.6,0.021461834379429036
