Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4997.0,1.0,1.8,0,0,0.2,0.0
1,4996.6,1.4,1.4,0,0,0.6,0.0
2,4995.6,2.0,1.6,0.2,0,0.6,0.0
3,4994.2,3.2,1.6,0.4,0,0.6,0.0
4,4993.0,3.6,1.8,1.0,0,0.6,0.0
5,4992.4,3.4,2.4,1.2,0,0.6,0.0
6,4990.6,5.0,2.6,1.2,0,0.6,0.0
7,4989.0,5.4,3.2,1.2,0,1.2,0.0
8,4987.4,6.4,3.2,1.4,0,1.6,0.0
9,4984.6,7.4,4.0,2.2,0,1.8,0.0
10,4981.0,9.8,5.0,2.2,0,2.0,0.0
11,4975.0,13.4,5.6,3.2,0,2.8,0.0
12,4969.0,16.4,7.2,3.8,0,3.6,0.0
13,4960.4,20.6,8.6,5.0,0,5.4,0.0
14,4952.6,25.0,10.0,5.8,0,6.6,0.0
15,4944.2,27.8,12.6,7.0,0,8.4,0.0
16,4932.2,34.2,14.2,8.6,0,10.8,0.0
17,4918.4,41.8,18.4,9.4,0,12.0,0.0
18,4904.0,46.0,24.2,12.6,0,13.2,0.0
19,4880.6,60.6,28.2,14.8,0,15.8,0.0
20,4853.8,75.4,32.6,19.6,0,18.6,0.0
21,4822.2,92.4,37.6,26.0,0,21.8,0.0
22,4788.0,107.8,43.6,34.4,0,26.2,0.0
23,4749.2,126.4,53.6,40.2,0,30.6,0.0
24,4702.8,146.4,67.8,46.8,0,36.2,0.0
25,4646.4,174.4,82.2,53.0,0,44.0,0.0
26,4575.4,207.0,99.0,64.8,0,53.8,0.0
27,4483.4,257.4,116.4,77.2,0,65.6,0.0
28,4391.4,298.0,135.6,94.6,0,80.4,0.0
29,4273.0,358.6,164.0,110.4,0,94.0,0.0
30,4138.8,421.6,196.4,127.8,0,115.4,0.0
31,3983.2,496.6,233.6,151.8,0,134.8,0.0
32,3826.6,561.2,274.0,174.4,0,163.8,0.0
33,3642.4,636.0,323.0,205.6,0,193.0,0.0
34,3436.4,717.4,377.2,241.8,0,227.2,0.0
35,3222.4,790.8,430.8,286.2,0,269.8,0.0
36,2979.6,877.2,497.8,329.4,0,316.0,0.0
37,2729.2,953.4,566.8,378.0,0,372.6,0.0
38,2472.8,1017.0,652.0,423.8,0,434.4,0.0
39,2207.0,1082.4,729.4,471.4,0,509.8,0.0
40,1942.6,1128.6,809.2,534.6,0,585.0,0.0
41,1696.4,1154.8,888.0,580.4,0,680.4,0.0
42,1453.8,1160.8,970.2,635.6,0,779.6,0.0
43,1237.8,1149.4,1041.2,678.4,0,893.2,0.0
44,1035.8,1119.6,1110.8,718.8,0,1015.0,0.0
45,865.4,1077.4,1171.2,746.2,0,1139.8,0.0
46,718.6,1023.4,1216.4,774.4,0,1267.2,0.0
47,595.6,959.8,1250.6,794.2,0,1399.8,0.0
48,500.2,870.2,1279.4,817.0,0,1533.2,0.0
49,415.0,793.6,1285.6,829.0,0,1676.8,0.0
50,346.6,710.8,1289.6,829.8,0,1823.2,0.0
51,290.6,637.6,1282.2,823.0,0,1966.6,0.0
52,240.4,566.6,1267.2,822.2,0,2103.6,0.0
53,201.8,503.4,1247.8,802.2,0,2244.8,0.0
54,177.6,435.0,1224.6,784.6,0,2378.2,0.0
55,159.6,377.8,1185.4,767.6,0,2509.6,0.0
56,146.8,329.6,1146.4,742.2,0,2635.0,0.0
57,131.6,290.0,1108.6,719.0,0,2750.8,0.0
58,123.0,251.0,1067.2,689.2,0,2869.6,0.0
59,118.0,222.4,1020.2,659.4,0,2980.0,0.0
60,116.6,193.6,950.8,631.0,22.4,3085.6,0.012459672933585493
61,114.6,169.8,875.0,607.4,55.0,3178.2,0.03221649484536083
62,113.6,151.8,795.2,577.6,91.0,3270.8,0.056325823223570194
63,120.4,138.8,723.0,540.6,124.6,3352.6,0.08159790438768827
64,120.8,126.6,649.8,515.0,156.4,3431.4,0.10802597043790578
65,123.4,117.2,577.0,485.6,189.2,3507.6,0.13820306793279763
66,129.2,106.6,510.8,465.4,216.6,3571.4,0.16669231953209174
67,139.4,93.4,446.4,440.2,244.2,3636.4,0.19947720960627346
68,150.8,84.2,385.0,420.6,266.6,3692.8,0.23054306468350053
69,157.8,78.6,330.6,396.2,287.4,3749.4,0.2629941434846266
70,169.2,72.2,279.2,378.2,306.0,3795.2,0.2954808806488992
71,179.2,63.8,231.6,357.2,321.8,3846.4,0.33025451559934327
72,190.8,61.6,189.4,335.8,337.0,3885.4,0.3647975752327344
73,205.0,55.6,150.4,313.2,347.0,3928.8,0.40060032325098127
74,219.0,53.2,116.8,293.6,354.6,3962.8,0.43339036910290885
75,234.8,49.2,88.2,273.2,361.2,3993.4,0.4679968903861104
76,245.8,48.6,58.6,254.4,362.2,4030.4,0.5004144791378834
77,264.6,43.0,43.8,236.8,362.8,4049.0,0.5285547785547785
78,277.4,39.8,31.0,217.6,362.2,4072.0,0.5567168767291731
79,293.8,32.2,22.4,199.6,354.2,4097.8,0.5821827744904668
80,307.4,29.4,14.8,182.4,344.0,4122.0,0.6028741675429372
81,329.6,25.8,7.4,173.4,331.0,4132.8,0.6156994047619048
82,348.4,23.8,6.4,153.8,316.8,4150.8,0.6325878594249201
83,365.0,23.0,5.4,141.6,301.0,4164.0,0.6390658174097664
84,383.2,22.4,3.6,128.6,285.0,4177.2,0.6483166515013649
85,402.4,22.0,3.6,114.6,274.6,4182.8,0.6620057859209257
86,418.8,23.2,1.6,107.6,263.0,4185.8,0.6651492159838139
87,434.6,26.2,1.8,99.2,249.2,4189.0,0.6620616365568545
