Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2971.4,18.6,9.6,0,0,0.4,0.0
1,2958.4,27.6,11.0,2.0,0,1.0,0.0
2,2941.0,39.4,13.4,4.0,0,2.2,0.0
3,2915.0,56.2,17.4,8.0,0,3.4,0.0
4,2881.4,78.8,23.8,10.8,0,5.2,0.0
5,2831.4,113.2,31.0,16.4,0,8.0,0.0
6,2764.2,157.8,42.0,23.6,0,12.4,0.0
7,2681.2,210.0,56.2,35.6,0,17.0,0.0
8,2562.0,284.6,78.6,52.2,0,22.6,0.0
9,2409.2,387.0,101.8,69.2,0,32.8,0.0
10,2212.6,507.6,141.4,92.4,0,46.0,0.0
11,1976.6,640.6,192.2,130.0,0,60.6,0.0
12,1668.6,815.8,261.2,172.0,0,82.4,0.0
13,1347.2,971.2,344.8,223.4,0,113.4,0.0
14,1035.2,1073.2,446.0,292.8,0,152.8,0.0
15,742.6,1146.8,543.4,355.2,0,212.0,0.0
16,479.6,1175.2,642.6,421.0,0,281.6,0.0
17,282.6,1150.0,730.6,482.0,0,354.8,0.0
18,159.8,1043.8,818.8,536.4,0,441.2,0.0
19,84.0,913.8,892.0,578.4,0,531.8,0.0
20,42.0,774.0,926.0,612.2,9.0,636.8,0.003877304842322937
21,21.2,642.4,935.8,626.8,21.6,752.2,0.009700889248181084
22,10.4,529.2,930.8,631.6,35.8,862.2,0.016828053022468738
23,6.4,438.6,903.6,627.8,49.2,974.4,0.02436608557844691
24,6.2,362.6,870.4,615.0,61.2,1084.6,0.03205531112507857
25,8.8,296.0,836.8,601.4,74.2,1182.8,0.04103074541030746
26,8.0,240.8,798.4,584.0,84.2,1284.6,0.04931474756940377
27,11.0,197.6,753.8,564.8,95.6,1377.2,0.05931256979774166
28,7.6,165.8,708.4,539.8,105.0,1473.4,0.06912442396313365
29,8.6,142.2,656.2,512.2,112.4,1568.4,0.07898805340829233
30,7.6,118.6,615.8,486.0,120.8,1651.2,0.09006859528780196
31,10.6,103.2,568.0,460.0,130.2,1728.0,0.1032186459489456
32,11.6,91.8,525.2,436.0,138.8,1796.6,0.11646249370699784
33,13.2,78.8,485.8,415.0,146.6,1860.6,0.1301722606996981
34,12.2,73.2,451.2,389.8,153.6,1920.0,0.14384716238996068
35,15.4,65.0,413.8,366.8,158.4,1980.6,0.15776892430278885
36,16.2,63.0,373.8,344.6,165.8,2036.6,0.17504222972972974
37,18.4,62.8,334.4,325.2,173.6,2085.6,0.19375
38,23.0,60.2,300.6,309.0,175.8,2131.4,0.2078997161778619
39,25.6,58.8,270.2,292.4,176.6,2176.4,0.2213032581453634
40,30.4,55.6,214.6,277.6,208.8,2213.0,0.27597145122918326
41,31.6,55.2,158.0,262.4,237.4,2255.4,0.3329593267882188
42,36.6,54.4,111.0,246.8,268.4,2282.8,0.39435791948280924
43,41.4,52.0,64.6,232.6,294.6,2314.8,0.45759552656104385
44,50.4,48.0,24.0,218.6,316.4,2342.6,0.5212520593080725
45,61.6,43.0,3.4,189.8,336.4,2365.8,0.5874956339504016
46,69.2,35.0,5.2,156.2,344.8,2389.6,0.6371027346637103
47,80.8,24.0,4.8,130.8,349.2,2410.4,0.6863207547169811
48,88.4,20.6,2.8,111.6,347.8,2428.8,0.7203811101905551
49,95.2,20.0,2.2,95.4,338.6,2448.6,0.7422183252959228
50,103.4,20.2,1.8,86.0,321.4,2467.2,0.7484862598975315
51,110.8,20.8,1.6,81.4,302.8,2482.6,0.7447122479094933
52,121.8,19.6,1.4,77.6,284.6,2495.0,0.7426931106471816
53,130.0,20.0,3.2,70.0,265.4,2511.4,0.7401003904071389
54,136.2,20.0,1.0,66.4,252.8,2523.6,0.7430922986478541
55,145.2,20.8,1.4,61.0,236.2,2535.4,0.7395115842204133
56,159.8,19.2,2.0,57.6,221.6,2539.8,0.7376830892143809
57,169.2,18.6,2.8,52.6,210.2,2546.6,0.7396199859254047
58,183.8,17.0,2.2,49.4,202.0,2545.6,0.7464892830746489
59,196.8,15.2,3.0,44.8,192.6,2547.6,0.7535211267605634
60,207.6,13.8,2.2,42.4,186.8,2547.2,0.7618270799347472
61,219.8,14.8,1.2,40.4,177.0,2546.8,0.7583547557840616
62,232.4,15.6,1.4,39.2,164.8,2546.6,0.7457013574660634
63,242.4,16.6,2.0,37.2,155.0,2546.8,0.7352941176470588
64,255.0,15.6,2.0,35.6,145.4,2546.4,0.7321248741188318
65,265.8,14.8,2.0,35.0,138.2,2544.2,0.7273684210526316
66,278.8,15.6,1.4,34.0,130.6,2539.6,0.7191629955947136
67,291.4,15.0,1.4,33.2,123.0,2536.0,0.712630359212051
68,304.6,12.4,1.6,31.0,117.6,2532.8,0.7232472324723247
69,316.0,13.4,1.4,30.0,111.8,2527.4,0.7139208173690932
70,327.8,14.0,1.2,27.8,106.8,2522.4,0.712950600801068
71,341.2,11.2,2.4,28.8,99.6,2516.8,0.7014084507042253
72,351.0,12.8,1.2,27.2,95.2,2512.6,0.6979472140762464
