Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,997.6,0.4,2.0,0,0,0,0.0
1,997.6,0.4,1.8,0,0,0.2,0.0
2,997.6,0.2,1.8,0,0,0.4,0.0
3,997.4,0.4,1.6,0,0,0.6,0.0
4,997.4,0.4,1.6,0,0,0.6,0.0
5,997.0,0.8,1.6,0,0,0.6,0.0
6,997.0,0.6,1.2,0.2,0,1.0,0.0
7,996.6,0.6,0.8,0.6,0,1.4,0.0
8,996.6,0.4,1.0,0.6,0,1.4,0.0
9,996.2,0.8,1.0,0.6,0,1.4,0.0
10,996.0,1.0,0.8,0.6,0,1.6,0.0
11,996.0,1.0,0.6,0.6,0,1.8,0.0
12,995.8,0.6,0.8,1.0,0,1.8,0.0
13,995.8,0.4,0.8,1.2,0,1.8,0.0
14,995.8,0.4,0.8,1.0,0,2.0,0.0
15,995.8,0.4,0.8,1.0,0,2.0,0.0
16,995.8,0.4,0.6,1.0,0,2.2,0.0
17,995.8,0.4,0.4,1.0,0,2.4,0.0
18,995.8,0.2,0.2,1.2,0,2.6,0.0
19,996.0,0.2,0,1.2,0,2.6,0.0
20,995.8,0.4,0,1.0,0,2.8,0.0
21,995.8,0.2,0,1.0,0,3.0,0.0
22,995.6,0.2,0.2,0.8,0,3.2,0.0
23,995.2,0.6,0.2,0.6,0,3.4,0.0
24,995.2,0.6,0.2,0.6,0,3.4,0.0
25,995.0,0.6,0.2,0.8,0,3.4,0.0
26,995.2,0.4,0.2,0.8,0,3.4,0.0
27,995.0,0.4,0.2,0.8,0,3.6,0.0
28,994.6,0.8,0.2,0.8,0,3.6,0.0
29,994.6,0.8,0.2,0.8,0,3.6,0.0
30,994.6,0.6,0.4,0.8,0,3.6,0.0
31,994.6,0.4,0.4,0.8,0,3.8,0.0
32,994.8,0.2,0.4,1.0,0,3.6,0.0
33,994.8,0.2,0.4,0.8,0,3.8,0.0
34,994.6,0.4,0.4,0.6,0,4.0,0.0
35,994.8,0.4,0.4,0.6,0,3.8,0.0
36,994.8,0.2,0.4,0.8,0,3.8,0.0
37,994.6,0.4,0.4,0.8,0,3.8,0.0
38,994.4,0.4,0.4,1.0,0,3.8,0.0
39,994.4,0.4,0.4,1.0,0,3.8,0.0
40,994.2,0.6,0.4,0.8,0,4.0,0.0
41,994.4,0.4,0.4,0.6,0,4.2,0.0
42,994.2,0.4,0.4,0.8,0,4.2,0.0
