Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,4985.8,4.2,9.8,0,0,0.2,0.0
1,4983.6,5.6,9.6,0.4,0,0.8,0.0
2,4979.6,9.2,9.0,0.6,0,1.6,0.0
3,4974.4,11.8,10.4,1.2,0,2.2,0.0
4,4970.4,14.0,10.8,2.0,0,2.8,0.0
5,4966.2,15.0,12.0,3.2,0,3.6,0.0
6,4960.0,18.0,12.4,4.4,0,5.2,0.0
7,4951.4,23.0,14.4,5.4,0,5.8,0.0
8,4943.4,27.4,15.2,6.4,0,7.6,0.0
9,4931.6,31.6,18.8,9.4,0,8.6,0.0
10,4919.8,37.8,21.8,10.4,0,10.2,0.0
11,4905.6,45.2,24.8,13.2,0,11.2,0.0
12,4892.6,49.2,27.4,16.6,0,14.2,0.0
13,4872.2,57.8,30.6,22.8,0,16.6,0.0
14,4852.6,69.8,34.0,24.4,0,19.2,0.0
15,4828.0,82.6,39.2,26.0,0,24.2,0.0
16,4804.4,89.8,45.6,31.4,0,28.8,0.0
17,4770.6,109.0,50.8,35.2,0,34.4,0.0
18,4737.8,119.2,59.4,45.0,0,38.6,0.0
19,4704.6,126.8,70.6,51.6,0,46.4,0.0
20,4667.2,136.6,74.8,57.6,9.2,54.6,0.03306973400431344
21,4624.8,150.4,77.6,67.0,18.2,62.0,0.05810983397190294
22,4579.0,165.0,82.2,73.4,25.4,75.0,0.07341040462427745
23,4527.6,182.6,85.6,81.8,33.8,88.6,0.08806670140698279
24,4476.0,196.2,96.0,89.2,40.2,102.4,0.09535104364326377
25,4417.6,210.6,107.0,102.8,45.6,116.4,0.09785407725321887
26,4353.2,233.6,116.2,109.8,51.8,135.4,0.10129057489245208
27,4277.8,263.0,128.4,121.0,56.6,153.2,0.09947275922671353
28,4193.4,290.6,148.4,133.0,62.2,172.4,0.09807631661936297
29,4112.2,317.6,162.6,144.0,68.0,195.6,0.09823750361167292
30,4023.8,341.6,180.2,160.6,72.0,221.8,0.09544008483563096
31,3925.8,375.0,199.2,172.6,75.8,251.6,0.09214685144663262
32,3825.0,398.8,218.8,199.0,80.6,277.8,0.08983504235399017
33,3719.4,428.6,237.6,216.0,85.2,313.2,0.08807111846185652
34,3600.8,456.4,269.0,234.8,88.2,350.8,0.08412819534528805
35,3483.0,484.4,295.4,252.0,90.8,394.4,0.08088366292535186
36,3351.6,521.8,321.0,273.8,94.2,437.6,0.07779980178394451
37,3218.6,552.0,353.8,297.4,97.2,481.0,0.07474623192863736
38,3090.8,564.8,389.0,325.0,98.2,532.2,0.07131445170660858
39,2945.0,604.4,414.2,342.4,97.6,596.4,0.06691347867818456
40,2809.6,629.4,425.6,359.4,111.8,664.2,0.07325383304940375
41,2680.8,631.8,445.2,392.0,126.8,723.4,0.07945857876926933
42,2546.8,638.2,463.4,423.6,142.2,785.8,0.0852824757106873
43,2426.2,641.4,474.0,451.0,155.0,852.4,0.0900429882653654
44,2306.8,644.8,489.6,472.0,169.2,917.6,0.09529173237215588
45,2179.4,655.0,508.4,486.6,181.4,989.2,0.09904990717483891
46,2072.2,637.8,534.4,501.6,192.4,1061.6,0.10309720287214662
47,1964.0,632.0,543.0,512.8,202.2,1146.0,0.10698412698412697
48,1862.0,608.6,561.0,527.8,209.8,1230.8,0.1100041946308725
49,1745.8,621.8,566.8,530.8,219.4,1315.4,0.1131627811017124
50,1649.0,598.8,575.0,549.6,225.4,1402.2,0.11566091954022988
51,1549.8,586.4,582.4,556.8,229.8,1494.8,0.11752071187480824
52,1460.6,568.4,589.8,562.0,237.6,1581.6,0.12136071100214528
53,1378.0,543.0,594.0,566.6,241.4,1677.0,0.12411311053984576
54,1301.4,517.0,598.6,571.2,245.8,1766.0,0.12718617406602506
55,1225.2,499.2,592.6,569.2,252.0,1861.8,0.13173026659696813
56,1163.2,473.4,589.4,571.4,255.0,1947.6,0.134977768367563
57,1107.4,443.8,581.2,569.0,260.4,2038.2,0.14042277825711819
58,1050.8,418.0,579.8,562.8,265.6,2123.0,0.14543861570474212
59,995.6,404.6,566.4,554.8,269.4,2209.2,0.15006684491978609
60,945.6,382.4,543.6,553.8,285.0,2289.6,0.16149138712601996
61,897.6,359.0,518.4,548.4,301.2,2375.4,0.17440648523451072
62,854.0,345.0,484.4,542.8,314.0,2459.8,0.18621753054204723
63,818.8,328.8,448.8,526.4,327.8,2549.4,0.2008824610859174
64,775.2,316.8,414.8,523.6,344.4,2625.2,0.21530382595648911
65,742.6,301.0,385.6,508.6,355.4,2706.8,0.22920159938088483
66,714.0,281.6,361.4,497.2,365.6,2780.2,0.24279452782574046
67,690.2,263.0,333.8,489.2,378.8,2845.0,0.258601856908793
68,671.0,247.4,301.0,475.2,385.4,2920.0,0.273527324343506
69,655.6,232.4,271.2,453.4,395.2,2992.2,0.29226445792042594
70,639.8,220.6,248.0,439.8,401.4,3050.4,0.3064590013742555
71,626.4,199.6,230.8,430.4,405.0,3107.8,0.3199557592036657
72,609.4,191.4,205.6,418.2,410.8,3164.6,0.335073409461664
73,601.8,178.4,183.6,401.6,411.8,3222.8,0.3503488174238557
74,598.8,169.6,152.2,387.4,415.8,3276.2,0.3696
75,590.8,164.4,130.8,366.6,413.8,3333.6,0.38471550762365186
76,588.4,153.6,116.8,354.2,414.4,3372.6,0.39884504331087584
77,585.0,140.4,106.4,335.6,413.0,3419.6,0.41490857946554144
78,584.4,134.4,92.4,320.2,407.0,3461.6,0.42662473794549266
79,583.6,126.6,79.6,305.4,403.4,3501.4,0.4408743169398907
80,586.8,114.8,76.6,285.8,399.0,3537.0,0.45537548504907555
81,594.6,101.0,71.4,267.0,391.6,3574.4,0.4712394705174489
82,600.4,96.6,60.8,249.2,386.0,3607.0,0.48700479434771643
83,609.4,83.4,62.8,235.2,370.2,3639.0,0.49254922831293246
84,614.6,77.4,51.0,222.8,369.0,3665.2,0.5123576784226603
85,623.4,75.6,42.0,208.6,359.4,3691.0,0.5242123687281214
86,632.4,65.2,41.6,200.0,349.8,3711.0,0.5327444410600061
87,646.6,61.4,32.4,186.4,340.8,3732.4,0.548792270531401
88,660.8,57.8,23.2,175.6,332.4,3750.2,0.564346349745331
89,674.2,54.4,17.6,164.4,325.8,3763.6,0.5795090715048026
90,686.6,49.2,15.8,153.2,312.4,3782.8,0.5887674330946099
91,704.0,43.2,15.6,144.4,302.2,3790.6,0.5979422239810052
92,721.2,42.4,8.8,134.0,289.4,3804.2,0.6097766540244416
93,737.0,39.4,8.2,124.4,276.6,3814.4,0.6165849308961213
94,748.4,39.0,5.6,118.2,265.6,3823.2,0.6199813258636788
95,767.6,35.6,4.4,113.6,253.2,3825.6,0.6224188790560472
96,782.6,33.8,3.2,105.8,240.6,3834.0,0.6275430359937403
97,794.6,33.8,4.8,96.0,229.2,3841.6,0.6300164925783398
98,812.2,30.4,4.6,91.2,218.4,3843.2,0.6337782936738247
99,829.6,28.4,3.8,84.4,208.8,3845.0,0.6416717885679165
100,849.6,25.2,3.8,79.6,197.4,3844.4,0.6450980392156863
101,869.6,23.6,3.4,73.8,190.6,3839.0,0.6540837336993823
102,887.0,21.2,3.6,69.0,180.8,3838.4,0.6584122359796067
103,904.4,19.6,2.4,66.6,170.0,3837.0,0.6573859242072698
104,923.4,19.6,1.2,62.8,161.2,3831.8,0.6584967320261438
105,942.2,18.4,2.0,60.8,154.4,3822.2,0.6553480475382004
106,961.8,16.8,2.2,58.8,145.4,3815.0,0.6514336917562724
107,981.0,17.6,2.6,55.2,137.2,3806.4,0.6453433678269049
108,998.6,18.0,2.0,52.2,129.8,3799.4,0.6425742574257426
109,1018.4,15.2,3.0,50.6,123.8,3789.0,0.6427829698857737
110,1037.0,14.8,2.8,47.8,118.2,3779.4,0.6437908496732025
111,1056.2,13.6,2.2,45.4,111.6,3771.0,0.6458333333333333
112,1075.6,13.0,1.2,44.0,107.0,3759.2,0.6476997578692495
113,1088.4,15.0,1.0,42.0,101.6,3752.0,0.6365914786967418
114,1105.4,14.2,2.2,39.0,94.0,3745.2,0.6291834002677376
115,1122.8,14.0,1.2,36.6,89.6,3735.8,0.6336633663366337
