Day,S_avg,E_avg,I_avg,A_avg,Q_avg,R_avg,Efficiency_avg
0,2990.4,4.6,4.2,0,0,0.8,0.0
1,2985.6,7.8,5.0,0.4,0,1.2,0.0
2,2979.4,11.8,6.0,1.4,0,1.4,0.0
3,2972.2,17.2,7.0,2.0,0,1.6,0.0
4,2965.4,21.2,7.4,3.2,0,2.8,0.0
5,2956.2,26.2,9.8,4.4,0,3.4,0.0
6,2940.6,35.0,14.0,6.4,0,4.0,0.0
7,2921.2,46.4,18.4,7.8,0,6.2,0.0
8,2894.4,62.2,24.6,11.0,0,7.8,0.0
9,2857.2,86.8,32.4,13.4,0,10.2,0.0
10,2809.6,118.4,39.6,19.4,0,13.0,0.0
11,2753.8,148.0,51.4,29.6,0,17.2,0.0
12,2677.8,193.8,64.6,40.4,0,23.4,0.0
13,2583.4,247.8,83.4,54.0,0,31.4,0.0
14,2463.8,320.8,106.6,65.8,0,43.0,0.0
15,2322.0,401.0,138.8,84.6,0,53.6,0.0
16,2154.4,493.8,175.2,108.0,0,68.6,0.0
17,1960.6,598.2,217.8,135.4,0,88.0,0.0
18,1744.2,693.8,275.4,174.0,0,112.6,0.0
19,1511.0,791.8,334.0,220.2,0,143.0,0.0
20,1279.4,856.4,405.8,279.0,0,179.4,0.0
21,1033.2,925.4,487.8,328.2,0,225.4,0.0
22,799.8,962.0,567.8,386.2,0,284.2,0.0
23,609.0,954.8,646.4,439.2,0,350.6,0.0
24,447.4,934.0,709.0,479.4,0,430.2,0.0
25,319.6,880.0,765.8,520.8,0,513.8,0.0
26,214.6,809.8,819.8,555.2,0,600.6,0.0
27,141.4,725.4,859.2,580.0,0,694.0,0.0
28,96.0,635.0,876.6,594.0,0,798.4,0.0
29,60.6,538.0,904.8,603.0,0,893.6,0.0
30,41.2,452.8,895.2,599.0,10.2,1001.6,0.005211526670754138
31,29.0,376.0,873.2,591.0,24.6,1106.2,0.013191763191763193
32,21.6,313.4,836.2,582.2,36.8,1209.8,0.020807418296958046
33,18.2,262.0,798.4,563.4,52.0,1306.0,0.031029955841985913
34,20.2,215.8,759.2,542.4,66.6,1395.8,0.04204545454545454
35,19.6,180.8,716.6,522.8,80.0,1480.2,0.053326223170243964
36,15.0,155.2,669.4,500.2,90.0,1570.2,0.06361323155216285
37,16.8,128.4,625.0,482.6,101.0,1646.2,0.07554225878833208
38,16.6,112.6,579.2,461.6,108.8,1721.2,0.08619870068135002
39,20.8,96.2,533.2,440.2,117.8,1791.8,0.09920835438773791
40,22.0,86.0,488.2,415.0,126.0,1862.8,0.11298421807747488
41,19.4,78.4,449.8,391.8,134.2,1926.4,0.127300322519446
42,22.4,73.0,407.2,369.4,144.6,1983.4,0.14544357272178637
43,22.2,68.8,370.2,346.2,149.2,2043.4,0.15967465753424656
44,31.2,63.4,334.2,326.0,156.0,2089.2,0.17735334242837655
45,35.4,59.2,301.0,308.2,160.2,2136.0,0.1933381607530775
46,40.0,54.8,272.8,290.2,169.0,2173.2,0.2147941026944586
47,44.2,51.6,242.4,273.4,174.4,2214.0,0.23510380156376384
48,46.6,51.6,216.4,258.2,182.2,2245.0,0.25719932241671367
49,50.4,46.0,191.4,244.4,185.4,2282.4,0.2778776978417266
50,55.6,43.0,139.4,230.2,214.8,2317.0,0.342365317182021
51,55.4,44.0,91.8,219.6,245.0,2344.2,0.40806129247168554
52,59.2,43.0,45.0,206.8,273.6,2372.4,0.4813511611541168
53,67.0,38.6,13.6,185.4,293.8,2401.6,0.5528791870530673
54,76.8,32.4,6.0,155.0,308.8,2421.0,0.6148944643568299
55,89.8,25.0,3.6,128.8,312.0,2440.8,0.6646783127396677
