Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,3978.2,11.8,9.0,0.0,0.0,1.0,5000.0,967.8,4032.2
1,3967.4,20.6,9.2,1.0,0.0,1.8,5000.0,967.8,4032.2
2,3952.6,31.4,10.8,2.8,0.0,2.4,5000.0,967.8,4032.2
3,3938.6,37.8,15.6,4.8,0.0,3.2,5000.0,967.8,4032.2
4,3915.0,51.4,19.4,9.2,0.0,5.0,5000.0,967.8,4032.2
5,3876.2,81.2,23.2,12.2,0.0,7.2,5000.0,967.8,4032.2
6,3829.0,111.2,31.8,17.4,0.0,10.6,5000.0,967.8,4032.2
7,3769.4,148.6,43.0,25.0,0.0,14.0,5000.0,967.8,4032.2
8,3684.6,203.6,56.4,36.6,0.0,18.8,5000.0,967.8,4032.2
9,3576.4,274.8,75.2,48.2,0.0,25.4,5000.0,967.8,4032.2
10,3446.8,344.0,107.2,68.0,0.0,34.0,5000.0,967.8,4032.2
11,3260.8,462.2,140.0,89.6,0.0,47.4,5000.0,967.8,4032.2
12,3031.4,601.0,181.4,121.2,0.0,65.0,5000.0,967.8,4032.2
13,2761.2,761.2,232.0,160.2,0.0,85.4,5000.0,967.8,4032.2
14,2454.8,928.2,298.2,205.6,0.0,113.2,5000.0,967.8,4032.2
15,2115.2,1083.8,386.0,268.8,0.0,146.2,5000.0,967.8,4032.2
16,1733.2,1241.6,496.2,340.2,0.0,188.8,5000.0,967.8,4032.2
17,1356.4,1376.2,611.4,408.0,0.0,248.0,5000.0,967.8,4032.2
18,1000.8,1458.2,737.2,487.2,0.0,316.6,5000.0,967.8,4032.2
19,698.0,1477.8,858.4,568.6,0.0,397.2,5000.0,967.8,4032.2
20,462.8,1425.4,957.0,638.6,9.6,506.6,5000.0,967.8,4032.2
21,291.2,1308.4,1052.6,710.0,18.8,619.0,5000.0,967.8,4032.2
22,166.2,1165.0,1127.8,772.2,26.4,742.4,5000.0,967.8,4032.2
23,92.6,1008.8,1178.4,805.0,33.8,881.4,5000.0,967.8,4032.2
24,52.4,847.8,1215.2,827.0,40.6,1017.0,5000.0,967.8,4032.2
25,27.6,718.2,1211.4,833.2,47.2,1162.4,5000.0,967.8,4032.2
26,15.2,586.6,1212.2,831.4,52.6,1302.0,5000.0,967.8,4032.2
27,10.2,479.8,1183.0,819.2,59.2,1448.6,5000.0,967.8,4032.2
28,9.8,390.6,1146.4,802.8,63.6,1586.8,5000.0,967.8,4032.2
29,11.0,315.6,1110.0,775.0,69.0,1719.4,5000.0,967.8,4032.2
30,12.8,262.6,1065.0,749.0,74.4,1836.2,5000.0,967.8,4032.2
31,10.0,214.2,1022.4,720.2,78.0,1955.2,5000.0,967.8,4032.2
32,12.6,183.8,966.6,682.0,81.4,2073.6,5000.0,967.8,4032.2
33,13.2,157.2,913.0,649.4,85.4,2181.8,5000.0,967.8,4032.2
34,16.8,135.8,854.6,616.8,88.6,2287.4,5000.0,967.8,4032.2
35,16.2,120.2,795.6,586.6,89.0,2392.4,5000.0,967.8,4032.2
