Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,2969.4,20.6,9.2,0.0,0.0,0.8,5000.0,740.4,4259.6
1,2954.6,31.6,10.2,2.0,0.0,1.6,5000.0,740.4,4259.6
2,2934.2,46.4,14.8,2.8,0.0,1.8,5000.0,740.4,4259.6
3,2906.2,65.2,20.4,4.8,0.0,3.4,5000.0,740.4,4259.6
4,2866.4,89.6,27.8,10.2,0.0,6.0,5000.0,740.4,4259.6
5,2811.4,127.8,35.6,15.4,0.0,9.8,5000.0,740.4,4259.6
6,2739.4,174.6,47.8,24.0,0.0,14.2,5000.0,740.4,4259.6
7,2640.6,241.8,61.8,34.2,0.0,21.6,5000.0,740.4,4259.6
8,2502.0,332.6,84.6,51.4,0.0,29.4,5000.0,740.4,4259.6
9,2330.6,436.4,117.4,75.0,0.0,40.6,5000.0,740.4,4259.6
10,2113.8,569.4,159.4,105.2,0.0,52.2,5000.0,740.4,4259.6
11,1856.4,704.0,221.8,143.6,0.0,74.2,5000.0,740.4,4259.6
12,1545.6,876.0,287.2,193.0,0.0,98.2,5000.0,740.4,4259.6
13,1213.2,1034.8,367.8,253.0,0.0,131.2,5000.0,740.4,4259.6
14,910.8,1125.6,464.4,320.4,0.0,178.8,5000.0,740.4,4259.6
15,629.8,1180.6,570.2,385.0,0.0,234.4,5000.0,740.4,4259.6
16,409.2,1169.6,667.6,453.6,0.0,300.0,5000.0,740.4,4259.6
17,249.4,1100.0,759.6,509.2,0.0,381.8,5000.0,740.4,4259.6
18,143.2,989.0,839.0,571.0,0.0,457.8,5000.0,740.4,4259.6
19,75.4,853.0,911.2,612.0,0.0,548.4,5000.0,740.4,4259.6
20,36.6,720.6,942.6,636.0,9.4,654.8,5000.0,740.4,4259.6
21,15.0,601.6,959.4,647.4,18.2,758.4,5000.0,740.4,4259.6
22,9.2,493.0,949.2,650.0,25.8,872.8,5000.0,740.4,4259.6
23,5.8,401.6,939.4,644.2,33.6,975.4,5000.0,740.4,4259.6
24,7.4,327.4,906.6,627.4,39.8,1091.4,5000.0,740.4,4259.6
25,7.8,271.4,866.4,614.4,45.8,1194.2,5000.0,740.4,4259.6
26,6.2,228.6,822.2,589.2,52.0,1301.8,5000.0,740.4,4259.6
27,10.8,192.4,777.8,564.6,57.2,1397.2,5000.0,740.4,4259.6
28,7.6,164.4,731.4,541.0,62.8,1492.8,5000.0,740.4,4259.6
29,7.6,138.4,683.4,510.2,67.6,1592.8,5000.0,740.4,4259.6
30,9.6,112.2,641.4,488.6,70.6,1677.6,5000.0,740.4,4259.6
31,7.0,100.6,599.4,461.4,75.0,1756.6,5000.0,740.4,4259.6
32,12.2,84.6,561.0,437.4,79.2,1825.6,5000.0,740.4,4259.6
33,12.8,79.2,522.6,407.2,83.8,1894.4,5000.0,740.4,4259.6
34,10.6,75.4,488.0,381.8,87.2,1957.0,5000.0,740.4,4259.6
35,13.8,66.4,452.6,360.6,91.2,2015.4,5000.0,740.4,4259.6
36,18.6,57.6,423.6,340.2,94.6,2065.4,5000.0,740.4,4259.6
37,19.4,54.8,389.0,321.2,96.2,2119.4,5000.0,740.4,4259.6
38,21.8,54.6,356.6,300.2,98.4,2168.4,5000.0,740.4,4259.6
39,27.4,52.2,329.4,284.2,101.0,2205.8,5000.0,740.4,4259.6
40,28.8,52.8,289.0,264.4,117.0,2248.0,5000.0,740.4,4259.6
41,32.0,55.0,251.0,251.0,131.0,2280.0,5000.0,740.4,4259.6
42,35.4,52.6,220.6,235.2,146.0,2310.2,5000.0,740.4,4259.6
43,34.4,52.4,189.0,219.8,159.4,2345.0,5000.0,740.4,4259.6
44,38.0,51.6,156.4,209.0,170.8,2374.2,5000.0,740.4,4259.6
45,41.4,48.4,128.8,197.2,183.8,2400.4,5000.0,740.4,4259.6
46,46.6,49.8,100.6,187.0,194.2,2421.8,5000.0,740.4,4259.6
47,53.0,46.2,76.4,179.4,204.6,2440.4,5000.0,740.4,4259.6
48,58.4,42.8,54.0,172.4,211.6,2460.8,5000.0,740.4,4259.6
49,64.2,41.6,33.8,162.0,222.6,2475.8,5000.0,740.4,4259.6
50,70.4,43.4,15.4,150.0,228.4,2492.4,5000.0,740.4,4259.6
51,82.4,37.2,6.8,136.8,231.8,2505.0,5000.0,740.4,4259.6
52,92.0,35.8,4.0,121.4,230.8,2516.0,5000.0,740.4,4259.6
53,101.6,33.0,3.2,108.2,227.0,2527.0,5000.0,740.4,4259.6
54,107.8,27.2,4.2,99.0,223.2,2538.6,5000.0,740.4,4259.6
55,118.6,25.4,3.2,89.2,217.2,2546.4,5000.0,740.4,4259.6
56,124.6,23.8,3.4,83.4,204.8,2560.0,5000.0,740.4,4259.6
57,136.0,23.4,3.0,77.2,195.6,2564.8,5000.0,740.4,4259.6
