Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,3975.0,15.0,9.0,0.0,0.0,1.0,5000.0,925.8,4072.0
1,3963.6,23.6,9.8,1.0,0.0,2.0,5000.0,925.8,4072.0
2,3949.0,32.8,12.6,3.0,0.0,2.6,5000.0,925.8,4072.0
3,3928.8,45.0,16.0,6.6,0.0,3.6,5000.0,925.8,4072.0
4,3898.0,68.4,19.0,9.4,0.0,5.2,5000.0,925.8,4072.0
5,3860.4,92.4,25.0,15.0,0.0,7.2,5000.0,925.8,4072.0
6,3814.6,122.4,33.8,19.6,0.0,9.6,5000.0,925.8,4072.0
7,3749.6,162.4,46.6,28.6,0.0,12.8,5000.0,925.8,4072.0
8,3656.2,222.0,65.4,39.2,0.0,17.2,5000.0,925.8,4072.0
9,3528.0,305.6,87.0,55.6,0.0,23.8,5000.0,925.8,4072.0
10,3363.8,410.8,116.8,73.6,0.0,35.0,5000.0,925.8,4072.0
11,3170.2,525.4,157.4,98.0,0.0,49.0,5000.0,925.8,4072.0
12,2917.6,680.4,207.2,129.4,0.0,65.4,5000.0,925.8,4072.0
13,2622.4,839.2,277.0,174.8,0.0,86.6,5000.0,925.8,4072.0
14,2266.0,1038.6,347.0,225.8,0.0,122.6,5000.0,925.8,4072.0
15,1889.6,1218.6,435.4,295.4,0.0,161.0,5000.0,925.8,4072.0
16,1517.8,1348.8,545.4,369.2,0.0,218.8,5000.0,925.8,4072.0
17,1152.2,1443.0,675.8,444.6,0.0,284.4,5000.0,925.8,4072.0
18,828.4,1477.0,803.8,528.6,0.0,362.2,5000.0,925.8,4072.0
19,561.2,1460.2,918.2,605.0,0.0,455.4,5000.0,925.8,4072.0
20,364.4,1372.0,1016.4,675.2,9.8,562.2,5000.0,925.8,4072.0
21,216.8,1248.4,1102.6,737.8,19.2,675.2,5000.0,925.8,4072.0
22,125.6,1098.6,1160.4,788.6,27.4,799.4,5000.0,925.8,4072.0
23,65.8,941.8,1199.4,810.8,35.0,947.2,5000.0,925.8,4072.0
24,34.8,789.6,1216.2,822.8,41.2,1095.4,5000.0,925.8,4072.0
25,19.6,652.6,1215.2,833.4,47.4,1231.8,5000.0,925.8,4072.0
26,10.6,537.0,1201.6,828.2,53.2,1369.4,5000.0,925.8,4072.0
27,6.8,439.2,1167.8,815.8,58.8,1511.6,5000.0,925.8,4072.0
28,12.2,359.4,1117.0,793.2,63.8,1654.4,5000.0,925.8,4072.0
29,12.8,296.4,1080.0,765.2,68.2,1777.4,5000.0,925.8,4072.0
30,9.8,247.8,1027.2,738.0,73.0,1904.2,5000.0,925.8,4072.0
31,13.0,207.6,974.6,700.8,76.2,2027.8,5000.0,925.8,4072.0
