Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,2974.8,15.2,9.2,0.0,0.0,0.8,5000.0,720.2,4279.8
1,2957.4,29.2,11.2,1.0,0.0,1.2,5000.0,720.2,4279.8
2,2936.0,44.4,14.6,3.4,0.0,1.6,5000.0,720.2,4279.8
3,2910.6,61.6,17.0,7.2,0.0,3.6,5000.0,720.2,4279.8
4,2877.8,83.0,22.4,12.0,0.0,4.8,5000.0,720.2,4279.8
5,2823.6,120.2,30.4,17.8,0.0,8.0,5000.0,720.2,4279.8
6,2759.6,161.0,42.4,26.2,0.0,10.8,5000.0,720.2,4279.8
7,2666.0,221.2,60.2,37.4,0.0,15.2,5000.0,720.2,4279.8
8,2544.0,301.6,80.6,51.2,0.0,22.6,5000.0,720.2,4279.8
9,2370.6,413.0,109.6,73.0,0.0,33.8,5000.0,720.2,4279.8
10,2166.2,538.4,145.2,103.8,0.0,46.4,5000.0,720.2,4279.8
11,1908.0,687.8,198.2,142.2,0.0,63.8,5000.0,720.2,4279.8
12,1613.0,849.0,260.8,190.6,0.0,86.6,5000.0,720.2,4279.8
13,1311.4,980.0,334.4,252.0,0.0,122.2,5000.0,720.2,4279.8
14,1006.4,1093.4,426.4,312.4,0.0,161.4,5000.0,720.2,4279.8
15,708.8,1165.6,529.8,381.2,0.0,214.6,5000.0,720.2,4279.8
16,473.4,1169.0,632.2,446.8,0.0,278.6,5000.0,720.2,4279.8
17,280.4,1127.8,726.0,509.2,0.0,356.6,5000.0,720.2,4279.8
18,163.4,1021.0,812.0,558.8,0.0,444.8,5000.0,720.2,4279.8
19,89.0,891.0,870.2,611.4,0.0,538.4,5000.0,720.2,4279.8
20,40.6,759.2,907.8,644.8,9.6,638.0,5000.0,720.2,4279.8
21,17.4,632.8,923.8,658.8,18.2,749.0,5000.0,720.2,4279.8
22,8.2,520.0,925.2,660.6,25.8,860.2,5000.0,720.2,4279.8
23,7.4,421.8,910.4,653.8,33.6,973.0,5000.0,720.2,4279.8
24,5.4,341.4,891.6,638.4,41.4,1081.8,5000.0,720.2,4279.8
25,5.6,279.0,858.6,619.4,49.0,1188.4,5000.0,720.2,4279.8
26,5.0,231.0,823.0,598.2,55.0,1287.8,5000.0,720.2,4279.8
27,7.6,188.4,786.2,580.6,60.8,1376.4,5000.0,720.2,4279.8
28,9.4,156.0,741.8,556.6,65.2,1471.0,5000.0,720.2,4279.8
29,11.4,131.6,697.6,531.0,70.0,1558.4,5000.0,720.2,4279.8
30,10.0,113.6,649.6,503.4,73.6,1649.8,5000.0,720.2,4279.8
31,13.2,98.6,602.2,477.4,78.2,1730.4,5000.0,720.2,4279.8
32,11.4,91.0,564.4,449.8,82.2,1801.2,5000.0,720.2,4279.8
33,12.6,83.4,523.8,427.2,85.2,1867.8,5000.0,720.2,4279.8
34,14.8,76.0,483.6,405.2,88.2,1932.2,5000.0,720.2,4279.8
35,15.6,71.2,446.2,376.6,89.2,2001.2,5000.0,720.2,4279.8
36,17.0,68.6,410.4,350.2,89.4,2064.4,5000.0,720.2,4279.8
37,18.0,63.4,383.4,327.0,93.0,2115.2,5000.0,720.2,4279.8
38,21.4,58.4,353.0,307.8,94.6,2164.8,5000.0,720.2,4279.8
39,25.2,54.0,328.4,293.6,95.0,2203.8,5000.0,720.2,4279.8
40,25.0,56.2,285.2,275.6,112.4,2245.6,5000.0,720.2,4279.8
41,26.4,53.8,248.0,259.0,127.2,2285.6,5000.0,720.2,4279.8
42,28.4,54.6,210.0,244.4,140.8,2321.8,5000.0,720.2,4279.8
