Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.12195121951219512
21,0,0.2235294117647059
22,0,0.30952380952380953
23,0,0.3409090909090909
24,0,0.3516483516483517
25,0,0.3956043956043956
26,0,0.425531914893617
27,0,0.43617021276595747
28,0,0.4583333333333333
29,0,0.4777777777777778
30,0,0.4888888888888889
31,0,0.5111111111111111
32,0,0.5172413793103449
33,0,0.5176470588235295
34,0,0.4777777777777778
35,0,0.4606741573033708
36,0,0.48314606741573035
37,0,0.4945054945054945
38,0,0.5164835164835165
39,0,0.5164835164835165
40,0,0.5113636363636364
41,0,0.48863636363636365
42,0,0.5348837209302325
43,0,0.5555555555555556
44,0,0.5853658536585366
45,0,0.5925925925925926
46,0,0.5679012345679012
47,0,0.5897435897435898
48,0,0.5641025641025641
49,0,0.6025641025641025
50,0,0.6301369863013698
51,0,0.647887323943662
52,0,0.6716417910447762
53,0,0.676923076923077
54,0,0.6363636363636364
55,0,0.6666666666666666
56,0,0.6551724137931034
57,0,0.6545454545454545
58,0,0.6785714285714286
59,0,0.6481481481481481
60,0,0.6538461538461539
61,0,0.6326530612244898
62,0,0.6590909090909091
63,0,0.6190476190476191
64,0,0.627906976744186
65,0,0.625
66,0,0.6052631578947368
67,0,0.5384615384615384
68,0,0.5294117647058824
69,0,0.5151515151515151
70,0,0.5357142857142857
71,0,0.52
72,0,0.52
73,0,0.48148148148148145
74,0,0.48148148148148145
75,0,0.5172413793103449
76,0,0.5
77,0,0.52
78,0,0.52
79,0,0.5
80,0,0.5
81,0,0.4782608695652174
82,0,0.4782608695652174
83,0,0.48
84,0,0.48
85,0,0.45454545454545453
86,0,0.3684210526315789
87,0,0.3888888888888889
88,0,0.4444444444444444
89,0,0.42105263157894735
90,0,0.42857142857142855
91,0,0.4090909090909091
92,0,0.5454545454545454
93,0,0.5
94,0,0.5
95,0,0.5909090909090909
96,0,0.6
97,0,0.631578947368421
98,0,0.5882352941176471
99,0,0.5294117647058824
100,0,0.5
101,0,0.5625
102,0,0.4666666666666667
103,0,0.5333333333333333
104,0,0.5
105,0,0.5625
106,0,0.6
107,0,0.5714285714285714
108,0,0.5333333333333333
109,0,0.4666666666666667
110,0,0.4
111,0,0.4
112,0,0.2857142857142857
113,0,0.3333333333333333
114,0,0.3333333333333333
115,0,0.2777777777777778
116,0,0.3333333333333333
117,0,0.3888888888888889
118,0,0.5
119,0,0.4666666666666667
120,0,0.42857142857142855
121,0,0.4
122,0,0.375
123,0,0.4375
124,0,0.4375
125,0,0.6666666666666666
126,0,0.6
127,0,0.5384615384615384
128,0,0.6153846153846154
129,0,0.5833333333333334
130,0,0.5833333333333334
131,0,0.6363636363636364
132,0,0.6363636363636364
133,0,0.6363636363636364
134,0,0.5454545454545454
135,0,0.5
136,0,0.5454545454545454
137,0,0.5454545454545454
138,0,0.75
139,0,0.7142857142857143
140,0,0.7142857142857143
141,0,0.8571428571428571
142,0,0.8
143,0,0.5
144,0,0.5
145,0,0.3333333333333333
146,0,0.0
147,0,0.0
148,0,0.0
149,0,0.0
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
6,1,0.0
7,1,0.0
8,1,0.0
9,1,0.0
10,1,0.0
11,1,0.0
12,1,0.0
13,1,0.0
14,1,0.0
15,1,0.0
16,1,0.0
17,1,0.0
18,1,0.0
19,1,0.0
20,1,0.13513513513513514
21,1,0.3157894736842105
22,1,0.35
