Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.004847309743092583
21,0,0.009237875288683603
22,0,0.01347103726986978
23,0,0.017055655296229804
24,0,0.01990049751243781
25,0,0.024051803885291396
26,0,0.02928468554968795
27,0,0.03429423459244533
28,0,0.037309511297950605
29,0,0.042387060791968766
30,0,0.049112426035502955
31,0,0.056355666875391355
32,0,0.06216577540106952
33,0,0.06647807637906648
34,0,0.07307979120059657
35,0,0.07907348242811502
36,0,0.0875106202209006
37,0,0.09584086799276673
38,0,0.10836501901140684
39,0,0.11212121212121212
40,0,0.14025695931477516
41,0,0.1664804469273743
42,0,0.19217081850533807
43,0,0.21635220125786164
44,0,0.24598930481283424
45,0,0.2758132956152758
46,0,0.3080357142857143
47,0,0.3333333333333333
48,0,0.3669421487603306
49,0,0.4079861111111111
50,0,0.4517304189435337
51,0,0.4980694980694981
52,0,0.5501022494887525
53,0,0.5864332603938731
54,0,0.6115107913669064
55,0,0.6333333333333333
56,0,0.6584699453551912
57,0,0.6745562130177515
58,0,0.6949685534591195
59,0,0.6950819672131148
60,0,0.7017543859649122
61,0,0.7293233082706767
62,0,0.748
63,0,0.7639484978540773
64,0,0.75
65,0,0.7735849056603774
66,0,0.7722772277227723
67,0,0.735
68,0,0.7577319587628866
69,0,0.7722222222222223
70,0,0.7810650887573964
71,0,0.7878787878787878
72,0,0.7692307692307693
73,0,0.7615894039735099
74,0,0.7769784172661871
75,0,0.7727272727272727
76,0,0.768
77,0,0.8
78,0,0.819047619047619
79,0,0.7916666666666666
80,0,0.8043478260869565
81,0,0.7954545454545454
82,0,0.775
83,0,0.7794117647058824
84,0,0.7424242424242424
85,0,0.75
86,0,0.7868852459016393
87,0,0.7666666666666667
88,0,0.7213114754098361
89,0,0.7288135593220338
90,0,0.7586206896551724
91,0,0.7368421052631579
92,0,0.7272727272727273
93,0,0.7222222222222222
94,0,0.7254901960784313
95,0,0.72
96,0,0.7115384615384616
97,0,0.7222222222222222
98,0,0.7346938775510204
99,0,0.6808510638297872
100,0,0.7209302325581395
101,0,0.7073170731707317
102,0,0.6923076923076923
103,0,0.6756756756756757
104,0,0.6571428571428571
105,0,0.6470588235294118
106,0,0.6857142857142857
107,0,0.7058823529411765
108,0,0.7575757575757576
109,0,0.8
110,0,0.7931034482758621
111,0,0.8
112,0,0.7916666666666666
113,0,0.7727272727272727
114,0,0.7142857142857143
115,0,0.7142857142857143
116,0,0.6363636363636364
117,0,0.6363636363636364
118,0,0.6521739130434783
119,0,0.7
120,0,0.7
121,0,0.6842105263157895
122,0,0.7777777777777778
123,0,0.7368421052631579
124,0,0.7368421052631579
125,0,0.7894736842105263
126,0,0.7222222222222222
127,0,0.7058823529411765
128,0,0.7058823529411765
129,0,0.7142857142857143
130,0,0.7857142857142857
131,0,0.7692307692307693
132,0,0.75
133,0,0.6923076923076923
134,0,0.6363636363636364
135,0,0.6
136,0,0.7
137,0,0.7777777777777778
138,0,0.75
139,0,0.75
140,0,0.75
141,0,0.875
142,0,0.875
143,0,0.7777777777777778
144,0,0.7777777777777778
145,0,0.7777777777777778
146,0,0.7777777777777778
147,0,0.7777777777777778
148,0,0.7777777777777778
149,0,0.5454545454545454
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
6,1,0.0
7,1,0.0
8,1,0.0
9,1,0.0
10,1,0.0
11,1,0.0
12,1,0.0
13,1,0.0
14,1,0.0
