Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.002615062761506276
21,0,0.005520287054926856
22,0,0.008700696055684454
23,0,0.011395133969818293
24,0,0.014383785550833606
25,0,0.017696044413601664
26,0,0.02126099706744868
27,0,0.025341130604288498
28,0,0.029690721649484535
29,0,0.034482758620689655
30,0,0.037682524729156855
31,0,0.04095904095904096
32,0,0.044549266247379454
33,0,0.04769921436588103
34,0,0.05103857566765579
35,0,0.05439595192915876
36,0,0.05752508361204013
37,0,0.06394940267041462
38,0,0.06968124536693847
39,0,0.07588932806324111
40,0,0.09416666666666666
41,0,0.10894596988485385
42,0,0.12978524743230627
43,0,0.15234375
44,0,0.17078189300411523
45,0,0.18974918211559433
46,0,0.21064552661381652
47,0,0.23859649122807017
48,0,0.2621951219512195
49,0,0.2806573957016435
50,0,0.2987012987012987
51,0,0.320109439124487
52,0,0.34375
53,0,0.3721973094170404
54,0,0.3949843260188088
55,0,0.4154351395730706
56,0,0.43103448275862066
57,0,0.45225225225225224
58,0,0.4763705103969754
59,0,0.4910891089108911
60,0,0.5196687370600414
61,0,0.5481798715203426
62,0,0.5599128540305011
63,0,0.5820224719101124
64,0,0.6018306636155606
65,0,0.6100478468899522
66,0,0.6269035532994924
67,0,0.6279683377308707
68,0,0.6294277929155313
69,0,0.6353591160220995
70,0,0.648876404494382
71,0,0.6510263929618768
72,0,0.653250773993808
73,0,0.6634615384615384
74,0,0.6677631578947368
75,0,0.696551724137931
76,0,0.6788321167883211
77,0,0.6791044776119403
78,0,0.667910447761194
79,0,0.6459143968871596
80,0,0.6653225806451613
81,0,0.6585365853658537
82,0,0.6410256410256411
83,0,0.5948275862068966
84,0,0.6073059360730594
85,0,0.6067961165048543
86,0,0.6146341463414634
87,0,0.5959595959595959
88,0,0.5939086294416244
89,0,0.5948717948717949
90,0,0.6270270270270271
91,0,0.5901639344262295
92,0,0.5888888888888889
93,0,0.5769230769230769
94,0,0.592391304347826
95,0,0.5810055865921788
96,0,0.5828571428571429
97,0,0.5942857142857143
98,0,0.5872093023255814
99,0,0.5789473684210527
100,0,0.5930232558139535
101,0,0.5780346820809249
102,0,0.5903614457831325
103,0,0.573170731707317
104,0,0.577639751552795
105,0,0.6111111111111112
106,0,0.6226415094339622
107,0,0.6474358974358975
108,0,0.6143790849673203
109,0,0.5945945945945946
110,0,0.6283783783783784
111,0,0.6293706293706294
112,0,0.5675675675675675
113,0,0.5862068965517241
114,0,0.5972222222222222
115,0,0.6056338028169014
116,0,0.5957446808510638
117,0,0.5862068965517241
118,0,0.6102941176470589
119,0,0.6102941176470589
120,0,0.5693430656934306
121,0,0.5555555555555556
122,0,0.5401459854014599
123,0,0.4888888888888889
124,0,0.49264705882352944
125,0,0.46099290780141844
126,0,0.4676258992805755
127,0,0.4375
128,0,0.4452054794520548
129,0,0.4217687074829932
130,0,0.46
131,0,0.49032258064516127
132,0,0.46296296296296297
133,0,0.46060606060606063
134,0,0.4634146341463415
135,0,0.5060975609756098
136,0,0.5
137,0,0.48295454545454547
138,0,0.5144508670520231
139,0,0.5114942528735632
140,0,0.5542857142857143
141,0,0.5055555555555555
142,0,0.4861878453038674
143,0,0.4919786096256685
144,0,0.5159574468085106
145,0,0.5210526315789473
146,0,0.5187165775401069
147,0,0.5159574468085106
148,0,0.5026455026455027
149,0,0.48756218905472637
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
