Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,2973.8,16.2,9.6,0.0,0.0,0.4,5000.0,719.4,4280.6
1,2961.4,25.8,9.8,1.6,0.0,1.4,5000.0,719.4,4280.6
2,2944.4,39.4,11.2,3.6,0.0,1.4,5000.0,719.4,4280.6
3,2922.6,52.8,15.2,7.6,0.0,1.8,5000.0,719.4,4280.6
4,2885.4,81.0,18.2,11.4,0.0,4.0,5000.0,719.4,4280.6
5,2838.8,112.2,25.2,17.6,0.0,6.2,5000.0,719.4,4280.6
6,2780.4,147.6,33.6,28.0,0.0,10.4,5000.0,719.4,4280.6
7,2695.8,205.6,46.6,37.4,0.0,14.6,5000.0,719.4,4280.6
8,2583.2,279.0,63.8,52.2,0.0,21.8,5000.0,719.4,4280.6
9,2436.8,373.8,90.8,69.6,0.0,29.0,5000.0,719.4,4280.6
10,2253.6,485.4,129.6,91.2,0.0,40.2,5000.0,719.4,4280.6
11,2023.8,615.2,183.4,119.4,0.0,58.2,5000.0,719.4,4280.6
12,1758.2,759.8,246.4,156.4,0.0,79.2,5000.0,719.4,4280.6
13,1449.8,914.4,321.4,206.4,0.0,108.0,5000.0,719.4,4280.6
14,1134.4,1040.8,417.2,263.2,0.0,144.4,5000.0,719.4,4280.6
15,829.2,1130.2,512.4,331.6,0.0,196.6,5000.0,719.4,4280.6
16,566.4,1176.6,609.0,387.4,0.0,260.6,5000.0,719.4,4280.6
17,364.8,1142.8,709.2,455.2,0.0,328.0,5000.0,719.4,4280.6
18,221.6,1069.0,796.0,503.6,0.0,409.8,5000.0,719.4,4280.6
19,132.0,946.0,867.6,557.4,0.0,497.0,5000.0,719.4,4280.6
20,72.2,818.8,918.6,585.6,9.4,595.4,5000.0,719.4,4280.6
21,37.6,692.0,937.4,613.0,18.2,701.8,5000.0,719.4,4280.6
22,20.6,574.0,942.6,627.6,26.6,808.6,5000.0,719.4,4280.6
23,8.4,470.6,939.2,626.0,33.4,922.4,5000.0,719.4,4280.6
24,6.4,383.0,918.6,623.2,41.0,1027.8,5000.0,719.4,4280.6
25,6.2,308.8,892.2,613.8,46.2,1132.8,5000.0,719.4,4280.6
26,5.8,249.2,857.4,590.0,53.2,1244.4,5000.0,719.4,4280.6
27,8.6,208.8,817.6,565.4,58.0,1341.6,5000.0,719.4,4280.6
28,6.6,173.6,781.6,544.2,62.8,1431.2,5000.0,719.4,4280.6
29,7.6,144.0,733.6,519.6,68.2,1527.0,5000.0,719.4,4280.6
30,9.4,123.4,687.6,491.8,71.8,1616.0,5000.0,719.4,4280.6
31,8.8,107.6,641.6,467.4,76.8,1697.8,5000.0,719.4,4280.6
32,12.6,94.0,600.6,439.0,80.6,1773.2,5000.0,719.4,4280.6
33,13.8,80.0,569.6,414.2,83.6,1838.8,5000.0,719.4,4280.6
34,14.8,71.8,529.6,390.8,87.2,1905.8,5000.0,719.4,4280.6
35,15.6,68.6,491.6,365.6,88.2,1970.4,5000.0,719.4,4280.6
36,17.4,62.8,456.6,339.0,91.4,2032.8,5000.0,719.4,4280.6
37,18.0,60.6,421.4,319.8,91.8,2088.4,5000.0,719.4,4280.6
38,18.2,62.2,388.2,299.6,95.4,2136.4,5000.0,719.4,4280.6
39,23.2,59.8,353.8,286.2,97.4,2179.6,5000.0,719.4,4280.6
40,24.2,60.8,310.4,270.6,112.8,2221.2,5000.0,719.4,4280.6
41,25.4,61.0,268.2,256.4,127.2,2261.8,5000.0,719.4,4280.6
42,29.0,60.8,230.0,242.6,141.8,2295.8,5000.0,719.4,4280.6
43,32.6,56.8,198.6,231.8,154.2,2326.0,5000.0,719.4,4280.6
44,36.2,53.6,165.4,218.6,165.8,2360.4,5000.0,719.4,4280.6
45,40.2,54.0,135.6,207.0,173.8,2389.4,5000.0,719.4,4280.6
46,43.6,50.8,110.6,196.6,184.4,2414.0,5000.0,719.4,4280.6
47,45.4,48.4,85.6,188.0,193.4,2439.2,5000.0,719.4,4280.6
48,52.2,45.8,61.8,181.0,203.0,2456.2,5000.0,719.4,4280.6
49,55.2,45.0,39.8,172.0,211.4,2476.6,5000.0,719.4,4280.6
50,61.0,41.4,23.4,163.2,216.2,2494.8,5000.0,719.4,4280.6
51,68.8,37.4,14.8,148.6,223.4,2507.0,5000.0,719.4,4280.6
52,81.0,32.8,6.2,132.8,228.4,2518.8,5000.0,719.4,4280.6
53,87.8,31.6,3.4,117.4,225.0,2534.8,5000.0,719.4,4280.6
54,94.6,30.6,3.4,102.8,224.4,2544.2,5000.0,719.4,4280.6
55,102.0,26.2,4.8,94.2,218.6,2554.2,5000.0,719.4,4280.6
56,112.0,24.2,3.4,82.4,211.4,2566.6,5000.0,719.4,4280.6
57,122.2,23.2,2.2,74.4,203.8,2574.2,5000.0,719.4,4280.6
58,132.0,19.8,3.4,70.2,194.0,2580.6,5000.0,719.4,4280.6
59,143.8,20.2,2.2,65.6,183.0,2585.2,5000.0,719.4,4280.6
60,157.0,17.8,1.6,58.2,178.4,2587.0,5000.0,719.4,4280.6
61,166.8,16.4,2.4,53.4,170.0,2591.0,5000.0,719.4,4280.6
62,173.8,18.0,1.4,49.8,160.4,2596.6,5000.0,719.4,4280.6
63,185.4,17.8,2.0,46.6,151.0,2597.2,5000.0,719.4,4280.6
64,196.6,15.8,1.6,44.4,145.0,2596.6,5000.0,719.4,4280.6
65,207.6,16.6,1.0,41.4,138.2,2595.2,5000.0,719.4,4280.6
66,217.8,17.0,0.8,39.0,130.8,2594.6,5000.0,719.4,4280.6
67,231.0,17.0,1.4,37.8,125.0,2587.8,5000.0,719.4,4280.6
68,242.0,16.6,2.4,34.2,117.4,2587.4,5000.0,719.4,4280.6
69,254.2,15.4,2.6,31.0,113.0,2583.8,5000.0,719.4,4280.6
70,265.0,14.4,2.0,28.6,111.6,2578.4,5000.0,719.4,4280.6
71,276.0,15.0,1.8,26.6,107.2,2573.4,5000.0,719.4,4280.6
72,286.8,14.6,2.6,24.0,103.0,2569.0,5000.0,719.4,4280.6
73,298.4,14.4,2.2,22.2,99.4,2563.4,5000.0,719.4,4280.6
74,311.4,13.8,1.6,19.8,94.6,2558.8,5000.0,719.4,4280.6
75,325.0,12.8,1.2,18.0,90.6,2552.4,5000.0,719.4,4280.6
76,334.6,11.8,1.4,17.6,85.4,2549.2,5000.0,719.4,4280.6
77,343.6,12.4,1.0,17.0,81.2,2544.8,5000.0,719.4,4280.6
78,357.0,10.6,1.4,17.4,78.6,2535.0,5000.0,719.4,4280.6
79,369.6,9.6,1.8,16.0,73.8,2529.2,5000.0,719.4,4280.6
80,379.8,9.6,0.4,14.8,71.4,2524.0,5000.0,719.4,4280.6
81,391.8,9.0,1.2,13.6,66.2,2518.2,5000.0,719.4,4280.6
82,402.4,9.4,0.6,12.8,62.2,2512.6,5000.0,719.4,4280.6
83,416.8,7.8,1.4,11.6,59.2,2503.2,5000.0,719.4,4280.6
84,432.4,7.2,1.2,11.2,56.8,2491.2,5000.0,719.4,4280.6
85,444.2,7.0,1.6,10.0,54.8,2482.4,5000.0,719.4,4280.6
86,458.2,6.8,0.8,8.6,51.6,2474.0,5000.0,719.4,4280.6
