Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,3974.4,15.6,9.4,0.0,0.0,0.6,5000.0,964.6,4035.4
1,3960.8,26.4,9.8,1.4,0.0,1.6,5000.0,964.6,4035.4
2,3946.0,34.8,13.0,4.0,0.0,2.2,5000.0,964.6,4035.4
3,3924.0,50.4,15.0,7.6,0.0,3.0,5000.0,964.6,4035.4
4,3893.4,71.4,19.0,12.0,0.0,4.2,5000.0,964.6,4035.4
5,3852.8,98.0,27.2,15.6,0.0,6.4,5000.0,964.6,4035.4
6,3795.6,138.0,37.2,20.8,0.0,8.4,5000.0,964.6,4035.4
7,3716.6,188.2,50.2,32.2,0.0,12.8,5000.0,964.6,4035.4
8,3615.4,253.0,69.0,45.2,0.0,17.4,5000.0,964.6,4035.4
9,3484.8,338.4,91.6,59.8,0.0,25.4,5000.0,964.6,4035.4
10,3320.6,438.4,124.2,79.2,0.0,37.6,5000.0,964.6,4035.4
11,3109.2,558.2,174.6,107.6,0.0,50.4,5000.0,964.6,4035.4
12,2847.8,707.6,230.4,142.0,0.0,72.2,5000.0,964.6,4035.4
13,2522.2,894.2,293.0,191.2,0.0,99.4,5000.0,964.6,4035.4
14,2164.0,1073.4,377.8,248.6,0.0,136.2,5000.0,964.6,4035.4
15,1793.2,1221.0,485.2,318.0,0.0,182.6,5000.0,964.6,4035.4
16,1406.6,1364.8,591.4,395.4,0.0,241.8,5000.0,964.6,4035.4
17,1047.6,1445.4,714.0,478.0,0.0,315.0,5000.0,964.6,4035.4
18,734.2,1479.4,834.4,548.6,0.0,403.4,5000.0,964.6,4035.4
19,493.4,1433.4,944.0,629.6,0.0,499.6,5000.0,964.6,4035.4
20,313.0,1326.0,1037.6,701.8,9.0,612.6,5000.0,964.6,4035.4
21,187.8,1193.4,1112.8,758.2,17.6,730.2,5000.0,964.6,4035.4
22,109.0,1025.6,1175.4,801.4,26.2,862.4,5000.0,964.6,4035.4
23,57.4,870.4,1211.4,831.8,34.2,994.8,5000.0,964.6,4035.4
24,30.8,732.4,1218.6,840.6,41.2,1136.4,5000.0,964.6,4035.4
25,18.6,609.2,1209.0,835.2,48.2,1279.8,5000.0,964.6,4035.4
26,10.6,497.2,1184.8,829.4,54.2,1423.8,5000.0,964.6,4035.4
27,9.4,408.0,1150.8,807.4,58.8,1565.6,5000.0,964.6,4035.4
28,8.2,325.4,1112.6,782.8,64.6,1706.4,5000.0,964.6,4035.4
29,11.4,268.0,1058.6,758.6,68.4,1835.0,5000.0,964.6,4035.4
30,11.8,221.0,1010.0,727.8,72.8,1956.6,5000.0,964.6,4035.4
31,13.8,187.4,953.0,693.4,76.4,2076.0,5000.0,964.6,4035.4
32,13.4,163.4,897.0,659.6,81.0,2185.6,5000.0,964.6,4035.4
33,16.8,142.4,839.4,627.4,83.2,2290.8,5000.0,964.6,4035.4
34,20.0,125.8,786.8,596.4,86.4,2384.6,5000.0,964.6,4035.4
35,20.2,113.8,737.0,563.4,88.4,2477.2,5000.0,964.6,4035.4
36,22.2,104.0,683.6,533.4,91.6,2565.2,5000.0,964.6,4035.4
37,26.4,96.6,642.0,501.0,94.6,2639.4,5000.0,964.6,4035.4
38,28.2,89.6,603.0,473.8,96.0,2709.4,5000.0,964.6,4035.4
39,28.2,83.6,566.8,448.6,99.4,2773.4,5000.0,964.6,4035.4
40,29.8,80.4,513.6,426.6,114.6,2835.0,5000.0,964.6,4035.4
41,29.8,81.6,470.2,402.2,128.4,2887.8,5000.0,964.6,4035.4
42,33.2,79.0,426.2,378.0,143.0,2940.6,5000.0,964.6,4035.4
43,35.2,75.0,383.0,357.8,154.6,2994.4,5000.0,964.6,4035.4
44,39.6,72.6,338.8,340.6,166.8,3041.6,5000.0,964.6,4035.4
45,43.2,70.0,302.4,318.4,177.8,3088.2,5000.0,964.6,4035.4
46,47.8,69.2,268.2,296.8,186.2,3131.8,5000.0,964.6,4035.4
47,56.4,66.2,238.2,277.2,199.0,3163.0,5000.0,964.6,4035.4
48,63.8,63.8,210.2,261.0,205.6,3195.6,5000.0,964.6,4035.4
49,73.2,61.0,183.8,241.8,213.2,3227.0,5000.0,964.6,4035.4
50,75.0,59.8,165.8,225.8,218.6,3255.0,5000.0,964.6,4035.4
51,81.4,58.0,148.2,208.0,223.6,3280.8,5000.0,964.6,4035.4
52,91.8,55.4,134.6,190.4,224.2,3303.6,5000.0,964.6,4035.4
53,99.4,55.4,120.4,174.4,223.2,3327.2,5000.0,964.6,4035.4
54,107.8,53.2,107.8,166.0,225.4,3339.8,5000.0,964.6,4035.4
55,118.0,53.4,93.6,156.4,222.8,3355.8,5000.0,964.6,4035.4
56,125.2,54.2,80.8,147.0,221.0,3371.8,5000.0,964.6,4035.4
57,132.6,50.6,73.8,136.8,216.6,3389.6,5000.0,964.6,4035.4
58,143.6,47.8,63.2,131.0,213.0,3401.4,5000.0,964.6,4035.4
59,152.4,48.2,53.8,124.8,214.0,3406.8,5000.0,964.6,4035.4
60,161.0,43.2,41.0,116.8,221.8,3416.2,5000.0,964.6,4035.4
61,176.6,38.8,31.2,107.6,220.8,3425.0,5000.0,964.6,4035.4
62,188.8,35.8,23.8,101.4,217.0,3433.2,5000.0,964.6,4035.4
63,197.0,37.0,16.0,96.8,213.6,3439.6,5000.0,964.6,4035.4
64,211.0,34.2,11.2,92.0,208.0,3443.6,5000.0,964.6,4035.4
65,222.8,30.4,7.4,85.8,208.0,3445.6,5000.0,964.6,4035.4
66,235.0,28.0,5.6,79.6,202.0,3449.8,5000.0,964.6,4035.4
67,249.8,25.6,3.4,75.4,194.6,3451.2,5000.0,964.6,4035.4
68,264.8,25.4,3.2,70.6,185.0,3451.0,5000.0,964.6,4035.4
69,279.4,24.4,3.6,66.4,178.0,3448.2,5000.0,964.6,4035.4
70,292.2,26.6,2.4,62.4,171.4,3445.0,5000.0,964.6,4035.4
71,308.4,23.2,5.0,59.6,166.0,3437.8,5000.0,964.6,4035.4
72,322.6,22.8,2.6,58.2,162.0,3431.8,5000.0,964.6,4035.4
73,336.2,21.8,2.0,56.6,152.0,3431.4,5000.0,964.6,4035.4
74,346.4,22.8,3.0,54.0,144.2,3429.6,5000.0,964.6,4035.4
75,362.6,22.2,2.6,48.4,138.0,3426.2,5000.0,964.6,4035.4
76,374.2,22.0,2.2,47.0,130.0,3424.6,5000.0,964.6,4035.4
77,390.0,19.8,3.0,47.2,122.0,3418.0,5000.0,964.6,4035.4
78,406.0,21.4,1.8,44.6,117.2,3409.0,5000.0,964.6,4035.4
79,415.6,22.0,2.2,43.2,108.2,3408.8,5000.0,964.6,4035.4
80,428.2,21.2,2.0,42.0,104.0,3402.6,5000.0,964.6,4035.4
81,442.8,20.4,3.8,40.0,100.6,3392.4,5000.0,964.6,4035.4
82,461.0,19.6,2.2,37.6,98.2,3381.4,5000.0,964.6,4035.4
83,476.4,21.0,0.6,36.4,94.8,3370.8,5000.0,964.6,4035.4
84,491.0,21.6,2.4,35.2,90.0,3359.8,5000.0,964.6,4035.4
85,503.4,18.4,3.2,34.2,86.0,3354.8,5000.0,964.6,4035.4
86,520.0,17.0,2.8,32.2,85.2,3342.8,5000.0,964.6,4035.4
87,538.8,15.8,1.8,31.8,84.8,3327.0,5000.0,964.6,4035.4
88,552.2,17.4,2.0,31.6,79.8,3317.0,5000.0,964.6,4035.4
89,565.0,17.6,2.2,30.6,77.0,3307.6,5000.0,964.6,4035.4
90,576.0,18.0,2.2,29.0,74.2,3300.6,5000.0,964.6,4035.4
91,588.6,18.0,2.4,28.0,74.6,3288.4,5000.0,964.6,4035.4
92,602.0,15.6,2.4,29.0,72.6,3278.4,5000.0,964.6,4035.4
93,613.8,18.0,1.8,28.2,70.8,3267.4,5000.0,964.6,4035.4
94,626.8,17.6,2.4,26.6,70.0,3256.6,5000.0,964.6,4035.4
95,640.4,19.0,2.0,26.0,67.6,3245.0,5000.0,964.6,4035.4
96,654.8,18.8,1.6,25.6,67.0,3232.2,5000.0,964.6,4035.4
97,667.6,19.8,2.2,25.4,63.4,3221.6,5000.0,964.6,4035.4
98,679.2,21.8,1.6,23.2,61.6,3212.6,5000.0,964.6,4035.4
99,697.0,21.4,1.8,22.8,60.8,3196.2,5000.0,964.6,4035.4
100,711.2,20.4,2.2,22.2,58.4,3185.6,5000.0,964.6,4035.4
101,722.2,19.4,2.2,22.4,60.0,3173.8,5000.0,964.6,4035.4
102,737.8,20.4,2.4,21.6,58.6,3159.2,5000.0,964.6,4035.4
103,754.0,17.8,2.8,22.8,55.6,3147.0,5000.0,964.6,4035.4
104,766.4,19.2,1.6,21.6,54.2,3137.0,5000.0,964.6,4035.4
105,778.6,18.4,2.4,20.6,50.6,3129.4,5000.0,964.6,4035.4
106,789.6,19.2,1.6,19.8,49.4,3120.4,5000.0,964.6,4035.4
107,803.0,21.6,1.6,19.0,48.6,3106.2,5000.0,964.6,4035.4
108,820.0,19.0,2.8,20.2,47.4,3090.6,5000.0,964.6,4035.4
109,832.6,17.6,2.8,18.6,46.8,3081.6,5000.0,964.6,4035.4
110,843.8,16.8,2.4,17.8,47.8,3071.4,5000.0,964.6,4035.4
111,858.8,19.0,0.8,16.6,47.4,3057.4,5000.0,964.6,4035.4
112,871.4,19.0,3.0,16.4,46.4,3043.8,5000.0,964.6,4035.4
113,886.8,17.4,2.0,15.4,48.6,3029.8,5000.0,964.6,4035.4
114,901.8,16.2,2.8,15.2,46.8,3017.2,5000.0,964.6,4035.4
115,915.2,16.8,1.0,16.0,47.4,3003.6,5000.0,964.6,4035.4
116,930.2,15.6,2.2,15.6,45.2,2991.2,5000.0,964.6,4035.4
117,942.0,17.0,2.6,14.2,44.2,2980.0,5000.0,964.6,4035.4
118,956.0,17.6,1.6,14.4,44.2,2966.2,5000.0,964.6,4035.4
119,969.4,16.4,2.6,14.0,44.2,2953.4,5000.0,964.6,4035.4
120,981.8,16.6,1.4,14.0,45.0,2941.2,5000.0,964.6,4035.4
121,991.8,16.4,2.8,12.6,43.8,2932.6,5000.0,964.6,4035.4
122,1001.4,17.6,2.0,12.0,43.4,2923.6,5000.0,964.6,4035.4
