Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,988.4,1.6,9.4,0.0,0.0,0.6,5000.0,166.6,4833.4
1,986.4,3.6,8.8,0.0,0.0,1.2,5000.0,166.6,4833.4
2,984.2,4.6,8.2,0.6,0.0,2.4,5000.0,166.6,4833.4
3,983.0,4.2,9.0,1.2,0.0,2.6,5000.0,166.6,4833.4
4,979.6,6.6,8.8,1.4,0.0,3.6,5000.0,166.6,4833.4
5,976.6,8.8,9.0,1.8,0.0,3.8,5000.0,166.6,4833.4
6,974.4,9.2,9.2,2.8,0.0,4.4,5000.0,166.6,4833.4
7,972.4,9.0,9.0,4.4,0.0,5.2,5000.0,166.6,4833.4
8,969.6,10.2,8.8,5.2,0.0,6.2,5000.0,166.6,4833.4
9,966.6,11.8,9.2,4.6,0.0,7.8,5000.0,166.6,4833.4
10,962.6,13.4,10.0,5.2,0.0,8.8,5000.0,166.6,4833.4
11,957.2,16.0,10.8,6.0,0.0,10.0,5000.0,166.6,4833.4
12,954.4,15.0,13.2,6.6,0.0,10.8,5000.0,166.6,4833.4
13,950.2,16.2,13.6,7.6,0.0,12.4,5000.0,166.6,4833.4
14,945.6,16.6,14.6,10.0,0.0,13.2,5000.0,166.6,4833.4
15,940.0,19.6,15.6,10.4,0.0,14.4,5000.0,166.6,4833.4
16,934.2,21.0,16.6,11.8,0.0,16.4,5000.0,166.6,4833.4
17,927.8,22.2,19.2,12.8,0.0,18.0,5000.0,166.6,4833.4
18,920.6,25.8,19.4,13.4,0.0,20.8,5000.0,166.6,4833.4
19,912.2,30.0,21.0,14.0,0.0,22.8,5000.0,166.6,4833.4
20,905.6,31.2,17.6,14.6,6.6,24.4,5000.0,166.6,4833.4
21,901.0,28.8,14.8,16.4,13.0,26.0,5000.0,166.6,4833.4
22,896.4,28.8,11.0,17.4,16.8,29.6,5000.0,166.6,4833.4
23,890.8,28.6,10.6,16.8,20.6,32.6,5000.0,166.6,4833.4
24,886.4,27.8,8.2,18.2,23.6,35.8,5000.0,166.6,4833.4
25,881.0,26.6,9.6,18.4,25.8,38.6,5000.0,166.6,4833.4
26,876.2,26.0,8.0,20.2,27.0,42.6,5000.0,166.6,4833.4
27,872.0,23.6,9.4,20.2,27.8,47.0,5000.0,166.6,4833.4
28,865.6,26.4,6.4,20.8,29.8,51.0,5000.0,166.6,4833.4
29,860.4,26.4,7.6,21.4,29.6,54.6,5000.0,166.6,4833.4
30,854.8,27.4,8.2,20.8,30.4,58.4,5000.0,166.6,4833.4
31,850.0,26.6,5.8,22.0,31.2,64.4,5000.0,166.6,4833.4
32,846.0,24.4,6.4,23.4,32.2,67.6,5000.0,166.6,4833.4
33,841.8,24.4,6.4,22.6,32.8,72.0,5000.0,166.6,4833.4
34,838.8,22.4,6.0,23.6,33.6,75.6,5000.0,166.6,4833.4
35,834.6,22.8,5.6,23.8,32.2,81.0,5000.0,166.6,4833.4
36,830.4,22.8,5.6,23.8,32.2,85.2,5000.0,166.6,4833.4
37,827.4,21.0,6.6,24.0,32.0,89.0,5000.0,166.6,4833.4
38,823.6,18.6,8.6,22.6,33.4,93.2,5000.0,166.6,4833.4
39,820.4,19.0,6.0,22.2,35.2,97.2,5000.0,166.6,4833.4
40,818.6,16.6,3.2,21.4,38.0,102.2,5000.0,166.6,4833.4
41,816.0,17.4,2.6,19.2,36.6,108.2,5000.0,166.6,4833.4
42,813.2,16.2,2.8,19.0,35.6,113.2,5000.0,166.6,4833.4
43,811.0,14.8,3.8,18.8,34.8,116.8,5000.0,166.6,4833.4
44,808.0,15.2,1.0,19.4,35.8,120.6,5000.0,166.6,4833.4
45,805.0,14.4,2.6,19.6,34.0,124.4,5000.0,166.6,4833.4
46,801.2,14.6,2.2,20.0,33.8,128.2,5000.0,166.6,4833.4
47,799.0,15.0,2.2,19.2,34.4,130.2,5000.0,166.6,4833.4
48,796.6,14.8,1.6,19.4,33.4,134.2,5000.0,166.6,4833.4
49,794.2,14.4,2.0,20.2,32.2,137.0,5000.0,166.6,4833.4
50,792.4,14.2,1.0,19.8,32.2,140.4,5000.0,166.6,4833.4
51,791.4,13.0,2.4,19.2,31.6,142.4,5000.0,166.6,4833.4
52,790.0,11.6,2.2,18.4,31.8,146.0,5000.0,166.6,4833.4
53,789.2,10.0,2.6,17.8,33.2,147.2,5000.0,166.6,4833.4
54,788.2,9.4,1.6,17.6,33.6,149.6,5000.0,166.6,4833.4
55,787.8,9.2,1.2,16.2,33.4,152.2,5000.0,166.6,4833.4
56,787.6,6.8,2.4,16.8,32.8,153.6,5000.0,166.6,4833.4
57,787.0,7.8,0.6,16.2,32.2,156.2,5000.0,166.6,4833.4
58,785.4,7.6,1.4,16.4,30.0,159.2,5000.0,166.6,4833.4
59,784.8,7.4,0.8,15.8,30.0,161.2,5000.0,166.6,4833.4
60,784.2,7.2,0.4,16.0,28.8,163.4,5000.0,166.6,4833.4
61,783.6,7.4,0.4,15.4,27.4,165.8,5000.0,166.6,4833.4
62,782.8,7.8,0.4,15.0,26.6,167.4,5000.0,166.6,4833.4
63,781.8,7.4,0.8,14.8,26.2,169.0,5000.0,166.6,4833.4
64,780.6,7.4,0.6,13.8,25.8,171.8,5000.0,166.6,4833.4
65,780.6,7.4,0.8,13.6,24.6,173.0,5000.0,166.6,4833.4
66,780.2,7.4,0.6,13.8,23.6,174.4,5000.0,166.6,4833.4
67,780.2,7.0,1.0,12.6,22.0,177.2,5000.0,166.6,4833.4
68,779.4,7.0,1.6,12.0,21.2,178.8,5000.0,166.6,4833.4
69,779.2,7.2,0.6,11.6,20.8,180.6,5000.0,166.6,4833.4
70,779.4,7.0,0.2,11.0,19.8,182.6,5000.0,166.6,4833.4
71,779.6,7.0,0.2,11.0,19.0,183.2,5000.0,166.6,4833.4
72,779.0,7.8,0.8,10.6,18.2,183.6,5000.0,166.6,4833.4
73,777.0,7.6,1.8,9.8,18.2,185.6,5000.0,166.6,4833.4
74,776.4,7.8,0.4,9.6,18.6,187.2,5000.0,166.6,4833.4
75,777.0,7.8,0.6,8.8,18.2,187.6,5000.0,166.6,4833.4
76,777.0,6.8,1.6,8.2,17.2,189.2,5000.0,166.6,4833.4
77,777.0,5.8,1.6,8.0,17.8,189.8,5000.0,166.6,4833.4
78,778.0,5.0,1.2,8.0,18.8,189.0,5000.0,166.6,4833.4
79,777.4,5.0,0.2,7.4,19.0,191.0,5000.0,166.6,4833.4
80,777.8,5.2,0.4,7.0,17.6,192.0,5000.0,166.6,4833.4
81,777.6,5.4,0.2,7.6,16.6,192.6,5000.0,166.6,4833.4
82,778.0,5.2,0.2,8.2,15.6,192.8,5000.0,166.6,4833.4
83,779.0,5.4,0.6,7.6,14.6,192.8,5000.0,166.6,4833.4
84,780.4,4.8,0.8,7.4,13.6,193.0,5000.0,166.6,4833.4
85,780.8,4.4,1.0,7.4,13.8,192.6,5000.0,166.6,4833.4
86,781.6,3.4,0.2,7.4,14.0,193.4,5000.0,166.6,4833.4
87,781.8,3.4,0.4,7.4,13.4,193.6,5000.0,166.6,4833.4
88,781.4,4.4,0.0,7.2,12.8,194.2,5000.0,166.6,4833.4
89,781.6,4.0,1.0,7.4,12.2,193.8,5000.0,166.6,4833.4
90,782.0,2.8,1.0,7.4,12.4,194.4,5000.0,166.6,4833.4
91,782.0,3.4,0.4,6.4,12.6,195.2,5000.0,166.6,4833.4
92,782.2,3.4,0.4,6.2,12.0,195.8,5000.0,166.6,4833.4
93,782.8,3.4,0.4,6.2,11.4,195.8,5000.0,166.6,4833.4
94,781.8,4.4,0.2,6.0,11.0,196.6,5000.0,166.6,4833.4
95,783.0,3.8,0.6,5.8,10.2,196.6,5000.0,166.6,4833.4
96,783.0,3.6,0.0,5.4,10.4,197.6,5000.0,166.6,4833.4
97,784.8,3.4,0.0,6.0,10.2,195.6,5000.0,166.6,4833.4
98,784.2,3.4,0.6,5.8,9.8,196.2,5000.0,166.6,4833.4
99,785.2,3.8,0.2,4.8,9.8,196.2,5000.0,166.6,4833.4
100,784.6,3.8,0.0,5.6,9.0,197.0,5000.0,166.6,4833.4
101,784.8,2.8,1.6,5.2,8.4,197.2,5000.0,166.6,4833.4
102,784.8,2.4,0.6,4.8,9.4,198.0,5000.0,166.6,4833.4
103,785.8,2.6,0.0,4.2,9.0,198.4,5000.0,166.6,4833.4
104,786.4,2.6,0.0,3.6,9.2,198.2,5000.0,166.6,4833.4
105,787.2,2.0,0.4,2.8,9.4,198.2,5000.0,166.6,4833.4
106,787.2,2.6,0.0,2.8,8.8,198.6,5000.0,166.6,4833.4
107,787.8,2.0,0.2,3.2,7.8,199.0,5000.0,166.6,4833.4
108,789.2,1.4,0.4,3.4,7.4,198.2,5000.0,166.6,4833.4
109,790.2,1.6,0.0,3.4,7.2,197.6,5000.0,166.6,4833.4
110,790.6,1.6,0.2,2.8,6.2,198.6,5000.0,166.6,4833.4
111,791.0,1.8,0.0,2.8,5.8,198.6,5000.0,166.6,4833.4
112,791.6,2.2,0.0,2.8,5.6,197.8,5000.0,166.6,4833.4
113,792.2,2.4,0.0,2.6,5.4,197.4,5000.0,166.6,4833.4
114,793.4,2.0,0.6,2.0,5.4,196.6,5000.0,166.6,4833.4
115,794.4,1.8,0.4,1.6,5.8,196.0,5000.0,166.6,4833.4
116,795.0,1.0,0.6,2.0,5.8,195.6,5000.0,166.6,4833.4
117,795.6,0.6,0.2,1.6,6.2,195.8,5000.0,166.6,4833.4
118,796.4,0.6,0.0,1.6,6.0,195.4,5000.0,166.6,4833.4
119,797.2,1.4,0.0,1.6,5.2,194.6,5000.0,166.6,4833.4
120,798.4,0.6,0.4,1.8,5.2,193.6,5000.0,166.6,4833.4
121,799.2,0.4,0.4,1.8,4.8,193.4,5000.0,166.6,4833.4
122,800.6,0.2,0.2,1.6,4.8,192.6,5000.0,166.6,4833.4
123,801.4,0.2,0.2,1.2,4.6,192.4,5000.0,166.6,4833.4
124,802.6,0.2,0.0,1.2,4.6,191.4,5000.0,166.6,4833.4
125,803.2,0.2,0.2,1.0,4.2,191.2,5000.0,166.6,4833.4
126,803.8,0.2,0.0,0.8,3.8,191.4,5000.0,166.6,4833.4
127,804.6,0.4,0.0,0.8,3.8,190.4,5000.0,166.6,4833.4
128,805.8,0.2,0.0,1.0,3.6,189.4,5000.0,166.6,4833.4
129,806.6,0.2,0.0,1.0,3.4,188.8,5000.0,166.6,4833.4
130,807.6,0.6,0.0,0.8,3.2,187.8,5000.0,166.6,4833.4
131,808.8,0.6,0.2,0.8,3.0,186.6,5000.0,166.6,4833.4
132,810.2,0.2,0.2,0.8,3.0,185.6,5000.0,166.6,4833.4
133,811.0,0.0,0.2,0.8,2.4,185.6,5000.0,166.6,4833.4
134,811.8,0.0,0.0,0.8,2.0,185.4,5000.0,166.6,4833.4
135,812.8,0.0,0.0,0.6,1.8,184.8,5000.0,166.6,4833.4
136,813.2,0.0,0.0,0.6,1.8,184.4,5000.0,166.6,4833.4
137,814.2,0.0,0.0,0.6,1.4,183.8,5000.0,166.6,4833.4
138,815.6,0.0,0.0,0.6,1.2,182.6,5000.0,166.6,4833.4
139,816.6,0.0,0.0,0.6,1.0,181.8,5000.0,166.6,4833.4
140,817.6,0.0,0.0,0.6,0.8,181.0,5000.0,166.6,4833.4
141,818.8,0.2,0.0,0.6,0.8,179.6,5000.0,166.6,4833.4
142,820.8,0.2,0.0,0.6,0.8,177.6,5000.0,166.6,4833.4
143,821.4,0.2,0.0,0.6,0.8,177.0,5000.0,166.6,4833.4
144,822.6,0.2,0.0,0.4,0.8,176.0,5000.0,166.6,4833.4
145,824.4,0.2,0.0,0.4,0.8,174.2,5000.0,166.6,4833.4
146,824.8,0.4,0.0,0.4,0.8,173.6,5000.0,166.6,4833.4
147,825.2,0.4,0.0,0.4,0.8,173.2,5000.0,166.6,4833.4
148,826.2,0.2,0.2,0.4,0.8,172.2,5000.0,166.6,4833.4
149,826.8,0.4,0.0,0.4,1.0,171.4,5000.0,166.6,4833.4
