Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.0028785261945883708
21,0,0.005796217205613179
22,0,0.009114583333333334
23,0,0.012413793103448275
24,0,0.016794450529390288
25,0,0.020954598370197905
26,0,0.025206611570247933
27,0,0.028533801580333626
28,0,0.03308480894687791
29,0,0.03798717316230883
30,0,0.04277516953573292
31,0,0.04961411245865491
32,0,0.0546095126247798
33,0,0.05911636589919104
34,0,0.0641958967571145
35,0,0.0712290502793296
36,0,0.07898658718330849
37,0,0.08456167571761056
38,0,0.09223300970873786
39,0,0.10205831903945112
40,0,0.11598173515981736
41,0,0.13675213675213677
42,0,0.152834008097166
43,0,0.17653390742734124
44,0,0.19932810750279956
45,0,0.22446555819477435
46,0,0.24938875305623473
47,0,0.27086007702182285
48,0,0.29058663028649384
49,0,0.32107496463932106
50,0,0.35082458770614694
51,0,0.39001560062402496
52,0,0.42375601926163725
53,0,0.4560530679933665
54,0,0.4830508474576271
55,0,0.5206463195691203
56,0,0.5468164794007491
57,0,0.5755813953488372
58,0,0.5895372233400402
59,0,0.5866388308977035
60,0,0.6085106382978723
61,0,0.6296296296296297
62,0,0.6607929515418502
63,0,0.654292343387471
64,0,0.6332518337408313
65,0,0.6539440203562341
66,0,0.6765498652291105
67,0,0.667590027700831
68,0,0.6827195467422096
69,0,0.6765578635014837
70,0,0.6925465838509317
71,0,0.685064935064935
72,0,0.6655405405405406
73,0,0.6584507042253521
74,0,0.6596491228070176
75,0,0.6459854014598541
76,0,0.664179104477612
77,0,0.671875
78,0,0.6693227091633466
79,0,0.6706349206349206
80,0,0.6778242677824268
81,0,0.6724890829694323
82,0,0.7066666666666667
83,0,0.7045454545454546
84,0,0.6807511737089202
85,0,0.6683417085427136
86,0,0.6530612244897959
87,0,0.6395939086294417
88,0,0.6486486486486487
89,0,0.664804469273743
90,0,0.6477272727272727
91,0,0.6627906976744186
92,0,0.6453488372093024
93,0,0.6467065868263473
94,0,0.6369047619047619
95,0,0.6257668711656442
96,0,0.6580645161290323
97,0,0.6554054054054054
98,0,0.6344827586206897
99,0,0.609271523178808
100,0,0.5909090909090909
101,0,0.5816993464052288
102,0,0.5909090909090909
103,0,0.5751633986928104
104,0,0.5785714285714286
105,0,0.5944055944055944
106,0,0.5629139072847682
107,0,0.5960264900662252
108,0,0.5911949685534591
109,0,0.5798816568047337
110,0,0.5344827586206896
111,0,0.4970414201183432
112,0,0.5
113,0,0.5
114,0,0.5254237288135594
115,0,0.5135135135135135
116,0,0.518324607329843
117,0,0.4876847290640394
118,0,0.5072463768115942
119,0,0.4885844748858447
120,0,0.4838709677419355
121,0,0.4955357142857143
122,0,0.47058823529411764
123,0,0.47107438016528924
124,0,0.45161290322580644
125,0,0.4696969696969697
126,0,0.47619047619047616
127,0,0.4548736462093863
128,0,0.4405594405594406
129,0,0.4201954397394137
130,0,0.4171974522292994
131,0,0.4174174174174174
132,0,0.38857142857142857
133,0,0.3649025069637883
134,0,0.35294117647058826
135,0,0.3573200992555831
136,0,0.36363636363636365
137,0,0.3516949152542373
138,0,0.34004024144869216
139,0,0.37790697674418605
140,0,0.36229205175600737
141,0,0.3443478260869565
142,0,0.35343383584589616
143,0,0.3504
144,0,0.3734375
145,0,0.3913713405238829
146,0,0.3985185185185185
147,0,0.3935389133627019
148,0,0.3853868194842407
149,0,0.40756302521008403
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
