Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,2969.6,20.4,9.6,0.0,0.0,0.4,5000.0,745.0,4255.0
1,2953.2,31.4,12.2,2.2,0.0,1.0,5000.0,745.0,4255.0
2,2927.8,50.0,15.0,5.0,0.0,2.2,5000.0,745.0,4255.0
3,2900.0,68.4,20.8,7.4,0.0,3.4,5000.0,745.0,4255.0
4,2860.4,92.6,27.0,13.4,0.0,6.6,5000.0,745.0,4255.0
5,2803.6,133.6,35.8,17.2,0.0,9.8,5000.0,745.0,4255.0
6,2732.0,179.2,48.8,25.8,0.0,14.2,5000.0,745.0,4255.0
7,2633.2,241.0,68.0,38.2,0.0,19.6,5000.0,745.0,4255.0
8,2486.6,344.8,92.6,51.4,0.0,24.6,5000.0,745.0,4255.0
9,2327.2,439.2,126.8,72.6,0.0,34.2,5000.0,745.0,4255.0
10,2109.6,571.4,166.2,102.8,0.0,50.0,5000.0,745.0,4255.0
11,1844.2,721.6,227.0,136.8,0.0,70.4,5000.0,745.0,4255.0
12,1561.8,851.8,305.2,186.2,0.0,95.0,5000.0,745.0,4255.0
13,1235.0,1019.2,375.2,237.6,0.0,133.0,5000.0,745.0,4255.0
14,925.2,1132.8,467.4,294.8,0.0,179.8,5000.0,745.0,4255.0
15,653.6,1163.8,577.0,369.8,0.0,235.8,5000.0,745.0,4255.0
16,422.2,1168.2,676.8,425.8,0.0,307.0,5000.0,745.0,4255.0
17,257.0,1098.0,761.2,496.4,0.0,387.4,5000.0,745.0,4255.0
18,147.2,996.2,834.6,550.2,0.0,471.8,5000.0,745.0,4255.0
19,82.4,863.2,893.2,590.6,0.0,570.6,5000.0,745.0,4255.0
20,42.4,727.4,934.2,620.2,9.4,666.4,5000.0,745.0,4255.0
21,18.4,605.6,941.8,639.4,17.6,777.2,5000.0,745.0,4255.0
22,9.2,499.6,933.0,639.8,26.6,891.8,5000.0,745.0,4255.0
23,6.4,408.2,912.6,646.0,35.0,991.8,5000.0,745.0,4255.0
24,7.6,328.8,882.2,636.0,41.0,1104.4,5000.0,745.0,4255.0
25,6.8,270.0,853.0,605.6,46.0,1218.6,5000.0,745.0,4255.0
26,8.8,223.0,811.0,584.2,52.4,1320.6,5000.0,745.0,4255.0
27,6.8,191.0,766.4,560.8,58.2,1416.8,5000.0,745.0,4255.0
28,7.8,161.4,720.0,534.2,65.4,1511.2,5000.0,745.0,4255.0
29,9.0,134.8,674.4,509.2,69.2,1603.4,5000.0,745.0,4255.0
30,10.0,116.6,632.6,484.4,74.6,1681.8,5000.0,745.0,4255.0
31,12.6,101.2,595.0,463.2,77.0,1751.0,5000.0,745.0,4255.0
32,19.6,91.8,552.2,438.6,81.4,1816.4,5000.0,745.0,4255.0
33,18.2,86.6,513.8,415.4,85.0,1881.0,5000.0,745.0,4255.0
34,15.6,83.2,478.4,393.4,89.0,1940.4,5000.0,745.0,4255.0
35,18.4,71.0,451.4,374.8,94.2,1990.2,5000.0,745.0,4255.0
36,18.6,67.2,423.4,354.6,98.6,2037.6,5000.0,745.0,4255.0
37,19.2,62.6,391.4,334.0,100.6,2092.2,5000.0,745.0,4255.0
38,20.0,60.2,361.8,317.2,102.0,2138.8,5000.0,745.0,4255.0
39,20.4,57.6,331.6,300.6,103.8,2186.0,5000.0,745.0,4255.0
40,26.2,55.0,294.2,283.2,119.0,2222.4,5000.0,745.0,4255.0
41,31.0,54.0,252.6,268.2,136.4,2257.8,5000.0,745.0,4255.0
42,33.0,56.0,220.4,251.8,148.8,2290.0,5000.0,745.0,4255.0
43,35.0,55.2,186.8,240.2,161.4,2321.4,5000.0,745.0,4255.0
44,39.0,52.0,160.4,226.8,174.0,2347.8,5000.0,745.0,4255.0
45,42.2,54.2,133.0,213.2,185.2,2372.2,5000.0,745.0,4255.0
46,46.2,49.6,107.0,206.0,192.4,2398.8,5000.0,745.0,4255.0
47,48.2,50.0,81.8,196.4,201.2,2422.4,5000.0,745.0,4255.0
48,54.8,47.2,58.8,184.2,211.6,2443.4,5000.0,745.0,4255.0
49,62.2,46.6,36.0,172.0,220.8,2462.4,5000.0,745.0,4255.0
50,73.4,41.2,17.4,164.2,227.8,2476.0,5000.0,745.0,4255.0
51,77.6,36.8,5.6,154.0,230.8,2495.2,5000.0,745.0,4255.0
52,85.6,31.8,4.2,136.6,232.4,2509.4,5000.0,745.0,4255.0
53,94.0,26.0,5.6,120.2,233.2,2521.0,5000.0,745.0,4255.0
54,102.8,25.6,2.8,109.0,228.2,2531.6,5000.0,745.0,4255.0
55,110.0,26.0,3.0,96.8,219.6,2544.6,5000.0,745.0,4255.0
56,119.8,23.4,2.2,87.2,213.2,2554.2,5000.0,745.0,4255.0
57,131.2,22.4,2.4,79.6,203.8,2560.6,5000.0,745.0,4255.0
58,138.2,20.8,3.2,74.0,194.4,2569.4,5000.0,745.0,4255.0
59,150.0,20.0,3.0,68.8,184.0,2574.2,5000.0,745.0,4255.0
60,159.8,16.6,2.4,60.8,177.2,2583.2,5000.0,745.0,4255.0
61,170.4,17.2,1.6,56.4,170.0,2584.4,5000.0,745.0,4255.0
62,183.6,14.8,3.2,54.2,160.0,2584.2,5000.0,745.0,4255.0
63,191.8,15.6,1.0,50.4,155.2,2586.0,5000.0,745.0,4255.0
64,204.8,15.6,1.0,48.8,143.6,2586.2,5000.0,745.0,4255.0
65,217.6,13.2,2.6,45.6,136.6,2584.4,5000.0,745.0,4255.0
66,228.2,14.8,1.6,41.6,129.6,2584.2,5000.0,745.0,4255.0
67,238.2,14.0,2.0,41.0,122.4,2582.4,5000.0,745.0,4255.0
68,248.6,14.0,1.8,37.6,117.0,2581.0,5000.0,745.0,4255.0
69,260.0,13.2,1.0,36.8,113.2,2575.8,5000.0,745.0,4255.0
70,272.4,14.6,1.4,34.0,105.8,2571.8,5000.0,745.0,4255.0
71,282.2,14.4,1.8,32.0,101.2,2568.4,5000.0,745.0,4255.0
72,292.6,13.2,1.8,27.4,98.4,2566.6,5000.0,745.0,4255.0
73,304.6,14.6,0.8,25.6,95.0,2559.4,5000.0,745.0,4255.0
74,311.6,15.4,1.6,25.4,90.0,2556.0,5000.0,745.0,4255.0
75,322.6,13.0,1.2,25.8,86.0,2551.4,5000.0,745.0,4255.0
76,336.2,12.6,1.0,25.4,80.6,2544.2,5000.0,745.0,4255.0
77,350.0,11.4,1.2,25.6,77.0,2534.8,5000.0,745.0,4255.0
78,363.4,11.2,0.6,23.6,74.8,2526.4,5000.0,745.0,4255.0
79,376.6,12.2,1.2,21.0,69.6,2519.4,5000.0,745.0,4255.0
80,390.2,12.2,1.8,19.4,66.8,2509.6,5000.0,745.0,4255.0
81,402.6,10.6,1.8,17.6,64.6,2502.8,5000.0,745.0,4255.0
82,413.0,11.2,1.6,16.4,62.6,2495.2,5000.0,745.0,4255.0
83,422.2,10.0,1.4,15.6,59.6,2491.2,5000.0,745.0,4255.0
84,434.8,8.6,1.6,14.4,58.0,2482.6,5000.0,745.0,4255.0
85,444.2,9.8,0.8,13.6,55.8,2475.8,5000.0,745.0,4255.0
86,458.6,9.0,1.6,13.6,51.4,2465.8,5000.0,745.0,4255.0
87,470.6,8.6,0.4,12.2,51.6,2456.6,5000.0,745.0,4255.0
88,482.8,7.6,1.4,12.4,47.8,2448.0,5000.0,745.0,4255.0
89,494.2,9.0,0.6,11.2,47.0,2438.0,5000.0,745.0,4255.0
90,507.4,9.8,0.2,10.8,45.0,2426.8,5000.0,745.0,4255.0
91,516.8,9.4,1.4,11.2,42.8,2418.4,5000.0,745.0,4255.0
92,526.6,10.2,1.2,9.4,42.8,2409.8,5000.0,745.0,4255.0
93,538.2,9.8,1.6,8.6,41.4,2400.4,5000.0,745.0,4255.0
94,551.4,8.4,1.8,8.0,40.0,2390.4,5000.0,745.0,4255.0
95,559.8,8.8,1.2,6.8,40.0,2383.4,5000.0,745.0,4255.0
96,572.4,7.0,0.8,7.6,38.6,2373.6,5000.0,745.0,4255.0
97,583.0,8.0,1.0,7.0,36.4,2364.6,5000.0,745.0,4255.0
98,595.0,7.4,0.8,6.0,35.0,2355.8,5000.0,745.0,4255.0
99,607.8,6.4,1.2,6.2,33.2,2345.2,5000.0,745.0,4255.0
100,618.6,7.0,0.2,5.6,31.2,2337.4,5000.0,745.0,4255.0
101,630.0,6.4,1.4,6.4,28.0,2327.8,5000.0,745.0,4255.0
102,641.4,6.0,0.4,6.6,27.4,2318.2,5000.0,745.0,4255.0
103,648.6,6.6,0.6,7.0,26.8,2310.4,5000.0,745.0,4255.0
104,661.6,6.0,0.4,7.0,26.2,2298.8,5000.0,745.0,4255.0
105,672.0,6.6,0.6,7.6,25.4,2287.8,5000.0,745.0,4255.0
106,681.4,6.4,0.8,7.0,24.6,2279.8,5000.0,745.0,4255.0
107,692.4,7.4,1.2,6.4,24.4,2268.2,5000.0,745.0,4255.0
108,702.0,9.0,0.8,6.0,23.6,2258.6,5000.0,745.0,4255.0
109,713.2,7.8,0.8,6.0,22.8,2249.4,5000.0,745.0,4255.0
110,723.0,7.6,1.4,6.6,22.0,2239.4,5000.0,745.0,4255.0
111,735.8,7.0,1.0,5.4,22.0,2228.8,5000.0,745.0,4255.0
112,747.6,6.4,0.8,5.4,21.8,2218.0,5000.0,745.0,4255.0
