Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,2969.8,20.2,9.4,0.0,0.0,0.6,5000.0,751.8,4248.2
1,2956.0,30.4,10.8,1.8,0.0,1.0,5000.0,751.8,4248.2
2,2934.2,47.4,12.8,3.2,0.0,2.4,5000.0,751.8,4248.2
3,2911.8,60.6,17.6,6.2,0.0,3.8,5000.0,751.8,4248.2
4,2874.8,88.4,22.2,9.6,0.0,5.0,5000.0,751.8,4248.2
5,2831.2,114.8,32.4,15.2,0.0,6.4,5000.0,751.8,4248.2
6,2770.0,150.6,46.0,23.2,0.0,10.2,5000.0,751.8,4248.2
7,2673.8,215.2,63.4,33.0,0.0,14.6,5000.0,751.8,4248.2
8,2541.8,304.8,86.6,45.2,0.0,21.6,5000.0,751.8,4248.2
9,2387.2,393.6,124.8,65.6,0.0,28.8,5000.0,751.8,4248.2
10,2166.8,534.8,162.4,95.0,0.0,41.0,5000.0,751.8,4248.2
11,1911.2,684.2,210.0,134.8,0.0,59.8,5000.0,751.8,4248.2
12,1631.8,830.0,270.6,182.0,0.0,85.6,5000.0,751.8,4248.2
13,1310.4,984.8,346.0,240.8,0.0,118.0,5000.0,751.8,4248.2
14,1004.2,1090.6,435.8,311.0,0.0,158.4,5000.0,751.8,4248.2
15,711.8,1155.6,538.8,385.0,0.0,208.8,5000.0,751.8,4248.2
16,470.2,1164.0,640.2,454.6,0.0,271.0,5000.0,751.8,4248.2
17,280.8,1122.2,736.4,512.4,0.0,348.2,5000.0,751.8,4248.2
18,164.2,1007.0,821.6,571.8,0.0,435.4,5000.0,751.8,4248.2
19,83.8,888.8,881.2,613.4,0.0,532.8,5000.0,751.8,4248.2
20,43.4,758.2,907.6,640.0,9.6,641.2,5000.0,751.8,4248.2
21,19.6,630.0,929.6,649.8,18.4,752.6,5000.0,751.8,4248.2
22,8.8,525.0,924.4,655.2,26.4,860.2,5000.0,751.8,4248.2
23,6.4,428.6,909.0,653.8,33.2,969.0,5000.0,751.8,4248.2
24,5.0,349.4,890.8,640.2,41.4,1073.2,5000.0,751.8,4248.2
25,6.0,286.8,859.2,623.8,46.4,1177.8,5000.0,751.8,4248.2
26,5.2,230.4,821.6,611.2,53.4,1278.2,5000.0,751.8,4248.2
27,5.0,190.0,786.8,588.0,59.0,1371.2,5000.0,751.8,4248.2
28,8.2,155.4,745.4,563.2,64.0,1463.8,5000.0,751.8,4248.2
29,6.6,128.4,702.2,533.0,68.4,1561.4,5000.0,751.8,4248.2
30,9.4,110.4,659.0,508.2,73.0,1640.0,5000.0,751.8,4248.2
31,11.4,98.2,613.2,483.2,76.0,1718.0,5000.0,751.8,4248.2
