Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,1984.2,5.8,9.2,0.0,0.0,0.8,5000.0,720.4,4263.6
1,1977.4,11.4,10.0,0.2,0.0,1.0,5000.0,720.4,4263.6
2,1973.4,14.0,10.0,1.2,0.0,1.4,5000.0,720.4,4263.6
3,1968.2,17.0,11.0,1.8,0.0,2.0,5000.0,720.4,4263.6
4,1959.4,22.6,11.2,3.0,0.0,3.8,5000.0,720.4,4263.6
5,1953.4,24.4,11.8,4.8,0.0,5.6,5000.0,720.4,4263.6
6,1943.4,30.6,13.4,6.0,0.0,6.6,5000.0,720.4,4263.6
7,1932.2,35.8,17.0,7.6,0.0,7.4,5000.0,720.4,4263.6
8,1919.2,41.4,19.8,11.4,0.0,8.2,5000.0,720.4,4263.6
9,1900.6,51.0,23.0,13.8,0.0,11.6,5000.0,720.4,4263.6
10,1881.6,56.8,29.4,17.4,0.0,14.8,5000.0,720.4,4263.6
11,1854.6,74.4,32.4,19.0,0.0,19.6,5000.0,720.4,4263.6
12,1827.2,87.2,40.4,23.0,0.0,22.2,5000.0,720.4,4263.6
13,1792.2,105.6,47.8,27.6,0.0,26.8,5000.0,720.4,4263.6
14,1747.4,125.2,58.6,36.6,0.0,32.2,5000.0,720.4,4263.6
15,1691.4,153.8,70.0,45.6,0.0,39.2,5000.0,720.4,4263.6
16,1633.6,182.6,82.6,56.0,0.0,45.2,5000.0,720.4,4263.6
17,1569.8,211.4,97.6,65.8,0.0,55.4,5000.0,720.4,4263.6
18,1492.6,248.2,115.8,78.0,0.0,65.4,5000.0,720.4,4263.6
19,1410.0,279.2,135.2,98.2,0.0,77.4,5000.0,720.4,4263.6
20,1317.6,319.8,143.6,116.4,9.0,93.6,5000.0,720.4,4263.6
21,1227.0,343.8,166.8,130.6,17.8,114.0,5000.0,720.4,4263.6
22,1128.0,373.8,184.0,151.0,26.6,136.6,5000.0,720.4,4263.6
23,1026.8,399.2,203.4,173.8,33.6,163.2,5000.0,720.4,4263.6
24,916.6,431.8,226.6,194.6,40.8,189.6,5000.0,720.4,4263.6
25,813.2,449.8,255.2,212.8,46.6,222.4,5000.0,720.4,4263.6
26,714.4,463.2,279.4,232.8,51.8,258.4,5000.0,720.4,4263.6
27,620.8,466.4,304.6,254.0,58.4,295.8,5000.0,720.4,4263.6
28,538.2,454.8,332.6,277.0,63.0,334.4,5000.0,720.4,4263.6
29,455.0,451.6,348.8,297.8,65.8,381.0,5000.0,720.4,4263.6
30,388.0,424.8,376.6,312.8,71.2,426.6,5000.0,720.4,4263.6
31,322.0,412.4,393.4,323.4,76.0,472.8,5000.0,720.4,4263.6
