Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,988.2,1.8,9.0,0.0,0.0,1.0,5000.0,193.8,4806.2
1,984.2,5.2,9.4,0.0,0.0,1.2,5000.0,193.8,4806.2
2,981.6,6.6,8.8,0.2,0.0,2.8,5000.0,193.8,4806.2
3,979.6,7.0,9.4,0.8,0.0,3.2,5000.0,193.8,4806.2
4,978.2,7.6,10.0,0.8,0.0,3.4,5000.0,193.8,4806.2
5,975.2,9.0,10.6,1.2,0.0,4.0,5000.0,193.8,4806.2
6,972.2,11.0,10.8,1.2,0.0,4.8,5000.0,193.8,4806.2
7,968.2,12.8,11.6,1.8,0.0,5.6,5000.0,193.8,4806.2
8,965.8,13.4,10.8,2.4,0.0,7.6,5000.0,193.8,4806.2
9,962.8,13.8,12.4,2.6,0.0,8.4,5000.0,193.8,4806.2
10,959.8,14.8,12.2,3.0,0.0,10.2,5000.0,193.8,4806.2
11,957.8,13.4,13.8,4.4,0.0,10.6,5000.0,193.8,4806.2
12,954.6,12.8,14.8,6.2,0.0,11.6,5000.0,193.8,4806.2
13,948.0,17.0,14.0,7.4,0.0,13.6,5000.0,193.8,4806.2
14,944.4,17.8,14.2,8.8,0.0,14.8,5000.0,193.8,4806.2
15,941.2,17.2,16.2,9.2,0.0,16.2,5000.0,193.8,4806.2
16,935.0,20.0,16.4,11.6,0.0,17.0,5000.0,193.8,4806.2
17,928.2,23.0,16.2,13.0,0.0,19.6,5000.0,193.8,4806.2
18,923.2,24.8,17.6,14.2,0.0,20.2,5000.0,193.8,4806.2
19,915.0,26.8,20.4,14.8,0.0,23.0,5000.0,193.8,4806.2
20,909.6,27.2,14.2,15.8,7.8,25.4,5000.0,193.8,4806.2
21,904.8,25.8,10.2,18.2,14.0,27.0,5000.0,193.8,4806.2
22,900.4,22.8,9.8,19.6,16.2,31.2,5000.0,193.8,4806.2
23,894.6,23.4,7.0,20.4,19.8,34.8,5000.0,193.8,4806.2
24,890.6,23.6,3.4,21.8,22.6,38.0,5000.0,193.8,4806.2
25,884.2,24.4,5.4,21.4,23.4,41.2,5000.0,193.8,4806.2
26,879.2,26.2,3.8,21.2,25.8,43.8,5000.0,193.8,4806.2
27,873.8,27.8,3.2,21.4,26.8,47.0,5000.0,193.8,4806.2
28,868.6,27.2,5.2,21.4,26.0,51.6,5000.0,193.8,4806.2
29,864.8,27.0,4.0,20.8,27.2,56.2,5000.0,193.8,4806.2
30,859.4,28.6,2.8,21.2,28.2,59.8,5000.0,193.8,4806.2
31,854.6,28.0,3.2,22.0,27.6,64.6,5000.0,193.8,4806.2
32,851.8,26.2,3.6,22.2,27.6,68.6,5000.0,193.8,4806.2
33,848.0,24.0,4.2,24.0,28.2,71.6,5000.0,193.8,4806.2
34,844.0,22.2,4.0,25.4,28.4,76.0,5000.0,193.8,4806.2
35,838.4,22.0,4.4,26.4,28.2,80.6,5000.0,193.8,4806.2
36,834.6,21.2,4.4,27.2,28.4,84.2,5000.0,193.8,4806.2
37,830.2,20.4,4.2,27.2,30.4,87.6,5000.0,193.8,4806.2
38,824.0,22.4,3.4,27.8,31.4,91.0,5000.0,193.8,4806.2
39,819.6,21.2,4.0,27.0,33.0,95.2,5000.0,193.8,4806.2
40,816.8,19.6,3.0,26.6,34.8,99.2,5000.0,193.8,4806.2
41,812.6,21.4,2.2,24.8,35.4,103.6,5000.0,193.8,4806.2
42,809.4,21.8,2.8,23.0,35.8,107.2,5000.0,193.8,4806.2
43,806.2,21.4,2.8,22.8,36.0,110.8,5000.0,193.8,4806.2
44,802.8,20.8,3.4,21.6,36.2,115.2,5000.0,193.8,4806.2
45,800.4,20.6,2.6,19.8,36.2,120.4,5000.0,193.8,4806.2
46,798.0,18.4,2.2,20.2,36.6,124.6,5000.0,193.8,4806.2
47,794.2,19.2,2.0,19.6,35.4,129.6,5000.0,193.8,4806.2
48,791.8,18.0,2.2,20.2,35.2,132.6,5000.0,193.8,4806.2
49,790.2,16.8,2.0,20.4,35.4,135.2,5000.0,193.8,4806.2
50,786.4,17.2,2.0,20.8,34.8,138.8,5000.0,193.8,4806.2
51,784.4,16.6,2.8,19.2,34.8,142.2,5000.0,193.8,4806.2
52,781.8,16.0,2.0,18.6,34.6,147.0,5000.0,193.8,4806.2
53,779.2,14.6,2.6,19.8,34.6,149.2,5000.0,193.8,4806.2
54,777.4,14.0,1.6,19.6,35.6,151.8,5000.0,193.8,4806.2
55,775.0,13.8,2.2,19.8,34.4,154.8,5000.0,193.8,4806.2
56,773.4,13.6,1.4,19.0,33.0,159.6,5000.0,193.8,4806.2
57,769.8,13.6,1.8,19.8,31.8,163.2,5000.0,193.8,4806.2
58,765.8,15.2,1.4,20.6,31.8,165.2,5000.0,193.8,4806.2
59,764.8,15.4,1.0,20.6,31.4,166.8,5000.0,193.8,4806.2
60,764.8,13.6,1.2,21.2,30.8,168.4,5000.0,193.8,4806.2
61,762.6,14.2,1.2,19.4,29.8,172.8,5000.0,193.8,4806.2
62,761.4,12.0,1.8,19.2,30.4,175.2,5000.0,193.8,4806.2
63,759.2,11.2,1.8,18.4,31.0,178.4,5000.0,193.8,4806.2
64,758.0,11.0,1.0,18.8,31.0,180.2,5000.0,193.8,4806.2
65,757.4,11.4,1.2,17.6,30.2,182.2,5000.0,193.8,4806.2
66,757.0,11.6,1.4,17.4,28.0,184.6,5000.0,193.8,4806.2
67,756.4,11.0,1.2,17.6,28.2,185.6,5000.0,193.8,4806.2
68,756.0,11.0,1.0,16.4,27.6,188.0,5000.0,193.8,4806.2
69,754.6,10.2,1.6,15.8,25.8,192.0,5000.0,193.8,4806.2
70,752.2,10.6,1.4,16.4,25.8,193.6,5000.0,193.8,4806.2
71,750.0,11.6,0.4,15.0,26.8,196.2,5000.0,193.8,4806.2
72,749.4,10.6,1.6,15.2,25.0,198.2,5000.0,193.8,4806.2
73,748.2,10.8,1.2,14.2,25.6,200.0,5000.0,193.8,4806.2
74,746.8,10.8,0.8,13.6,25.6,202.4,5000.0,193.8,4806.2
75,746.2,10.4,1.4,12.2,24.2,205.6,5000.0,193.8,4806.2
76,746.0,10.2,1.4,11.6,23.8,207.0,5000.0,193.8,4806.2
77,745.8,9.2,1.2,12.0,23.0,208.8,5000.0,193.8,4806.2
78,745.0,8.4,0.8,12.4,22.8,210.6,5000.0,193.8,4806.2
79,743.6,9.2,0.4,12.8,22.4,211.6,5000.0,193.8,4806.2
80,742.0,9.0,1.2,12.6,22.4,212.8,5000.0,193.8,4806.2
81,741.0,9.4,0.6,11.6,22.4,215.0,5000.0,193.8,4806.2
82,740.2,8.8,1.2,11.6,21.8,216.4,5000.0,193.8,4806.2
83,739.4,9.0,0.8,11.2,21.2,218.4,5000.0,193.8,4806.2
84,739.0,8.4,0.6,10.6,19.8,221.6,5000.0,193.8,4806.2
85,739.4,8.8,0.8,9.8,20.0,221.2,5000.0,193.8,4806.2
86,739.6,8.0,0.8,9.6,19.6,222.4,5000.0,193.8,4806.2
87,740.4,6.8,1.4,9.4,18.6,223.4,5000.0,193.8,4806.2
88,741.2,5.6,1.2,9.0,18.4,224.6,5000.0,193.8,4806.2
89,741.0,6.6,0.2,8.8,18.8,224.6,5000.0,193.8,4806.2
90,741.8,5.0,1.6,8.6,16.6,226.4,5000.0,193.8,4806.2
91,741.6,5.4,0.4,8.6,17.0,227.0,5000.0,193.8,4806.2
92,742.2,5.0,0.0,8.8,16.6,227.4,5000.0,193.8,4806.2
93,741.4,4.6,0.8,8.2,15.2,229.8,5000.0,193.8,4806.2
94,741.2,5.4,0.2,7.2,14.2,231.8,5000.0,193.8,4806.2
95,741.8,5.6,0.4,7.0,13.4,231.8,5000.0,193.8,4806.2
96,742.0,5.0,0.6,6.6,13.2,232.6,5000.0,193.8,4806.2
97,741.8,4.6,1.0,6.2,13.0,233.4,5000.0,193.8,4806.2
98,742.4,4.2,0.2,5.8,13.4,234.0,5000.0,193.8,4806.2
99,744.4,3.6,0.4,5.8,13.0,232.8,5000.0,193.8,4806.2
100,744.8,3.4,0.8,5.2,12.6,233.2,5000.0,193.8,4806.2
101,746.0,3.4,0.2,4.6,13.0,232.8,5000.0,193.8,4806.2
102,746.2,2.8,0.4,5.0,12.4,233.2,5000.0,193.8,4806.2
103,746.8,3.2,0.2,4.6,12.0,233.2,5000.0,193.8,4806.2
104,747.8,2.8,0.4,4.6,11.4,233.0,5000.0,193.8,4806.2
105,748.4,3.8,0.0,4.0,10.8,233.0,5000.0,193.8,4806.2
106,749.0,3.6,0.4,3.8,9.6,233.6,5000.0,193.8,4806.2
107,749.6,3.2,0.4,3.8,9.6,233.4,5000.0,193.8,4806.2
108,750.4,3.2,0.2,3.8,9.2,233.2,5000.0,193.8,4806.2
109,751.2,2.6,0.2,3.8,8.4,233.8,5000.0,193.8,4806.2
110,752.4,2.2,0.6,3.6,8.0,233.2,5000.0,193.8,4806.2
111,752.8,2.2,0.2,3.6,8.2,233.0,5000.0,193.8,4806.2
112,753.8,2.8,0.0,3.6,8.0,231.8,5000.0,193.8,4806.2
113,755.4,2.0,0.2,3.6,8.0,230.8,5000.0,193.8,4806.2
114,757.0,1.6,0.2,3.8,7.0,230.4,5000.0,193.8,4806.2
115,758.2,1.2,0.8,3.4,7.0,229.4,5000.0,193.8,4806.2
116,759.4,1.8,0.0,3.0,7.6,228.2,5000.0,193.8,4806.2
117,761.2,1.6,0.6,2.8,7.2,226.6,5000.0,193.8,4806.2
118,762.8,1.4,0.0,2.8,6.6,226.4,5000.0,193.8,4806.2
119,763.6,1.6,0.0,2.0,6.0,226.8,5000.0,193.8,4806.2
120,763.8,1.8,0.0,2.0,6.0,226.4,5000.0,193.8,4806.2
121,764.6,1.8,0.0,2.0,5.2,226.4,5000.0,193.8,4806.2
122,766.0,1.6,0.2,1.8,4.6,225.8,5000.0,193.8,4806.2
123,767.2,1.6,0.0,2.0,4.4,224.8,5000.0,193.8,4806.2
124,769.0,1.2,0.4,2.0,4.2,223.2,5000.0,193.8,4806.2
125,769.4,1.0,0.2,2.0,4.2,223.2,5000.0,193.8,4806.2
126,771.0,0.4,0.4,2.0,4.0,222.2,5000.0,193.8,4806.2
127,771.6,1.0,0.0,1.8,4.4,221.2,5000.0,193.8,4806.2
128,772.4,0.6,0.2,2.0,4.4,220.4,5000.0,193.8,4806.2
129,773.4,0.4,0.2,1.6,4.4,220.0,5000.0,193.8,4806.2
130,774.8,0.6,0.0,1.4,4.4,218.8,5000.0,193.8,4806.2
131,776.8,0.2,0.4,1.4,4.4,216.8,5000.0,193.8,4806.2
132,778.6,0.2,0.0,1.4,4.4,215.4,5000.0,193.8,4806.2
133,780.2,0.4,0.0,1.4,4.4,213.6,5000.0,193.8,4806.2
134,781.6,0.6,0.0,1.2,4.2,212.4,5000.0,193.8,4806.2
135,782.4,0.6,0.0,1.2,3.0,212.8,5000.0,193.8,4806.2
136,783.4,0.6,0.0,1.2,3.0,211.8,5000.0,193.8,4806.2
137,784.4,0.2,0.2,1.4,3.0,210.8,5000.0,193.8,4806.2
138,785.2,0.4,0.0,1.2,3.2,210.0,5000.0,193.8,4806.2
139,786.8,0.2,0.2,1.2,3.0,208.6,5000.0,193.8,4806.2
140,787.4,0.4,0.0,1.0,2.8,208.4,5000.0,193.8,4806.2
141,788.6,0.6,0.0,1.0,2.6,207.2,5000.0,193.8,4806.2
142,789.0,0.6,0.0,1.0,2.6,206.8,5000.0,193.8,4806.2
143,789.4,0.4,0.2,1.0,2.6,206.4,5000.0,193.8,4806.2
144,790.2,0.2,0.2,0.8,2.2,206.4,5000.0,193.8,4806.2
145,791.0,0.2,0.0,0.8,2.2,205.8,5000.0,193.8,4806.2
146,791.8,0.2,0.0,0.8,2.0,205.2,5000.0,193.8,4806.2
147,792.8,0.2,0.0,0.8,2.0,204.2,5000.0,193.8,4806.2
148,793.4,0.4,0.0,0.6,2.0,203.6,5000.0,193.8,4806.2
149,794.8,0.4,0.0,0.6,2.0,202.2,5000.0,193.8,4806.2
