Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,988.4,1.6,9.2,0.0,0.0,0.8,5000.0,173.2,4826.8
1,985.8,3.6,9.0,0.0,0.0,1.6,5000.0,173.2,4826.8
2,984.6,4.4,9.0,0.2,0.0,1.8,5000.0,173.2,4826.8
3,982.2,6.0,9.4,0.2,0.0,2.2,5000.0,173.2,4826.8
4,980.2,6.4,9.8,1.2,0.0,2.4,5000.0,173.2,4826.8
5,977.8,8.4,9.4,1.4,0.0,3.0,5000.0,173.2,4826.8
6,975.8,8.6,9.4,2.6,0.0,3.6,5000.0,173.2,4826.8
7,974.2,8.6,8.2,3.6,0.0,5.4,5000.0,173.2,4826.8
8,972.8,8.8,8.2,3.8,0.0,6.4,5000.0,173.2,4826.8
9,969.8,10.0,9.2,4.0,0.0,7.0,5000.0,173.2,4826.8
10,966.8,11.4,10.2,4.0,0.0,7.6,5000.0,173.2,4826.8
11,963.8,12.0,11.0,4.6,0.0,8.6,5000.0,173.2,4826.8
12,961.6,11.2,12.6,5.4,0.0,9.2,5000.0,173.2,4826.8
13,956.8,13.6,13.2,5.8,0.0,10.6,5000.0,173.2,4826.8
14,953.2,15.6,12.8,5.6,0.0,12.8,5000.0,173.2,4826.8
15,950.8,14.2,14.4,7.0,0.0,13.6,5000.0,173.2,4826.8
16,946.4,16.6,15.0,6.4,0.0,15.6,5000.0,173.2,4826.8
17,943.2,16.4,15.6,7.6,0.0,17.2,5000.0,173.2,4826.8
18,940.6,15.2,16.6,8.8,0.0,18.8,5000.0,173.2,4826.8
19,935.4,18.2,16.6,9.0,0.0,20.8,5000.0,173.2,4826.8
20,932.2,17.2,12.4,10.2,6.4,21.6,5000.0,173.2,4826.8
21,928.4,18.8,8.6,10.6,11.0,22.6,5000.0,173.2,4826.8
22,925.2,17.8,7.6,10.4,14.6,24.4,5000.0,173.2,4826.8
23,921.6,17.4,6.2,11.2,17.8,25.8,5000.0,173.2,4826.8
24,917.8,17.0,5.8,12.2,19.0,28.2,5000.0,173.2,4826.8
25,914.6,16.0,6.0,13.2,19.8,30.4,5000.0,173.2,4826.8
26,913.0,14.8,4.2,14.0,21.6,32.4,5000.0,173.2,4826.8
27,909.2,15.2,4.0,15.0,22.0,34.6,5000.0,173.2,4826.8
28,906.6,15.8,3.6,14.0,22.0,38.0,5000.0,173.2,4826.8
29,904.4,14.4,3.0,14.8,21.6,41.8,5000.0,173.2,4826.8
30,901.4,15.4,2.2,15.2,22.2,43.6,5000.0,173.2,4826.8
31,897.6,15.6,3.0,16.2,21.2,46.4,5000.0,173.2,4826.8
32,895.2,14.6,3.2,15.8,22.2,49.0,5000.0,173.2,4826.8
33,891.4,15.8,3.2,15.4,21.6,52.6,5000.0,173.2,4826.8
34,888.2,16.4,2.2,15.4,22.2,55.6,5000.0,173.2,4826.8
35,884.0,17.2,3.4,15.6,21.0,58.8,5000.0,173.2,4826.8
36,881.6,15.6,3.6,15.6,21.4,62.2,5000.0,173.2,4826.8
37,877.2,19.0,1.6,14.6,22.6,65.0,5000.0,173.2,4826.8
38,874.2,18.8,2.4,14.2,22.0,68.4,5000.0,173.2,4826.8
