Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.004725897920604915
21,0,0.01042611060743427
22,0,0.017040358744394617
23,0,0.022737405260811413
24,0,0.030371713508612876
25,0,0.037674418604651164
26,0,0.04486251808972504
27,0,0.05236907730673317
28,0,0.05726184279021343
29,0,0.06677613574165299
30,0,0.07652173913043478
31,0,0.08590852904820766
32,0,0.09607843137254903
33,0,0.10774647887323943
34,0,0.11676646706586827
35,0,0.1308485329103886
36,0,0.14877430262045646
37,0,0.16184448462929477
38,0,0.17420596727622714
39,0,0.18813905930470348
40,0,0.23872387238723872
41,0,0.2850521436848204
42,0,0.3341584158415842
43,0,0.3902759526938239
44,0,0.4438202247191011
45,0,0.4992636229749632
46,0,0.555205047318612
47,0,0.6078098471986417
48,0,0.6666666666666666
49,0,0.6984732824427481
50,0,0.7378048780487805
51,0,0.7565217391304347
52,0,0.7736720554272517
53,0,0.7753086419753087
54,0,0.7789757412398922
55,0,0.7698863636363636
56,0,0.7701492537313432
57,0,0.7648902821316614
58,0,0.7674418604651163
59,0,0.7725631768953068
60,0,0.7728937728937729
61,0,0.7756653992395437
62,0,0.7903225806451613
63,0,0.8025210084033614
64,0,0.8280542986425339
65,0,0.8221153846153846
66,0,0.8241206030150754
67,0,0.8324324324324325
68,0,0.8197674418604651
69,0,0.8113207547169812
70,0,0.773972602739726
71,0,0.7803030303030303
72,0,0.7723577235772358
73,0,0.7844827586206896
74,0,0.7798165137614679
75,0,0.8095238095238095
76,0,0.7959183673469388
77,0,0.7938144329896907
78,0,0.7731958762886598
79,0,0.7613636363636364
80,0,0.7804878048780488
81,0,0.7654320987654321
82,0,0.725
83,0,0.7402597402597403
84,0,0.684931506849315
85,0,0.6857142857142857
86,0,0.6571428571428571
87,0,0.6323529411764706
88,0,0.6129032258064516
89,0,0.6065573770491803
90,0,0.6101694915254238
91,0,0.6
92,0,0.6140350877192983
93,0,0.6346153846153846
94,0,0.6862745098039216
95,0,0.6666666666666666
96,0,0.7291666666666666
97,0,0.6666666666666666
98,0,0.6458333333333334
99,0,0.7291666666666666
100,0,0.782608695652174
101,0,0.8222222222222222
102,0,0.8048780487804879
103,0,0.8292682926829268
104,0,0.8292682926829268
105,0,0.825
106,0,0.8108108108108109
107,0,0.7941176470588235
108,0,0.875
109,0,0.8709677419354839
110,0,0.9
111,0,0.7666666666666667
112,0,0.7096774193548387
113,0,0.6551724137931034
114,0,0.6551724137931034
115,0,0.5714285714285714
116,0,0.5
117,0,0.5
118,0,0.5357142857142857
119,0,0.5517241379310345
120,0,0.6
121,0,0.5666666666666667
122,0,0.4666666666666667
123,0,0.3939393939393939
124,0,0.3783783783783784
125,0,0.425
126,0,0.42105263157894735
127,0,0.5384615384615384
128,0,0.5365853658536586
129,0,0.5128205128205128
130,0,0.5
131,0,0.47368421052631576
132,0,0.4358974358974359
133,0,0.4878048780487805
134,0,0.4318181818181818
135,0,0.46938775510204084
136,0,0.4528301886792453
137,0,0.49019607843137253
138,0,0.47058823529411764
139,0,0.47368421052631576
140,0,0.49122807017543857
141,0,0.5
142,0,0.49206349206349204
143,0,0.5384615384615384
144,0,0.5285714285714286
145,0,0.5588235294117647
146,0,0.5571428571428572
147,0,0.5671641791044776
148,0,0.5909090909090909
149,0,0.5909090909090909
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
6,1,0.0
7,1,0.0
8,1,0.0
9,1,0.0
