Day,S,E,I,A,Q,R,total_tests_administered,total_positive_tests,total_wasted_tests
0,1982.4,7.6,9.0,0.0,0.0,1.0,5000.0,710.2,4285.4
1,1976.4,12.8,8.6,0.4,0.0,1.8,5000.0,710.2,4285.4
2,1970.8,15.8,9.6,1.4,0.0,2.4,5000.0,710.2,4285.4
3,1963.0,20.2,10.4,3.0,0.0,3.4,5000.0,710.2,4285.4
4,1955.6,25.2,11.2,3.8,0.0,4.2,5000.0,710.2,4285.4
5,1947.2,28.8,13.2,5.2,0.0,5.6,5000.0,710.2,4285.4
6,1935.0,35.8,15.8,6.8,0.0,6.6,5000.0,710.2,4285.4
7,1922.4,40.0,20.2,8.4,0.0,9.0,5000.0,710.2,4285.4
8,1905.6,47.8,23.6,11.2,0.0,11.8,5000.0,710.2,4285.4
9,1889.2,54.2,27.6,15.8,0.0,13.2,5000.0,710.2,4285.4
10,1864.8,69.6,32.2,17.8,0.0,15.6,5000.0,710.2,4285.4
11,1838.8,83.8,36.0,22.0,0.0,19.4,5000.0,710.2,4285.4
12,1803.8,102.0,43.0,27.4,0.0,23.8,5000.0,710.2,4285.4
13,1763.8,124.6,51.6,30.0,0.0,30.0,5000.0,710.2,4285.4
14,1720.8,144.6,61.4,38.2,0.0,35.0,5000.0,710.2,4285.4
15,1664.6,170.0,76.4,48.0,0.0,41.0,5000.0,710.2,4285.4
16,1600.2,200.0,92.8,57.0,0.0,50.0,5000.0,710.2,4285.4
17,1527.2,232.6,112.0,69.4,0.0,58.8,5000.0,710.2,4285.4
18,1443.2,274.4,130.6,79.6,0.0,72.2,5000.0,710.2,4285.4
19,1359.2,304.0,157.6,95.2,0.0,84.0,5000.0,710.2,4285.4
20,1259.0,339.4,175.8,113.6,9.2,103.0,5000.0,710.2,4285.4
21,1162.0,371.2,191.4,131.8,18.2,125.4,5000.0,710.2,4285.4
22,1061.2,399.6,215.2,150.8,24.4,148.8,5000.0,710.2,4285.4
23,957.2,423.8,235.4,173.6,32.2,177.8,5000.0,710.2,4285.4
24,855.4,437.8,261.0,197.6,38.4,209.8,5000.0,710.2,4285.4
25,751.8,459.0,284.8,216.6,42.4,245.4,5000.0,710.2,4285.4
26,666.8,452.4,309.8,237.8,48.6,284.6,5000.0,710.2,4285.4
27,578.2,446.0,336.4,253.6,53.6,332.2,5000.0,710.2,4285.4
28,495.8,436.0,358.6,276.2,59.0,374.4,5000.0,710.2,4285.4
29,415.2,428.4,373.4,293.4,63.8,425.8,5000.0,710.2,4285.4
30,348.4,414.0,388.0,303.4,67.0,479.2,5000.0,710.2,4285.4
31,289.2,394.8,395.2,315.0,71.4,534.4,5000.0,710.2,4285.4
32,241.4,364.6,401.0,325.2,76.2,591.6,5000.0,710.2,4285.4
33,197.8,338.8,408.2,331.2,81.8,642.2,5000.0,710.2,4285.4
34,164.6,310.8,408.2,331.8,84.0,700.6,5000.0,710.2,4285.4
35,133.4,284.4,407.8,331.4,87.2,755.8,5000.0,710.2,4285.4
36,111.2,254.6,398.4,333.2,88.8,813.8,5000.0,710.2,4285.4
37,91.4,229.6,390.8,328.4,91.8,868.0,5000.0,710.2,4285.4
38,74.8,204.8,376.4,328.6,94.2,921.2,5000.0,710.2,4285.4
39,64.6,181.4,367.4,324.4,98.2,964.0,5000.0,710.2,4285.4
40,53.8,163.4,338.0,314.8,111.2,1018.8,5000.0,710.2,4285.4
