Day,Run,Efficiency
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.002546473134708429
21,0,0.005324813631522897
22,0,0.008419870895312938
23,0,0.011490866234531527
24,0,0.014071294559099437
25,0,0.01756711965528671
26,0,0.021193924408336277
27,0,0.02505609573672401
28,0,0.028560095200317333
29,0,0.03159224936815501
30,0,0.036003600360036005
31,0,0.0407673860911271
32,0,0.04621635347892331
33,0,0.052884615384615384
34,0,0.05717552887364208
35,0,0.06117504542701393
36,0,0.06486833654463713
37,0,0.07021131561008861
38,0,0.07703488372093023
39,0,0.0790273556231003
40,0,0.09765940274414851
41,0,0.11870196413321947
42,0,0.13903743315508021
43,0,0.15479582146248813
44,0,0.17788944723618091
45,0,0.20212765957446807
46,0,0.22283813747228381
47,0,0.24676850763807284
48,0,0.2692778457772338
49,0,0.2902408111533587
50,0,0.3143989431968296
51,0,0.3356449375866852
52,0,0.35942028985507246
53,0,0.3818722139673105
54,0,0.40188383045525905
55,0,0.425531914893617
56,0,0.4512820512820513
57,0,0.47957371225577267
58,0,0.4962962962962963
59,0,0.5348837209302325
60,0,0.5918367346938775
61,0,0.6188436830835118
62,0,0.634090909090909
63,0,0.6326034063260341
64,0,0.6442786069651741
65,0,0.6380208333333334
66,0,0.6485013623978202
67,0,0.6396648044692738
68,0,0.6502890173410405
69,0,0.6411042944785276
70,0,0.6226415094339622
71,0,0.6111111111111112
72,0,0.6040955631399317
73,0,0.6156583629893239
74,0,0.6373239436619719
75,0,0.6479400749063671
76,0,0.6417322834645669
77,0,0.6530612244897959
78,0,0.6695278969957081
79,0,0.6681222707423581
80,0,0.6832579185520362
81,0,0.6635514018691588
82,0,0.655
83,0,0.6205128205128205
84,0,0.6304347826086957
85,0,0.625
86,0,0.6166666666666667
87,0,0.6228571428571429
88,0,0.6265060240963856
89,0,0.6097560975609756
90,0,0.6296296296296297
91,0,0.6103896103896104
92,0,0.6190476190476191
93,0,0.6462585034013606
94,0,0.6510067114093959
95,0,0.6408450704225352
96,0,0.6363636363636364
97,0,0.6595744680851063
98,0,0.696969696969697
99,0,0.7109375
100,0,0.7073170731707317
101,0,0.6694214876033058
102,0,0.6666666666666666
103,0,0.6576576576576577
104,0,0.6454545454545455
105,0,0.6923076923076923
106,0,0.6633663366336634
107,0,0.6435643564356436
108,0,0.6
109,0,0.6
110,0,0.5882352941176471
111,0,0.5918367346938775
112,0,0.5789473684210527
113,0,0.6063829787234043
114,0,0.5686274509803921
115,0,0.5904761904761905
116,0,0.5656565656565656
117,0,0.5816326530612245
118,0,0.6262626262626263
119,0,0.6222222222222222
120,0,0.5955056179775281
121,0,0.5795454545454546
122,0,0.6206896551724138
123,0,0.6179775280898876
124,0,0.5894736842105263
125,0,0.5188679245283019
126,0,0.4807692307692308
127,0,0.43859649122807015
128,0,0.4153846153846154
129,0,0.40298507462686567
130,0,0.39436619718309857
131,0,0.42953020134228187
132,0,0.44
133,0,0.422360248447205
134,0,0.42138364779874216
135,0,0.40963855421686746
136,0,0.44571428571428573
137,0,0.47802197802197804
138,0,0.44041450777202074
139,0,0.4195121951219512
140,0,0.4019138755980861
141,0,0.3991031390134529
142,0,0.3625
143,0,0.4
144,0,0.4
145,0,0.39705882352941174
146,0,0.4432624113475177
147,0,0.41
148,0,0.4117647058823529
149,0,0.39221556886227543
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
6,1,0.0
7,1,0.0
8,1,0.0
